region,year,variant,gender,agebroad,population
931,2085,mediumvariant,male,0_14,36075.952
931,2085,nochange,female,0_14,50279.737
931,2085,nochange,male,0_14,52331.703
931,2085,zeromigration,female,0_14,34900.666
931,2085,zeromigration,male,0_14,36568.284
931,2085,mediumvariant,female,0_17,41605.012
931,2085,mediumvariant,male,0_17,43587.511
931,2085,constantfertility,female,0_19,70418.883
931,2085,constantfertility,male,0_19,73773.752
931,2085,constantmortality,female,0_19,44299.868
931,2085,constantmortality,male,0_19,46062.423
931,2085,highvariant,female,0_19,85208.249
931,2085,highvariant,male,0_19,89273.448
931,2085,instantreplacement,female,0_19,67017.582
931,2085,instantreplacement,male,0_19,70229.432
931,2085,lowvariant,female,0_19,21205.81
931,2085,lowvariant,male,0_19,22213.381
931,2085,mediumvariant,female,0_19,46439.685
931,2085,mediumvariant,male,0_19,48651.746
931,2085,nochange,female,0_19,66785.599
931,2085,nochange,male,0_19,69454.856
931,2085,zeromigration,female,0_19,47062.396
931,2085,zeromigration,male,0_19,49305.987
931,2085,constantfertility,female,0_24,87557.193
931,2085,constantfertility,male,0_24,91715.924
931,2085,constantmortality,female,0_24,56095.186
931,2085,constantmortality,male,0_24,58219.598
931,2085,highvariant,female,0_24,105697.374
931,2085,highvariant,male,0_24,110722.618
931,2085,instantreplacement,female,0_24,83754.788
931,2085,instantreplacement,male,0_24,87755.97
931,2085,lowvariant,female,0_24,27492.174
931,2085,lowvariant,male,0_24,28800.354
931,2085,mediumvariant,female,0_24,58724.358
931,2085,mediumvariant,male,0_24,61515.399
931,2085,nochange,female,0_24,83184.537
931,2085,nochange,male,0_24,86355.575
931,2085,zeromigration,female,0_24,59515.437
931,2085,zeromigration,male,0_24,62336.038
931,2085,mediumvariant,female,3_4,4518.548
931,2085,mediumvariant,male,3_4,4734.112
931,2085,mediumvariant,female,3_5,6792.966
931,2085,mediumvariant,male,3_5,7116.906
931,2085,mediumvariant,female,3_6,9077.607
931,2085,mediumvariant,male,3_6,9510.355
931,2085,mediumvariant,female,4_5,4538.708
931,2085,mediumvariant,male,4_5,4755.055
931,2085,mediumvariant,female,4_6,6823.349
931,2085,mediumvariant,male,4_6,7148.504
931,2085,mediumvariant,female,5_10,13801.376
931,2085,mediumvariant,male,5_10,14458.432
931,2085,mediumvariant,female,5_11,16138.291
931,2085,mediumvariant,male,5_11,16906.517
931,2085,constantfertility,female,5_14,35191.97
931,2085,constantfertility,male,5_14,36868.165
931,2085,constantmortality,female,5_14,22133.996
931,2085,constantmortality,male,5_14,23021.545
931,2085,highvariant,female,5_14,42505.863
931,2085,highvariant,male,5_14,44533.876
931,2085,instantreplacement,female,5_14,33496.177
931,2085,instantreplacement,male,5_14,35101.235
931,2085,lowvariant,female,5_14,10617.136
931,2085,lowvariant,male,5_14,11120.044
931,2085,mediumvariant,female,5_14,23212.545
931,2085,mediumvariant,male,5_14,24317.391
931,2085,nochange,female,5_14,33362.642
931,2085,nochange,male,5_14,34704.9
931,2085,zeromigration,female,5_14,23519.408
931,2085,zeromigration,male,5_14,24642.143
931,2085,mediumvariant,female,6_9,9200.666
931,2085,mediumvariant,male,6_9,9638.658
931,2085,mediumvariant,female,6_10,11526.958
931,2085,mediumvariant,male,6_10,12075.638
931,2085,mediumvariant,female,6_11,13863.873
931,2085,mediumvariant,male,6_11,14523.723
931,2085,mediumvariant,female,6_12,16211.398
931,2085,mediumvariant,male,6_12,16982.926
931,2085,mediumvariant,female,7_10,9242.317
931,2085,mediumvariant,male,7_10,9682.189
931,2085,mediumvariant,female,7_12,13926.757
931,2085,mediumvariant,male,7_12,14589.477
931,2085,mediumvariant,female,11_16,14180.528
931,2085,mediumvariant,male,11_16,14855.371
931,2085,mediumvariant,female,11_17,16581.422
931,2085,mediumvariant,male,11_17,17370.518
931,2085,mediumvariant,female,11_18,18993.243
931,2085,mediumvariant,male,11_18,19896.966
931,2085,mediumvariant,female,12_14,7074.254
931,2085,mediumvariant,male,12_14,7410.874
931,2085,mediumvariant,female,12_16,11843.613
931,2085,mediumvariant,male,12_16,12407.286
931,2085,mediumvariant,female,12_17,14244.507
931,2085,mediumvariant,male,12_17,14922.433
931,2085,mediumvariant,female,12_18,16656.328
931,2085,mediumvariant,male,12_18,17448.881
931,2085,mediumvariant,female,13_17,11896.982
931,2085,mediumvariant,male,13_17,12463.23
931,2085,mediumvariant,female,13_18,14308.803
931,2085,mediumvariant,male,13_18,14989.678
931,2085,mediumvariant,female,13_19,16731.655
931,2085,mediumvariant,male,13_19,17527.465
931,2085,constantfertility,female,15plus,244519.108
931,2085,constantfertility,male,15plus,241260.749
931,2085,constantmortality,female,15plus,181769.087
931,2085,constantmortality,male,15plus,167360.735
931,2085,highvariant,female,15plus,271725.233
931,2085,highvariant,male,15plus,269484.338
931,2085,instantreplacement,female,15plus,244259.583
931,2085,instantreplacement,male,15plus,240971.672
931,2085,lowvariant,female,15plus,160667.353
931,2085,lowvariant,male,15plus,154190.73
931,2085,mediumvariant,female,15plus,211083.922
931,2085,mediumvariant,male,15plus,206495.901
931,2085,nochange,female,15plus,213462.143
931,2085,nochange,male,15plus,199164.612
931,2085,zeromigration,female,15plus,213458.244
931,2085,zeromigration,male,15plus,208608.947
931,2085,mediumvariant,female,15_17,7170.253
931,2085,mediumvariant,male,15_17,7511.559
931,2085,constantfertility,female,15_24,34442.531
931,2085,constantfertility,male,15_24,36068.131
931,2085,constantmortality,female,15_24,23296.51
931,2085,constantmortality,male,15_24,24088.055
931,2085,highvariant,female,15_24,41167.867
931,2085,highvariant,male,15_24,43110.509
931,2085,instantreplacement,female,15_24,33443.085
931,2085,instantreplacement,male,15_24,35030.201
931,2085,lowvariant,female,15_24,12191.328
931,2085,lowvariant,male,15_24,12773.528
931,2085,mediumvariant,female,15_24,24289.599
931,2085,mediumvariant,male,15_24,25439.447
931,2085,nochange,female,15_24,32904.8
931,2085,nochange,male,15_24,34023.872
931,2085,zeromigration,female,15_24,24614.771
931,2085,zeromigration,male,15_24,25767.754
931,2085,constantfertility,female,15_49,117835.753
931,2085,constantfertility,male,15_49,123038.94
931,2085,constantmortality,female,15_49,86803.721
931,2085,constantmortality,male,15_49,87815.592
931,2085,highvariant,female,15_49,137882.468
931,2085,highvariant,male,15_49,143962.392
931,2085,instantreplacement,female,15_49,116636.48
931,2085,instantreplacement,male,15_49,121804.619
931,2085,lowvariant,female,15_49,52859.41
931,2085,lowvariant,male,15_49,55237.948
931,2085,mediumvariant,female,15_49,90291.157
931,2085,mediumvariant,male,15_49,94292.172
931,2085,nochange,female,15_49,113010.78
931,2085,nochange,male,15_49,114442.566
931,2085,zeromigration,female,15_49,91589.762
931,2085,zeromigration,male,15_49,95496.492
931,2085,constantfertility,female,15_59,150287.275
931,2085,constantfertility,male,15_59,156464.094
931,2085,constantmortality,female,15_59,113864.244
931,2085,constantmortality,male,15_59,113758.812
931,2085,highvariant,female,15_59,174498.424
931,2085,highvariant,male,15_59,181670.408
931,2085,instantreplacement,female,15_59,149378.809
931,2085,instantreplacement,male,15_59,155528.956
931,2085,lowvariant,female,15_59,73487.728
931,2085,lowvariant,male,15_59,76502.194
931,2085,mediumvariant,female,15_59,118880.705
931,2085,mediumvariant,male,15_59,123744.672
931,2085,nochange,female,15_59,143718.108
931,2085,nochange,male,15_59,143888.265
931,2085,zeromigration,female,15_59,120555.88
931,2085,zeromigration,male,15_59,125285.447
931,2085,constantfertility,female,15_64,166289.066
931,2085,constantfertility,male,15_64,172711.658
931,2085,constantmortality,female,15_64,127366.591
931,2085,constantmortality,male,15_64,126198.529
931,2085,highvariant,female,15_64,192309.118
931,2085,highvariant,male,15_64,199752.06
931,2085,instantreplacement,female,15_64,165654.152
931,2085,instantreplacement,male,15_64,172051.828
931,2085,lowvariant,female,15_64,85038.227
931,2085,lowvariant,male,15_64,88236.718
931,2085,mediumvariant,female,15_64,133561.308
931,2085,mediumvariant,male,15_64,138652.76
931,2085,nochange,female,15_64,158432.703
931,2085,nochange,male,15_64,157446.209
931,2085,zeromigration,female,15_64,135407.001
931,2085,zeromigration,male,15_64,140344.068
931,2085,mediumvariant,female,16plus,208704.623
931,2085,mediumvariant,male,16plus,204003.336
931,2085,mediumvariant,female,17plus,206314.563
931,2085,mediumvariant,male,17plus,201499.489
931,2085,mediumvariant,female,18plus,203913.669
931,2085,mediumvariant,male,18plus,198984.342
931,2085,mediumvariant,female,18_23,14638.803
931,2085,mediumvariant,male,18_23,15330.985
931,2085,constantfertility,female,20plus,227214.887
931,2085,constantfertility,male,20plus,223134.79
931,2085,constantmortality,female,20plus,170267.895
931,2085,constantmortality,male,20plus,155429.855
931,2085,highvariant,female,20plus,251046.491
931,2085,highvariant,male,20plus,247822.999
931,2085,instantreplacement,female,20plus,227553.704
931,2085,instantreplacement,male,20plus,223468.009
931,2085,lowvariant,female,20plus,154762.389
931,2085,lowvariant,male,20plus,148004.175
931,2085,mediumvariant,female,20plus,199078.996
931,2085,mediumvariant,male,20plus,193920.107
931,2085,nochange,female,20plus,196956.281
931,2085,nochange,male,20plus,182041.459
931,2085,zeromigration,female,20plus,201296.514
931,2085,zeromigration,male,20plus,195871.244
931,2085,constantfertility,female,20_64,148984.845
931,2085,constantfertility,male,20_64,154585.699
931,2085,constantmortality,female,20_64,115865.399
931,2085,constantmortality,male,20_64,114267.649
931,2085,highvariant,female,20_64,171630.376
931,2085,highvariant,male,20_64,178090.721
931,2085,instantreplacement,female,20_64,148948.273
931,2085,instantreplacement,male,20_64,154548.165
931,2085,lowvariant,female,20_64,79133.263
931,2085,lowvariant,male,20_64,82050.163
931,2085,mediumvariant,female,20_64,121556.382
931,2085,mediumvariant,male,20_64,126076.966
931,2085,nochange,female,20_64,141926.841
931,2085,nochange,male,20_64,140323.056
931,2085,zeromigration,female,20_64,123245.271
931,2085,zeromigration,male,20_64,127606.365
931,2085,constantfertility,female,20_69,164414.401
931,2085,constantfertility,male,20_69,170000.98
931,2085,constantmortality,female,20_69,128944.034
931,2085,constantmortality,male,20_69,125839.478
931,2085,highvariant,female,20_69,188246.005
931,2085,highvariant,male,20_69,194689.189
931,2085,instantreplacement,female,20_69,164753.218
931,2085,instantreplacement,male,20_69,170334.199
931,2085,lowvariant,female,20_69,91961.903
931,2085,lowvariant,male,20_69,94870.365
931,2085,mediumvariant,female,20_69,136278.51
931,2085,mediumvariant,male,20_69,140786.297
931,2085,nochange,female,20_69,155632.42
931,2085,nochange,male,20_69,152451.082
931,2085,zeromigration,female,20_69,138111.646
931,2085,zeromigration,male,20_69,142441.546
931,2085,mediumvariant,female,21plus,196645.028
931,2085,mediumvariant,male,21plus,191370.9
931,2085,constantfertility,female,25plus,210076.577
931,2085,constantfertility,male,25plus,205192.618
931,2085,constantmortality,female,25plus,158472.577
931,2085,constantmortality,male,25plus,143272.68
931,2085,highvariant,female,25plus,230557.366
931,2085,highvariant,male,25plus,226373.829
931,2085,instantreplacement,female,25plus,210816.498
931,2085,instantreplacement,male,25plus,205941.471
931,2085,lowvariant,female,25plus,148476.025
931,2085,lowvariant,male,25plus,141417.202
931,2085,mediumvariant,female,25plus,186794.323
931,2085,mediumvariant,male,25plus,181056.454
931,2085,nochange,female,25plus,180557.343
931,2085,nochange,male,25plus,165140.74
931,2085,zeromigration,female,25plus,188843.473
931,2085,zeromigration,male,25plus,182841.193
931,2085,constantfertility,female,25_49,83393.222
931,2085,constantfertility,male,25_49,86970.809
931,2085,constantmortality,female,25_49,63507.211
931,2085,constantmortality,male,25_49,63727.537
931,2085,highvariant,female,25_49,96714.601
931,2085,highvariant,male,25_49,100851.883
931,2085,instantreplacement,female,25_49,83193.395
931,2085,instantreplacement,male,25_49,86774.418
931,2085,lowvariant,female,25_49,40668.082
931,2085,lowvariant,male,25_49,42464.42
931,2085,mediumvariant,female,25_49,66001.558
931,2085,mediumvariant,male,25_49,68852.725
931,2085,nochange,female,25_49,80105.98
931,2085,nochange,male,25_49,80418.694
931,2085,zeromigration,female,25_49,66974.991
931,2085,zeromigration,male,25_49,69728.738
931,2085,constantfertility,female,25_64,131846.535
931,2085,constantfertility,male,25_64,136643.527
931,2085,constantmortality,female,25_64,104070.081
931,2085,constantmortality,male,25_64,102110.474
931,2085,highvariant,female,25_64,151141.251
931,2085,highvariant,male,25_64,156641.551
931,2085,instantreplacement,female,25_64,132211.067
931,2085,instantreplacement,male,25_64,137021.627
931,2085,lowvariant,female,25_64,72846.899
931,2085,lowvariant,male,25_64,75463.19
931,2085,mediumvariant,female,25_64,109271.709
931,2085,mediumvariant,male,25_64,113213.313
931,2085,nochange,female,25_64,125527.903
931,2085,nochange,male,25_64,123422.337
931,2085,zeromigration,female,25_64,110792.23
931,2085,zeromigration,male,25_64,114576.314
931,2085,constantfertility,female,25_69,147276.091
931,2085,constantfertility,male,25_69,152058.808
931,2085,constantmortality,female,25_69,117148.716
931,2085,constantmortality,male,25_69,113682.303
931,2085,highvariant,female,25_69,167756.88
931,2085,highvariant,male,25_69,173240.019
931,2085,instantreplacement,female,25_69,148016.012
931,2085,instantreplacement,male,25_69,152807.661
931,2085,lowvariant,female,25_69,85675.539
931,2085,lowvariant,male,25_69,88283.392
931,2085,mediumvariant,female,25_69,123993.837
931,2085,mediumvariant,male,25_69,127922.644
931,2085,nochange,female,25_69,139233.482
931,2085,nochange,male,25_69,135550.363
931,2085,zeromigration,female,25_69,125658.605
931,2085,zeromigration,male,25_69,129411.495
931,2085,constantfertility,female,50plus,126683.355
931,2085,constantfertility,male,50plus,118221.809
931,2085,constantmortality,female,50plus,94965.366
931,2085,constantmortality,male,50plus,79545.143
931,2085,highvariant,female,50plus,133842.765
931,2085,highvariant,male,50plus,125521.946
931,2085,instantreplacement,female,50plus,127623.103
931,2085,instantreplacement,male,50plus,119167.053
931,2085,lowvariant,female,50plus,107807.943
931,2085,lowvariant,male,50plus,98952.782
931,2085,mediumvariant,female,50plus,120792.765
931,2085,mediumvariant,male,50plus,112203.729
931,2085,nochange,female,50plus,100451.363
931,2085,nochange,male,50plus,84722.046
931,2085,zeromigration,female,50plus,121868.482
931,2085,zeromigration,male,50plus,113112.455
931,2085,constantfertility,female,60plus,94231.833
931,2085,constantfertility,male,60plus,84796.655
931,2085,constantmortality,female,60plus,67904.843
931,2085,constantmortality,male,60plus,53601.923
931,2085,highvariant,female,60plus,97226.809
931,2085,highvariant,male,60plus,87813.93
931,2085,instantreplacement,female,60plus,94880.774
931,2085,instantreplacement,male,60plus,85442.716
931,2085,lowvariant,female,60plus,87179.625
931,2085,lowvariant,male,60plus,77688.536
931,2085,mediumvariant,female,60plus,92203.217
931,2085,mediumvariant,male,60plus,82751.229
931,2085,nochange,female,60plus,69744.035
931,2085,nochange,male,60plus,55276.347
931,2085,zeromigration,female,60plus,92902.364
931,2085,zeromigration,male,60plus,83323.5
931,2085,constantfertility,female,65plus,78230.042
931,2085,constantfertility,male,65plus,68549.091
931,2085,constantmortality,female,65plus,54402.496
931,2085,constantmortality,male,65plus,41162.206
931,2085,highvariant,female,65plus,79416.115
931,2085,highvariant,male,65plus,69732.278
931,2085,instantreplacement,female,65plus,78605.431
931,2085,instantreplacement,male,65plus,68919.844
931,2085,lowvariant,female,65plus,75629.126
931,2085,lowvariant,male,65plus,65954.012
931,2085,mediumvariant,female,65plus,77522.614
931,2085,mediumvariant,male,65plus,67843.141
931,2085,nochange,female,65plus,55029.44
931,2085,nochange,male,65plus,41718.403
931,2085,zeromigration,female,65plus,78051.243
931,2085,zeromigration,male,65plus,68264.879
931,2085,constantfertility,female,70plus,62800.486
931,2085,constantfertility,male,70plus,53133.81
931,2085,constantmortality,female,70plus,41323.861
931,2085,constantmortality,male,70plus,29590.377
931,2085,highvariant,female,70plus,62800.486
931,2085,highvariant,male,70plus,53133.81
931,2085,instantreplacement,female,70plus,62800.486
931,2085,instantreplacement,male,70plus,53133.81
931,2085,lowvariant,female,70plus,62800.486
931,2085,lowvariant,male,70plus,53133.81
931,2085,mediumvariant,female,70plus,62800.486
931,2085,mediumvariant,male,70plus,53133.81
931,2085,nochange,female,70plus,41323.861
931,2085,nochange,male,70plus,29590.377
931,2085,zeromigration,female,70plus,63184.868
931,2085,zeromigration,male,70plus,53429.698
931,2085,constantfertility,female,75plus,48370.921
931,2085,constantfertility,male,75plus,39059.319
931,2085,constantmortality,female,75plus,29170.402
931,2085,constantmortality,male,75plus,19428.171
931,2085,highvariant,female,75plus,48370.921
931,2085,highvariant,male,75plus,39059.319
931,2085,instantreplacement,female,75plus,48370.921
931,2085,instantreplacement,male,75plus,39059.319
931,2085,lowvariant,female,75plus,48370.921
931,2085,lowvariant,male,75plus,39059.319
931,2085,mediumvariant,female,75plus,48370.921
931,2085,mediumvariant,male,75plus,39059.319
931,2085,nochange,female,75plus,29170.402
931,2085,nochange,male,75plus,19428.171
931,2085,zeromigration,female,75plus,48632.47
931,2085,zeromigration,male,75plus,39250.793
931,2085,constantfertility,female,80plus,34759.102
931,2085,constantfertility,male,80plus,26250.141
931,2085,constantmortality,female,80plus,18646.598
931,2085,constantmortality,male,80plus,11286.89
931,2085,highvariant,female,80plus,34759.102
931,2085,highvariant,male,80plus,26250.141
931,2085,instantreplacement,female,80plus,34759.102
931,2085,instantreplacement,male,80plus,26250.141
931,2085,lowvariant,female,80plus,34759.102
931,2085,lowvariant,male,80plus,26250.141
931,2085,mediumvariant,female,80plus,34759.102
931,2085,mediumvariant,male,80plus,26250.141
931,2085,nochange,female,80plus,18646.598
931,2085,nochange,male,80plus,11286.89
931,2085,zeromigration,female,80plus,34911.247
931,2085,zeromigration,male,80plus,26357.373
931,2085,constantfertility,female,85plus,21982.712
931,2085,constantfertility,male,85plus,14912.332
931,2085,constantmortality,female,85plus,9989.505
931,2085,constantmortality,male,85plus,5263.049
931,2085,highvariant,female,85plus,21982.712
931,2085,highvariant,male,85plus,14912.332
931,2085,instantreplacement,female,85plus,21982.712
931,2085,instantreplacement,male,85plus,14912.332
931,2085,lowvariant,female,85plus,21982.712
931,2085,lowvariant,male,85plus,14912.332
931,2085,mediumvariant,female,85plus,21982.712
931,2085,mediumvariant,male,85plus,14912.332
931,2085,nochange,female,85plus,9989.505
931,2085,nochange,male,85plus,5263.049
931,2085,zeromigration,female,85plus,22050.54
931,2085,zeromigration,male,85plus,14962.568
931,2085,constantfertility,female,90plus,11747.539
931,2085,constantfertility,male,90plus,6727.06
931,2085,constantmortality,female,90plus,4279.178
931,2085,constantmortality,male,90plus,1857.548
931,2085,highvariant,female,90plus,11747.539
931,2085,highvariant,male,90plus,6727.06
931,2085,instantreplacement,female,90plus,11747.539
931,2085,instantreplacement,male,90plus,6727.06
931,2085,lowvariant,female,90plus,11747.539
931,2085,lowvariant,male,90plus,6727.06
931,2085,mediumvariant,female,90plus,11747.539
931,2085,mediumvariant,male,90plus,6727.06
931,2085,nochange,female,90plus,4279.178
931,2085,nochange,male,90plus,1857.548
931,2085,zeromigration,female,90plus,11765.392
931,2085,zeromigration,male,90plus,6746.24
931,2090,constantfertility,female,total,300465.075
931,2090,constantfertility,male,total,300619.398
931,2090,constantmortality,female,total,208395.011
931,2090,constantmortality,male,total,195599.569
931,2090,highvariant,female,total,343263.13
931,2090,highvariant,male,total,345113.696
931,2090,instantreplacement,female,total,296075.675
931,2090,instantreplacement,male,total,296005.438
931,2090,lowvariant,female,total,165419.574
931,2090,lowvariant,male,total,160086.212
931,2090,mediumvariant,female,total,241343.322
931,2090,mediumvariant,male,total,238999.074
931,2090,nochange,female,total,263705.54
931,2090,nochange,male,total,251631.008
931,2090,zeromigration,female,total,244319.444
931,2090,zeromigration,male,total,241752.829
931,2090,mediumvariant,female,0_1,4363.699
931,2090,mediumvariant,male,0_1,4572.703
931,2090,constantfertility,female,0_4,18146.273
931,2090,constantfertility,male,0_4,19014.336
931,2090,constantmortality,female,0_4,10382.691
931,2090,constantmortality,male,0_4,10816.176
931,2090,highvariant,female,0_4,22467.545
931,2090,highvariant,male,0_4,23543.916
931,2090,instantreplacement,female,0_4,16799.336
931,2090,instantreplacement,male,0_4,17608.059
931,2090,lowvariant,female,0_4,4315.66
931,2090,lowvariant,male,0_4,4521.268
931,2090,mediumvariant,female,0_4,10976.288
931,2090,mediumvariant,male,0_4,11501.135
931,2090,nochange,female,0_4,17026.761
931,2090,nochange,male,0_4,17741.18
931,2090,zeromigration,female,0_4,11140.47
931,2090,zeromigration,male,0_4,11674.113
931,2090,constantfertility,female,0_14,53740.373
931,2090,constantfertility,male,0_14,56305.306
931,2090,constantmortality,female,0_14,31906.892
931,2090,constantmortality,male,0_14,33203.431
931,2090,highvariant,female,0_14,65962.906
931,2090,highvariant,male,0_14,69116.464
931,2090,instantreplacement,female,0_14,50366.336
931,2090,instantreplacement,male,0_14,52785.247
931,2090,lowvariant,female,0_14,14084.124
931,2090,lowvariant,male,0_14,14752.63
931,2090,mediumvariant,female,0_14,33654.796
931,2090,mediumvariant,male,0_14,35259.941
931,2090,nochange,female,0_14,50575.794
931,2090,nochange,male,0_14,52640.076
931,2090,zeromigration,female,0_14,34139.979
931,2090,zeromigration,male,0_14,35772.493
931,2090,mediumvariant,female,0_17,40657.568
931,2090,mediumvariant,male,0_17,42596.382
931,2090,constantfertility,female,0_19,71215.741
931,2090,constantfertility,male,0_19,74611.67
931,2090,constantmortality,female,0_19,43088.241
931,2090,constantmortality,male,0_19,44802.203
931,2090,highvariant,female,0_19,86949.852
931,2090,highvariant,male,0_19,91102.139
931,2090,instantreplacement,female,0_19,67071.292
931,2090,instantreplacement,male,0_19,70289.188
931,2090,lowvariant,female,0_19,19591.591
931,2090,lowvariant,male,0_19,20522.991
931,2090,mediumvariant,female,0_19,45377.487
931,2090,mediumvariant,male,0_19,47540.783
931,2090,nochange,female,0_19,67153.154
931,2090,nochange,male,0_19,69837.138
931,2090,zeromigration,female,0_19,46025.116
931,2090,zeromigration,male,0_19,48221.58
931,2090,constantfertility,female,0_24,88492.715
931,2090,constantfertility,male,0_24,92701.876
931,2090,constantmortality,female,0_24,54543.991
931,2090,constantmortality,male,0_24,56608.469
931,2090,highvariant,female,0_24,107600.046
931,2090,highvariant,male,0_24,112723.516
931,2090,instantreplacement,female,0_24,83751.591
931,2090,instantreplacement,male,0_24,87758.893
931,2090,lowvariant,female,0_24,25477.751
931,2090,lowvariant,male,0_24,26691.372
931,2090,mediumvariant,female,0_24,57359.577
931,2090,mediumvariant,male,0_24,60089.415
931,2090,nochange,female,0_24,83596.808
931,2090,nochange,male,0_24,86783.117
931,2090,zeromigration,female,0_24,58178.639
931,2090,zeromigration,male,0_24,60941.211
931,2090,mediumvariant,female,3_4,4417.562
931,2090,mediumvariant,male,3_4,4628.462
931,2090,mediumvariant,female,3_5,6640.5
931,2090,mediumvariant,male,3_5,6957.411
931,2090,mediumvariant,female,3_6,8873.104
931,2090,mediumvariant,male,3_6,9296.441
931,2090,mediumvariant,female,4_5,4436.373
931,2090,mediumvariant,male,4_5,4648.016
931,2090,mediumvariant,female,4_6,6668.977
931,2090,mediumvariant,male,4_6,6987.046
931,2090,mediumvariant,female,5_10,13485.411
931,2090,mediumvariant,male,5_10,14127.96
931,2090,mediumvariant,female,5_11,15768.31
931,2090,mediumvariant,male,5_11,16519.543
931,2090,constantfertility,female,5_14,35594.1
931,2090,constantfertility,male,5_14,37290.97
931,2090,constantmortality,female,5_14,21524.201
931,2090,constantmortality,male,5_14,22387.255
931,2090,highvariant,female,5_14,43495.361
931,2090,highvariant,male,5_14,45572.548
931,2090,instantreplacement,female,5_14,33567
931,2090,instantreplacement,male,5_14,35177.188
931,2090,lowvariant,female,5_14,9768.464
931,2090,lowvariant,male,5_14,10231.362
931,2090,mediumvariant,female,5_14,22678.508
931,2090,mediumvariant,male,5_14,23758.806
931,2090,nochange,female,5_14,33549.033
931,2090,nochange,male,5_14,34898.896
931,2090,zeromigration,female,5_14,22999.509
931,2090,zeromigration,male,5_14,24098.38
931,2090,mediumvariant,female,6_9,8989.856
931,2090,mediumvariant,male,6_9,9418.175
931,2090,mediumvariant,female,6_10,11262.473
931,2090,mediumvariant,male,6_10,11799.011
931,2090,mediumvariant,female,6_11,13545.372
931,2090,mediumvariant,male,6_11,14190.594
931,2090,mediumvariant,female,6_12,15838.552
931,2090,mediumvariant,male,6_12,16592.947
931,2090,mediumvariant,female,7_10,9029.869
931,2090,mediumvariant,male,7_10,9459.981
931,2090,mediumvariant,female,7_12,13605.948
931,2090,mediumvariant,male,7_12,14253.917
931,2090,mediumvariant,female,11_16,13851.268
931,2090,mediumvariant,male,11_16,14510.983
931,2090,mediumvariant,female,11_17,16195.869
931,2090,mediumvariant,male,11_17,16967.287
931,2090,mediumvariant,female,11_18,18550.716
931,2090,mediumvariant,male,11_18,19434.216
931,2090,mediumvariant,female,12_14,6910.198
931,2090,mediumvariant,male,12_14,7239.263
931,2090,mediumvariant,female,12_16,11568.369
931,2090,mediumvariant,male,12_16,12119.4
931,2090,mediumvariant,female,12_17,13912.97
931,2090,mediumvariant,male,12_17,14575.704
931,2090,mediumvariant,female,12_18,16267.817
931,2090,mediumvariant,male,12_18,17042.633
931,2090,mediumvariant,female,13_17,11619.79
931,2090,mediumvariant,male,13_17,12173.351
931,2090,mediumvariant,female,13_18,13974.637
931,2090,mediumvariant,male,13_18,14640.28
931,2090,mediumvariant,female,13_19,16339.709
931,2090,mediumvariant,male,13_19,17117.752
931,2090,constantfertility,female,15plus,246724.702
931,2090,constantfertility,male,15plus,244314.092
931,2090,constantmortality,female,15plus,176488.119
931,2090,constantmortality,male,15plus,162396.138
931,2090,highvariant,female,15plus,277300.224
931,2090,highvariant,male,15plus,275997.232
931,2090,instantreplacement,female,15plus,245709.339
931,2090,instantreplacement,male,15plus,243220.191
931,2090,lowvariant,female,15plus,151335.45
931,2090,lowvariant,male,15plus,145333.582
931,2090,mediumvariant,female,15plus,207688.526
931,2090,mediumvariant,male,15plus,203739.133
931,2090,nochange,female,15plus,213129.746
931,2090,nochange,male,15plus,198990.932
931,2090,zeromigration,female,15plus,210179.465
931,2090,zeromigration,male,15plus,205980.336
931,2090,mediumvariant,female,15_17,7002.772
931,2090,mediumvariant,male,15_17,7336.441
931,2090,constantfertility,female,15_24,34752.342
931,2090,constantfertility,male,15_24,36396.57
931,2090,constantmortality,female,15_24,22637.099
931,2090,constantmortality,male,15_24,23405.038
931,2090,highvariant,female,15_24,41637.14
931,2090,highvariant,male,15_24,43607.052
931,2090,instantreplacement,female,15_24,33385.255
931,2090,instantreplacement,male,15_24,34973.646
931,2090,lowvariant,female,15_24,11393.627
931,2090,lowvariant,male,15_24,11938.742
931,2090,mediumvariant,female,15_24,23704.781
931,2090,mediumvariant,male,15_24,24829.474
931,2090,nochange,female,15_24,33021.014
931,2090,nochange,male,15_24,34143.041
931,2090,zeromigration,female,15_24,24038.66
931,2090,zeromigration,male,15_24,25168.718
931,2090,constantfertility,female,15_49,118718.755
931,2090,constantfertility,male,15_49,124056.805
931,2090,constantmortality,female,15_49,84195.979
931,2090,constantmortality,male,15_49,85184.614
931,2090,highvariant,female,15_49,140248.552
931,2090,highvariant,male,15_49,146538.695
931,2090,instantreplacement,female,15_49,116684.942
931,2090,instantreplacement,male,15_49,121948.714
931,2090,lowvariant,female,15_49,48627.819
931,2090,lowvariant,male,15_49,50871.962
931,2090,mediumvariant,female,15_49,87980.204
931,2090,mediumvariant,male,15_49,91956.172
931,2090,nochange,female,15_49,113254.221
931,2090,nochange,male,15_49,114699.441
931,2090,zeromigration,female,15_49,89316.86
931,2090,zeromigration,male,15_49,93203.785
931,2090,constantfertility,female,15_59,151078.482
931,2090,constantfertility,male,15_59,157493.056
931,2090,constantmortality,female,15_59,110349.296
931,2090,constantmortality,male,15_59,110260.394
931,2090,highvariant,female,15_59,176564.084
931,2090,highvariant,male,15_59,184056.567
