region,year,variant,agebroad,population
910,2080,Low_variant,0_14,211335.903
910,2080,Medium_variant,0_14,332850.631
910,2080,No_change,0_14,983743.188
910,2080,Zero_migration,0_14,337825.525
910,2080,Medium_variant,0_17,397255.958
910,2080,Constant_fertility,0_19,1535176.556
910,2080,Constant_mortality,0_19,352950.883
910,2080,High_variant,0_19,636987.04
910,2080,Instant_replacement,0_19,187430.739
910,2080,Low_variant,0_19,284895.314
910,2080,Medium_variant,0_19,439622.267
910,2080,No_change,0_19,1223837.198
910,2080,Zero_migration,0_19,446155.986
910,2080,Constant_fertility,0_24,1786984.68
910,2080,Constant_mortality,0_24,438164.058
910,2080,High_variant,0_24,775354.18
910,2080,Instant_replacement,0_24,233183.322
910,2080,Low_variant,0_24,358864.684
910,2080,Medium_variant,0_24,543240.57
910,2080,No_change,0_24,1430308.293
910,2080,Zero_migration,0_24,551323.402
910,2080,Medium_variant,3_4,44851.549
910,2080,Medium_variant,3_5,67194.496
910,2080,Medium_variant,3_6,89478.59
910,2080,Medium_variant,4_5,44741.943
910,2080,Medium_variant,4_6,67026.037
910,2080,Medium_variant,5_10,133108
910,2080,Medium_variant,5_11,155045.65
910,2080,Constant_fertility,5_14,756868.461
910,2080,Constant_mortality,5_14,176520.091
910,2080,High_variant,5_14,318442.358
910,2080,Instant_replacement,5_14,94129.238
910,2080,Low_variant,5_14,143031.976
910,2080,Medium_variant,5_14,220340.125
910,2080,No_change,5_14,602670.268
910,2080,Zero_migration,5_14,223593.515
910,2080,Medium_variant,6_9,88750.494
910,2080,Medium_variant,6_10,110765.053
910,2080,Medium_variant,6_11,132702.703
910,2080,Medium_variant,6_12,154558.016
910,2080,Medium_variant,7_10,88480.959
910,2080,Medium_variant,7_12,132273.922
910,2080,Medium_variant,11_16,130276.341
910,2080,Medium_variant,11_17,151637.452
910,2080,Medium_variant,11_18,172881.98
910,2080,Medium_variant,12_14,65294.475
910,2080,Medium_variant,12_16,108338.691
910,2080,Medium_variant,12_17,129699.802
910,2080,Medium_variant,12_18,150944.33
910,2080,Medium_variant,13_17,107844.489
910,2080,Medium_variant,13_18,129089.017
910,2080,Medium_variant,13_19,150210.798
910,2080,Constant_fertility,15plus,1714758.217
910,2080,Constant_mortality,15plus,786398.345
910,2080,High_variant,15plus,1196801.712
910,2080,Instant_replacement,15plus,574077.252
910,2080,Low_variant,15plus,832710.605
910,2080,Medium_variant,15plus,1004991.924
910,2080,No_change,15plus,1364052.695
910,2080,Zero_migration,15plus,1019924.169
910,2080,Medium_variant,15_17,64405.327
910,2080,Constant_fertility,15_24,547914.83
910,2080,Constant_mortality,15_24,172142.244
910,2080,High_variant,15_24,285148.945
910,2080,Instant_replacement,15_24,93286.164
910,2080,Low_variant,15_24,147528.781
910,2080,Medium_variant,15_24,210389.939
910,2080,No_change,15_24,446565.105
910,2080,Zero_migration,15_24,213497.877
910,2080,Constant_fertility,15_49,1333847.646
910,2080,Constant_mortality,15_49,539974.037
910,2080,High_variant,15_49,834229.47
910,2080,Instant_replacement,15_49,320400.082
910,2080,Low_variant,15_49,508349.885
910,2080,Medium_variant,15_49,661525.413
910,2080,No_change,15_49,1088178.343
910,2080,Zero_migration,15_49,671469.623
910,2080,Constant_fertility,15_59,1503814.823
910,2080,Constant_mortality,15_59,647277.602
910,2080,High_variant,15_59,987673.941
910,2080,Instant_replacement,15_59,397036.755
910,2080,Low_variant,15_59,630053.076
910,2080,Medium_variant,15_59,799099.274
910,2080,No_change,15_59,1220957.8
910,2080,Zero_migration,15_59,811179.027
910,2080,Constant_fertility,15_64,1566465.898
910,2080,Constant_mortality,15_64,691090.642
910,2080,High_variant,15_64,1048509.393
910,2080,Instant_replacement,15_64,426024.743
910,2080,Low_variant,15_64,684418.286
910,2080,Medium_variant,15_64,856699.605
910,2080,No_change,15_64,1268665.633
910,2080,Zero_migration,15_64,869592.545
910,2080,Medium_variant,16plus,983418.272
910,2080,Medium_variant,17plus,961947.708
910,2080,Medium_variant,18plus,940586.597
910,2080,Medium_variant,18_23,125537.803
910,2080,Constant_fertility,20plus,1418651.511
910,2080,Constant_mortality,20plus,699469.276
910,2080,High_variant,20plus,1050019.907
910,2080,Instant_replacement,20plus,526543.671
910,2080,Low_variant,20plus,759151.194
910,2080,Medium_variant,20plus,898220.288
910,2080,No_change,20plus,1123958.685
910,2080,Zero_migration,20plus,911593.708
910,2080,Constant_fertility,20_64,1270359.192
910,2080,Constant_mortality,20_64,604161.573
910,2080,High_variant,20_64,901727.588
910,2080,Instant_replacement,20_64,378491.162
910,2080,Low_variant,20_64,610858.875
910,2080,Medium_variant,20_64,749927.969
910,2080,No_change,20_64,1028571.623
910,2080,Zero_migration,20_64,761262.084
910,2080,Constant_fertility,20_69,1319253.952
910,2080,Constant_mortality,20_69,640225.7
910,2080,High_variant,20_69,950622.348
910,2080,Instant_replacement,20_69,427329.055
910,2080,Low_variant,20_69,659753.635
910,2080,Medium_variant,20_69,798822.729
910,2080,No_change,20_69,1064666.376
910,2080,Zero_migration,20_69,810796.154
910,2080,Medium_variant,21plus,877225.819
910,2080,Constant_fertility,25plus,1166843.387
910,2080,Constant_mortality,25plus,614256.101
910,2080,High_variant,25plus,911652.767
910,2080,Instant_replacement,25plus,480791.088
910,2080,Low_variant,25plus,685181.824
910,2080,Medium_variant,25plus,794601.985
910,2080,No_change,25plus,917487.59
910,2080,Zero_migration,25plus,806426.292
910,2080,Constant_fertility,25_49,785932.816
910,2080,Constant_mortality,25_49,367831.793
910,2080,High_variant,25_49,549080.525
910,2080,Instant_replacement,25_49,227113.918
910,2080,Low_variant,25_49,360821.104
910,2080,Medium_variant,25_49,451135.474
910,2080,No_change,25_49,641613.238
910,2080,Zero_migration,25_49,457971.746
910,2080,Constant_fertility,25_64,1018551.068
910,2080,Constant_mortality,25_64,518948.398
910,2080,High_variant,25_64,763360.448
910,2080,Instant_replacement,25_64,332738.579
910,2080,Low_variant,25_64,536889.505
910,2080,Medium_variant,25_64,646309.666
910,2080,No_change,25_64,822100.528
910,2080,Zero_migration,25_64,656094.668
910,2080,Constant_fertility,25_69,1067445.828
910,2080,Constant_mortality,25_69,555012.525
910,2080,High_variant,25_69,812255.208
910,2080,Instant_replacement,25_69,381576.472
910,2080,Low_variant,25_69,585784.265
910,2080,Medium_variant,25_69,695204.426
910,2080,No_change,25_69,858195.281
910,2080,Zero_migration,25_69,705628.738
910,2080,Constant_fertility,50plus,380910.571
910,2080,Constant_mortality,50plus,246424.308
910,2080,High_variant,50plus,362572.242
910,2080,Instant_replacement,50plus,253677.17
910,2080,Low_variant,50plus,324360.72
910,2080,Medium_variant,50plus,343466.511
910,2080,No_change,50plus,275874.352
910,2080,Zero_migration,50plus,348454.546
910,2080,Constant_fertility,60plus,210943.394
910,2080,Constant_mortality,60plus,139120.743
910,2080,High_variant,60plus,209127.771
910,2080,Instant_replacement,60plus,177040.497
910,2080,Low_variant,60plus,202657.529
910,2080,Medium_variant,60plus,205892.65
910,2080,No_change,60plus,143094.895
910,2080,Zero_migration,60plus,208745.142
910,2080,Constant_fertility,65plus,148292.319
910,2080,Constant_mortality,65plus,95307.703
910,2080,High_variant,65plus,148292.319
910,2080,Instant_replacement,65plus,148052.509
910,2080,Low_variant,65plus,148292.319
910,2080,Medium_variant,65plus,148292.319
910,2080,No_change,65plus,95387.062
910,2080,Zero_migration,65plus,150331.624
910,2080,Constant_fertility,70plus,99397.559
910,2080,Constant_mortality,70plus,59243.576
910,2080,High_variant,70plus,99397.559
910,2080,Instant_replacement,70plus,99214.616
910,2080,Low_variant,70plus,99397.559
910,2080,Medium_variant,70plus,99397.559
910,2080,No_change,70plus,59292.309
910,2080,Zero_migration,70plus,100797.554
910,2080,Constant_fertility,75plus,60254.685
910,2080,Constant_mortality,75plus,32154.176
910,2080,High_variant,75plus,60254.685
910,2080,Instant_replacement,75plus,60154.823
910,2080,Low_variant,75plus,60254.685
910,2080,Medium_variant,75plus,60254.685
910,2080,No_change,75plus,32179.268
910,2080,Zero_migration,75plus,61122.414
910,2080,Constant_fertility,80plus,31641.838
910,2080,Constant_mortality,80plus,14370.78
910,2080,High_variant,80plus,31641.838
910,2080,Instant_replacement,80plus,31596.176
910,2080,Low_variant,80plus,31641.838
910,2080,Medium_variant,80plus,31641.838
910,2080,No_change,80plus,14381.328
910,2080,Zero_migration,80plus,32089.653
910,2080,Constant_fertility,85plus,13535.73
910,2080,Constant_mortality,85plus,4890.118
910,2080,High_variant,85plus,13535.73
910,2080,Instant_replacement,85plus,13519.588
910,2080,Low_variant,85plus,13535.73
910,2080,Medium_variant,85plus,13535.73
910,2080,No_change,85plus,4893.458
910,2080,Zero_migration,85plus,13707.875
910,2080,Constant_fertility,90plus,4361.36
910,2080,Constant_mortality,90plus,1161.902
910,2080,High_variant,90plus,4361.36
910,2080,Instant_replacement,90plus,4357.329
910,2080,Low_variant,90plus,4361.36
910,2080,Medium_variant,90plus,4361.36
910,2080,No_change,90plus,1162.627
910,2080,Zero_migration,90plus,4405.425
910,2085,Constant_fertility,total,3466433.634
910,2085,Constant_mortality,total,1075634.118
910,2085,High_variant,total,1817743.9
910,2085,Instant_replacement,total,720472.909
910,2085,Low_variant,total,1065551.133
910,2085,Medium_variant,total,1404810.319
910,2085,No_change,total,2690653.706
910,2085,Zero_migration,total,1426350.93
910,2085,Medium_variant,0_1,45358.675
910,2085,Constant_fertility,0_4,566768.475
910,2085,Constant_mortality,0_4,88023.164
910,2085,High_variant,0_4,179111.68
910,2085,Instant_replacement,0_4,45776.702
910,2085,Low_variant,0_4,65578.755
910,2085,Medium_variant,0_4,113092.811
910,2085,No_change,0_4,437662.005
910,2085,Zero_migration,0_4,114889.373
910,2085,Constant_fertility,0_14,1455566.026
910,2085,Constant_mortality,0_14,262778.588
910,2085,High_variant,0_14,513353.771
910,2085,Instant_replacement,0_14,137810.507
910,2085,Low_variant,0_14,204062.855
910,2085,Medium_variant,0_14,336071.651
910,2085,No_change,0_14,1129321.772
910,2085,Zero_migration,0_14,341295.305
910,2085,Medium_variant,0_17,401719.666
910,2085,Constant_fertility,0_19,1802573.708
910,2085,Constant_mortality,0_19,349593.788
910,2085,High_variant,0_19,668000.696
910,2085,Instant_replacement,0_19,185246.839
910,2085,Low_variant,0_19,276286.29
910,2085,Medium_variant,0_19,445015.624
910,2085,No_change,0_19,1404442.16
910,2085,Zero_migration,0_19,451881.614
910,2085,Constant_fertility,0_24,2097403.37
910,2085,Constant_mortality,0_24,435153.716
910,2085,High_variant,0_24,814113.596
910,2085,Instant_replacement,0_24,232514.736
910,2085,Low_variant,0_24,349466.446
910,2085,Medium_variant,0_24,551276.413
910,2085,No_change,0_24,1640877.108
910,2085,Zero_migration,0_24,559777.405
910,2085,Medium_variant,3_4,45117.221
910,2085,Medium_variant,3_5,67618.668
910,2085,Medium_variant,3_6,90081.553
910,2085,Medium_variant,4_5,45040.932
910,2085,Medium_variant,4_6,67503.817
910,2085,Medium_variant,5_10,134395.291
910,2085,Medium_variant,5_11,156634.864
910,2085,Constant_fertility,5_14,888797.551
910,2085,Constant_mortality,5_14,174755.424
910,2085,High_variant,5_14,334242.091
910,2085,Instant_replacement,5_14,92033.805
910,2085,Low_variant,5_14,138484.1
910,2085,Medium_variant,5_14,222978.84
910,2085,No_change,5_14,691659.767
910,2085,Zero_migration,5_14,226405.932
910,2085,Medium_variant,6_9,89604.18
910,2085,Medium_variant,6_10,111893.844
910,2085,Medium_variant,6_11,134133.417
910,2085,Medium_variant,6_12,156316.16
910,2085,Medium_variant,7_10,89430.959
910,2085,Medium_variant,7_12,133853.275
910,2085,Medium_variant,11_16,132435.338
910,2085,Medium_variant,11_17,154231.564
910,2085,Medium_variant,11_18,175931.235
910,2085,Medium_variant,12_14,66343.976
910,2085,Medium_variant,12_16,110195.765
910,2085,Medium_variant,12_17,131991.991
910,2085,Medium_variant,12_18,153691.662
910,2085,Medium_variant,13_17,109809.248
910,2085,Medium_variant,13_18,131508.919
910,2085,Medium_variant,13_19,153105.206
910,2085,Constant_fertility,15plus,2010867.608
910,2085,Constant_mortality,15plus,812855.53
910,2085,High_variant,15plus,1304390.129
910,2085,Instant_replacement,15plus,582662.402
910,2085,Low_variant,15plus,861488.278
910,2085,Medium_variant,15plus,1068738.668
910,2085,No_change,15plus,1561331.934
910,2085,Zero_migration,15plus,1085055.625
910,2085,Medium_variant,15_17,65648.015
910,2085,Constant_fertility,15_24,641837.344
910,2085,Constant_mortality,15_24,172375.128
910,2085,High_variant,15_24,300759.825
910,2085,Instant_replacement,15_24,94704.229
910,2085,Low_variant,15_24,145403.591
910,2085,Medium_variant,15_24,215204.762
910,2085,No_change,15_24,511555.336
910,2085,Zero_migration,15_24,218482.1
910,2085,Constant_fertility,15_49,1562514.363
910,2085,Constant_mortality,15_49,548074.575
910,2085,High_variant,15_49,892552.905
910,2085,Instant_replacement,15_49,318701.876
910,2085,Low_variant,15_49,509032.92
910,2085,Medium_variant,15_49,686625.925
910,2085,No_change,15_49,1246142.792
910,2085,Zero_migration,15_49,697282.974
910,2085,Constant_fertility,15_59,1760869.758
910,2085,Constant_mortality,15_59,661279.489
910,2085,High_variant,15_59,1061598.278
910,2085,Instant_replacement,15_59,405225.326
910,2085,Low_variant,15_59,637086.495
910,2085,Medium_variant,15_59,835141.827
910,2085,No_change,15_59,1397556.395
910,2085,Zero_migration,15_59,848130.642
910,2085,Constant_fertility,15_64,1835399.894
910,2085,Constant_mortality,15_64,707871.569
910,2085,High_variant,15_64,1130642.016
910,2085,Instant_replacement,15_64,439130.992
910,2085,Low_variant,15_64,693850.19
910,2085,Medium_variant,15_64,898045.567
910,2085,No_change,15_64,1452834.021
910,2085,Zero_migration,15_64,912010.116
910,2085,Medium_variant,16plus,1046771.877
910,2085,Medium_variant,17plus,1024886.879
910,2085,Medium_variant,18plus,1003090.653
910,2085,Medium_variant,18_23,128549.389
910,2085,Constant_fertility,20plus,1663859.926
910,2085,Constant_mortality,20plus,726040.33
910,2085,High_variant,20plus,1149743.204
910,2085,Instant_replacement,20plus,535226.07
910,2085,Low_variant,20plus,789264.843
910,2085,Medium_variant,20plus,959794.695
910,2085,No_change,20plus,1286211.546
910,2085,Zero_migration,20plus,974469.316
910,2085,Constant_fertility,20_64,1488392.212
910,2085,Constant_mortality,20_64,621056.369
910,2085,High_variant,20_64,975995.091
910,2085,Instant_replacement,20_64,391694.66
910,2085,Low_variant,20_64,621626.755
910,2085,Medium_variant,20_64,789101.594
910,2085,No_change,20_64,1177713.633
910,2085,Zero_migration,20_64,801423.807
910,2085,Constant_fertility,20_69,1547498.247
910,2085,Constant_mortality,20_69,659836.101
910,2085,High_variant,20_69,1033381.525
910,2085,Instant_replacement,20_69,419051.564
910,2085,Low_variant,20_69,672903.164
910,2085,Medium_variant,20_69,843433.016
910,2085,No_change,20_69,1219947.235
910,2085,Zero_migration,20_69,856525.959
910,2085,Medium_variant,21plus,938306.677
910,2085,Constant_fertility,25plus,1369030.264
910,2085,Constant_mortality,25plus,640480.402
910,2085,High_variant,25plus,1003630.304
910,2085,Instant_replacement,25plus,487958.173
910,2085,Low_variant,25plus,716084.687
910,2085,Medium_variant,25plus,853533.906
910,2085,No_change,25plus,1049776.598
910,2085,Zero_migration,25plus,866573.525
910,2085,Constant_fertility,25_49,920677.019
910,2085,Constant_mortality,25_49,375699.447
910,2085,High_variant,25_49,591793.08
910,2085,Instant_replacement,25_49,223997.647
910,2085,Low_variant,25_49,363629.329
910,2085,Medium_variant,25_49,471421.163
910,2085,No_change,25_49,734587.456
910,2085,Zero_migration,25_49,478800.874
910,2085,Constant_fertility,25_64,1193562.55
910,2085,Constant_mortality,25_64,535496.441
910,2085,High_variant,25_64,829882.191
910,2085,Instant_replacement,25_64,344426.763
910,2085,Low_variant,25_64,548446.599
910,2085,Medium_variant,25_64,682840.805
910,2085,No_change,25_64,941278.685
910,2085,Zero_migration,25_64,693528.016
910,2085,Constant_fertility,25_69,1252668.585
910,2085,Constant_mortality,25_69,574276.173
910,2085,High_variant,25_69,887268.625
910,2085,Instant_replacement,25_69,371783.667
910,2085,Low_variant,25_69,599723.008
910,2085,Medium_variant,25_69,737172.227
910,2085,No_change,25_69,983512.287
910,2085,Zero_migration,25_69,748630.168
910,2085,Constant_fertility,50plus,448353.245
910,2085,Constant_mortality,50plus,264780.955
910,2085,High_variant,50plus,411837.224
910,2085,Instant_replacement,50plus,263960.526
910,2085,Low_variant,50plus,352455.358
910,2085,Medium_variant,50plus,382112.743
910,2085,No_change,50plus,315189.142
910,2085,Zero_migration,50plus,387772.651
910,2085,Constant_fertility,60plus,249997.85
910,2085,Constant_mortality,60plus,151576.041
910,2085,High_variant,60plus,242791.851
910,2085,Instant_replacement,60plus,177437.076
910,2085,Low_variant,60plus,224401.783
910,2085,Medium_variant,60plus,233596.841
910,2085,No_change,60plus,163775.539
910,2085,Zero_migration,60plus,236924.983
910,2085,Constant_fertility,65plus,175467.714
910,2085,Constant_mortality,65plus,104983.961
910,2085,High_variant,65plus,173748.113
910,2085,Instant_replacement,65plus,143531.41
910,2085,Low_variant,65plus,167638.088
910,2085,Medium_variant,65plus,170693.101
910,2085,No_change,65plus,108497.913
910,2085,Zero_migration,65plus,173045.509
910,2085,Constant_fertility,70plus,116361.679
910,2085,Constant_mortality,70plus,66204.229
910,2085,High_variant,70plus,116361.679
910,2085,Instant_replacement,70plus,116174.506
910,2085,Low_variant,70plus,116361.679
910,2085,Medium_variant,70plus,116361.679
910,2085,No_change,70plus,66264.311
910,2085,Zero_migration,70plus,117943.357
910,2085,Constant_fertility,75plus,71976.837
910,2085,Constant_mortality,75plus,36427.39
910,2085,High_variant,75plus,71976.837
910,2085,Instant_replacement,75plus,71844.325
910,2085,Low_variant,75plus,71976.837
910,2085,Medium_variant,75plus,71976.837
910,2085,No_change,75plus,36459.869
910,2085,Zero_migration,75plus,72978.521
910,2085,Constant_fertility,80plus,38715.209
910,2085,Constant_mortality,80plus,16499.427
910,2085,High_variant,80plus,38715.209
910,2085,Instant_replacement,80plus,38653.287
910,2085,Low_variant,80plus,38715.209
910,2085,Medium_variant,80plus,38715.209
910,2085,No_change,80plus,16513.256
910,2085,Zero_migration,80plus,39267.899
910,2085,Constant_fertility,85plus,17000.865
910,2085,Constant_mortality,85plus,5656.302
910,2085,High_variant,85plus,17000.865
910,2085,Instant_replacement,85plus,16978.312
910,2085,Low_variant,85plus,17000.865
910,2085,Medium_variant,85plus,17000.865
910,2085,No_change,85plus,5660.727
910,2085,Zero_migration,85plus,17239.515
910,2085,Constant_fertility,90plus,5616.262
910,2085,Constant_mortality,90plus,1335.419
910,2085,High_variant,90plus,5616.262
910,2085,Instant_replacement,90plus,5610.449
910,2085,Low_variant,90plus,5616.262
910,2085,Medium_variant,90plus,5616.262
910,2085,No_change,90plus,1336.383
910,2085,Zero_migration,90plus,5686.069
910,2090,Constant_fertility,total,4071368.727
910,2090,Constant_mortality,total,1092807.778
910,2090,High_variant,total,1949909.946
910,2090,Instant_replacement,total,725221.696
910,2090,Low_variant,total,1080194.31
910,2090,Medium_variant,total,1467261.435
910,2090,No_change,total,3085080.731
910,2090,Zero_migration,total,1490369.643
910,2090,Medium_variant,0_1,45417.593
910,2090,Constant_fertility,0_4,666533.214
910,2090,Constant_mortality,0_4,86317.277
910,2090,High_variant,0_4,186031.705
910,2090,Instant_replacement,0_4,46408.061
910,2090,Low_variant,0_4,62839.154
910,2090,Medium_variant,0_4,113348.664
910,2090,No_change,0_4,502749.002
910,2090,Zero_migration,0_4,115201.111
910,2090,Constant_fertility,0_14,1711202.733
910,2090,Constant_mortality,0_14,258516.937
910,2090,High_variant,0_14,535420.959
910,2090,Instant_replacement,0_14,137528.25
910,2090,Low_variant,0_14,196094.777
910,2090,Medium_variant,0_14,337960.384
910,2090,No_change,0_14,1296988.132
910,2090,Zero_migration,0_14,343394.934
910,2090,Medium_variant,0_17,404521.516
910,2090,Constant_fertility,0_19,2118521.056
910,2090,Constant_mortality,0_19,344717.661
910,2090,High_variant,0_19,698101.542
910,2090,Instant_replacement,0_19,183824.061
910,2090,Low_variant,0_19,266333.453
910,2090,Medium_variant,0_19,448546.662
910,2090,No_change,0_19,1612599.873
910,2090,Zero_migration,0_19,455707.273
910,2090,Constant_fertility,0_24,2464130.989
910,2090,Constant_mortality,0_24,430173.19
910,2090,High_variant,0_24,852090.297
910,2090,Instant_replacement,0_24,231012.131
910,2090,Low_variant,0_24,338206.501
910,2090,Medium_variant,0_24,557002.893
910,2090,No_change,0_24,1883540.985
910,2090,Zero_migration,0_24,565875.279
910,2090,Medium_variant,3_4,45262.458
910,2090,Medium_variant,3_5,67857.029
910,2090,Medium_variant,3_6,90426.791
910,2090,Medium_variant,4_5,45213.547
910,2090,Medium_variant,4_6,67783.309
910,2090,Medium_variant,5_10,135169.242
910,2090,Medium_variant,5_11,157590.951
910,2090,Constant_fertility,5_14,1044669.519
910,2090,Constant_mortality,5_14,172199.66
910,2090,High_variant,5_14,349389.254
910,2090,Instant_replacement,5_14,91120.189
910,2090,Low_variant,5_14,133255.623
910,2090,Medium_variant,5_14,224611.72
910,2090,No_change,5_14,794239.13
910,2090,Zero_migration,5_14,228193.823
910,2090,Medium_variant,6_9,90118.447
910,2090,Medium_variant,6_10,112574.671
910,2090,Medium_variant,6_11,134996.38
910,2090,Medium_variant,6_12,157380.106
910,2090,Medium_variant,7_10,90004.909
910,2090,Medium_variant,7_12,134810.344
910,2090,Medium_variant,11_16,133876.835
910,2090,Medium_variant,11_17,156003.61
910,2090,Medium_variant,11_18,178057.099
910,2090,Medium_variant,12_14,67020.769
910,2090,Medium_variant,12_16,111455.126
910,2090,Medium_variant,12_17,133581.901
910,2090,Medium_variant,12_18,155635.39
910,2090,Medium_variant,13_17,111198.175
910,2090,Medium_variant,13_18,133251.664
910,2090,Medium_variant,13_19,155223.321
910,2090,Constant_fertility,15plus,2360165.994
910,2090,Constant_mortality,15plus,834290.841
910,2090,High_variant,15plus,1414488.987
910,2090,Instant_replacement,15plus,587693.446
910,2090,Low_variant,15plus,884099.533
910,2090,Medium_variant,15plus,1129301.051
910,2090,No_change,15plus,1788092.599
910,2090,Zero_migration,15plus,1146974.709
910,2090,Medium_variant,15_17,66561.132
910,2090,Constant_fertility,15_24,752928.256
910,2090,Constant_mortality,15_24,171656.253
910,2090,High_variant,15_24,316669.338
910,2090,Instant_replacement,15_24,93483.881
910,2090,Low_variant,15_24,142111.724
910,2090,Medium_variant,15_24,219042.509
910,2090,No_change,15_24,586552.853
910,2090,Zero_migration,15_24,222480.345
910,2090,Constant_fertility,15_49,1832761.619
910,2090,Constant_mortality,15_49,552747.081
910,2090,High_variant,15_49,951027.063
910,2090,Instant_replacement,15_49,315386.859
910,2090,Low_variant,15_49,505230.392
910,2090,Medium_variant,15_49,708364.024
910,2090,No_change,15_49,1428312.577
910,2090,Zero_migration,15_49,719708.993
910,2090,Constant_fertility,15_59,2063662.645
910,2090,Constant_mortality,15_59,671152.163
910,2090,High_variant,15_59,1135026.814
910,2090,Instant_replacement,15_59,407039.368
910,2090,Low_variant,15_59,639830.784
910,2090,Medium_variant,15_59,867435.558
910,2090,No_change,15_59,1600367.739
910,2090,Zero_migration,15_59,881269.584
910,2090,Constant_fertility,15_64,2151238.084
910,2090,Constant_mortality,15_64,720497.791
910,2090,High_variant,15_64,1212340.224
910,2090,Instant_replacement,15_64,446243.141
910,2090,Low_variant,15_64,699157.612
910,2090,Medium_variant,15_64,935755.684
910,2090,No_change,15_64,1663706.887
910,2090,Zero_migration,15_64,950679.25
910,2090,Medium_variant,16plus,1107056.493
910,2090,Medium_variant,17plus,1084866.694
910,2090,Medium_variant,18plus,1062739.919
910,2090,Medium_variant,18_23,130994.448
910,2090,Constant_fertility,20plus,1952847.671
910,2090,Constant_mortality,20plus,748090.117
910,2090,High_variant,20plus,1251808.404
910,2090,Instant_replacement,20plus,541397.635
910,2090,Low_variant,20plus,813860.857
910,2090,Medium_variant,20plus,1018714.773
910,2090,No_change,20plus,1472480.858
910,2090,Zero_migration,20plus,1034662.37
910,2090,Constant_fertility,20_64,1743919.761
910,2090,Constant_mortality,20_64,634297.067
910,2090,High_variant,20_64,1049659.641
910,2090,Instant_replacement,20_64,399947.33
910,2090,Low_variant,20_64,628918.936
910,2090,Medium_variant,20_64,825169.406
910,2090,No_change,20_64,1348095.146
910,2090,Zero_migration,20_64,838366.911
910,2090,Constant_fertility,20_69,1814428.761
910,2090,Constant_mortality,20_69,675537.202
910,2090,High_variant,20_69,1114966.558
910,2090,Instant_replacement,20_69,432036.265
910,2090,Low_variant,20_69,682597.537
910,2090,Medium_variant,20_69,884662.185
910,2090,No_change,20_69,1397032.074
910,2090,Zero_migration,20_69,898785.611
910,2090,Medium_variant,21plus,996829.587
910,2090,Constant_fertility,25plus,1607237.738
910,2090,Constant_mortality,25plus,662634.588
910,2090,High_variant,25plus,1097819.649
910,2090,Instant_replacement,25plus,494209.565
910,2090,Low_variant,25plus,741987.809
910,2090,Medium_variant,25plus,910258.542
910,2090,No_change,25plus,1201539.746
910,2090,Zero_migration,25plus,924494.364
910,2090,Constant_fertility,25_49,1079833.363
910,2090,Constant_mortality,25_49,381090.828
910,2090,High_variant,25_49,634357.725
910,2090,Instant_replacement,25_49,221902.978
910,2090,Low_variant,25_49,363118.668
910,2090,Medium_variant,25_49,489321.515
910,2090,No_change,25_49,841759.724
910,2090,Zero_migration,25_49,497228.648
910,2090,Constant_fertility,25_64,1398309.828
910,2090,Constant_mortality,25_64,548841.538
910,2090,High_variant,25_64,895670.886
910,2090,Instant_replacement,25_64,352759.26
910,2090,Low_variant,25_64,557045.888
910,2090,Medium_variant,25_64,716713.175
910,2090,No_change,25_64,1077154.034
910,2090,Zero_migration,25_64,728198.905
910,2090,Constant_fertility,25_69,1468818.828
910,2090,Constant_mortality,25_69,590081.673
910,2090,High_variant,25_69,960977.803
910,2090,Instant_replacement,25_69,384848.195
910,2090,Low_variant,25_69,610724.489
910,2090,Medium_variant,25_69,776205.954
910,2090,No_change,25_69,1126090.962
910,2090,Zero_migration,25_69,788617.605
910,2090,Constant_fertility,50plus,527404.375
910,2090,Constant_mortality,50plus,281543.76
910,2090,High_variant,50plus,463461.924
910,2090,Instant_replacement,50plus,272306.587
910,2090,Low_variant,50plus,378869.141
910,2090,Medium_variant,50plus,420937.027
910,2090,No_change,50plus,359780.022
910,2090,Zero_migration,50plus,427265.716
910,2090,Constant_fertility,60plus,296503.349
910,2090,Constant_mortality,60plus,163138.678
910,2090,High_variant,60plus,279462.173
910,2090,Instant_replacement,60plus,180654.078
910,2090,Low_variant,60plus,244268.749
910,2090,Medium_variant,60plus,261865.493
910,2090,No_change,60plus,187724.86
910,2090,Zero_migration,60plus,265705.125
910,2090,Constant_fertility,65plus,208927.91
910,2090,Constant_mortality,65plus,113793.05
910,2090,High_variant,65plus,202148.763
910,2090,Instant_replacement,65plus,141450.305
910,2090,Low_variant,65plus,184941.921
910,2090,Medium_variant,65plus,193545.367
910,2090,No_change,65plus,124385.712
910,2090,Zero_migration,65plus,196295.459
910,2090,Constant_fertility,70plus,138418.91
910,2090,Constant_mortality,70plus,72552.915
910,2090,High_variant,70plus,136841.846
910,2090,Instant_replacement,70plus,109361.37
910,2090,Low_variant,70plus,131263.32
910,2090,Medium_variant,70plus,134052.588
910,2090,No_change,70plus,75448.784
910,2090,Zero_migration,70plus,135876.759
910,2090,Constant_fertility,75plus,84530.178
910,2090,Constant_mortality,75plus,40536.567
910,2090,High_variant,75plus,84530.178
910,2090,Instant_replacement,75plus,84400.411
910,2090,Low_variant,75plus,84530.178
910,2090,Medium_variant,75plus,84530.178
910,2090,No_change,75plus,40575.816
910,2090,Zero_migration,75plus,85653.041
