agebroad,population,global,variant,year
0_1,269721.483,900,medium_variant,2023
0_4,674866.909,900,medium_variant,2023
0_14,1999367.887,900,medium_variant,2023
0_17,2375096.074,900,medium_variant,2023
0_19,2619229.698,900,medium_variant,2023
0_24,3210833.747,900,medium_variant,2023
3_4,269943.321,900,medium_variant,2023
3_5,404962.713,900,medium_variant,2023
3_6,539818.546,900,medium_variant,2023
4_5,270055.718,900,medium_variant,2023
4_6,404911.551,900,medium_variant,2023
5_14,1324500.978,900,medium_variant,2023
5_10,804974.96,900,medium_variant,2023
5_11,936773.715,900,medium_variant,2023
6_9,537113.048,900,medium_variant,2023
6_10,669955.568,900,medium_variant,2023
6_11,801754.323,900,medium_variant,2023
6_12,932303.805,900,medium_variant,2023
7_10,535099.735,900,medium_variant,2023
7_12,797447.972,900,medium_variant,2023
11_16,771320.95,900,medium_variant,2023
11_17,895254.205,900,medium_variant,2023
11_18,1017920.42,900,medium_variant,2023
12_14,387727.263,900,medium_variant,2023
12_16,639522.195,900,medium_variant,2023
12_17,763455.45,900,medium_variant,2023
12_18,886121.665,900,medium_variant,2023
13_17,632905.968,900,medium_variant,2023
13_18,755572.183,900,medium_variant,2023
13_19,877039.592,900,medium_variant,2023
15_17,375728.187,900,medium_variant,2023
18_23,719280.363,900,medium_variant,2023
15_24,1211465.86,900,medium_variant,2023
15_49,3974932.635,900,medium_variant,2023
15_59,4847154.827,900,medium_variant,2023
15_64,5194362.776,900,medium_variant,2023
20_64,4574500.965,900,medium_variant,2023
20_69,4857359.776,900,medium_variant,2023
25_49,2763466.775,900,medium_variant,2023
25_64,3982896.916,900,medium_variant,2023
25_69,4265755.727,900,medium_variant,2023
15plus,5992029.074,900,medium_variant,2023
16plus,5865465.812,900,medium_variant,2023
17plus,5740234.142,900,medium_variant,2023
18plus,5616300.887,900,medium_variant,2023
20plus,5372167.263,900,medium_variant,2023
21plus,5251846.022,900,medium_variant,2023
25plus,4780563.214,900,medium_variant,2023
50plus,2017096.439,900,medium_variant,2023
60plus,1144874.247,900,medium_variant,2023
65plus,797666.298,900,medium_variant,2023
70plus,514807.487,900,medium_variant,2023
75plus,297806.016,900,medium_variant,2023
80plus,159494.244,900,medium_variant,2023
85plus,74434.447,900,medium_variant,2023
90plus,26173.473,900,medium_variant,2023
total,7991396.961,900,medium_variant,2023
0,135840.011,900,medium_variant,2024
0_1,269463.241,900,medium_variant,2024
0_4,674068.229,900,medium_variant,2024
0_14,2003920.132,900,medium_variant,2024
0_17,2383229.146,900,medium_variant,2024
0_19,2629504.49,900,medium_variant,2024
0_24,3225185.857,900,medium_variant,2024
3_4,269708.959,900,medium_variant,2024
3_5,404512.805,900,medium_variant,2024
3_6,539254.865,900,medium_variant,2024
4_5,269569.111,900,medium_variant,2024
4_6,404311.171,900,medium_variant,2024
5_14,1329851.903,900,medium_variant,2024
5_10,805766.786,900,medium_variant,2024
5_11,938534.209,900,medium_variant,2024
6_9,537498.274,900,medium_variant,2024
6_10,670962.94,900,medium_variant,2024
6_11,803730.363,900,medium_variant,2024
6_12,935457.404,900,medium_variant,2024
7_10,536220.88,900,medium_variant,2024
7_12,800715.344,900,medium_variant,2024
11_16,778307.92,900,medium_variant,2024
11_17,903394.131,900,medium_variant,2024
11_18,1027171.39,900,medium_variant,2024
12_14,391317.694,900,medium_variant,2024
12_16,645540.497,900,medium_variant,2024
12_17,770626.708,900,medium_variant,2024
12_18,894403.967,900,medium_variant,2024
13_17,638899.667,900,medium_variant,2024
13_18,762676.926,900,medium_variant,2024
13_19,885175.011,900,medium_variant,2024
15_17,379309.014,900,medium_variant,2024
18_23,724792.184,900,medium_variant,2024
15_24,1221265.725,900,medium_variant,2024
15_49,3999407.591,900,medium_variant,2024
15_59,4882991.493,900,medium_variant,2024
15_64,5240394.986,900,medium_variant,2024
20_64,4614810.628,900,medium_variant,2024
20_69,4902835.947,900,medium_variant,2024
25_49,2778141.866,900,medium_variant,2024
25_64,4019129.261,900,medium_variant,2024
25_69,4307154.58,900,medium_variant,2024
15plus,6063088.27,900,medium_variant,2024
16plus,5935293.792,900,medium_variant,2024
17plus,5808865.467,900,medium_variant,2024
18plus,5683779.256,900,medium_variant,2024
20plus,5437503.912,900,medium_variant,2024
21plus,5316218.82,900,medium_variant,2024
25plus,4841822.545,900,medium_variant,2024
50plus,2063680.679,900,medium_variant,2024
60plus,1180096.777,900,medium_variant,2024
65plus,822693.284,900,medium_variant,2024
70plus,534667.965,900,medium_variant,2024
75plus,308067.747,900,medium_variant,2024
80plus,162915.937,900,medium_variant,2024
85plus,76014.305,900,medium_variant,2024
90plus,26715.944,900,medium_variant,2024
total,8067008.402,900,medium_variant,2024
total,8236838.051,900,constant_fertility,2025
0_4,738332.955,900,constant_fertility,2025
0_14,2101966.341,900,constant_fertility,2025
0_19,2733475.454,900,constant_fertility,2025
0_24,3333526.379,900,constant_fertility,2025
5_14,1363633.386,900,constant_fertility,2025
15plus,6134871.71,900,constant_fertility,2025
15_24,1231560.038,900,constant_fertility,2025
15_49,4025365.941,900,constant_fertility,2025
15_59,4918516.134,900,constant_fertility,2025
15_64,5285841.884,900,constant_fertility,2025
20plus,5503362.597,900,constant_fertility,2025
20_64,4654332.771,900,constant_fertility,2025
20_69,4949344.496,900,constant_fertility,2025
25plus,4903311.672,900,constant_fertility,2025
25_49,2793805.903,900,constant_fertility,2025
25_64,4054281.846,900,constant_fertility,2025
25_69,4349293.571,900,constant_fertility,2025
50plus,2109505.769,900,constant_fertility,2025
60plus,1216355.576,900,constant_fertility,2025
65plus,849029.826,900,constant_fertility,2025
70plus,554018.101,900,constant_fertility,2025
75plus,319220.257,900,constant_fertility,2025
80plus,166230.661,900,constant_fertility,2025
85plus,76408.514,900,constant_fertility,2025
90plus,26560.525,900,constant_fertility,2025
total,8074954.103,900,constant_mortality,2025
0_4,664027.694,900,constant_mortality,2025
0_14,1988613.523,900,constant_mortality,2025
0_19,2618761.747,900,constant_mortality,2025
0_24,3217455.187,900,constant_mortality,2025
5_14,1324585.829,900,constant_mortality,2025
15plus,6086340.58,900,constant_mortality,2025
15_24,1228841.664,900,constant_mortality,2025
15_49,4012448.074,900,constant_mortality,2025
15_59,4900220.583,900,constant_mortality,2025
15_64,5263791.062,900,constant_mortality,2025
20plus,5456192.356,900,constant_mortality,2025
20_64,4633642.838,900,constant_mortality,2025
20_69,4924026.109,900,constant_mortality,2025
25plus,4857498.916,900,constant_mortality,2025
25_49,2783606.41,900,constant_mortality,2025
25_64,4034949.398,900,constant_mortality,2025
25_69,4325332.669,900,constant_mortality,2025
50plus,2073892.506,900,constant_mortality,2025
60plus,1186119.997,900,constant_mortality,2025
65plus,822549.518,900,constant_mortality,2025
70plus,532166.247,900,constant_mortality,2025
75plus,303075.065,900,constant_mortality,2025
80plus,155553.984,900,constant_mortality,2025
85plus,70291.964,900,constant_mortality,2025
90plus,23940.769,900,constant_mortality,2025
total,8322368.638,900,high_variant,2025
0_4,784854.96,900,high_variant,2025
0_14,2187496.928,900,high_variant,2025
0_19,2819006.041,900,high_variant,2025
0_24,3419056.966,900,high_variant,2025
5_14,1402641.968,900,high_variant,2025
15plus,6134871.71,900,high_variant,2025
15_24,1231560.038,900,high_variant,2025
15_49,4025365.941,900,high_variant,2025
15_59,4918516.134,900,high_variant,2025
15_64,5285841.884,900,high_variant,2025
20plus,5503362.597,900,high_variant,2025
20_64,4654332.771,900,high_variant,2025
20_69,4949344.496,900,high_variant,2025
25plus,4903311.672,900,high_variant,2025
25_49,2793805.903,900,high_variant,2025
25_64,4054281.846,900,high_variant,2025
25_69,4349293.571,900,high_variant,2025
50plus,2109505.769,900,high_variant,2025
60plus,1216355.576,900,high_variant,2025
65plus,849029.826,900,high_variant,2025
70plus,554018.101,900,high_variant,2025
75plus,319220.257,900,high_variant,2025
80plus,166230.661,900,high_variant,2025
85plus,76408.514,900,high_variant,2025
90plus,26560.525,900,high_variant,2025
total,8014535.271,900,instant_replacement,2025
0_4,609932.164,900,instant_replacement,2025
0_14,1879710.638,900,instant_replacement,2025
0_19,2511210.669,900,instant_replacement,2025
0_24,3111253.853,900,instant_replacement,2025
5_14,1269778.474,900,instant_replacement,2025
15plus,6134824.633,900,instant_replacement,2025
15_24,1231543.215,900,instant_replacement,2025
15_49,4025326.472,900,instant_replacement,2025
15_59,4918472.69,900,instant_replacement,2025
15_64,5285797.143,900,instant_replacement,2025
20plus,5503324.602,900,instant_replacement,2025
20_64,4654297.112,900,instant_replacement,2025
20_69,4949307.88,900,instant_replacement,2025
25plus,4903281.418,900,instant_replacement,2025
25_49,2793783.257,900,instant_replacement,2025
25_64,4054253.928,900,instant_replacement,2025
25_69,4349264.696,900,instant_replacement,2025
50plus,2109498.161,900,instant_replacement,2025
60plus,1216351.943,900,instant_replacement,2025
65plus,849027.49,900,instant_replacement,2025
70plus,554016.722,900,instant_replacement,2025
75plus,319219.551,900,instant_replacement,2025
80plus,166230.361,900,instant_replacement,2025
85plus,76408.413,900,instant_replacement,2025
90plus,26560.5,900,instant_replacement,2025
total,7960812.73,900,low_variant,2025
0_4,561464.964,900,low_variant,2025
0_14,1825941.02,900,low_variant,2025
0_19,2457450.133,900,low_variant,2025
0_24,3057501.058,900,low_variant,2025
5_14,1264476.056,900,low_variant,2025
15plus,6134871.71,900,low_variant,2025
15_24,1231560.038,900,low_variant,2025
15_49,4025365.941,900,low_variant,2025
15_59,4918516.134,900,low_variant,2025
15_64,5285841.884,900,low_variant,2025
20plus,5503362.597,900,low_variant,2025
20_64,4654332.771,900,low_variant,2025
20_69,4949344.496,900,low_variant,2025
25plus,4903311.672,900,low_variant,2025
25_49,2793805.903,900,low_variant,2025
25_64,4054281.846,900,low_variant,2025
25_69,4349293.571,900,low_variant,2025
50plus,2109505.769,900,low_variant,2025
60plus,1216355.576,900,low_variant,2025
65plus,849029.826,900,low_variant,2025
70plus,554018.101,900,low_variant,2025
75plus,319220.257,900,low_variant,2025
80plus,166230.661,900,low_variant,2025
85plus,76408.514,900,low_variant,2025
90plus,26560.525,900,low_variant,2025
0,135656.497,900,medium_variant,2025
0_1,269297.965,900,medium_variant,2025
0_4,673174.914,900,medium_variant,2025
0_14,2006789.297,900,medium_variant,2025
0_17,2389754.038,900,medium_variant,2025
0_19,2638298.41,900,medium_variant,2025
0_24,3238349.335,900,medium_variant,2025
3_4,269257.401,900,medium_variant,2025
3_5,403873.637,900,medium_variant,2025
3_6,538438.012,900,medium_variant,2025
4_5,269247.283,900,medium_variant,2025
4_6,403811.658,900,medium_variant,2025
5_14,1333614.383,900,medium_variant,2025
5_10,805614.195,900,medium_variant,2025
5_11,938941.076,900,medium_variant,2025
6_9,537313.737,900,medium_variant,2025
6_10,670997.959,900,medium_variant,2025
6_11,804324.84,900,medium_variant,2025
6_12,937010.441,900,medium_variant,2025
7_10,536433.584,900,medium_variant,2025
7_12,802446.066,900,medium_variant,2025
11_16,784680.197,900,medium_variant,2025
11_17,910964.929,900,medium_variant,2025
11_18,1035896.874,900,medium_variant,2025
12_14,394673.307,900,medium_variant,2025
12_16,651353.316,900,medium_variant,2025
12_17,777638.048,900,medium_variant,2025
12_18,902569.993,900,medium_variant,2025
13_17,644952.447,900,medium_variant,2025
13_18,769884.392,900,medium_variant,2025
13_19,893496.819,900,medium_variant,2025
15_17,382964.741,900,medium_variant,2025
18_23,730729.386,900,medium_variant,2025
15_24,1231560.038,900,medium_variant,2025
15_49,4025365.941,900,medium_variant,2025
15_59,4918516.134,900,medium_variant,2025
15_64,5285841.884,900,medium_variant,2025
20_64,4654332.771,900,medium_variant,2025
20_69,4949344.496,900,medium_variant,2025
25_49,2793805.903,900,medium_variant,2025
25_64,4054281.846,900,medium_variant,2025
25_69,4349293.571,900,medium_variant,2025
15plus,6134871.71,900,medium_variant,2025
16plus,6005853.132,900,medium_variant,2025
17plus,5878191.701,900,medium_variant,2025
18plus,5751906.969,900,medium_variant,2025
20plus,5503362.597,900,medium_variant,2025
21plus,5381041.543,900,medium_variant,2025
25plus,4903311.672,900,medium_variant,2025
50plus,2109505.769,900,medium_variant,2025
60plus,1216355.576,900,medium_variant,2025
65plus,849029.826,900,medium_variant,2025
70plus,554018.101,900,medium_variant,2025
75plus,319220.257,900,medium_variant,2025
80plus,166230.661,900,medium_variant,2025
85plus,76408.514,900,medium_variant,2025
90plus,26560.525,900,medium_variant,2025
total,8141661.007,900,medium_variant,2025
total,8168409.638,900,no_change,2025
0_4,727912.817999999,900,no_change,2025
0_14,2082062.359,900,no_change,2025
0_19,2712211.851,900,no_change,2025
0_24,3310906.38,900,no_change,2025
5_14,1354149.541,900,no_change,2025
15plus,6086347.279,900,no_change,2025
15_24,1228844.021,900,no_change,2025
15_49,4012453.682,900,no_change,2025
15_59,4900226.766,900,no_change,2025
15_64,5263797.429,900,no_change,2025
20plus,5456197.787,900,no_change,2025
20_64,4633647.937,900,no_change,2025
20_69,4924031.346,900,no_change,2025
25plus,4857503.258,900,no_change,2025
25_49,2783609.661,900,no_change,2025
25_64,4034953.408,900,no_change,2025
25_69,4325336.817,900,no_change,2025
50plus,2073893.597,900,no_change,2025
60plus,1186120.513,900,no_change,2025
65plus,822549.85,900,no_change,2025
70plus,532166.441,900,no_change,2025
75plus,303075.165,900,no_change,2025
80plus,155554.028,900,no_change,2025
85plus,70291.978,900,no_change,2025
90plus,23940.773,900,no_change,2025
total,8142598.308,900,zero_migration,2025
0_4,673646.519,900,zero_migration,2025
0_14,2006195.261,900,zero_migration,2025
0_19,2637812.426,900,zero_migration,2025
0_24,3238428.17,900,zero_migration,2025
5_14,1332548.742,900,zero_migration,2025
15plus,6136403.047,900,zero_migration,2025
15_24,1232232.909,900,zero_migration,2025
15_49,4025207.641,900,zero_migration,2025
15_59,4919451.034,900,zero_migration,2025
15_64,5286978.304,900,zero_migration,2025
20plus,5504785.882,900,zero_migration,2025
20_64,4655361.139,900,zero_migration,2025
20_69,4950566.235,900,zero_migration,2025
25plus,4904170.138,900,zero_migration,2025
25_49,2792974.732,900,zero_migration,2025
25_64,4054745.395,900,zero_migration,2025
25_69,4349950.491,900,zero_migration,2025
50plus,2111195.406,900,zero_migration,2025
60plus,1216952.013,900,zero_migration,2025
65plus,849424.743,900,zero_migration,2025
70plus,554219.647,900,zero_migration,2025
75plus,319307.295,900,zero_migration,2025
80plus,166265.515,900,zero_migration,2025
85plus,76415.194,900,zero_migration,2025
90plus,26560.931,900,zero_migration,2025
0,135534.666,900,medium_variant,2026
0_1,269224.806,900,medium_variant,2026
0_4,672519.972,900,medium_variant,2026
0_14,2009647.947,900,medium_variant,2026
0_17,2396300.064,900,medium_variant,2026
0_19,2647219.986,900,medium_variant,2026
0_24,3252311.592,900,medium_variant,2026
3_4,268880.01,900,medium_variant,2026
3_5,403368.629,900,medium_variant,2026
3_6,537875.68,900,medium_variant,2026
4_5,268944.207,900,medium_variant,2026
4_6,403451.258,900,medium_variant,2026
5_14,1337127.975,900,medium_variant,2026
5_10,806099.401,900,medium_variant,2026
5_11,939720.476,900,medium_variant,2026
6_9,537652.646,900,medium_variant,2026
6_10,671610.782,900,medium_variant,2026
6_11,805231.857,900,medium_variant,2026
6_12,938485.897,900,medium_variant,2026
7_10,537103.731,900,medium_variant,2026
7_12,803978.846,900,medium_variant,2026
11_16,790156.534,900,medium_variant,2026
11_17,917680.691,900,medium_variant,2026
11_18,1043817.911,900,medium_variant,2026
12_14,397407.499,900,medium_variant,2026
12_16,656535.459,900,medium_variant,2026
12_17,784059.616,900,medium_variant,2026
12_18,910196.836,900,medium_variant,2026
13_17,650805.576,900,medium_variant,2026
13_18,776942.796,900,medium_variant,2026
13_19,901725.498,900,medium_variant,2026
15_17,386652.117,900,medium_variant,2026
18_23,737309.958,900,medium_variant,2026
15_24,1242663.645,900,medium_variant,2026
15_49,4053464.399,900,medium_variant,2026
15_59,4953340.726,900,medium_variant,2026
15_64,5329180.955,900,medium_variant,2026
20_64,4691608.916,900,medium_variant,2026
20_69,4993643.135,900,medium_variant,2026
25_49,2810800.754,900,medium_variant,2026
25_64,4086517.31,900,medium_variant,2026
25_69,4388551.529,900,medium_variant,2026
15plus,6205700.928,900,medium_variant,2026
16plus,6075469.74,900,medium_variant,2026
17plus,5946572.968,900,medium_variant,2026
18plus,5819048.811,900,medium_variant,2026
20plus,5568128.889,900,medium_variant,2026
