global,year,variant,gender,freq,age5yearinterval,totaldeaths
900,2075,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2075,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2075,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2075,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2075,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2075,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2075,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2075,constant_fertility,female,5yearly,0_4,14506.109
900,2075,constant_fertility,male,5yearly,0_4,19668.539
900,2075,high_variant,female,5yearly,0_4,6137.505
900,2075,high_variant,male,5yearly,0_4,8058.584
900,2075,low_variant,female,5yearly,0_4,2258.405
900,2075,low_variant,male,5yearly,0_4,3025.76
900,2075,medium_variant,female,5yearly,0_4,3880.164
900,2075,medium_variant,male,5yearly,0_4,5139.279
900,2075,constant_fertility,female,5yearly,5_9,1202.758
900,2075,constant_fertility,male,5yearly,5_9,1836.918
900,2075,high_variant,female,5yearly,5_9,575.051
900,2075,high_variant,male,5yearly,5_9,853.609
900,2075,low_variant,female,5yearly,5_9,243.221
900,2075,low_variant,male,5yearly,5_9,369.875
900,2075,medium_variant,female,5yearly,5_9,387.173
900,2075,medium_variant,male,5yearly,5_9,580.757
900,2075,constant_fertility,female,5yearly,10_14,976.85
900,2075,constant_fertility,male,5yearly,10_14,1594.393
900,2075,high_variant,female,5yearly,10_14,533.655
900,2075,high_variant,male,5yearly,10_14,849.371
900,2075,low_variant,female,5yearly,10_14,237.989
900,2075,low_variant,male,5yearly,10_14,386.605
900,2075,medium_variant,female,5yearly,10_14,368.372
900,2075,medium_variant,male,5yearly,10_14,591.470999999999
900,2075,constant_fertility,female,5yearly,15_19,1222.231
900,2075,constant_fertility,male,5yearly,15_19,2367.646
900,2075,high_variant,female,5yearly,15_19,757.375
900,2075,high_variant,male,5yearly,15_19,1431.902
900,2075,low_variant,female,5yearly,15_19,356.689
900,2075,low_variant,male,5yearly,15_19,687.839
900,2075,medium_variant,female,5yearly,15_19,536.05
900,2075,medium_variant,male,5yearly,15_19,1022.064
900,2075,constant_fertility,female,5yearly,20_24,1552.078
900,2075,constant_fertility,male,5yearly,20_24,3080.284
900,2075,high_variant,female,5yearly,20_24,1062.346
900,2075,high_variant,male,5yearly,20_24,2078.688
900,2075,low_variant,female,5yearly,20_24,532.858
900,2075,low_variant,male,5yearly,20_24,1052.672
900,2075,medium_variant,female,5yearly,20_24,773.231
900,2075,medium_variant,male,5yearly,20_24,1519.176
900,2075,constant_fertility,female,5yearly,25_29,1692.685
900,2075,constant_fertility,male,5yearly,25_29,3111.503
900,2075,high_variant,female,5yearly,25_29,1261.816
900,2075,high_variant,male,5yearly,25_29,2313.243
900,2075,low_variant,female,5yearly,25_29,683.403
900,2075,low_variant,male,5yearly,25_29,1254.079
900,2075,medium_variant,female,5yearly,25_29,950.5
900,2075,medium_variant,male,5yearly,25_29,1743.325
900,2075,constant_fertility,female,5yearly,30_34,1809.133
900,2075,constant_fertility,male,5yearly,30_34,3148.754
900,2075,high_variant,female,5yearly,30_34,1454.926
900,2075,high_variant,male,5yearly,30_34,2531.614
900,2075,low_variant,female,5yearly,30_34,854.824
900,2075,low_variant,male,5yearly,30_34,1485.557
900,2075,medium_variant,female,5yearly,30_34,1138.195
900,2075,medium_variant,male,5yearly,30_34,1979.506
900,2075,constant_fertility,female,5yearly,35_39,2102.869
900,2075,constant_fertility,male,5yearly,35_39,3499.963
900,2075,high_variant,female,5yearly,35_39,1802.651
900,2075,high_variant,male,5yearly,35_39,3000.793
900,2075,low_variant,female,5yearly,35_39,1142.506
900,2075,low_variant,male,5yearly,35_39,1894.921
900,2075,medium_variant,female,5yearly,35_39,1462.389
900,2075,medium_variant,male,5yearly,35_39,2430.705
900,2075,constant_fertility,female,5yearly,40_44,2608.081
900,2075,constant_fertility,male,5yearly,40_44,4234.637
900,2075,high_variant,female,5yearly,40_44,2375.39
900,2075,high_variant,male,5yearly,40_44,3860.62
900,2075,low_variant,female,5yearly,40_44,1584.136
900,2075,low_variant,male,5yearly,40_44,2562.128
900,2075,medium_variant,female,5yearly,40_44,1975.613
900,2075,medium_variant,male,5yearly,40_44,3204.625
900,2075,constant_fertility,female,5yearly,45_49,3413.561
900,2075,constant_fertility,male,5yearly,45_49,5668.26
900,2075,high_variant,female,5yearly,45_49,3308.915
900,2075,high_variant,male,5yearly,45_49,5494.817
900,2075,low_variant,female,5yearly,45_49,2256.675
900,2075,low_variant,male,5yearly,45_49,3731.601
900,2075,medium_variant,female,5yearly,45_49,2782.086
900,2075,medium_variant,male,5yearly,45_49,4612.078
900,2075,constant_fertility,female,5yearly,50_54,4630.989
900,2075,constant_fertility,male,5yearly,50_54,7869.062
900,2075,high_variant,female,5yearly,50_54,4685.901
900,2075,high_variant,male,5yearly,50_54,7955.527
900,2075,low_variant,female,5yearly,50_54,3351.88
900,2075,low_variant,male,5yearly,50_54,5675.912
900,2075,medium_variant,female,5yearly,50_54,4018.965
900,2075,medium_variant,male,5yearly,50_54,6815.815
900,2075,constant_fertility,female,5yearly,55_59,6442.765
900,2075,constant_fertility,male,5yearly,55_59,10873.875
900,2075,high_variant,female,5yearly,55_59,6625.165
900,2075,high_variant,male,5yearly,55_59,11169.342
900,2075,low_variant,female,5yearly,55_59,5229.356
900,2075,low_variant,male,5yearly,55_59,8806.514
900,2075,medium_variant,female,5yearly,55_59,5927.477
900,2075,medium_variant,male,5yearly,55_59,9988.27199999999
900,2075,constant_fertility,female,5yearly,60_64,9394.127
900,2075,constant_fertility,male,5yearly,60_64,15126.08
900,2075,high_variant,female,5yearly,60_64,9536.045
900,2075,high_variant,male,5yearly,60_64,15351.779
900,2075,low_variant,female,5yearly,60_64,8756.427
900,2075,low_variant,male,5yearly,60_64,14080.977
900,2075,medium_variant,female,5yearly,60_64,9146.487
900,2075,medium_variant,male,5yearly,60_64,14716.757
900,2075,constant_fertility,female,5yearly,65_69,14271.872
900,2075,constant_fertility,male,5yearly,65_69,21188.981
900,2075,high_variant,female,5yearly,65_69,14271.873
900,2075,high_variant,male,5yearly,65_69,21188.98
900,2075,low_variant,female,5yearly,65_69,14271.876
900,2075,low_variant,male,5yearly,65_69,21188.991
900,2075,medium_variant,female,5yearly,65_69,14271.872
900,2075,medium_variant,male,5yearly,65_69,21188.992
900,2075,constant_fertility,female,5yearly,70_74,21235.163
900,2075,constant_fertility,male,5yearly,70_74,28841.439
900,2075,high_variant,female,5yearly,70_74,21235.159
900,2075,high_variant,male,5yearly,70_74,28841.443
900,2075,low_variant,female,5yearly,70_74,21235.174
900,2075,low_variant,male,5yearly,70_74,28841.455
900,2075,medium_variant,female,5yearly,70_74,21235.165
900,2075,medium_variant,male,5yearly,70_74,28841.447
900,2075,constant_fertility,female,5yearly,75_79,29939.275
900,2075,constant_fertility,male,5yearly,75_79,36569.629
900,2075,high_variant,female,5yearly,75_79,29939.261
900,2075,high_variant,male,5yearly,75_79,36569.639
900,2075,low_variant,female,5yearly,75_79,29939.298
900,2075,low_variant,male,5yearly,75_79,36569.645
900,2075,medium_variant,female,5yearly,75_79,29939.298
900,2075,medium_variant,male,5yearly,75_79,36569.617
900,2075,constant_fertility,female,5yearly,80_84,40129.357
900,2075,constant_fertility,male,5yearly,80_84,43422.013
900,2075,high_variant,female,5yearly,80_84,40129.381
900,2075,high_variant,male,5yearly,80_84,43421.994
900,2075,low_variant,female,5yearly,80_84,40129.397
900,2075,low_variant,male,5yearly,80_84,43422.025
900,2075,medium_variant,female,5yearly,80_84,40129.391
900,2075,medium_variant,male,5yearly,80_84,43422.029
900,2075,constant_fertility,female,5yearly,85_89,48786.265
900,2075,constant_fertility,male,5yearly,85_89,46817.644
900,2075,high_variant,female,5yearly,85_89,48786.269
900,2075,high_variant,male,5yearly,85_89,46817.663
900,2075,low_variant,female,5yearly,85_89,48786.3
900,2075,low_variant,male,5yearly,85_89,46817.662
900,2075,medium_variant,female,5yearly,85_89,48786.284
900,2075,medium_variant,male,5yearly,85_89,46817.66
900,2075,constant_fertility,female,5yearly,90_94,44955.71
900,2075,constant_fertility,male,5yearly,90_94,37198.901
900,2075,high_variant,female,5yearly,90_94,44955.736
900,2075,high_variant,male,5yearly,90_94,37198.893
900,2075,low_variant,female,5yearly,90_94,44955.733
900,2075,low_variant,male,5yearly,90_94,37198.874
900,2075,medium_variant,female,5yearly,90_94,44955.735
900,2075,medium_variant,male,5yearly,90_94,37198.9
900,2075,constant_fertility,female,5yearly,95plus,39768.793
900,2075,constant_fertility,male,5yearly,95plus,23859.271
900,2075,high_variant,female,5yearly,95plus,39768.796
900,2075,high_variant,male,5yearly,95plus,23859.293
900,2075,low_variant,female,5yearly,95plus,39768.824
900,2075,low_variant,male,5yearly,95plus,23859.234
900,2075,medium_variant,female,5yearly,95plus,39768.799
900,2075,medium_variant,male,5yearly,95plus,23859.278
900,2080,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2080,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2080,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2080,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2080,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2080,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2080,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2080,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2080,constant_fertility,female,5yearly,0_4,15616.414
900,2080,constant_fertility,male,5yearly,0_4,21233.73
900,2080,high_variant,female,5yearly,0_4,5865.277
900,2080,high_variant,male,5yearly,0_4,7700.588
900,2080,low_variant,female,5yearly,0_4,1980.541
900,2080,low_variant,male,5yearly,0_4,2660.416
900,2080,medium_variant,female,5yearly,0_4,3568.267
900,2080,medium_variant,male,5yearly,0_4,4731.097
900,2080,constant_fertility,female,5yearly,5_9,1289.008
900,2080,constant_fertility,male,5yearly,5_9,1964.155
900,2080,high_variant,female,5yearly,5_9,549.689
900,2080,high_variant,male,5yearly,5_9,813.077
900,2080,low_variant,female,5yearly,5_9,214.645
900,2080,low_variant,male,5yearly,5_9,326.01
900,2080,medium_variant,female,5yearly,5_9,356.799
900,2080,medium_variant,male,5yearly,5_9,533.875
900,2080,constant_fertility,female,5yearly,10_14,1044.905
900,2080,constant_fertility,male,5yearly,10_14,1710.417
900,2080,high_variant,female,5yearly,10_14,511.878
900,2080,high_variant,male,5yearly,10_14,815.159
900,2080,low_variant,female,5yearly,10_14,212.548
900,2080,low_variant,male,5yearly,10_14,346.472
900,2080,medium_variant,female,5yearly,10_14,341.94
900,2080,medium_variant,male,5yearly,10_14,550.058
900,2080,constant_fertility,female,5yearly,15_19,1309.396
900,2080,constant_fertility,male,5yearly,15_19,2562.477
900,2080,high_variant,female,5yearly,15_19,730.778
900,2080,high_variant,male,5yearly,15_19,1391.251
900,2080,low_variant,female,5yearly,15_19,322.79
900,2080,low_variant,male,5yearly,15_19,628.588
900,2080,medium_variant,female,5yearly,15_19,502.472
900,2080,medium_variant,male,5yearly,15_19,965.914
900,2080,constant_fertility,female,5yearly,20_24,1657.133
900,2080,constant_fertility,male,5yearly,20_24,3316.323
900,2080,high_variant,female,5yearly,20_24,1029.385
900,2080,high_variant,male,5yearly,20_24,2024.085
900,2080,low_variant,female,5yearly,20_24,482.852
900,2080,low_variant,male,5yearly,20_24,961.582999999999
900,2080,medium_variant,female,5yearly,20_24,727.337
900,2080,medium_variant,male,5yearly,20_24,1437.896
900,2080,constant_fertility,female,5yearly,25_29,1800.065
900,2080,constant_fertility,male,5yearly,25_29,3316.397
900,2080,high_variant,female,5yearly,25_29,1233.39
900,2080,high_variant,male,5yearly,25_29,2258.916
900,2080,low_variant,female,5yearly,25_29,617.648
900,2080,low_variant,male,5yearly,25_29,1136.675
900,2080,medium_variant,female,5yearly,25_29,897.137999999999
900,2080,medium_variant,male,5yearly,25_29,1646.44
900,2080,constant_fertility,female,5yearly,30_34,1910.495
900,2080,constant_fertility,male,5yearly,30_34,3320.095
900,2080,high_variant,female,5yearly,30_34,1434.25
900,2080,high_variant,male,5yearly,30_34,2484.53
900,2080,low_variant,female,5yearly,30_34,772.243
900,2080,low_variant,male,5yearly,30_34,1341.493
900,2080,medium_variant,female,5yearly,30_34,1077.782
900,2080,medium_variant,male,5yearly,30_34,1869.303
900,2080,constant_fertility,female,5yearly,35_39,2205.157
900,2080,constant_fertility,male,5yearly,35_39,3650.818
900,2080,high_variant,female,5yearly,35_39,1783.635
900,2080,high_variant,male,5yearly,35_39,2947.065
900,2080,low_variant,female,5yearly,35_39,1043.205
900,2080,low_variant,male,5yearly,35_39,1722.316
900,2080,medium_variant,female,5yearly,35_39,1392.749
900,2080,medium_variant,male,5yearly,35_39,2300.484
900,2080,constant_fertility,female,5yearly,40_44,2713.802
900,2080,constant_fertility,male,5yearly,40_44,4365.849
900,2080,high_variant,female,5yearly,40_44,2339.737
900,2080,high_variant,male,5yearly,40_44,3762.235
900,2080,low_variant,female,5yearly,40_44,1475.061
900,2080,low_variant,male,5yearly,40_44,2365.536
900,2080,medium_variant,female,5yearly,40_44,1893.978
900,2080,medium_variant,male,5yearly,40_44,3042.193
900,2080,constant_fertility,female,5yearly,45_49,3514.399
900,2080,constant_fertility,male,5yearly,45_49,5793.003
900,2080,high_variant,female,5yearly,45_49,3221.298
900,2080,high_variant,male,5yearly,45_49,5301.879
900,2080,low_variant,female,5yearly,45_49,2137.31
900,2080,low_variant,male,5yearly,45_49,3510.624
900,2080,medium_variant,female,5yearly,45_49,2673.643
900,2080,medium_variant,male,5yearly,45_49,4397.0
900,2080,constant_fertility,female,5yearly,50_54,4724.722
900,2080,constant_fertility,male,5yearly,50_54,8010.213
900,2080,high_variant,female,5yearly,50_54,4593.945
900,2080,high_variant,male,5yearly,50_54,7768.531
900,2080,low_variant,female,5yearly,50_54,3121.789
900,2080,low_variant,male,5yearly,50_54,5271.059
900,2080,medium_variant,female,5yearly,50_54,3856.859
900,2080,medium_variant,male,5yearly,50_54,6518.143
900,2080,constant_fertility,female,5yearly,55_59,6524.412
900,2080,constant_fertility,male,5yearly,55_59,11054.793
900,2080,high_variant,female,5yearly,55_59,6614.69
900,2080,high_variant,male,5yearly,55_59,11176.587
900,2080,low_variant,female,5yearly,55_59,4717.087
900,2080,low_variant,male,5yearly,55_59,7965.339
900,2080,medium_variant,female,5yearly,55_59,5665.997
900,2080,medium_variant,male,5yearly,55_59,9571.10700000001
900,2080,constant_fertility,female,5yearly,60_64,9546.305
900,2080,constant_fertility,male,5yearly,60_64,15489.503
900,2080,high_variant,female,5yearly,60_64,9820.208
900,2080,high_variant,male,5yearly,60_64,15912.105
900,2080,low_variant,female,5yearly,60_64,7749.26
900,2080,low_variant,male,5yearly,60_64,12543.593
900,2080,medium_variant,female,5yearly,60_64,8785.078
900,2080,medium_variant,male,5yearly,60_64,14228.355
900,2080,constant_fertility,female,5yearly,65_69,14351.741
900,2080,constant_fertility,male,5yearly,65_69,21503.872
900,2080,high_variant,female,5yearly,65_69,14568.609
900,2080,high_variant,male,5yearly,65_69,21834.131
900,2080,low_variant,female,5yearly,65_69,13379.771
900,2080,low_variant,male,5yearly,65_69,20011.752
900,2080,medium_variant,female,5yearly,65_69,13974.576
900,2080,medium_variant,male,5yearly,65_69,20923.486
900,2080,constant_fertility,female,5yearly,70_74,21319.912
900,2080,constant_fertility,male,5yearly,70_74,29220.241
900,2080,high_variant,female,5yearly,70_74,21319.916
900,2080,high_variant,male,5yearly,70_74,29220.244
900,2080,low_variant,female,5yearly,70_74,21319.925
900,2080,low_variant,male,5yearly,70_74,29220.269
900,2080,medium_variant,female,5yearly,70_74,21319.922
900,2080,medium_variant,male,5yearly,70_74,29220.253
900,2080,constant_fertility,female,5yearly,75_79,30346.975
900,2080,constant_fertility,male,5yearly,75_79,37486.192
900,2080,high_variant,female,5yearly,75_79,30346.977
900,2080,high_variant,male,5yearly,75_79,37486.204
900,2080,low_variant,female,5yearly,75_79,30346.993
900,2080,low_variant,male,5yearly,75_79,37486.23
900,2080,medium_variant,female,5yearly,75_79,30346.991
900,2080,medium_variant,male,5yearly,75_79,37486.201
900,2080,constant_fertility,female,5yearly,80_84,39787.585
900,2080,constant_fertility,male,5yearly,80_84,43721.624
900,2080,high_variant,female,5yearly,80_84,39787.6
900,2080,high_variant,male,5yearly,80_84,43721.609
900,2080,low_variant,female,5yearly,80_84,39787.626
900,2080,low_variant,male,5yearly,80_84,43721.653
900,2080,medium_variant,female,5yearly,80_84,39787.622
900,2080,medium_variant,male,5yearly,80_84,43721.615
900,2080,constant_fertility,female,5yearly,85_89,47373.511
900,2080,constant_fertility,male,5yearly,85_89,46471.386
900,2080,high_variant,female,5yearly,85_89,47373.522
900,2080,high_variant,male,5yearly,85_89,46471.418
900,2080,low_variant,female,5yearly,85_89,47373.534
900,2080,low_variant,male,5yearly,85_89,46471.426
900,2080,medium_variant,female,5yearly,85_89,47373.525
900,2080,medium_variant,male,5yearly,85_89,46471.423
900,2080,constant_fertility,female,5yearly,90_94,47162.085
900,2080,constant_fertility,male,5yearly,90_94,40157.484
900,2080,high_variant,female,5yearly,90_94,47162.105
900,2080,high_variant,male,5yearly,90_94,40157.52
900,2080,low_variant,female,5yearly,90_94,47162.108
900,2080,low_variant,male,5yearly,90_94,40157.511
900,2080,medium_variant,female,5yearly,90_94,47162.093
900,2080,medium_variant,male,5yearly,90_94,40157.514
900,2080,constant_fertility,female,5yearly,95plus,45475.332
900,2080,constant_fertility,male,5yearly,95plus,28161.002
900,2080,high_variant,female,5yearly,95plus,45475.346
900,2080,high_variant,male,5yearly,95plus,28161.02
900,2080,low_variant,female,5yearly,95plus,45475.376
900,2080,low_variant,male,5yearly,95plus,28160.962
900,2080,medium_variant,female,5yearly,95plus,45475.352
900,2080,medium_variant,male,5yearly,95plus,28160.97
900,2085,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,constant_fertility,female,5yearly,0_4,16985.745
900,2085,constant_fertility,male,5yearly,0_4,23025.971
900,2085,high_variant,female,5yearly,0_4,5617.823
900,2085,high_variant,male,5yearly,0_4,7348.727
900,2085,low_variant,female,5yearly,0_4,1745.853
900,2085,low_variant,male,5yearly,0_4,2339.634
900,2085,medium_variant,female,5yearly,0_4,3294.993
900,2085,medium_variant,male,5yearly,0_4,4354.831
900,2085,constant_fertility,female,5yearly,5_9,1398.956
900,2085,constant_fertility,male,5yearly,5_9,2107.766
900,2085,high_variant,female,5yearly,5_9,528.472
900,2085,high_variant,male,5yearly,5_9,773.245
900,2085,low_variant,female,5yearly,5_9,189.84
900,2085,low_variant,male,5yearly,5_9,285.668
900,2085,medium_variant,female,5yearly,5_9,330.359
900,2085,medium_variant,male,5yearly,5_9,489.251
900,2085,constant_fertility,female,5yearly,10_14,1129.528
900,2085,constant_fertility,male,5yearly,10_14,1842.873
900,2085,high_variant,female,5yearly,10_14,493.616
900,2085,high_variant,male,5yearly,10_14,782.638
900,2085,low_variant,female,5yearly,10_14,189.487
900,2085,low_variant,male,5yearly,10_14,308.269
900,2085,medium_variant,female,5yearly,10_14,318.076
900,2085,medium_variant,male,5yearly,10_14,509.96
900,2085,constant_fertility,female,5yearly,15_19,1416.273
900,2085,constant_fertility,male,5yearly,15_19,2788.461
900,2085,high_variant,female,5yearly,15_19,707.973
900,2085,high_variant,male,5yearly,15_19,1352.535
900,2085,low_variant,female,5yearly,15_19,291.719
900,2085,low_variant,male,5yearly,15_19,571.764
900,2085,medium_variant,female,5yearly,15_19,471.463
900,2085,medium_variant,male,5yearly,15_19,910.674
900,2085,constant_fertility,female,5yearly,20_24,1785.608
900,2085,constant_fertility,male,5yearly,20_24,3589.539
900,2085,high_variant,female,5yearly,20_24,998.173999999999
900,2085,high_variant,male,5yearly,20_24,1965.35
900,2085,low_variant,female,5yearly,20_24,439.434
900,2085,low_variant,male,5yearly,20_24,878.904999999999
900,2085,medium_variant,female,5yearly,20_24,685.351
900,2085,medium_variant,male,5yearly,20_24,1358.451
900,2085,constant_fertility,female,5yearly,25_29,1930.882
900,2085,constant_fertility,male,5yearly,25_29,3554.381
900,2085,high_variant,female,5yearly,25_29,1200.012
900,2085,high_variant,male,5yearly,25_29,2189.378
900,2085,low_variant,female,5yearly,25_29,562.06
900,2085,low_variant,male,5yearly,25_29,1034.14
900,2085,medium_variant,female,5yearly,25_29,847.421
900,2085,medium_variant,male,5yearly,25_29,1551.554
900,2085,constant_fertility,female,5yearly,30_34,2032.238
900,2085,constant_fertility,male,5yearly,30_34,3519.973
900,2085,high_variant,female,5yearly,30_34,1403.571
900,2085,high_variant,male,5yearly,30_34,2414.607
900,2085,low_variant,female,5yearly,30_34,698.163
900,2085,low_variant,male,5yearly,30_34,1209.897
900,2085,medium_variant,female,5yearly,30_34,1018.103
900,2085,medium_variant,male,5yearly,30_34,1756.864
900,2085,constant_fertility,female,5yearly,35_39,2330.707
900,2085,constant_fertility,male,5yearly,35_39,3831.893
900,2085,high_variant,female,5yearly,35_39,1761.802
900,2085,high_variant,male,5yearly,35_39,2882.39
900,2085,low_variant,female,5yearly,35_39,943.727
900,2085,low_variant,male,5yearly,35_39,1548.931
900,2085,medium_variant,female,5yearly,35_39,1321.1
900,2085,medium_variant,male,5yearly,35_39,2164.345
900,2085,constant_fertility,female,5yearly,40_44,2850.871
900,2085,constant_fertility,male,5yearly,40_44,4540.549
900,2085,high_variant,female,5yearly,40_44,2321.401
900,2085,high_variant,male,5yearly,40_44,3689.721
900,2085,low_variant,female,5yearly,40_44,1349.955
900,2085,low_variant,male,5yearly,40_44,2145.162
900,2085,medium_variant,female,5yearly,40_44,1808.339
900,2085,medium_variant,male,5yearly,40_44,2874.028
900,2085,constant_fertility,female,5yearly,45_49,3656.613
900,2085,constant_fertility,male,5yearly,45_49,5978.996
900,2085,high_variant,female,5yearly,45_49,3175.675
900,2085,high_variant,male,5yearly,45_49,5176.266
900,2085,low_variant,female,5yearly,45_49,1992.108
900,2085,low_variant,male,5yearly,45_49,3247.596
900,2085,medium_variant,female,5yearly,45_49,2565.427
900,2085,medium_variant,male,5yearly,45_49,4182.022
900,2085,constant_fertility,female,5yearly,50_54,4859.011
900,2085,constant_fertility,male,5yearly,50_54,8208.377
900,2085,high_variant,female,5yearly,50_54,4468.841
900,2085,high_variant,male,5yearly,50_54,7517.34
900,2085,low_variant,female,5yearly,50_54,2955.045
900,2085,low_variant,male,5yearly,50_54,4972.331
900,2085,medium_variant,female,5yearly,50_54,3703.972
900,2085,medium_variant,male,5yearly,50_54,6231.578
900,2085,constant_fertility,female,5yearly,55_59,6633.798
900,2085,constant_fertility,male,5yearly,55_59,11264.083
900,2085,high_variant,female,5yearly,55_59,6464.601
900,2085,high_variant,male,5yearly,55_59,10926.902
900,2085,low_variant,female,5yearly,55_59,4378.031
900,2085,low_variant,male,5yearly,55_59,7403.362
900,2085,medium_variant,female,5yearly,55_59,5419.92
900,2085,medium_variant,male,5yearly,55_59,9162.803
900,2085,constant_fertility,female,5yearly,60_64,9665.512
900,2085,constant_fertility,male,5yearly,60_64,15782.205
900,2085,high_variant,female,5yearly,60_64,9803.113
900,2085,high_variant,male,5yearly,60_64,15959.245
900,2085,low_variant,female,5yearly,60_64,6987.294
900,2085,low_variant,male,5yearly,60_64,11370.259
900,2085,medium_variant,female,5yearly,60_64,8395.363
900,2085,medium_variant,male,5yearly,60_64,13664.995
900,2085,constant_fertility,female,5yearly,65_69,14657.035
900,2085,constant_fertility,male,5yearly,65_69,22100.274
900,2085,high_variant,female,5yearly,65_69,15080.726
900,2085,high_variant,male,5yearly,65_69,22734.932
900,2085,low_variant,female,5yearly,65_69,11897.465
900,2085,low_variant,male,5yearly,65_69,17888.334
900,2085,medium_variant,female,5yearly,65_69,13489.615
900,2085,medium_variant,male,5yearly,65_69,20312.34
900,2085,constant_fertility,female,5yearly,70_74,21631.064
900,2085,constant_fertility,male,5yearly,70_74,29847.752
900,2085,high_variant,female,5yearly,70_74,21971.17
900,2085,high_variant,male,5yearly,70_74,30345.395
900,2085,low_variant,female,5yearly,70_74,20153.605
900,2085,low_variant,male,5yearly,70_74,27758.611
900,2085,medium_variant,female,5yearly,70_74,21062.968
900,2085,medium_variant,male,5yearly,70_74,29052.758
900,2085,constant_fertility,female,5yearly,75_79,30864.558
900,2085,constant_fertility,male,5yearly,75_79,38403.381
900,2085,high_variant,female,5yearly,75_79,30864.556
900,2085,high_variant,male,5yearly,75_79,38403.371
900,2085,low_variant,female,5yearly,75_79,30864.566
900,2085,low_variant,male,5yearly,75_79,38403.406
900,2085,medium_variant,female,5yearly,75_79,30864.563
900,2085,medium_variant,male,5yearly,75_79,38403.389
900,2085,constant_fertility,female,5yearly,80_84,40869.305
900,2085,constant_fertility,male,5yearly,80_84,45344.256
900,2085,high_variant,female,5yearly,80_84,40869.319
900,2085,high_variant,male,5yearly,80_84,45344.248
900,2085,low_variant,female,5yearly,80_84,40869.336
900,2085,low_variant,male,5yearly,80_84,45344.268
900,2085,medium_variant,female,5yearly,80_84,40869.316
900,2085,medium_variant,male,5yearly,80_84,45344.262
900,2085,constant_fertility,female,5yearly,85_89,47476.411
900,2085,constant_fertility,male,5yearly,85_89,47177.072
900,2085,high_variant,female,5yearly,85_89,47476.411
900,2085,high_variant,male,5yearly,85_89,47177.069
900,2085,low_variant,female,5yearly,85_89,47476.444
900,2085,low_variant,male,5yearly,85_89,47177.084
900,2085,medium_variant,female,5yearly,85_89,47476.419
900,2085,medium_variant,male,5yearly,85_89,47177.076
900,2085,constant_fertility,female,5yearly,90_94,46478.989
900,2085,constant_fertility,male,5yearly,90_94,40380.179
900,2085,high_variant,female,5yearly,90_94,46479.007
900,2085,high_variant,male,5yearly,90_94,40380.192
900,2085,low_variant,female,5yearly,90_94,46479.012
900,2085,low_variant,male,5yearly,90_94,40380.184
900,2085,medium_variant,female,5yearly,90_94,46479.002
900,2085,medium_variant,male,5yearly,90_94,40380.18
900,2085,constant_fertility,female,5yearly,95plus,50135.857
900,2085,constant_fertility,male,5yearly,95plus,31905.332
900,2085,high_variant,female,5yearly,95plus,50135.91
900,2085,high_variant,male,5yearly,95plus,31905.315
900,2085,low_variant,female,5yearly,95plus,50135.867
900,2085,low_variant,male,5yearly,95plus,31905.284
900,2085,medium_variant,female,5yearly,95plus,50135.85
900,2085,medium_variant,male,5yearly,95plus,31905.34
900,2090,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2090,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2090,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2090,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2090,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2090,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2090,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2090,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2090,constant_fertility,female,5yearly,0_4,18614.569
900,2090,constant_fertility,male,5yearly,0_4,25072.61
