agebroad,gender,percentagetotalpopulation,continent,variant,year
20_69,male,55.9096822601175,905,high_variant,2070
25plus,male,65.2137223051661,905,high_variant,2070
25_49,male,30.4451892159414,905,high_variant,2070
25_64,male,45.0495065707686,905,high_variant,2070
25_69,male,49.4615569491365,905,high_variant,2070
50plus,male,34.7685330892248,905,high_variant,2070
60plus,male,24.811297852407,905,high_variant,2070
65plus,male,20.1642157343975,905,high_variant,2070
70plus,male,15.7521653560296,905,high_variant,2070
75plus,male,11.5259336048712,905,high_variant,2070
80plus,male,7.47264241469788,905,high_variant,2070
85plus,male,4.13366871663296,905,high_variant,2070
90plus,male,1.75455109584233,905,high_variant,2070
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,instant_replacement,2070
total,female,100,905,instant_replacement,2070
0_4,female,5.96341235482737,905,instant_replacement,2070
0_14,female,17.8948860583428,905,instant_replacement,2070
0_19,female,23.8620700661785,905,instant_replacement,2070
0_24,female,29.7897408006566,905,instant_replacement,2070
5_14,female,11.9314737035154,905,instant_replacement,2070
15plus,female,82.1051139416572,905,instant_replacement,2070
15_24,female,11.8948547423138,905,instant_replacement,2070
15_49,female,41.6931594372603,905,instant_replacement,2070
15_59,female,52.6763487056175,905,instant_replacement,2070
15_64,female,57.8942737053788,905,instant_replacement,2070
20plus,female,76.1379299338215,905,instant_replacement,2070
20_64,female,51.9270896975431,905,instant_replacement,2070
20_69,female,56.9262397760724,905,instant_replacement,2070
25plus,female,70.2102591993434,905,instant_replacement,2070
25_49,female,29.7983046949465,905,instant_replacement,2070
25_64,female,45.999418963065,905,instant_replacement,2070
25_69,female,50.9985690415944,905,instant_replacement,2070
50plus,female,40.4119545043969,905,instant_replacement,2070
60plus,female,29.4287652360397,905,instant_replacement,2070
65plus,female,24.2108402362784,905,instant_replacement,2070
70plus,female,19.2116901577491,905,instant_replacement,2070
75plus,female,14.3727712477015,905,instant_replacement,2070
80plus,female,9.67935322702195,905,instant_replacement,2070
85plus,female,5.68261209394406,905,instant_replacement,2070
90plus,female,2.6437958284113,905,instant_replacement,2070
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,instant_replacement,2070
total,male,100,905,instant_replacement,2070
0_4,male,6.18951778929895,905,instant_replacement,2070
0_14,male,18.5697254088045,905,instant_replacement,2070
0_19,male,24.7438951181755,905,instant_replacement,2070
0_24,male,30.8482902943599,905,instant_replacement,2070
5_14,male,12.3802076195055,905,instant_replacement,2070
15plus,male,81.4302745911955,905,instant_replacement,2070
15_24,male,12.2785648855554,905,instant_replacement,2070
15_49,male,42.6494782835078,905,instant_replacement,2070
15_59,male,53.7096241628519,905,instant_replacement,2070
15_64,male,58.9016196639116,905,instant_replacement,2070
20plus,male,75.2561048818246,905,instant_replacement,2070
20_64,male,52.7274499545406,905,instant_replacement,2070
20_69,male,57.6568536965609,905,instant_replacement,2070
25plus,male,69.1517097056401,905,instant_replacement,2070
25_49,male,30.3709133979523,905,instant_replacement,2070
25_64,male,46.6230547783562,905,instant_replacement,2070
25_69,male,51.5524585203764,905,instant_replacement,2070
50plus,male,38.7807963076878,905,instant_replacement,2070
60plus,male,27.7206504283436,905,instant_replacement,2070
65plus,male,22.5286549272839,905,instant_replacement,2070
70plus,male,17.5992511852637,905,instant_replacement,2070
75plus,male,12.8774550083779,905,instant_replacement,2070
80plus,male,8.34887825905044,905,instant_replacement,2070
85plus,male,4.61837927779515,905,instant_replacement,2070
90plus,male,1.96028830038208,905,instant_replacement,2070
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,low_variant,2070
total,female,100,905,low_variant,2070
0_4,female,3.70768854980041,905,low_variant,2070
0_14,female,11.4843399890922,905,low_variant,2070
0_19,female,15.7420991815926,905,low_variant,2070
0_24,female,20.4499419607543,905,low_variant,2070
5_14,female,7.77665143929179,905,low_variant,2070
15plus,female,88.5156600109078,905,low_variant,2070
15_24,female,8.96560197166206,905,low_variant,2070
15_49,female,36.827967015952,905,low_variant,2070
15_59,female,49.84287997888,905,low_variant,2070
15_64,female,56.6998348874491,905,low_variant,2070
20plus,female,84.2579008184074,905,low_variant,2070
20_64,female,52.4420756949487,905,low_variant,2070
20_69,female,59.0115331409602,905,low_variant,2070
25plus,female,79.5500580392457,905,low_variant,2070
25_49,female,27.8623650442899,905,low_variant,2070
25_64,female,47.734232915787,905,low_variant,2070
25_69,female,54.3036903617986,905,low_variant,2070
50plus,female,51.6876929949558,905,low_variant,2070
60plus,female,38.6727800320278,905,low_variant,2070
65plus,female,31.8158251234587,905,low_variant,2070
70plus,female,25.2463676774472,905,low_variant,2070
75plus,female,18.8874723922691,905,low_variant,2070
80plus,female,12.7197819891299,905,low_variant,2070
85plus,female,7.46760504224313,905,low_variant,2070
90plus,female,3.4742514063111,905,low_variant,2070
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,low_variant,2070
total,male,100,905,low_variant,2070
0_4,male,3.88909457004564,905,low_variant,2070
0_14,male,12.0413181033874,905,low_variant,2070
0_19,male,16.4828594217152,905,low_variant,2070
0_24,male,21.3620444187168,905,low_variant,2070
5_14,male,8.15222353334174,905,low_variant,2070
15plus,male,87.9586818966126,905,low_variant,2070
15_24,male,9.32072631532943,905,low_variant,2070
15_49,male,37.8953022475987,905,low_variant,2070
15_59,male,51.1247956666524,905,low_variant,2070
15_64,male,58.023673593221,905,low_variant,2070
20plus,male,83.5171405782848,905,low_variant,2070
20_64,male,53.5821322748932,905,low_variant,2070
20_69,male,60.1320902028935,905,low_variant,2070
25plus,male,78.6379555812832,905,low_variant,2070
25_49,male,28.5745759322693,905,low_variant,2070
25_64,male,48.7029472778916,905,low_variant,2070
25_69,male,55.2529052058919,905,low_variant,2070
50plus,male,50.0633796490139,905,low_variant,2070
60plus,male,36.8338862299602,905,low_variant,2070
65plus,male,29.9350083033916,905,low_variant,2070
70plus,male,23.3850503753913,905,low_variant,2070
75plus,male,17.1109515346826,905,low_variant,2070
80plus,male,11.093593506375,905,low_variant,2070
85plus,male,6.13668336947967,905,low_variant,2070
90plus,male,2.60473813187629,905,low_variant,2070
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2070
0_1,female,2.158,905,medium_variant,2070
0_4,female,5.413,905,medium_variant,2070
0_14,female,16.301,905,medium_variant,2070
0_17,female,19.588,905,medium_variant,2070
0_19,female,21.794,905,medium_variant,2070
0_24,female,27.383,905,medium_variant,2070
3_4,female,2.171,905,medium_variant,2070
3_5,female,3.258,905,medium_variant,2070
3_6,female,4.346,905,medium_variant,2070
4_5,female,2.173,905,medium_variant,2070
4_6,female,3.261,905,medium_variant,2070
5_14,female,10.888,905,medium_variant,2070
5_10,female,6.528,905,medium_variant,2070
5_11,female,7.617,905,medium_variant,2070
6_9,female,4.352,905,medium_variant,2070
6_10,female,5.441,905,medium_variant,2070
6_11,female,6.53,905,medium_variant,2070
6_12,female,7.619,905,medium_variant,2070
7_10,female,4.353,905,medium_variant,2070
7_12,female,6.531,905,medium_variant,2070
11_16,female,6.549,905,medium_variant,2070
11_17,female,7.647,905,medium_variant,2070
11_18,female,8.748,905,medium_variant,2070
12_14,female,3.271,905,medium_variant,2070
12_16,female,5.46,905,medium_variant,2070
12_17,female,6.558,905,medium_variant,2070
12_18,female,7.659,905,medium_variant,2070
13_17,female,5.469,905,medium_variant,2070
13_18,female,6.57,905,medium_variant,2070
13_19,female,7.675,905,medium_variant,2070
15_17,female,3.287,905,medium_variant,2070
18_23,female,6.668,905,medium_variant,2070
15_24,female,11.082,905,medium_variant,2070
15_49,female,40.521,905,medium_variant,2070
15_59,female,51.856,905,medium_variant,2070
15_64,female,57.502,905,medium_variant,2070
20_64,female,52.009,905,medium_variant,2070
20_69,female,57.418,905,medium_variant,2070
25_49,female,29.438,905,medium_variant,2070
25_64,female,46.42,905,medium_variant,2070
25_69,female,51.829,905,medium_variant,2070
15plus,female,83.699,905,medium_variant,2070
16plus,female,82.606,905,medium_variant,2070
17plus,female,81.51,905,medium_variant,2070
18plus,female,80.412,905,medium_variant,2070
20plus,female,78.206,905,medium_variant,2070
21plus,female,77.097,905,medium_variant,2070
25plus,female,72.617,905,medium_variant,2070
50plus,female,43.179,905,medium_variant,2070
60plus,female,31.843,905,medium_variant,2070
65plus,female,26.197,905,medium_variant,2070
70plus,female,20.788,905,medium_variant,2070
75plus,female,15.552,905,medium_variant,2070
80plus,female,10.474,905,medium_variant,2070
85plus,female,6.149,905,medium_variant,2070
90plus,female,2.861,905,medium_variant,2070
total,female,100,905,medium_variant,2070
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2070
0_1,male,2.247,905,medium_variant,2070
0_4,male,5.633,905,medium_variant,2070
0_14,male,16.961,905,medium_variant,2070
0_17,male,20.373,905,medium_variant,2070
0_19,male,22.657,905,medium_variant,2070
0_24,male,28.423,905,medium_variant,2070
3_4,male,2.259,905,medium_variant,2070
3_5,male,3.39,905,medium_variant,2070
3_6,male,4.522,905,medium_variant,2070
4_5,male,2.262,905,medium_variant,2070
4_6,male,3.393,905,medium_variant,2070
5_14,male,11.328,905,medium_variant,2070
5_10,male,6.793,905,medium_variant,2070
5_11,male,7.926,905,medium_variant,2070
6_9,male,4.529,905,medium_variant,2070
6_10,male,5.662,905,medium_variant,2070
6_11,male,6.795,905,medium_variant,2070
6_12,male,7.928,905,medium_variant,2070
7_10,male,4.53,905,medium_variant,2070
7_12,male,6.796,905,medium_variant,2070
11_16,male,6.807,905,medium_variant,2070
11_17,male,7.946,905,medium_variant,2070
11_18,male,9.087,905,medium_variant,2070
12_14,male,3.402,905,medium_variant,2070
12_16,male,5.674,905,medium_variant,2070
12_17,male,6.813,905,medium_variant,2070
12_18,male,7.954,905,medium_variant,2070
13_17,male,5.68,905,medium_variant,2070
13_18,male,6.821,905,medium_variant,2070
13_19,male,7.965,905,medium_variant,2070
15_17,male,3.412,905,medium_variant,2070
18_23,male,6.89,905,medium_variant,2070
15_24,male,11.462,905,medium_variant,2070
15_49,male,41.517,905,medium_variant,2070
15_59,male,52.956,905,medium_variant,2070
15_64,male,58.59,905,medium_variant,2070
20_64,male,52.894,905,medium_variant,2070
20_69,male,58.244,905,medium_variant,2070
25_49,male,30.055,905,medium_variant,2070
25_64,male,47.128,905,medium_variant,2070
25_69,male,52.478,905,medium_variant,2070
15plus,male,83.039,905,medium_variant,2070
16plus,male,81.903,905,medium_variant,2070
17plus,male,80.766,905,medium_variant,2070
18plus,male,79.627,905,medium_variant,2070
20plus,male,77.343,905,medium_variant,2070
21plus,male,76.196,905,medium_variant,2070
25plus,male,71.577,905,medium_variant,2070
50plus,male,41.522,905,medium_variant,2070
60plus,male,30.083,905,medium_variant,2070
65plus,male,24.449,905,medium_variant,2070
70plus,male,19.099,905,medium_variant,2070
75plus,male,13.975,905,medium_variant,2070
80plus,male,9.06,905,medium_variant,2070
85plus,male,5.012,905,medium_variant,2070
90plus,male,2.127,905,medium_variant,2070
total,male,100,905,medium_variant,2070
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,momentum,2070
total,female,100,905,momentum,2070
0_4,female,5.98587633519562,905,momentum,2070
0_14,female,18.2241329152965,905,momentum,2070
0_19,female,24.4320124984352,905,momentum,2070
0_24,female,30.5117929740303,905,momentum,2070
5_14,female,12.2382565801009,905,momentum,2070
15plus,female,81.7758670847035,905,momentum,2070
15_24,female,12.2876600587338,905,momentum,2070
15_49,female,42.1942852639742,905,momentum,2070
15_59,female,53.5631680140841,905,momentum,2070
15_64,female,58.9210381758853,905,momentum,2070
20plus,female,75.5679875015648,905,momentum,2070
20_64,female,52.7131585927466,905,momentum,2070
20_69,female,57.7599300912761,905,momentum,2070
25plus,female,69.4882070259697,905,momentum,2070
25_49,female,29.9066252052404,905,momentum,2070
25_64,female,46.6333781171515,905,momentum,2070
25_69,female,51.680149615681,905,momentum,2070
50plus,female,39.5815818207293,905,momentum,2070
60plus,female,28.2126990706194,905,momentum,2070
65plus,female,22.8548289088182,905,momentum,2070
70plus,female,17.8080574102887,905,momentum,2070
75plus,female,12.934986237912,905,momentum,2070
80plus,female,8.2242493142479,905,momentum,2070
85plus,female,4.42149240138448,905,momentum,2070
90plus,female,1.82947223774531,905,momentum,2070
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,momentum,2070
total,male,100,905,momentum,2070
0_4,male,6.35867579708085,905,momentum,2070
0_14,male,19.35558570309,905,momentum,2070
0_19,male,25.942501663723,905,momentum,2070
0_24,male,32.3741605795538,905,momentum,2070
5_14,male,12.9969099060092,905,momentum,2070
15plus,male,80.64441429691,905,momentum,2070
15_24,male,13.0185748764638,905,momentum,2070
15_49,male,44.2833561357112,905,momentum,2070
15_59,male,55.8798022764826,905,momentum,2070
15_64,male,61.1818004449199,905,momentum,2070
20plus,male,74.057498336277,905,momentum,2070
20_64,male,54.5948844842869,905,momentum,2070
20_69,male,59.4558501957349,905,momentum,2070
25plus,male,67.6258394204462,905,momentum,2070
25_49,male,31.2647812592473,905,momentum,2070
25_64,male,48.1632255684561,905,momentum,2070
25_69,male,53.024191279904,905,momentum,2070
50plus,male,36.3610581611988,905,momentum,2070
60plus,male,24.7646120204274,905,momentum,2070
65plus,male,19.4626138519901,905,momentum,2070
70plus,male,14.6016481405421,905,momentum,2070
75plus,male,10.080369396323,905,momentum,2070
80plus,male,5.91860179632602,905,momentum,2070
85plus,male,2.83778628365397,905,momentum,2070
90plus,male,1.00517722356982,905,momentum,2070
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,no_change,2070
total,female,100,905,no_change,2070
0_4,female,5.47660129058571,905,no_change,2070
0_14,female,16.5668630983198,905,no_change,2070
0_19,female,22.2417525930744,905,no_change,2070
0_24,female,28.0826257464967,905,no_change,2070
5_14,female,11.0902618077341,905,no_change,2070
15plus,female,83.4331369016802,905,no_change,2070
15_24,female,11.5157626481769,905,no_change,2070
15_49,female,42.5028870949298,905,no_change,2070
15_59,female,54.4792157720221,905,no_change,2070
15_64,female,60.3381665792432,905,no_change,2070
20plus,female,77.7582474069256,905,no_change,2070
20_64,female,54.6632770844887,905,no_change,2070
20_69,female,60.1523338231986,905,no_change,2070
25plus,female,71.9173742535033,905,no_change,2070
25_49,female,30.9871244467529,905,no_change,2070
25_64,female,48.8224039310663,905,no_change,2070
25_69,female,54.3114606697763,905,no_change,2070
50plus,female,40.9302498067503,905,no_change,2070
60plus,female,28.9539211296581,905,no_change,2070
65plus,female,23.094970322437,905,no_change,2070
70plus,female,17.605913583727,905,no_change,2070
75plus,female,12.4774044442222,905,no_change,2070
80plus,female,7.77249076203103,905,no_change,2070
85plus,female,4.10775070419184,905,no_change,2070
90plus,female,1.67612512431962,905,no_change,2070
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,no_change,2070
total,male,100,905,no_change,2070
0_4,male,5.85401701663332,905,no_change,2070
0_14,male,17.7004178123557,905,no_change,2070
0_19,male,23.7378161328219,905,no_change,2070
0_24,male,29.9082150049509,905,no_change,2070
5_14,male,11.8464007957224,905,no_change,2070
15plus,male,82.2995821876443,905,no_change,2070
15_24,male,12.2077971925953,905,no_change,2070
15_49,male,44.4342955016074,905,no_change,2070
15_59,male,56.5981094224983,905,no_change,2070
15_64,male,62.3845322197799,905,no_change,2070
20plus,male,76.2621838671781,905,no_change,2070
20_64,male,56.3471338993136,905,no_change,2070
20_69,male,61.6289092503769,905,no_change,2070
25plus,male,70.091784995049,905,no_change,2070
25_49,male,32.2264983090121,905,no_change,2070
25_64,male,50.1767350271846,905,no_change,2070
25_69,male,55.4585103782479,905,no_change,2070
50plus,male,37.8652866860369,905,no_change,2070
60plus,male,25.701472765146,905,no_change,2070
65plus,male,19.9150499678645,905,no_change,2070
70plus,male,14.6332746168012,905,no_change,2070
75plus,male,9.86239462983126,905,no_change,2070
80plus,male,5.67778527943638,905,no_change,2070
85plus,male,2.67622409288674,905,no_change,2070
90plus,male,0.933972797764921,905,no_change,2070
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,zero_migration,2070
total,female,100,905,zero_migration,2070
0_4,female,5.07055262618709,905,zero_migration,2070
0_14,female,15.4909543543173,905,zero_migration,2070
0_19,female,20.8093899219986,905,zero_migration,2070
0_24,female,26.1475005306769,905,zero_migration,2070
5_14,female,10.4204017281302,905,zero_migration,2070
15plus,female,84.5090456456827,905,zero_migration,2070
15_24,female,10.6565461763596,905,zero_migration,2070
15_49,female,38.3948157743035,905,zero_migration,2070
15_59,female,49.6649110860282,905,zero_migration,2070
15_64,female,55.4102102783031,905,zero_migration,2070
20plus,female,79.1906100780014,905,zero_migration,2070
20_64,female,50.0917747106218,905,zero_migration,2070
20_69,female,55.6261712038106,905,zero_migration,2070
25plus,female,73.8524994693231,905,zero_migration,2070
25_49,female,27.7382695979439,905,zero_migration,2070
25_64,female,44.7536641019435,905,zero_migration,2070
25_69,female,50.2880605951322,905,zero_migration,2070
50plus,female,46.1142298713792,905,zero_migration,2070
60plus,female,34.8441345596545,905,zero_migration,2070
65plus,female,29.0988353673796,905,zero_migration,2070
70plus,female,23.5644388741909,905,zero_migration,2070
75plus,female,18.0281978459086,905,zero_migration,2070
80plus,female,12.370092144703,905,zero_migration,2070
85plus,female,7.37602287583849,905,zero_migration,2070
90plus,female,3.47561748186435,905,zero_migration,2070
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,zero_migration,2070
total,male,100,905,zero_migration,2070
0_4,male,5.26528924812425,905,zero_migration,2070
0_14,male,16.0864951744609,905,zero_migration,2070
0_19,male,21.6084383789165,905,zero_migration,2070
0_24,male,27.1449033356868,905,zero_migration,2070
5_14,male,10.8212059263366,905,zero_migration,2070
15plus,male,83.9135048255391,905,zero_migration,2070
15_24,male,11.0584081612259,905,zero_migration,2070
15_49,male,39.6506518763724,905,zero_migration,2070
15_59,male,51.1248148561218,905,zero_migration,2070
15_64,male,56.9000624967898,905,zero_migration,2070
20plus,male,78.3915616210835,905,zero_migration,2070
20_64,male,51.3781192923341,905,zero_migration,2070
20_69,male,56.8859513065434,905,zero_migration,2070
25plus,male,72.8550966643133,905,zero_migration,2070
25_49,male,28.5922437151465,905,zero_migration,2070
25_64,male,45.8416543355639,905,zero_migration,2070
25_69,male,51.3494863497732,905,zero_migration,2070
50plus,male,44.2628529491667,905,zero_migration,2070
60plus,male,32.7886899694173,905,zero_migration,2070
65plus,male,27.0134423287493,905,zero_migration,2070
70plus,male,21.5056103145401,905,zero_migration,2070
75plus,male,16.0732943142452,905,zero_migration,2070
80plus,male,10.6062514265554,905,zero_migration,2070
85plus,male,5.95702937020241,905,zero_migration,2070
90plus,male,2.56248606896804,905,zero_migration,2070
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2071
0_1,female,2.153,905,medium_variant,2071
0_4,female,5.398,905,medium_variant,2071
0_14,female,16.279,905,medium_variant,2071
0_17,female,19.572,905,medium_variant,2071
0_19,female,21.782,905,medium_variant,2071
0_24,female,27.371,905,medium_variant,2071
3_4,female,2.165,905,medium_variant,2071
3_5,female,3.25,905,medium_variant,2071
3_6,female,4.335,905,medium_variant,2071
4_5,female,2.168,905,medium_variant,2071
4_6,female,3.253,905,medium_variant,2071
5_14,female,10.881,905,medium_variant,2071
5_10,female,6.518,905,medium_variant,2071
5_11,female,7.607,905,medium_variant,2071
6_9,female,4.346,905,medium_variant,2071
6_10,female,5.434,905,medium_variant,2071
6_11,female,6.523,905,medium_variant,2071
6_12,female,7.613,905,medium_variant,2071
7_10,female,4.348,905,medium_variant,2071
7_12,female,6.527,905,medium_variant,2071
11_16,female,6.556,905,medium_variant,2071
11_17,female,7.656,905,medium_variant,2071
11_18,female,8.759,905,medium_variant,2071
12_14,female,3.274,905,medium_variant,2071
12_16,female,5.467,905,medium_variant,2071
12_17,female,6.567,905,medium_variant,2071
12_18,female,7.67,905,medium_variant,2071
13_17,female,5.477,905,medium_variant,2071
13_18,female,6.58,905,medium_variant,2071
13_19,female,7.687,905,medium_variant,2071
15_17,female,3.293,905,medium_variant,2071
18_23,female,6.673,905,medium_variant,2071
15_24,female,11.092,905,medium_variant,2071
15_49,female,40.461,905,medium_variant,2071
15_59,female,51.819,905,medium_variant,2071
15_64,female,57.432,905,medium_variant,2071
20_64,female,51.929,905,medium_variant,2071
20_69,female,57.348,905,medium_variant,2071
25_49,female,29.369,905,medium_variant,2071
25_64,female,46.34,905,medium_variant,2071
25_69,female,51.759,905,medium_variant,2071
15plus,female,83.721,905,medium_variant,2071
16plus,female,82.626,905,medium_variant,2071
17plus,female,81.528,905,medium_variant,2071
18plus,female,80.428,905,medium_variant,2071
20plus,female,78.218,905,medium_variant,2071
21plus,female,77.108,905,medium_variant,2071
25plus,female,72.629,905,medium_variant,2071
50plus,female,43.26,905,medium_variant,2071
60plus,female,31.902,905,medium_variant,2071
65plus,female,26.289,905,medium_variant,2071
70plus,female,20.87,905,medium_variant,2071
75plus,female,15.667,905,medium_variant,2071
80plus,female,10.608,905,medium_variant,2071
85plus,female,6.243,905,medium_variant,2071
90plus,female,2.93,905,medium_variant,2071
total,female,100,905,medium_variant,2071
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2071
0_1,male,2.241,905,medium_variant,2071
0_4,male,5.616,905,medium_variant,2071
0_14,male,16.932,905,medium_variant,2071
0_17,male,20.348,905,medium_variant,2071
0_19,male,22.636,905,medium_variant,2071
0_24,male,28.402,905,medium_variant,2071
3_4,male,2.252,905,medium_variant,2071
3_5,male,3.38,905,medium_variant,2071
3_6,male,4.509,905,medium_variant,2071
4_5,male,2.255,905,medium_variant,2071
4_6,male,3.384,905,medium_variant,2071
5_14,male,11.316,905,medium_variant,2071
5_10,male,6.78,905,medium_variant,2071
5_11,male,7.913,905,medium_variant,2071
6_9,male,4.52,905,medium_variant,2071
6_10,male,5.652,905,medium_variant,2071
6_11,male,6.785,905,medium_variant,2071
6_12,male,7.918,905,medium_variant,2071
7_10,male,4.523,905,medium_variant,2071
7_12,male,6.789,905,medium_variant,2071
11_16,male,6.811,905,medium_variant,2071
11_17,male,7.952,905,medium_variant,2071
11_18,male,9.095,905,medium_variant,2071
12_14,male,3.403,905,medium_variant,2071
12_16,male,5.679,905,medium_variant,2071
12_17,male,6.819,905,medium_variant,2071
12_18,male,7.962,905,medium_variant,2071
13_17,male,5.686,905,medium_variant,2071
13_18,male,6.829,905,medium_variant,2071
13_19,male,7.974,905,medium_variant,2071
15_17,male,3.416,905,medium_variant,2071
18_23,male,6.894,905,medium_variant,2071
15_24,male,11.47,905,medium_variant,2071
15_49,male,41.451,905,medium_variant,2071
15_59,male,52.912,905,medium_variant,2071
15_64,male,58.513,905,medium_variant,2071
20_64,male,52.809,905,medium_variant,2071
20_69,male,58.167,905,medium_variant,2071
25_49,male,29.982,905,medium_variant,2071
25_64,male,47.043,905,medium_variant,2071
25_69,male,52.402,905,medium_variant,2071
15plus,male,83.068,905,medium_variant,2071
16plus,male,81.931,905,medium_variant,2071
17plus,male,80.792,905,medium_variant,2071
18plus,male,79.652,905,medium_variant,2071
20plus,male,77.364,905,medium_variant,2071
21plus,male,76.216,905,medium_variant,2071
25plus,male,71.598,905,medium_variant,2071
50plus,male,41.617,905,medium_variant,2071
60plus,male,30.156,905,medium_variant,2071
65plus,male,24.555,905,medium_variant,2071
70plus,male,19.197,905,medium_variant,2071
75plus,male,14.11,905,medium_variant,2071
80plus,male,9.218,905,medium_variant,2071
85plus,male,5.124,905,medium_variant,2071
90plus,male,2.204,905,medium_variant,2071
total,male,100,905,medium_variant,2071
"Region, subregion, country or area *",female,NORTHERN AMERICA,905,medium_variant,2072
0_1,female,2.15,905,medium_variant,2072
0_4,female,5.385,905,medium_variant,2072
0_14,female,16.249,905,medium_variant,2072
0_17,female,19.544,905,medium_variant,2072
0_19,female,21.757,905,medium_variant,2072
0_24,female,27.349,905,medium_variant,2072
3_4,female,2.159,905,medium_variant,2072
3_5,female,3.24,905,medium_variant,2072
3_6,female,4.323,905,medium_variant,2072
4_5,female,2.162,905,medium_variant,2072
4_6,female,3.244,905,medium_variant,2072
5_14,female,10.864,905,medium_variant,2072
5_10,female,6.503,905,medium_variant,2072
5_11,female,7.591,905,medium_variant,2072
6_9,female,4.335,905,medium_variant,2072
6_10,female,5.422,905,medium_variant,2072
6_11,female,6.509,905,medium_variant,2072
6_12,female,7.599,905,medium_variant,2072
7_10,female,4.339,905,medium_variant,2072
7_12,female,6.516,905,medium_variant,2072
11_16,female,6.555,905,medium_variant,2072
11_17,female,7.657,905,medium_variant,2072
11_18,female,8.761,905,medium_variant,2072
12_14,female,3.273,905,medium_variant,2072
12_16,female,5.467,905,medium_variant,2072
12_17,female,6.569,905,medium_variant,2072
12_18,female,7.673,905,medium_variant,2072
13_17,female,5.479,905,medium_variant,2072
13_18,female,6.584,905,medium_variant,2072
13_19,female,7.692,905,medium_variant,2072
15_17,female,3.295,905,medium_variant,2072
18_23,female,6.679,905,medium_variant,2072
15_24,female,11.1,905,medium_variant,2072
15_49,female,40.396,905,medium_variant,2072
15_59,female,51.795,905,medium_variant,2072
15_64,female,57.353,905,medium_variant,2072
20_64,female,51.845,905,medium_variant,2072
20_69,female,57.288,905,medium_variant,2072
25_49,female,29.296,905,medium_variant,2072
25_64,female,46.253,905,medium_variant,2072
25_69,female,51.696,905,medium_variant,2072
15plus,female,83.751,905,medium_variant,2072
16plus,female,82.656,905,medium_variant,2072
17plus,female,81.557,905,medium_variant,2072
18plus,female,80.456,905,medium_variant,2072
20plus,female,78.243,905,medium_variant,2072
21plus,female,77.132,905,medium_variant,2072
25plus,female,72.651,905,medium_variant,2072
50plus,female,43.355,905,medium_variant,2072
60plus,female,31.956,905,medium_variant,2072
65plus,female,26.398,905,medium_variant,2072
70plus,female,20.955,905,medium_variant,2072
75plus,female,15.773,905,medium_variant,2072
80plus,female,10.75,905,medium_variant,2072
85plus,female,6.326,905,medium_variant,2072
90plus,female,2.981,905,medium_variant,2072
total,female,100,905,medium_variant,2072
"Region, subregion, country or area *",male,NORTHERN AMERICA,905,medium_variant,2072
0_1,male,2.237,905,medium_variant,2072
0_4,male,5.601,905,medium_variant,2072
0_14,male,16.896,905,medium_variant,2072
0_17,male,20.313,905,medium_variant,2072
0_19,male,22.604,905,medium_variant,2072
0_24,male,28.371,905,medium_variant,2072
3_4,male,2.245,905,medium_variant,2072
3_5,male,3.37,905,medium_variant,2072
3_6,male,4.496,905,medium_variant,2072
4_5,male,2.248,905,medium_variant,2072
4_6,male,3.374,905,medium_variant,2072
5_14,male,11.294,905,medium_variant,2072
5_10,male,6.763,905,medium_variant,2072
5_11,male,7.893,905,medium_variant,2072
6_9,male,4.508,905,medium_variant,2072
6_10,male,5.638,905,medium_variant,2072
6_11,male,6.769,905,medium_variant,2072
6_12,male,7.901,905,medium_variant,2072
7_10,male,4.512,905,medium_variant,2072
7_12,male,6.775,905,medium_variant,2072
11_16,male,6.808,905,medium_variant,2072
11_17,male,7.949,905,medium_variant,2072
11_18,male,9.093,905,medium_variant,2072
12_14,male,3.401,905,medium_variant,2072
12_16,male,5.677,905,medium_variant,2072
12_17,male,6.818,905,medium_variant,2072
12_18,male,7.962,905,medium_variant,2072
13_17,male,5.686,905,medium_variant,2072
13_18,male,6.83,905,medium_variant,2072
13_19,male,7.976,905,medium_variant,2072
15_17,male,3.418,905,medium_variant,2072
18_23,male,6.899,905,medium_variant,2072
15_24,male,11.476,905,medium_variant,2072
15_49,male,41.382,905,medium_variant,2072
15_59,male,52.885,905,medium_variant,2072
15_64,male,58.43,905,medium_variant,2072
20_64,male,52.722,905,medium_variant,2072
20_69,male,58.103,905,medium_variant,2072
25_49,male,29.906,905,medium_variant,2072
25_64,male,46.954,905,medium_variant,2072
25_69,male,52.336,905,medium_variant,2072
15plus,male,83.104,905,medium_variant,2072
16plus,male,81.967,905,medium_variant,2072
