global,year,variant,gender,freq,agebroad,totaldeaths
900,2080,constant_mortality,male,5yearly,50plus,292955.723
900,2080,high_variant,female,5yearly,50plus,267062.918
900,2080,high_variant,male,5yearly,50plus,281909.369
900,2080,instant_replacement,female,5yearly,50plus,258966.013
900,2080,instant_replacement,male,5yearly,50plus,268828.998
900,2080,low_variant,female,5yearly,50plus,260433.469
900,2080,low_variant,male,5yearly,50plus,271009.794
900,2080,medium_variant,female,5yearly,50plus,263748.015
900,2080,medium_variant,male,5yearly,50plus,276459.067
900,2080,momentum,female,5yearly,50plus,277988.453
900,2080,momentum,male,5yearly,50plus,285561.628
900,2080,no_change,female,5yearly,50plus,290954.772
900,2080,no_change,male,5yearly,50plus,301190.077
900,2080,zero_migration,female,5yearly,50plus,264514.363
900,2080,zero_migration,male,5yearly,50plus,277629.796
900,2080,constant_fertility,female,5yearly,60plus,255363.446
900,2080,constant_fertility,male,5yearly,60plus,262211.304
900,2080,constant_mortality,female,5yearly,60plus,263212.582
900,2080,constant_mortality,male,5yearly,60plus,260614.59
900,2080,high_variant,female,5yearly,60plus,255854.283
900,2080,high_variant,male,5yearly,60plus,262964.251
900,2080,instant_replacement,female,5yearly,60plus,251207.209
900,2080,instant_replacement,male,5yearly,60plus,255696.775
900,2080,low_variant,female,5yearly,60plus,252594.593
900,2080,low_variant,male,5yearly,60plus,257773.396
900,2080,medium_variant,female,5yearly,60plus,254225.159
900,2080,medium_variant,male,5yearly,60plus,260369.817
900,2080,momentum,female,5yearly,60plus,259088.129
900,2080,momentum,male,5yearly,60plus,256326.732
900,2080,no_change,female,5yearly,60plus,265436.383
900,2080,no_change,male,5yearly,60plus,263421.595
900,2080,zero_migration,female,5yearly,60plus,254858.213
900,2080,zero_migration,male,5yearly,60plus,261307.247
900,2080,constant_fertility,female,5yearly,65plus,245817.141
900,2080,constant_fertility,male,5yearly,65plus,246721.801
900,2080,constant_mortality,female,5yearly,65plus,244313.681
900,2080,constant_mortality,male,5yearly,65plus,234742.141
900,2080,high_variant,female,5yearly,65plus,246034.075
900,2080,high_variant,male,5yearly,65plus,247052.146
900,2080,instant_replacement,female,5yearly,65plus,244123.55
900,2080,instant_replacement,male,5yearly,65plus,244211.281
900,2080,low_variant,female,5yearly,65plus,244845.333
900,2080,low_variant,male,5yearly,65plus,245229.803
900,2080,medium_variant,female,5yearly,65plus,245440.081
900,2080,medium_variant,male,5yearly,65plus,246141.462
900,2080,momentum,female,5yearly,65plus,242617.025
900,2080,momentum,male,5yearly,65plus,232966.423
900,2080,no_change,female,5yearly,65plus,245018.934
900,2080,no_change,male,5yearly,65plus,235588.382
900,2080,zero_migration,female,5yearly,65plus,245949.646
900,2080,zero_migration,male,5yearly,65plus,246882.267
900,2080,constant_fertility,female,5yearly,70plus,231465.4
900,2080,constant_fertility,male,5yearly,70plus,225217.929
900,2080,constant_mortality,female,5yearly,70plus,216463.393
900,2080,constant_mortality,male,5yearly,70plus,199376.051
900,2080,high_variant,female,5yearly,70plus,231465.466
900,2080,high_variant,male,5yearly,70plus,225218.015
900,2080,instant_replacement,female,5yearly,70plus,231432.487
900,2080,instant_replacement,male,5yearly,70plus,225186.419
900,2080,low_variant,female,5yearly,70plus,231465.562
900,2080,low_variant,male,5yearly,70plus,225218.051
900,2080,medium_variant,female,5yearly,70plus,231465.505
900,2080,medium_variant,male,5yearly,70plus,225217.976
900,2080,momentum,female,5yearly,70plus,216259.66
900,2080,momentum,male,5yearly,70plus,199028.138
900,2080,no_change,female,5yearly,70plus,216478.41
900,2080,no_change,male,5yearly,70plus,199389.578
900,2080,zero_migration,female,5yearly,70plus,231786.856
900,2080,zero_migration,male,5yearly,70plus,225693.815
900,2080,constant_fertility,female,5yearly,80plus,179798.513
900,2080,constant_fertility,male,5yearly,80plus,158511.496
900,2080,constant_mortality,female,5yearly,80plus,133488.266
900,2080,constant_mortality,male,5yearly,80plus,106493.168
900,2080,high_variant,female,5yearly,80plus,179798.573
900,2080,high_variant,male,5yearly,80plus,158511.567
900,2080,instant_replacement,female,5yearly,80plus,179778.303
900,2080,instant_replacement,male,5yearly,80plus,158494.45
900,2080,low_variant,female,5yearly,80plus,179798.644
900,2080,low_variant,male,5yearly,80plus,158511.552
900,2080,medium_variant,female,5yearly,80plus,179798.592
900,2080,medium_variant,male,5yearly,80plus,158511.522
900,2080,momentum,female,5yearly,80plus,132634.551
900,2080,momentum,male,5yearly,80plus,105758.346
900,2080,no_change,female,5yearly,80plus,133494.501
900,2080,no_change,male,5yearly,80plus,106498.26
900,2080,zero_migration,female,5yearly,80plus,179481.778
900,2080,zero_migration,male,5yearly,80plus,158279.75
900,2080,constant_fertility,female,5yearly,90plus,92637.417
900,2080,constant_fertility,male,5yearly,90plus,68318.486
900,2080,constant_mortality,female,5yearly,90plus,44776.349
900,2080,constant_mortality,male,5yearly,90plus,27921.166
900,2080,high_variant,female,5yearly,90plus,92637.451
900,2080,high_variant,male,5yearly,90plus,68318.54
900,2080,instant_replacement,female,5yearly,90plus,92632.179
900,2080,instant_replacement,male,5yearly,90plus,68315.099
900,2080,low_variant,female,5yearly,90plus,92637.484
900,2080,low_variant,male,5yearly,90plus,68318.473
900,2080,medium_variant,female,5yearly,90plus,92637.445
900,2080,medium_variant,male,5yearly,90plus,68318.484
900,2080,momentum,female,5yearly,90plus,44218.97
900,2080,momentum,male,5yearly,90plus,27690.117
900,2080,no_change,female,5yearly,90plus,44777.197
900,2080,no_change,male,5yearly,90plus,27921.736
900,2080,zero_migration,female,5yearly,90plus,91985.212
900,2080,zero_migration,male,5yearly,90plus,68016.17
900,2085,constant_fertility,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,constant_fertility,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,constant_mortality,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,constant_mortality,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,high_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,high_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,instant_replacement,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,instant_replacement,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,low_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,low_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,medium_variant,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,medium_variant,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,momentum,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,momentum,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,no_change,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,no_change,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,zero_migration,female,5yearly,"Region, subregion, country or area *",WORLD
900,2085,zero_migration,male,5yearly,"Region, subregion, country or area *",WORLD
900,2085,constant_fertility,female,5yearly,0_4,16985.745
900,2085,constant_fertility,male,5yearly,0_4,23025.971
900,2085,constant_mortality,female,5yearly,0_4,15919.12
900,2085,constant_mortality,male,5yearly,0_4,18513.632
900,2085,high_variant,female,5yearly,0_4,5617.823
900,2085,high_variant,male,5yearly,0_4,7348.727
900,2085,instant_replacement,female,5yearly,0_4,2139.908
900,2085,instant_replacement,male,5yearly,0_4,2646.072
900,2085,low_variant,female,5yearly,0_4,1745.853
900,2085,low_variant,male,5yearly,0_4,2339.634
900,2085,medium_variant,female,5yearly,0_4,3294.993
900,2085,medium_variant,male,5yearly,0_4,4354.831
900,2085,momentum,female,5yearly,0_4,13537.392
900,2085,momentum,male,5yearly,0_4,15597.574
900,2085,no_change,female,5yearly,0_4,81809.864
900,2085,no_change,male,5yearly,0_4,95252.339
900,2085,zero_migration,female,5yearly,0_4,3357.073
900,2085,zero_migration,male,5yearly,0_4,4434.432
900,2085,constant_fertility,female,5yearly,0_14,19514.229
900,2085,constant_fertility,male,5yearly,0_14,26976.61
900,2085,constant_mortality,female,5yearly,0_14,19637.069
900,2085,constant_mortality,male,5yearly,0_14,22745.554
900,2085,high_variant,female,5yearly,0_14,6639.911
900,2085,high_variant,male,5yearly,0_14,8904.61
900,2085,instant_replacement,female,5yearly,0_14,2538.51
900,2085,instant_replacement,male,5yearly,0_14,3219.372
900,2085,low_variant,female,5yearly,0_14,2125.18
900,2085,low_variant,male,5yearly,0_14,2933.571
900,2085,medium_variant,female,5yearly,0_14,3943.428
900,2085,medium_variant,male,5yearly,0_14,5354.042
900,2085,momentum,female,5yearly,0_14,16251.016
900,2085,momentum,male,5yearly,0_14,18712.513
900,2085,no_change,female,5yearly,0_14,96887.267
900,2085,no_change,male,5yearly,0_14,112175.605
900,2085,zero_migration,female,5yearly,0_14,4016.514
900,2085,zero_migration,male,5yearly,0_14,5449.346
900,2085,constant_fertility,female,5yearly,0_19,20930.502
900,2085,constant_fertility,male,5yearly,0_19,29765.071
900,2085,constant_mortality,female,5yearly,0_19,21782.635
900,2085,constant_mortality,male,5yearly,0_19,25473.983
900,2085,high_variant,female,5yearly,0_19,7347.884
900,2085,high_variant,male,5yearly,0_19,10257.145
900,2085,instant_replacement,female,5yearly,0_19,2847.358
900,2085,instant_replacement,male,5yearly,0_19,3778.999
900,2085,low_variant,female,5yearly,0_19,2416.899
900,2085,low_variant,male,5yearly,0_19,3505.335
900,2085,medium_variant,female,5yearly,0_19,4414.891
900,2085,medium_variant,male,5yearly,0_19,6264.716
900,2085,momentum,female,5yearly,0_19,17901.084
900,2085,momentum,male,5yearly,0_19,20876.658
900,2085,no_change,female,5yearly,0_19,103473.12
900,2085,no_change,male,5yearly,0_19,120302.039
900,2085,zero_migration,female,5yearly,0_19,4495.439
900,2085,zero_migration,male,5yearly,0_19,6372.334
900,2085,constant_fertility,female,5yearly,0_24,22716.11
900,2085,constant_fertility,male,5yearly,0_24,33354.61
900,2085,constant_mortality,female,5yearly,0_24,24693.845
900,2085,constant_mortality,male,5yearly,0_24,29337.215
900,2085,high_variant,female,5yearly,0_24,8346.058
900,2085,high_variant,male,5yearly,0_24,12222.495
900,2085,instant_replacement,female,5yearly,0_24,3302.348
900,2085,instant_replacement,male,5yearly,0_24,4645.141
900,2085,low_variant,female,5yearly,0_24,2856.333
900,2085,low_variant,male,5yearly,0_24,4384.24
900,2085,medium_variant,female,5yearly,0_24,5100.242
900,2085,medium_variant,male,5yearly,0_24,7623.167
900,2085,momentum,female,5yearly,0_24,20113.361
900,2085,momentum,male,5yearly,0_24,24000.332
900,2085,no_change,female,5yearly,0_24,111221.127
900,2085,no_change,male,5yearly,0_24,130178.706
900,2085,zero_migration,female,5yearly,0_24,5191.141
900,2085,zero_migration,male,5yearly,0_24,7747.254
900,2085,constant_fertility,female,5yearly,5_14,2528.484
900,2085,constant_fertility,male,5yearly,5_14,3950.639
900,2085,constant_mortality,female,5yearly,5_14,3717.949
900,2085,constant_mortality,male,5yearly,5_14,4231.922
900,2085,high_variant,female,5yearly,5_14,1022.088
900,2085,high_variant,male,5yearly,5_14,1555.883
900,2085,instant_replacement,female,5yearly,5_14,398.602
900,2085,instant_replacement,male,5yearly,5_14,573.3
900,2085,low_variant,female,5yearly,5_14,379.327
900,2085,low_variant,male,5yearly,5_14,593.937
900,2085,medium_variant,female,5yearly,5_14,648.435
900,2085,medium_variant,male,5yearly,5_14,999.211
900,2085,momentum,female,5yearly,5_14,2713.624
900,2085,momentum,male,5yearly,5_14,3114.939
900,2085,no_change,female,5yearly,5_14,15077.403
900,2085,no_change,male,5yearly,5_14,16923.266
900,2085,zero_migration,female,5yearly,5_14,659.441
900,2085,zero_migration,male,5yearly,5_14,1014.914
900,2085,constant_fertility,female,5yearly,15plus,289274.732
900,2085,constant_fertility,male,5yearly,15plus,318216.703
900,2085,constant_mortality,female,5yearly,15plus,318036.55
900,2085,constant_mortality,male,5yearly,15plus,338013.381
900,2085,high_variant,female,5yearly,15plus,285182.262
900,2085,high_variant,male,5yearly,15plus,310364.256
900,2085,instant_replacement,female,5yearly,15plus,266400.729
900,2085,instant_replacement,male,5yearly,15plus,280427.938
900,2085,low_variant,female,5yearly,15plus,268473.831
900,2085,low_variant,male,5yearly,15plus,283239.518
900,2085,medium_variant,female,5yearly,15plus,276614.192
900,2085,medium_variant,male,5yearly,15plus,296432.659
900,2085,momentum,female,5yearly,15plus,300578.731
900,2085,momentum,male,5yearly,15plus,320762.771
900,2085,no_change,female,5yearly,15plus,358049.205
900,2085,no_change,male,5yearly,15plus,388695.747
900,2085,zero_migration,female,5yearly,15plus,277359.273
900,2085,zero_migration,male,5yearly,15plus,297430.341
900,2085,constant_fertility,female,5yearly,15_24,3201.881
900,2085,constant_fertility,male,5yearly,15_24,6378.0
900,2085,constant_mortality,female,5yearly,15_24,5056.776
900,2085,constant_mortality,male,5yearly,15_24,6591.661
900,2085,high_variant,female,5yearly,15_24,1706.147
900,2085,high_variant,male,5yearly,15_24,3317.885
900,2085,instant_replacement,female,5yearly,15_24,763.838
900,2085,instant_replacement,male,5yearly,15_24,1425.769
900,2085,low_variant,female,5yearly,15_24,731.153
900,2085,low_variant,male,5yearly,15_24,1450.669
900,2085,medium_variant,female,5yearly,15_24,1156.814
900,2085,medium_variant,male,5yearly,15_24,2269.125
900,2085,momentum,female,5yearly,15_24,3862.345
900,2085,momentum,male,5yearly,15_24,5287.819
900,2085,no_change,female,5yearly,15_24,14333.86
900,2085,no_change,male,5yearly,15_24,18003.101
900,2085,zero_migration,female,5yearly,15_24,1174.627
900,2085,zero_migration,male,5yearly,15_24,2297.908
900,2085,constant_fertility,female,5yearly,15_49,16003.192
900,2085,constant_fertility,male,5yearly,15_49,27803.792
900,2085,constant_mortality,female,5yearly,15_49,30440.338
900,2085,constant_mortality,male,5yearly,15_49,42085.022
900,2085,high_variant,female,5yearly,15_49,11568.608
900,2085,high_variant,male,5yearly,15_49,19670.247
900,2085,instant_replacement,female,5yearly,15_49,6275.521
900,2085,instant_replacement,male,5yearly,15_49,10496.371
900,2085,low_variant,female,5yearly,15_49,6277.166
900,2085,low_variant,male,5yearly,15_49,10636.395
900,2085,medium_variant,female,5yearly,15_49,8717.204
900,2085,medium_variant,male,5yearly,15_49,14797.938
900,2085,momentum,female,5yearly,15_49,23358.002
900,2085,momentum,male,5yearly,15_49,34870.374
900,2085,no_change,female,5yearly,15_49,59219.288
900,2085,no_change,male,5yearly,15_49,78010.716
900,2085,zero_migration,female,5yearly,15_49,8845.515
900,2085,zero_migration,male,5yearly,15_49,15003.925
900,2085,constant_fertility,female,5yearly,15_59,27496.001
900,2085,constant_fertility,male,5yearly,15_59,47276.252
900,2085,constant_mortality,female,5yearly,15_59,52304.495
900,2085,constant_mortality,male,5yearly,15_59,74457.653
900,2085,high_variant,female,5yearly,15_59,22502.05
900,2085,high_variant,male,5yearly,15_59,38114.489
900,2085,instant_replacement,female,5yearly,15_59,13711.985
900,2085,instant_replacement,male,5yearly,15_59,23030.779
900,2085,low_variant,female,5yearly,15_59,13610.242
900,2085,low_variant,male,5yearly,15_59,23012.088
900,2085,medium_variant,female,5yearly,15_59,17841.096
900,2085,medium_variant,male,5yearly,15_59,30192.319
900,2085,momentum,female,5yearly,15_59,42671.708
900,2085,momentum,male,5yearly,15_59,64491.307
900,2085,no_change,female,5yearly,15_59,86558.49
900,2085,no_change,male,5yearly,15_59,118127.125
900,2085,zero_migration,female,5yearly,15_59,18105.394
900,2085,zero_migration,male,5yearly,15_59,30629.632
900,2085,constant_fertility,female,5yearly,15_64,37161.513
900,2085,constant_fertility,male,5yearly,15_64,63058.457
900,2085,constant_mortality,female,5yearly,15_64,71217.929
900,2085,constant_mortality,male,5yearly,15_64,100153.856
900,2085,high_variant,female,5yearly,15_64,32305.163
900,2085,high_variant,male,5yearly,15_64,54073.734
900,2085,instant_replacement,female,5yearly,15_64,20565.02
900,2085,instant_replacement,male,5yearly,15_64,34179.938
900,2085,low_variant,female,5yearly,15_64,20597.536
900,2085,low_variant,male,5yearly,15_64,34382.347
900,2085,medium_variant,female,5yearly,15_64,26236.459
900,2085,medium_variant,male,5yearly,15_64,43857.314
900,2085,momentum,female,5yearly,15_64,59583.751
900,2085,momentum,male,5yearly,15_64,88193.898
900,2085,no_change,female,5yearly,15_64,108103.99
900,2085,no_change,male,5yearly,15_64,147205.741
900,2085,zero_migration,female,5yearly,15_64,26634.904
900,2085,zero_migration,male,5yearly,15_64,44508.133
900,2085,constant_fertility,female,5yearly,20plus,287858.459
900,2085,constant_fertility,male,5yearly,20plus,315428.242
900,2085,constant_mortality,female,5yearly,20plus,315890.984
900,2085,constant_mortality,male,5yearly,20plus,335284.952
900,2085,high_variant,female,5yearly,20plus,284474.289
900,2085,high_variant,male,5yearly,20plus,309011.721
900,2085,instant_replacement,female,5yearly,20plus,266091.881
900,2085,instant_replacement,male,5yearly,20plus,279868.311
900,2085,low_variant,female,5yearly,20plus,268182.112
900,2085,low_variant,male,5yearly,20plus,282667.754
900,2085,medium_variant,female,5yearly,20plus,276142.729
900,2085,medium_variant,male,5yearly,20plus,295521.985
900,2085,momentum,female,5yearly,20plus,298928.663
900,2085,momentum,male,5yearly,20plus,318598.626
900,2085,no_change,female,5yearly,20plus,351463.352
900,2085,no_change,male,5yearly,20plus,380569.313
900,2085,zero_migration,female,5yearly,20plus,276880.348
900,2085,zero_migration,male,5yearly,20plus,296507.353
900,2085,constant_fertility,female,5yearly,20_64,35745.24
900,2085,constant_fertility,male,5yearly,20_64,60269.996
900,2085,constant_mortality,female,5yearly,20_64,69072.363
900,2085,constant_mortality,male,5yearly,20_64,97425.427
900,2085,high_variant,female,5yearly,20_64,31597.19
900,2085,high_variant,male,5yearly,20_64,52721.199
900,2085,instant_replacement,female,5yearly,20_64,20256.172
900,2085,instant_replacement,male,5yearly,20_64,33620.311
900,2085,low_variant,female,5yearly,20_64,20305.817
900,2085,low_variant,male,5yearly,20_64,33810.583
900,2085,medium_variant,female,5yearly,20_64,25764.996
900,2085,medium_variant,male,5yearly,20_64,42946.64
900,2085,momentum,female,5yearly,20_64,57933.683
900,2085,momentum,male,5yearly,20_64,86029.753
900,2085,no_change,female,5yearly,20_64,101518.137
900,2085,no_change,male,5yearly,20_64,139079.307
900,2085,zero_migration,female,5yearly,20_64,26155.979
900,2085,zero_migration,male,5yearly,20_64,43585.145
900,2085,constant_fertility,female,5yearly,20_69,50402.275
900,2085,constant_fertility,male,5yearly,20_69,82370.27
900,2085,constant_mortality,female,5yearly,20_69,97009.331
900,2085,constant_mortality,male,5yearly,20_69,132623.113
900,2085,high_variant,female,5yearly,20_69,46677.916
900,2085,high_variant,male,5yearly,20_69,75456.131
900,2085,instant_replacement,female,5yearly,20_69,31146.131
900,2085,instant_replacement,male,5yearly,20_69,50127.801
900,2085,low_variant,female,5yearly,20_69,32203.282
900,2085,low_variant,male,5yearly,20_69,51698.917
900,2085,medium_variant,female,5yearly,20_69,39254.611
900,2085,medium_variant,male,5yearly,20_69,63258.98
900,2085,momentum,female,5yearly,20_69,82706.24
900,2085,momentum,male,5yearly,20_69,118363.393
900,2085,no_change,female,5yearly,20_69,131634.246
900,2085,no_change,male,5yearly,20_69,176857.589
900,2085,zero_migration,female,5yearly,20_69,39852.23
900,2085,zero_migration,male,5yearly,20_69,64194.748
900,2085,constant_fertility,female,5yearly,25plus,286072.851
900,2085,constant_fertility,male,5yearly,25plus,311838.703
900,2085,constant_mortality,female,5yearly,25plus,312979.774
900,2085,constant_mortality,male,5yearly,25plus,331421.72
900,2085,high_variant,female,5yearly,25plus,283476.115
900,2085,high_variant,male,5yearly,25plus,307046.371
900,2085,instant_replacement,female,5yearly,25plus,265636.891
900,2085,instant_replacement,male,5yearly,25plus,279002.169
900,2085,low_variant,female,5yearly,25plus,267742.678
900,2085,low_variant,male,5yearly,25plus,281788.849
900,2085,medium_variant,female,5yearly,25plus,275457.378
900,2085,medium_variant,male,5yearly,25plus,294163.534
900,2085,momentum,female,5yearly,25plus,296716.386
900,2085,momentum,male,5yearly,25plus,315474.952
900,2085,no_change,female,5yearly,25plus,343715.345
900,2085,no_change,male,5yearly,25plus,370692.646
900,2085,zero_migration,female,5yearly,25plus,276184.646
900,2085,zero_migration,male,5yearly,25plus,295132.433
900,2085,constant_fertility,female,5yearly,25_69,48616.667
900,2085,constant_fertility,male,5yearly,25_69,78780.731
900,2085,constant_mortality,female,5yearly,25_69,94098.121
900,2085,constant_mortality,male,5yearly,25_69,128759.881
900,2085,high_variant,female,5yearly,25_69,45679.742
900,2085,high_variant,male,5yearly,25_69,73490.781
900,2085,instant_replacement,female,5yearly,25_69,30691.141
900,2085,instant_replacement,male,5yearly,25_69,49261.659
900,2085,low_variant,female,5yearly,25_69,31763.848
900,2085,low_variant,male,5yearly,25_69,50820.012
900,2085,medium_variant,female,5yearly,25_69,38569.26
900,2085,medium_variant,male,5yearly,25_69,61900.529
900,2085,momentum,female,5yearly,25_69,80493.963
900,2085,momentum,male,5yearly,25_69,115239.719
900,2085,no_change,female,5yearly,25_69,123886.239
900,2085,no_change,male,5yearly,25_69,166980.922
900,2085,zero_migration,female,5yearly,25_69,39156.528
900,2085,zero_migration,male,5yearly,25_69,62819.828
900,2085,constant_fertility,female,5yearly,40plus,279779.024
900,2085,constant_fertility,male,5yearly,40plus,300932.456
900,2085,constant_mortality,female,5yearly,40plus,300387.541
900,2085,constant_mortality,male,5yearly,40plus,314754.086
900,2085,high_variant,female,5yearly,40plus,279110.73
900,2085,high_variant,male,5yearly,40plus,299559.996
900,2085,instant_replacement,female,5yearly,40plus,263441.912
900,2085,instant_replacement,male,5yearly,40plus,275289.038
900,2085,low_variant,female,5yearly,40plus,265538.728
900,2085,low_variant,male,5yearly,40plus,277995.881
900,2085,medium_variant,female,5yearly,40plus,272270.754
900,2085,medium_variant,male,5yearly,40plus,288690.771
900,2085,momentum,female,5yearly,40plus,287489.391
900,2085,momentum,male,5yearly,40plus,301976.407
900,2085,no_change,female,5yearly,40plus,318099.817
900,2085,no_change,male,5yearly,40plus,338366.284
900,2085,zero_migration,female,5yearly,40plus,272950.829
900,2085,zero_migration,male,5yearly,40plus,289586.271
900,2085,constant_fertility,female,5yearly,50plus,273271.54
900,2085,constant_fertility,male,5yearly,50plus,290412.911
900,2085,constant_mortality,female,5yearly,50plus,287596.212
900,2085,constant_mortality,male,5yearly,50plus,295928.359
900,2085,high_variant,female,5yearly,50plus,273613.654
900,2085,high_variant,male,5yearly,50plus,290694.009
900,2085,instant_replacement,female,5yearly,50plus,260125.208
900,2085,instant_replacement,male,5yearly,50plus,269931.567
900,2085,low_variant,female,5yearly,50plus,262196.665
900,2085,low_variant,male,5yearly,50plus,272603.123
900,2085,medium_variant,female,5yearly,50plus,267896.988
900,2085,medium_variant,male,5yearly,50plus,281634.721
900,2085,momentum,female,5yearly,50plus,277220.729
900,2085,momentum,male,5yearly,50plus,285892.397
900,2085,no_change,female,5yearly,50plus,298829.917
900,2085,no_change,male,5yearly,50plus,310685.031
900,2085,zero_migration,female,5yearly,50plus,268513.758
900,2085,zero_migration,male,5yearly,50plus,282426.416
900,2085,constant_fertility,female,5yearly,60plus,261778.731
900,2085,constant_fertility,male,5yearly,60plus,270940.451
900,2085,constant_mortality,female,5yearly,60plus,265732.055
900,2085,constant_mortality,male,5yearly,60plus,263555.728
900,2085,high_variant,female,5yearly,60plus,262680.212
900,2085,high_variant,male,5yearly,60plus,272249.767
900,2085,instant_replacement,female,5yearly,60plus,252688.744
900,2085,instant_replacement,male,5yearly,60plus,257397.159
900,2085,low_variant,female,5yearly,60plus,254863.589
900,2085,low_variant,male,5yearly,60plus,260227.43
900,2085,medium_variant,female,5yearly,60plus,258773.096
900,2085,medium_variant,male,5yearly,60plus,266240.34
900,2085,momentum,female,5yearly,60plus,257907.023
900,2085,momentum,male,5yearly,60plus,256271.464
900,2085,no_change,female,5yearly,60plus,271490.715
900,2085,no_change,male,5yearly,60plus,270568.622
900,2085,zero_migration,female,5yearly,60plus,259253.879
900,2085,zero_migration,male,5yearly,60plus,266800.709
900,2085,constant_fertility,female,5yearly,65plus,252113.219
900,2085,constant_fertility,male,5yearly,65plus,255158.246
900,2085,constant_mortality,female,5yearly,65plus,246818.621
900,2085,constant_mortality,male,5yearly,65plus,237859.525
900,2085,high_variant,female,5yearly,65plus,252877.099
900,2085,high_variant,male,5yearly,65plus,256290.522
900,2085,instant_replacement,female,5yearly,65plus,245835.709
900,2085,instant_replacement,male,5yearly,65plus,246248.0
900,2085,low_variant,female,5yearly,65plus,247876.295
900,2085,low_variant,male,5yearly,65plus,248857.171
900,2085,medium_variant,female,5yearly,65plus,250377.733
900,2085,medium_variant,male,5yearly,65plus,252575.345
900,2085,momentum,female,5yearly,65plus,240994.98
900,2085,momentum,male,5yearly,65plus,232568.873
900,2085,no_change,female,5yearly,65plus,249945.215
900,2085,no_change,male,5yearly,65plus,241490.006
900,2085,zero_migration,female,5yearly,65plus,250724.369
900,2085,zero_migration,male,5yearly,65plus,252922.208
900,2085,constant_fertility,female,5yearly,70plus,237456.184
900,2085,constant_fertility,male,5yearly,70plus,233057.972
900,2085,constant_mortality,female,5yearly,70plus,218881.653
900,2085,constant_mortality,male,5yearly,70plus,202661.839
900,2085,high_variant,female,5yearly,70plus,237796.373
900,2085,high_variant,male,5yearly,70plus,233555.59
900,2085,instant_replacement,female,5yearly,70plus,234945.75
900,2085,instant_replacement,male,5yearly,70plus,229740.51
900,2085,low_variant,female,5yearly,70plus,235978.83
900,2085,low_variant,male,5yearly,70plus,230968.837
900,2085,medium_variant,female,5yearly,70plus,236888.118
900,2085,medium_variant,male,5yearly,70plus,232263.005
900,2085,momentum,female,5yearly,70plus,216222.423
900,2085,momentum,male,5yearly,70plus,200235.233
900,2085,no_change,female,5yearly,70plus,219829.106
900,2085,no_change,male,5yearly,70plus,203711.724
900,2085,zero_migration,female,5yearly,70plus,237028.118
900,2085,zero_migration,male,5yearly,70plus,232312.605
900,2085,constant_fertility,female,5yearly,80plus,184960.562
900,2085,constant_fertility,male,5yearly,80plus,164806.839
900,2085,constant_mortality,female,5yearly,80plus,133103.21
900,2085,constant_mortality,male,5yearly,80plus,107157.794
900,2085,high_variant,female,5yearly,80plus,184960.647
900,2085,high_variant,male,5yearly,80plus,164806.824
900,2085,instant_replacement,female,5yearly,80plus,184933.893
900,2085,instant_replacement,male,5yearly,80plus,164784.217
900,2085,low_variant,female,5yearly,80plus,184960.659
900,2085,low_variant,male,5yearly,80plus,164806.82
900,2085,medium_variant,female,5yearly,80plus,184960.587
900,2085,medium_variant,male,5yearly,80plus,164806.858
900,2085,momentum,female,5yearly,80plus,131993.705
900,2085,momentum,male,5yearly,80plus,106123.211
900,2085,no_change,female,5yearly,80plus,133111.234
900,2085,no_change,male,5yearly,80plus,107164.428
900,2085,zero_migration,female,5yearly,80plus,184441.318
900,2085,zero_migration,male,5yearly,80plus,164096.089
900,2085,constant_fertility,female,5yearly,90plus,96614.8459999999
900,2085,constant_fertility,male,5yearly,90plus,72285.511
900,2085,constant_mortality,female,5yearly,90plus,43540.676
900,2085,constant_mortality,male,5yearly,90plus,27486.16
900,2085,high_variant,female,5yearly,90plus,96614.917
900,2085,high_variant,male,5yearly,90plus,72285.507
900,2085,instant_replacement,female,5yearly,90plus,96607.486
900,2085,instant_replacement,male,5yearly,90plus,72280.69
900,2085,low_variant,female,5yearly,90plus,96614.879
900,2085,low_variant,male,5yearly,90plus,72285.468
900,2085,medium_variant,female,5yearly,90plus,96614.852
900,2085,medium_variant,male,5yearly,90plus,72285.52
900,2085,momentum,female,5yearly,90plus,42758.737
900,2085,momentum,male,5yearly,90plus,27041.866
900,2085,no_change,female,5yearly,90plus,43541.799
900,2085,no_change,male,5yearly,90plus,27486.872
900,2085,zero_migration,female,5yearly,90plus,95645.186
