country,year,variant,agebroad,population
512,2080,medium variant,0_24,1406.098
512,2080,no change,0_24,3582.604
512,2080,zero-migration,0_24,1196.763
512,2080,medium variant,3_4,112.92
512,2080,medium variant,3_5,169.057
512,2080,medium variant,3_6,224.898
512,2080,medium variant,4_5,112.515
512,2080,medium variant,4_6,168.356
512,2080,medium variant,5_10,331.965
512,2080,medium variant,5_11,386.193
512,2080,constant-fertility,5_14,1487.372
512,2080,constant-mortality,5_14,538.239
512,2080,high variant,5_14,910.316
512,2080,instant-replacement,5_14,726.134
512,2080,low variant,5_14,283.141
512,2080,medium variant,5_14,547.987
512,2080,no change,5_14,1459.993
512,2080,zero-migration,5_14,465.725
512,2080,medium variant,6_9,221.328
512,2080,medium variant,6_10,275.828
512,2080,medium variant,6_11,330.056
512,2080,medium variant,6_12,384.075
512,2080,medium variant,7_10,219.987
512,2080,medium variant,7_12,328.234
512,2080,medium variant,11_16,324.079
512,2080,medium variant,11_17,378.606
512,2080,medium variant,11_18,433.914
512,2080,medium variant,12_14,161.794
512,2080,medium variant,12_16,269.851
512,2080,medium variant,12_17,324.378
512,2080,medium variant,12_18,379.686
512,2080,medium variant,13_17,270.359
512,2080,medium variant,13_18,325.667
512,2080,medium variant,13_19,382.031
512,2080,constant-fertility,15plus,7366.004
512,2080,constant-mortality,15plus,4433.412
512,2080,high variant,15plus,6219.071
512,2080,instant-replacement,15plus,5424.81
512,2080,low variant,15plus,4282.876
512,2080,medium variant,15plus,5192.574
512,2080,no change,15plus,6552.051
512,2080,zero-migration,15plus,4526.824
512,2080,medium variant,15_17,162.584
512,2080,constant-fertility,15_24,1331.838
512,2080,constant-mortality,15_24,565.457
512,2080,high variant,15_24,892.137
512,2080,instant-replacement,15_24,705.331
512,2080,low variant,15_24,328.706
512,2080,medium variant,15_24,575.64
512,2080,no change,15_24,1307.548
512,2080,zero-migration,15_24,488.157
512,2080,constant-fertility,15_49,4222.878
512,2080,constant-mortality,15_49,2256.428
512,2080,high variant,15_49,3157.544
512,2080,instant-replacement,15_49,2630.046
512,2080,low variant,15_49,1569.823
512,2080,medium variant,15_49,2305.287
512,2080,no change,15_49,4132.876
512,2080,zero-migration,15_49,1876.834
512,2080,constant-fertility,15_59,5148.493
512,2080,constant-mortality,15_59,2940.988
512,2080,high variant,15_59,4013.113
512,2080,instant-replacement,15_59,3323.999
512,2080,low variant,15_59,2153.853
512,2080,medium variant,15_59,3025.085
512,2080,no change,15_59,5013.862
512,2080,zero-migration,15_59,2505.268
512,2080,constant-fertility,15_64,5622.636
512,2080,constant-mortality,15_64,3328.016
512,2080,high variant,15_64,4475.703
512,2080,instant-replacement,15_64,3681.442
512,2080,low variant,15_64,2539.508
512,2080,medium variant,15_64,3449.206
512,2080,no change,15_64,5446.655
512,2080,zero-migration,15_64,2891.607
512,2080,medium variant,16plus,5138.622
512,2080,medium variant,17plus,5084.517
512,2080,medium variant,18plus,5029.99
512,2080,medium variant,18_23,349.522
512,2080,constant-fertility,20plus,6693.244
512,2080,constant-mortality,20plus,4163.921
512,2080,high variant,20plus,5784.142
512,2080,instant-replacement,20plus,5078.316
512,2080,low variant,20plus,4132.064
512,2080,medium variant,20plus,4918.318
512,2080,no change,20plus,5891.299
512,2080,zero-migration,20plus,4293.63
512,2080,constant-fertility,20_64,4949.876
512,2080,constant-mortality,20_64,3058.525
512,2080,high variant,20_64,4040.774
512,2080,instant-replacement,20_64,3334.948
512,2080,low variant,20_64,2388.696
512,2080,medium variant,20_64,3174.95
512,2080,no change,20_64,4785.903
512,2080,zero-migration,20_64,2658.413
512,2080,constant-fertility,20_69,5368.697
512,2080,constant-mortality,20_69,3416.29
512,2080,high variant,20_69,4459.595
512,2080,instant-replacement,20_69,3753.769
512,2080,low variant,20_69,2807.517
512,2080,medium variant,20_69,3593.771
512,2080,no change,20_69,5143.668
512,2080,zero-migration,20_69,3016.123
512,2080,medium variant,21plus,4860.839
512,2080,constant-fertility,25plus,6034.166
512,2080,constant-mortality,25plus,3867.955
512,2080,high variant,25plus,5326.934
512,2080,instant-replacement,25plus,4719.479
512,2080,low variant,25plus,3954.17
512,2080,medium variant,25plus,4616.934
512,2080,no change,25plus,5244.503
512,2080,zero-migration,25plus,4038.667
512,2080,constant-fertility,25_49,2891.04
512,2080,constant-mortality,25_49,1690.971
512,2080,high variant,25_49,2265.407
512,2080,instant-replacement,25_49,1924.715
512,2080,low variant,25_49,1241.117
512,2080,medium variant,25_49,1729.647
512,2080,no change,25_49,2825.328
512,2080,zero-migration,25_49,1388.677
512,2080,constant-fertility,25_64,4290.798
512,2080,constant-mortality,25_64,2762.559
512,2080,high variant,25_64,3583.566
512,2080,instant-replacement,25_64,2976.111
512,2080,low variant,25_64,2210.802
512,2080,medium variant,25_64,2873.566
512,2080,no change,25_64,4139.107
512,2080,zero-migration,25_64,2403.45
512,2080,constant-fertility,25_69,4709.619
512,2080,constant-mortality,25_69,3120.324
512,2080,high variant,25_69,4002.387
512,2080,instant-replacement,25_69,3394.932
512,2080,low variant,25_69,2629.623
512,2080,medium variant,25_69,3292.387
512,2080,no change,25_69,4496.872
512,2080,zero-migration,25_69,2761.16
512,2080,constant-fertility,50plus,3143.126
512,2080,constant-mortality,50plus,2176.984
512,2080,high variant,50plus,3061.527
512,2080,instant-replacement,50plus,2794.764
512,2080,low variant,50plus,2713.053
512,2080,medium variant,50plus,2887.287
512,2080,no change,50plus,2419.175
512,2080,zero-migration,50plus,2649.99
512,2080,constant-fertility,60plus,2217.511
512,2080,constant-mortality,60plus,1492.424
512,2080,high variant,60plus,2205.958
512,2080,instant-replacement,60plus,2100.811
512,2080,low variant,60plus,2129.023
512,2080,medium variant,60plus,2167.489
512,2080,no change,60plus,1538.189
512,2080,zero-migration,60plus,2021.556
512,2080,constant-fertility,65plus,1743.368
512,2080,constant-mortality,65plus,1105.396
512,2080,high variant,65plus,1743.368
512,2080,instant-replacement,65plus,1743.368
512,2080,low variant,65plus,1743.368
512,2080,medium variant,65plus,1743.368
512,2080,no change,65plus,1105.396
512,2080,zero-migration,65plus,1635.217
512,2080,constant-fertility,70plus,1324.547
512,2080,constant-mortality,70plus,747.631
512,2080,high variant,70plus,1324.547
512,2080,instant-replacement,70plus,1324.547
512,2080,low variant,70plus,1324.547
512,2080,medium variant,70plus,1324.547
512,2080,no change,70plus,747.631
512,2080,zero-migration,70plus,1277.507
512,2080,constant-fertility,75plus,972.897
512,2080,constant-mortality,75plus,476.101
512,2080,high variant,75plus,972.897
512,2080,instant-replacement,75plus,972.897
512,2080,low variant,75plus,972.897
512,2080,medium variant,75plus,972.897
512,2080,no change,75plus,476.101
512,2080,zero-migration,75plus,1006.445
512,2080,constant-fertility,80plus,690.698
512,2080,constant-mortality,80plus,287.82
512,2080,high variant,80plus,690.698
512,2080,instant-replacement,80plus,690.698
512,2080,low variant,80plus,690.698
512,2080,medium variant,80plus,690.698
512,2080,no change,80plus,287.82
512,2080,zero-migration,80plus,818.853
512,2080,constant-fertility,85plus,439.444
512,2080,constant-mortality,85plus,153.768
512,2080,high variant,85plus,439.444
512,2080,instant-replacement,85plus,439.444
512,2080,low variant,85plus,439.444
512,2080,medium variant,85plus,439.444
512,2080,no change,85plus,153.768
512,2080,zero-migration,85plus,645.259
512,2080,constant-fertility,90plus,230.832
512,2080,constant-mortality,90plus,65.064
512,2080,high variant,90plus,230.832
512,2080,instant-replacement,90plus,230.832
512,2080,low variant,90plus,230.832
512,2080,medium variant,90plus,230.832
512,2080,no change,90plus,65.064
512,2080,zero-migration,90plus,382.146
512,2085,constant-fertility,total,10228.661
512,2085,constant-mortality,total,5151.089
512,2085,high variant,total,7802.324
512,2085,instant-replacement,total,6575.107
512,2085,low variant,total,4503.935
512,2085,medium variant,total,5971.666
512,2085,no change,total,9293.354
512,2085,zero-migration,total,5062.764
512,2085,medium variant,0_1,110.124
512,2085,constant-fertility,0_4,880.627
512,2085,constant-mortality,0_4,273.063
512,2085,high variant,0_4,510.716
512,2085,instant-replacement,0_4,375.375
512,2085,low variant,0_4,128.157
512,2085,medium variant,0_4,278.838
512,2085,no change,0_4,861.706
512,2085,zero-migration,0_4,238.294
512,2085,constant-fertility,0_14,2485.307
512,2085,constant-mortality,0_14,823.105
512,2085,high variant,0_14,1476.21
512,2085,instant-replacement,0_14,1124.489
512,2085,low variant,0_14,406.278
512,2085,medium variant,0_14,839.88
512,2085,no change,0_14,2433.784
512,2085,zero-migration,0_14,717.766
512,2085,medium variant,0_17,1002.817
512,2085,constant-fertility,0_19,3201.174
512,2085,constant-mortality,0_19,1089.762
512,2085,high variant,0_19,1919.353
512,2085,instant-replacement,0_19,1481.512
512,2085,low variant,0_19,550.305
512,2085,medium variant,0_19,1111.713
512,2085,no change,0_19,3135.572
512,2085,zero-migration,0_19,946.647
512,2085,constant-fertility,0_24,3882.694
512,2085,constant-mortality,0_24,1367.489
512,2085,high variant,0_24,2363.202
512,2085,instant-replacement,0_24,1836.986
512,2085,low variant,0_24,710.228
512,2085,medium variant,0_24,1394.997
512,2085,no change,0_24,3803.147
512,2085,zero-migration,0_24,1179.684
512,2085,medium variant,3_4,112.811
512,2085,medium variant,3_5,169.485
512,2085,medium variant,3_6,226.2
512,2085,medium variant,4_5,113.206
512,2085,medium variant,4_6,169.921
512,2085,medium variant,5_10,339.178
512,2085,medium variant,5_11,395.148
512,2085,constant-fertility,5_14,1604.68
512,2085,constant-mortality,5_14,550.042
512,2085,high variant,5_14,965.494
512,2085,instant-replacement,5_14,749.114
512,2085,low variant,5_14,278.121
512,2085,medium variant,5_14,561.042
512,2085,no change,5_14,1572.078
512,2085,zero-migration,5_14,479.472
512,2085,medium variant,6_9,226.328
512,2085,medium variant,6_10,282.504
512,2085,medium variant,6_11,338.474
512,2085,medium variant,6_12,394.162
512,2085,medium variant,7_10,225.789
512,2085,medium variant,7_12,337.447
512,2085,medium variant,11_16,330.665
512,2085,medium variant,11_17,384.801
512,2085,medium variant,11_18,439.074
512,2085,medium variant,12_14,165.894
512,2085,medium variant,12_16,274.695
512,2085,medium variant,12_17,328.831
512,2085,medium variant,12_18,383.104
512,2085,medium variant,13_17,273.143
512,2085,medium variant,13_18,327.416
512,2085,medium variant,13_19,382.039
512,2085,constant-fertility,15plus,7743.354
512,2085,constant-mortality,15plus,4327.984
512,2085,high variant,15plus,6326.114
512,2085,instant-replacement,15plus,5450.618
512,2085,low variant,15plus,4097.657
512,2085,medium variant,15plus,5131.786
512,2085,no change,15plus,6859.57
512,2085,zero-migration,15plus,4344.998
512,2085,medium variant,15_17,162.937
512,2085,constant-fertility,15_24,1397.387
512,2085,constant-mortality,15_24,544.384
512,2085,high variant,15_24,886.992
512,2085,instant-replacement,15_24,712.497
512,2085,low variant,15_24,303.95
512,2085,medium variant,15_24,555.117
512,2085,no change,15_24,1369.363
512,2085,zero-migration,15_24,461.918
512,2085,constant-fertility,15_49,4485.878
512,2085,constant-mortality,15_49,2225.51
512,2085,high variant,15_49,3227.625
512,2085,instant-replacement,15_49,2664.36
512,2085,low variant,15_49,1488.933
512,2085,medium variant,15_49,2278.212
512,2085,no change,15_49,4381.198
512,2085,zero-migration,15_49,1849.246
512,2085,constant-fertility,15_59,5396.023
512,2085,constant-mortality,15_59,2833.356
512,2085,high variant,15_59,4014.44
512,2085,instant-replacement,15_59,3330.382
512,2085,low variant,15_59,1983.828
512,2085,medium variant,15_59,2919.036
512,2085,no change,15_59,5245.245
512,2085,zero-migration,15_59,2385.522
512,2085,constant-fertility,15_64,5858.916
512,2085,constant-mortality,15_64,3175.931
512,2085,high variant,15_64,4452.963
512,2085,instant-replacement,15_64,3680.193
512,2085,low variant,15_64,2299.67
512,2085,medium variant,15_64,3296.218
512,2085,no change,15_64,5665.854
512,2085,zero-migration,15_64,2724.32
512,2085,medium variant,16plus,5077.238
512,2085,medium variant,17plus,5022.985
512,2085,medium variant,18plus,4968.849
512,2085,medium variant,18_23,333.295
512,2085,constant-fertility,20plus,7027.487
512,2085,constant-mortality,20plus,4061.327
512,2085,high variant,20plus,5882.971
512,2085,instant-replacement,20plus,5093.595
512,2085,low variant,20plus,3953.63
512,2085,medium variant,20plus,4859.953
512,2085,no change,20plus,6157.782
512,2085,zero-migration,20plus,4116.117
512,2085,constant-fertility,20_64,5143.049
512,2085,constant-mortality,20_64,2909.274
512,2085,high variant,20_64,4009.82
512,2085,instant-replacement,20_64,3323.17
512,2085,low variant,20_64,2155.643
512,2085,medium variant,20_64,3024.385
512,2085,no change,20_64,4964.066
512,2085,zero-migration,20_64,2495.439
512,2085,constant-fertility,20_69,5605.71
512,2085,constant-mortality,20_69,3260.854
512,2085,high variant,20_69,4461.194
512,2085,instant-replacement,20_69,3671.818
512,2085,low variant,20_69,2531.853
512,2085,medium variant,20_69,3438.176
512,2085,no change,20_69,5357.309
512,2085,zero-migration,20_69,2872.883
512,2085,medium variant,21plus,4804.902
512,2085,constant-fertility,25plus,6345.967
512,2085,constant-mortality,25plus,3783.6
512,2085,high variant,25plus,5439.122
512,2085,instant-replacement,25plus,4738.121
512,2085,low variant,25plus,3793.707
512,2085,medium variant,25plus,4576.669
512,2085,no change,25plus,5490.207
512,2085,zero-migration,25plus,3883.08
512,2085,constant-fertility,25_49,3088.491
512,2085,constant-mortality,25_49,1681.126
512,2085,high variant,25_49,2340.633
512,2085,instant-replacement,25_49,1951.863
512,2085,low variant,25_49,1184.983
512,2085,medium variant,25_49,1723.095
512,2085,no change,25_49,3011.835
512,2085,zero-migration,25_49,1387.328
512,2085,constant-fertility,25_64,4461.529
512,2085,constant-mortality,25_64,2631.547
512,2085,high variant,25_64,3565.971
512,2085,instant-replacement,25_64,2967.696
512,2085,low variant,25_64,1995.72
512,2085,medium variant,25_64,2741.101
512,2085,no change,25_64,4296.491
512,2085,zero-migration,25_64,2262.402
512,2085,constant-fertility,25_69,4924.19
512,2085,constant-mortality,25_69,2983.127
512,2085,high variant,25_69,4017.345
512,2085,instant-replacement,25_69,3316.344
512,2085,low variant,25_69,2371.93
512,2085,medium variant,25_69,3154.892
512,2085,no change,25_69,4689.734
512,2085,zero-migration,25_69,2639.846
512,2085,constant-fertility,50plus,3257.476
512,2085,constant-mortality,50plus,2102.474
512,2085,high variant,50plus,3098.489
512,2085,instant-replacement,50plus,2786.258
512,2085,low variant,50plus,2608.724
512,2085,medium variant,50plus,2853.574
512,2085,no change,50plus,2478.372
512,2085,zero-migration,50plus,2495.752
512,2085,constant-fertility,60plus,2347.331
512,2085,constant-mortality,60plus,1494.628
512,2085,high variant,60plus,2311.674
512,2085,instant-replacement,60plus,2120.236
512,2085,low variant,60plus,2113.829
512,2085,medium variant,60plus,2212.75
512,2085,no change,60plus,1614.325
512,2085,zero-migration,60plus,1959.476
512,2085,constant-fertility,65plus,1884.438
512,2085,constant-mortality,65plus,1152.053
512,2085,high variant,65plus,1873.151
512,2085,instant-replacement,65plus,1770.425
512,2085,low variant,65plus,1797.987
512,2085,medium variant,65plus,1835.568
512,2085,no change,65plus,1193.716
512,2085,zero-migration,65plus,1620.678
512,2085,constant-fertility,70plus,1421.777
512,2085,constant-mortality,70plus,800.473
512,2085,high variant,70plus,1421.777
512,2085,instant-replacement,70plus,1421.777
512,2085,low variant,70plus,1421.777
512,2085,medium variant,70plus,1421.777
512,2085,no change,70plus,800.473
512,2085,zero-migration,70plus,1243.234
512,2085,constant-fertility,75plus,1019.275
512,2085,constant-mortality,75plus,491.888
512,2085,high variant,75plus,1019.275
512,2085,instant-replacement,75plus,1019.275
512,2085,low variant,75plus,1019.275
512,2085,medium variant,75plus,1019.275
512,2085,no change,75plus,491.888
512,2085,zero-migration,75plus,899.365
512,2085,constant-fertility,80plus,690.463
512,2085,constant-mortality,80plus,273.963
512,2085,high variant,80plus,690.463
512,2085,instant-replacement,80plus,690.463
512,2085,low variant,80plus,690.463
512,2085,medium variant,80plus,690.463
512,2085,no change,80plus,273.963
512,2085,zero-migration,80plus,645.912
512,2085,constant-fertility,85plus,441.472
512,2085,constant-mortality,85plus,142.914
512,2085,high variant,85plus,441.472
512,2085,instant-replacement,85plus,441.472
512,2085,low variant,85plus,441.472
512,2085,medium variant,85plus,441.472
512,2085,no change,85plus,142.914
512,2085,zero-migration,85plus,480.149
512,2085,constant-fertility,90plus,241.467
512,2085,constant-mortality,90plus,64.888
512,2085,high variant,90plus,241.467
512,2085,instant-replacement,90plus,241.467
512,2085,low variant,90plus,241.467
512,2085,medium variant,90plus,241.467
512,2085,no change,90plus,64.888
512,2085,zero-migration,90plus,341.236
512,2090,constant-fertility,total,10811.226
512,2090,constant-mortality,total,5040.564
512,2090,high variant,total,7977.403
512,2090,instant-replacement,total,6616.103
512,2090,low variant,total,4296.202
512,2090,medium variant,total,5909.386
512,2090,no change,total,9783.977
512,2090,zero-migration,total,4935.003
512,2090,medium variant,0_1,105.357
512,2090,constant-fertility,0_4,922.232
512,2090,constant-mortality,0_4,261.813
512,2090,high variant,0_4,510.751
512,2090,instant-replacement,0_4,369.043
512,2090,low variant,0_4,117.097
512,2090,medium variant,0_4,267.864
512,2090,no change,0_4,900.572
512,2090,zero-migration,0_4,224.949
512,2090,constant-fertility,0_14,2635.098
512,2090,constant-mortality,0_14,812.575
512,2090,high variant,0_14,1518.896
512,2090,instant-replacement,0_14,1123.551
512,2090,low variant,0_14,383.407
512,2090,medium variant,0_14,830.725
512,2090,no change,0_14,2575.267
512,2090,zero-migration,0_14,705.869
512,2090,medium variant,0_17,998.733
512,2090,constant-fertility,0_19,3409.22
512,2090,constant-mortality,0_19,1086.001
512,2090,high variant,0_19,1988.978
512,2090,instant-replacement,0_19,1495.666
512,2090,low variant,0_19,525.747
512,2090,medium variant,0_19,1109.972
512,2090,no change,0_19,3332.683
512,2090,zero-migration,0_19,942.479
512,2090,constant-fertility,0_24,4133.153
512,2090,constant-mortality,0_24,1360.196
512,2090,high variant,0_24,2440.354
512,2090,instant-replacement,0_24,1860.975
512,2090,low variant,0_24,678.19
512,2090,medium variant,0_24,1390.143
512,2090,no change,0_24,4040.437
512,2090,zero-migration,0_24,1171.22
512,2090,medium variant,3_4,108.886
512,2090,medium variant,3_5,164.049
512,2090,medium variant,3_6,219.621
512,2090,medium variant,4_5,109.863
512,2090,medium variant,4_6,165.435
512,2090,medium variant,5_10,335.976
512,2090,medium variant,5_11,392.804
512,2090,constant-fertility,5_14,1712.866
512,2090,constant-mortality,5_14,550.762
512,2090,high variant,5_14,1008.145
512,2090,instant-replacement,5_14,754.508
512,2090,low variant,5_14,266.31
512,2090,medium variant,5_14,562.861
512,2090,no change,5_14,1674.695
512,2090,zero-migration,5_14,480.92
512,2090,medium variant,6_9,224.165
512,2090,medium variant,6_10,280.813
512,2090,medium variant,6_11,337.641
512,2090,medium variant,6_12,394.511
512,2090,medium variant,7_10,225.241
512,2090,medium variant,7_12,338.939
512,2090,medium variant,11_16,339.099
512,2090,medium variant,11_17,394.893
512,2090,medium variant,11_18,450.548
512,2090,medium variant,12_14,170.057
512,2090,medium variant,12_16,282.271
512,2090,medium variant,12_17,338.065
512,2090,medium variant,12_18,393.72
512,2090,medium variant,13_17,281.195
512,2090,medium variant,13_18,336.85
512,2090,medium variant,13_19,392.434
512,2090,constant-fertility,15plus,8176.128
512,2090,constant-mortality,15plus,4227.989
512,2090,high variant,15plus,6458.507
512,2090,instant-replacement,15plus,5492.552
512,2090,low variant,15plus,3912.795
512,2090,medium variant,15plus,5078.661
512,2090,no change,15plus,7208.71
512,2090,zero-migration,15plus,4229.134
512,2090,medium variant,15_17,168.008
512,2090,constant-fertility,15_24,1498.055
512,2090,constant-mortality,15_24,547.621
512,2090,high variant,15_24,921.458
512,2090,instant-replacement,15_24,737.424
512,2090,low variant,15_24,294.783
512,2090,medium variant,15_24,559.418
512,2090,no change,15_24,1465.17
512,2090,zero-migration,15_24,465.351
512,2090,constant-fertility,15_49,4762.145
512,2090,constant-mortality,15_49,2191.888
512,2090,high variant,15_49,3304.202
512,2090,instant-replacement,15_49,2687.718
512,2090,low variant,15_49,1405.12
512,2090,medium variant,15_49,2248.324
512,2090,no change,15_49,4641.186
512,2090,zero-migration,15_49,1820.761
512,2090,constant-fertility,15_59,5721.746
512,2090,constant-mortality,15_59,2782.234
512,2090,high variant,15_59,4083.35
512,2090,instant-replacement,15_59,3373.652
512,2090,low variant,15_59,1874.635
512,2090,medium variant,15_59,2872.006
512,2090,no change,15_59,5550.116
512,2090,zero-migration,15_59,2334.184
512,2090,constant-fertility,15_64,6164.869
512,2090,constant-mortality,15_64,3077.378
512,2090,high variant,15_64,4481.985
512,2090,instant-replacement,15_64,3701.907
512,2090,low variant,15_64,2128.828
512,2090,medium variant,15_64,3198.419
512,2090,no change,15_64,5951.043
512,2090,zero-migration,15_64,2613.967
512,2090,medium variant,16plus,5022.44
512,2090,medium variant,17plus,4966.447
512,2090,medium variant,18plus,4910.653
512,2090,medium variant,18_23,334.457
512,2090,constant-fertility,20plus,7402.006
512,2090,constant-mortality,20plus,3954.563
512,2090,high variant,20plus,5988.425
512,2090,instant-replacement,20plus,5120.437
512,2090,low variant,20plus,3770.455
512,2090,medium variant,20plus,4799.414
512,2090,no change,20plus,6451.294
512,2090,zero-migration,20plus,3992.524
512,2090,constant-fertility,20_64,5390.747
512,2090,constant-mortality,20_64,2803.952
512,2090,high variant,20_64,4011.903
512,2090,instant-replacement,20_64,3329.792
512,2090,low variant,20_64,1986.488
512,2090,medium variant,20_64,2919.172
512,2090,no change,20_64,5193.627
512,2090,zero-migration,20_64,2377.357
512,2090,constant-fertility,20_69,5843.323
512,2090,constant-mortality,20_69,3115.16
512,2090,high variant,20_69,4440.624
512,2090,instant-replacement,20_69,3671.677
512,2090,low variant,20_69,2295.122
512,2090,medium variant,20_69,3287.848
512,2090,no change,20_69,5575.876
512,2090,zero-migration,20_69,2708.994
512,2090,medium variant,21plus,4743.853
512,2090,constant-fertility,25plus,6678.073
512,2090,constant-mortality,25plus,3680.368
512,2090,high variant,25plus,5537.049
512,2090,instant-replacement,25plus,4755.128
512,2090,low variant,25plus,3618.012
512,2090,medium variant,25plus,4519.243
512,2090,no change,25plus,5743.54
512,2090,zero-migration,25plus,3763.783
512,2090,constant-fertility,25_49,3264.09
512,2090,constant-mortality,25_49,1644.267
512,2090,high variant,25_49,2382.744
512,2090,instant-replacement,25_49,1950.294
512,2090,low variant,25_49,1110.337
512,2090,medium variant,25_49,1688.906
512,2090,no change,25_49,3176.016
512,2090,zero-migration,25_49,1355.41
512,2090,constant-fertility,25_64,4666.814
512,2090,constant-mortality,25_64,2529.757
512,2090,high variant,25_64,3560.527
512,2090,instant-replacement,25_64,2964.483
512,2090,low variant,25_64,1834.045
512,2090,medium variant,25_64,2639.001
512,2090,no change,25_64,4485.873
512,2090,zero-migration,25_64,2148.616
512,2090,constant-fertility,25_69,5119.39
512,2090,constant-mortality,25_69,2840.965
512,2090,high variant,25_69,3989.248
512,2090,instant-replacement,25_69,3306.368
512,2090,low variant,25_69,2142.679
512,2090,medium variant,25_69,3007.677
512,2090,no change,25_69,4868.122
512,2090,zero-migration,25_69,2480.253
512,2090,constant-fertility,50plus,3413.983
512,2090,constant-mortality,50plus,2036.101
512,2090,high variant,50plus,3154.305
512,2090,instant-replacement,50plus,2804.834
512,2090,low variant,50plus,2507.675
512,2090,medium variant,50plus,2830.337
512,2090,no change,50plus,2567.524
512,2090,zero-migration,50plus,2408.373
512,2090,constant-fertility,60plus,2454.382
512,2090,constant-mortality,60plus,1445.755
512,2090,high variant,60plus,2375.157
512,2090,instant-replacement,60plus,2118.9
512,2090,low variant,60plus,2038.16
512,2090,medium variant,60plus,2206.655
512,2090,no change,60plus,1658.594
512,2090,zero-migration,60plus,1894.95
512,2090,constant-fertility,65plus,2011.259
512,2090,constant-mortality,65plus,1150.611
512,2090,high variant,65plus,1976.522
512,2090,instant-replacement,65plus,1790.645
512,2090,low variant,65plus,1783.967
512,2090,medium variant,65plus,1880.242
512,2090,no change,65plus,1257.667
512,2090,zero-migration,65plus,1615.167
512,2090,constant-fertility,70plus,1558.683
512,2090,constant-mortality,70plus,839.403
512,2090,high variant,70plus,1547.801
512,2090,instant-replacement,70plus,1448.76
512,2090,low variant,70plus,1475.333
512,2090,medium variant,70plus,1511.566
512,2090,no change,70plus,875.418
512,2090,zero-migration,70plus,1283.53
512,2090,constant-fertility,75plus,1112.766
512,2090,constant-mortality,75plus,535.867
512,2090,high variant,75plus,1112.766
512,2090,instant-replacement,75plus,1112.766
512,2090,low variant,75plus,1112.766
512,2090,medium variant,75plus,1112.766
512,2090,no change,75plus,535.867
512,2090,zero-migration,75plus,919.625
512,2090,constant-fertility,80plus,734.779
512,2090,constant-mortality,80plus,287.877
512,2090,high variant,80plus,734.779
512,2090,instant-replacement,80plus,734.779
512,2090,low variant,80plus,734.779
512,2090,medium variant,80plus,734.779
512,2090,no change,80plus,287.877
512,2090,zero-migration,80plus,596.692
512,2090,constant-fertility,85plus,442.43
512,2090,constant-mortality,85plus,135.29
512,2090,high variant,85plus,442.43
512,2090,instant-replacement,85plus,442.43
512,2090,low variant,85plus,442.43
512,2090,medium variant,85plus,442.43
512,2090,no change,85plus,135.29
512,2090,zero-migration,85plus,371.129
512,2090,constant-fertility,90plus,241.774
512,2090,constant-mortality,90plus,58.384
512,2090,high variant,90plus,241.774
512,2090,instant-replacement,90plus,241.774
512,2090,low variant,90plus,241.774
512,2090,medium variant,90plus,241.774
512,2090,no change,90plus,58.384
512,2090,zero-migration,90plus,236.842
512,2095,constant-fertility,total,11431.663
512,2095,constant-mortality,total,4917.985
512,2095,high variant,total,8145.221
512,2095,instant-replacement,total,6654.334
512,2095,low variant,total,4080.023
512,2095,medium variant,total,5834.768
512,2095,no change,total,10296.723
512,2095,zero-migration,total,4845.151
512,2095,medium variant,0_1,101.612
512,2095,constant-fertility,0_4,966.178
512,2095,constant-mortality,0_4,250.519
512,2095,high variant,0_4,507.633
512,2095,instant-replacement,0_4,366.343
512,2095,low variant,0_4,107.129
512,2095,medium variant,0_4,256.796
512,2095,no change,0_4,941.531
512,2095,zero-migration,0_4,211.434
512,2095,constant-fertility,0_14,2769.84
512,2095,constant-mortality,0_14,785.823
512,2095,high variant,0_14,1530.29
512,2095,instant-replacement,0_14,1112.088
512,2095,low variant,0_14,353.959
512,2095,medium variant,0_14,804.924
512,2095,no change,0_14,2701.378
512,2095,zero-migration,0_14,674.443
512,2095,medium variant,0_17,975.429
512,2095,constant-fertility,0_19,3602.761
512,2095,constant-mortality,0_19,1063.983
512,2095,high variant,0_19,2028.36
512,2095,instant-replacement,0_19,1491.846
512,2095,low variant,0_19,492.715
512,2095,medium variant,0_19,1089.564
512,2095,no change,0_19,3514.668
512,2095,zero-migration,0_19,917.086
512,2095,constant-fertility,0_24,4384.244
512,2095,constant-mortality,0_24,1344.215
512,2095,high variant,0_24,2505.974
512,2095,instant-replacement,0_24,1871.548
512,2095,low variant,0_24,642.771
512,2095,medium variant,0_24,1376.45
512,2095,no change,0_24,4277.141
512,2095,zero-migration,0_24,1153.563
512,2095,medium variant,3_4,103.877
512,2095,medium variant,3_5,156.524
512,2095,medium variant,3_6,209.673
512,2095,medium variant,4_5,104.811
512,2095,medium variant,4_6,157.96
512,2095,medium variant,5_10,323.491
512,2095,medium variant,5_11,379.17
512,2095,constant-fertility,5_14,1803.662
512,2095,constant-mortality,5_14,535.304
512,2095,high variant,5_14,1022.657
512,2095,instant-replacement,5_14,745.745
512,2095,low variant,5_14,246.83
512,2095,medium variant,5_14,548.128
512,2095,no change,5_14,1759.847
512,2095,zero-migration,5_14,463.009
512,2095,medium variant,6_9,215.667
512,2095,medium variant,6_10,270.844
512,2095,medium variant,6_11,326.523
512,2095,medium variant,6_12,382.608
512,2095,medium variant,7_10,217.695
