region,year,variant,gender,agebroad,percentagetotalpopulation
923,2075,Low_variant,male,total,100
923,2075,Medium_variant,female,total,100
923,2075,Medium_variant,male,total,100
923,2075,No_change,female,total,100
923,2075,No_change,male,total,100
923,2075,Zero_migration,female,total,100
923,2075,Zero_migration,male,total,100
923,2075,Medium_variant,female,0_1,2.04861696396506
923,2075,Medium_variant,male,0_1,2.32544521279706
923,2075,Constant_fertility,female,0_4,4.02609383107367
923,2075,Constant_fertility,male,0_4,4.64660227478534
923,2075,Constant_mortality,female,0_4,5.43911511643288
923,2075,Constant_mortality,male,0_4,6.39935249889764
923,2075,High_variant,female,0_4,6.85732407487562
923,2075,High_variant,male,0_4,7.57998648431396
923,2075,Instant_replacement,female,0_4,6.02332595325457
923,2075,Instant_replacement,male,0_4,6.69346953724123
923,2075,Low_variant,female,0_4,3.28586550968911
923,2075,Low_variant,male,0_4,3.87010047026799
923,2075,Medium_variant,female,0_4,5.09343770859094
923,2075,Medium_variant,male,0_4,5.78116194263637
923,2075,No_change,female,0_4,4.34814540359309
923,2075,No_change,male,0_4,5.21784168877348
923,2075,Zero_migration,female,0_4,5.05305152516999
923,2075,Zero_migration,male,0_4,5.74413363695768
923,2075,Constant_fertility,female,0_14,12.5121744821285
923,2075,Constant_fertility,male,0_14,14.4344465266439
923,2075,Constant_mortality,female,0_14,16.1440130186666
923,2075,Constant_mortality,male,0_14,18.9811511474237
923,2075,High_variant,female,0_14,19.8023807927889
923,2075,High_variant,male,0_14,21.8820846197601
923,2075,Instant_replacement,female,0_14,17.5975344753879
923,2075,Instant_replacement,male,0_14,19.5486947235715
923,2075,Low_variant,female,0_14,10.0222205079668
923,2075,Low_variant,male,0_14,11.7984268093494
923,2075,Medium_variant,female,0_14,15.1009775790741
923,2075,Medium_variant,male,0_14,17.1334565161384
923,2075,No_change,female,0_14,13.5248903290051
923,2075,No_change,male,0_14,16.218379103747
923,2075,Zero_migration,female,0_14,14.9919451984337
923,2075,Zero_migration,male,0_14,17.0378955521894
923,2075,Medium_variant,female,0_17,18.1917216627678
923,2075,Medium_variant,male,0_17,20.6385292931546
923,2075,Constant_fertility,female,0_19,16.9740385264929
923,2075,Constant_fertility,male,0_19,19.5788219407588
923,2075,Constant_mortality,female,0_19,21.7295495204386
923,2075,Constant_mortality,male,0_19,25.5354298423217
923,2075,High_variant,female,0_19,26.3017073854454
923,2075,High_variant,male,0_19,29.0593973667775
923,2075,Instant_replacement,female,0_19,23.6981522712571
923,2075,Instant_replacement,male,0_19,26.3216136788388
923,2075,Low_variant,female,0_19,13.7221511394736
923,2075,Low_variant,male,0_19,16.1519117459634
923,2075,Medium_variant,female,0_19,20.3144292069449
923,2075,Medium_variant,male,0_19,23.0450377458391
923,2075,No_change,female,0_19,18.3554424676301
923,2075,No_change,male,0_19,22.0000273230812
923,2075,Zero_migration,female,0_19,20.1760454374557
923,2075,Zero_migration,male,0_19,22.9254649947505
923,2075,Constant_fertility,female,0_24,21.7335569569111
923,2075,Constant_fertility,male,0_24,25.0600985942498
923,2075,Constant_mortality,female,0_24,27.6870389102565
923,2075,Constant_mortality,male,0_24,32.4954683230603
923,2075,High_variant,female,0_24,32.9034019350386
923,2075,High_variant,male,0_24,36.3405074950406
923,2075,Instant_replacement,female,0_24,30.168276146787
923,2075,Instant_replacement,male,0_24,33.4960471329755
923,2075,Low_variant,female,0_24,17.9693993181036
923,2075,Low_variant,male,0_24,21.1442891622648
923,2075,Medium_variant,female,0_24,25.8714476924829
923,2075,Medium_variant,male,0_24,29.3386500885125
923,2075,No_change,female,0_24,23.5098632172637
923,2075,No_change,male,0_24,28.1426735117293
923,2075,Zero_migration,female,0_24,25.7076496679124
923,2075,Zero_migration,male,0_24,29.1989516033311
923,2075,Medium_variant,female,3_4,2.02585681163681
923,2075,Medium_variant,male,3_4,2.29916211070468
923,2075,Medium_variant,female,3_5,3.0327870404563
923,2075,Medium_variant,male,3_5,3.44180511492867
923,2075,Medium_variant,female,3_6,4.03606650714032
923,2075,Medium_variant,male,3_6,4.58021557152869
923,2075,Medium_variant,female,4_5,2.01781957584346
923,2075,Medium_variant,male,4_5,2.28986900989375
923,2075,Medium_variant,female,4_6,3.02109904252748
923,2075,Medium_variant,male,4_6,3.42827946649377
923,2075,Medium_variant,female,5_10,5.99966839996364
923,2075,Medium_variant,male,5_10,6.80689355190387
923,2075,Medium_variant,female,5_11,6.99499749171882
923,2075,Medium_variant,male,5_11,7.93577259909414
923,2075,Constant_fertility,female,5_14,8.48608065105478
923,2075,Constant_fertility,male,5_14,9.7878442518586
923,2075,Constant_mortality,female,5_14,10.7048979022337
923,2075,Constant_mortality,male,5_14,12.581798648526
923,2075,High_variant,female,5_14,12.9450567179133
923,2075,High_variant,male,5_14,14.3020981354462
923,2075,Instant_replacement,female,5_14,11.5742085221334
923,2075,Instant_replacement,male,5_14,12.8552251863302
923,2075,Low_variant,female,5_14,6.73635499827767
923,2075,Low_variant,male,5_14,7.92832633908144
923,2075,Medium_variant,female,5_14,10.0075398704832
923,2075,Medium_variant,male,5_14,11.352294573502
923,2075,No_change,female,5_14,9.17674492541202
923,2075,No_change,male,5_14,11.0005374149735
923,2075,Zero_migration,female,5_14,9.93889367326368
923,2075,Zero_migration,male,5_14,11.2937619152317
923,2075,Medium_variant,female,6_9,3.99730918939478
923,2075,Medium_variant,male,6_9,4.53513599552137
923,2075,Medium_variant,female,6_10,4.99273817114415
923,2075,Medium_variant,male,6_10,5.66425054767989
923,2075,Medium_variant,female,6_11,5.98806726289933
923,2075,Medium_variant,male,6_11,6.79312959487015
923,2075,Medium_variant,female,6_12,6.98575549573467
923,2075,Medium_variant,male,6_12,7.92460386942887
923,2075,Medium_variant,female,7_10,3.98945870446013
923,2075,Medium_variant,male,7_10,4.52584009107986
923,2075,Medium_variant,female,7_12,5.98247602905065
923,2075,Medium_variant,male,7_12,6.78619341282884
923,2075,Medium_variant,female,11_16,6.05780524519059
923,2075,Medium_variant,male,11_16,6.87021074479829
923,2075,Medium_variant,female,11_17,7.09861555421323
923,2075,Medium_variant,male,11_17,8.05047379861439
923,2075,Medium_variant,female,11_18,8.15267214507404
923,2075,Medium_variant,male,11_18,9.24557740360483
923,2075,Medium_variant,female,12_14,3.01254237876434
923,2075,Medium_variant,male,12_14,3.41652197440786
923,2075,Medium_variant,female,12_16,5.06247615343541
923,2075,Medium_variant,male,12_16,5.74133169760803
923,2075,Medium_variant,female,12_17,6.10328646245805
923,2075,Medium_variant,male,12_17,6.92159475142413
923,2075,Medium_variant,female,12_18,7.15734305331886
923,2075,Medium_variant,male,12_18,8.11669835641456
923,2075,Medium_variant,female,13_17,5.10559822962271
923,2075,Medium_variant,male,13_17,5.79012047686541
923,2075,Medium_variant,female,13_18,6.15965482048352
923,2075,Medium_variant,male,13_18,6.98522408185585
923,2075,Medium_variant,female,13_19,7.22830577379975
923,2075,Medium_variant,male,13_19,8.19662892954992
923,2075,Constant_fertility,female,15plus,87.4878255178716
923,2075,Constant_fertility,male,15plus,85.5655534733561
923,2075,Constant_mortality,female,15plus,83.8559869813334
923,2075,Constant_mortality,male,15plus,81.0188488525763
923,2075,High_variant,female,15plus,80.1976192072111
923,2075,High_variant,male,15plus,78.1179153802399
923,2075,Instant_replacement,female,15plus,82.4024655246121
923,2075,Instant_replacement,male,15plus,80.4513052764286
923,2075,Low_variant,female,15plus,89.9777794920332
923,2075,Low_variant,male,15plus,88.2015731906506
923,2075,Medium_variant,female,15plus,84.8990224209259
923,2075,Medium_variant,male,15plus,82.8665434838616
923,2075,No_change,female,15plus,86.4751096709949
923,2075,No_change,male,15plus,83.781620896253
923,2075,Zero_migration,female,15plus,85.0080548015663
923,2075,Zero_migration,male,15plus,82.9621044478107
923,2075,Medium_variant,female,15_17,3.09074408369371
923,2075,Medium_variant,male,15_17,3.50507277701627
923,2075,Constant_fertility,female,15_24,9.22138247478268
923,2075,Constant_fertility,male,15_24,10.6256520676058
923,2075,Constant_mortality,female,15_24,11.5430258915899
923,2075,Constant_mortality,male,15_24,13.5143171756366
923,2075,High_variant,female,15_24,13.1010211422497
923,2075,High_variant,male,15_24,14.4584228752805
923,2075,Instant_replacement,female,15_24,12.5707416713991
923,2075,Instant_replacement,male,15_24,13.9473524094041
923,2075,Low_variant,female,15_24,7.94717881013681
923,2075,Low_variant,male,15_24,9.34586235291541
923,2075,Medium_variant,female,15_24,10.7704701134088
923,2075,Medium_variant,male,15_24,12.2051935723741
923,2075,No_change,female,15_24,9.98497288825859
923,2075,No_change,male,15_24,11.9242944079823
923,2075,Zero_migration,female,15_24,10.7157044694787
923,2075,Zero_migration,male,15_24,12.1610560511417
923,2075,Constant_fertility,female,15_49,36.7489105523876
923,2075,Constant_fertility,male,15_49,41.8784481729085
923,2075,Constant_mortality,female,15_49,41.5412388292712
923,2075,Constant_mortality,male,15_49,47.1308493388437
923,2075,High_variant,female,15_49,42.322028737655
923,2075,High_variant,male,15_49,46.2556965971209
923,2075,Instant_replacement,female,15_49,41.7147178435415
923,2075,Instant_replacement,male,15_49,45.838678668307
923,2075,Low_variant,female,15_49,33.226821255687
923,2075,Low_variant,male,15_49,38.6429544785806
923,2075,Medium_variant,female,15_49,38.8749230130443
923,2075,Medium_variant,male,15_49,43.5987731013552
923,2075,No_change,female,15_49,39.6301017164391
923,2075,No_change,male,15_49,45.7666529998356
923,2075,Zero_migration,female,15_49,38.6462237693737
923,2075,Zero_migration,male,15_49,43.4016755993042
923,2075,Constant_fertility,female,15_59,49.8423337590731
923,2075,Constant_fertility,male,15_59,55.9616499004582
923,2075,Constant_mortality,female,15_59,54.8286381469101
923,2075,Constant_mortality,male,15_59,60.4168711621925
923,2075,High_variant,female,15_59,54.1711451941131
923,2075,High_variant,male,15_59,58.4695772432176
923,2075,Instant_replacement,female,15_59,55.1297748961993
923,2075,Instant_replacement,male,15_59,59.7550526849417
923,2075,Low_variant,female,15_59,46.5597383237362
923,2075,Low_variant,male,15_59,53.2595853053074
923,2075,Medium_variant,female,15_59,51.5766506391579
923,2075,Medium_variant,male,15_59,57.031936305401
923,2075,No_change,female,15_59,53.4443844310682
923,2075,No_change,male,15_59,59.8638197122992
923,2075,Zero_migration,female,15_59,51.3439954129024
923,2075,Zero_migration,male,15_59,56.8437714559248
923,2075,Constant_fertility,female,15_64,57.422251803362
923,2075,Constant_fertility,male,15_64,63.5892998715098
923,2075,Constant_mortality,female,15_64,61.6889853248514
923,2075,Constant_mortality,male,15_64,66.5994771574773
923,2075,High_variant,female,15_64,59.4115745465864
923,2075,High_variant,male,15_64,63.5321071036133
923,2075,Instant_replacement,female,15_64,60.6211299071828
923,2075,Instant_replacement,male,15_64,65.087584933319
923,2075,Low_variant,female,15_64,55.3019589276771
923,2075,Low_variant,male,15_64,62.2626295229667
923,2075,Medium_variant,female,15_64,58.286108673747
923,2075,Medium_variant,male,15_64,63.6884010588303
923,2075,No_change,female,15_64,61.2508928372496
923,2075,No_change,male,15_64,67.0414966914838
923,2075,Zero_migration,female,15_64,58.0949782961054
923,2075,Zero_migration,male,15_64,63.5462638441109
923,2075,Medium_variant,female,16plus,83.8787347283617
923,2075,Medium_variant,male,16plus,81.7094281386121
923,2075,Medium_variant,female,17plus,82.8490886462549
923,2075,Medium_variant,male,17plus,80.5417337606614
923,2075,Medium_variant,female,18plus,81.8082783372322
923,2075,Medium_variant,male,18plus,79.3614707068454
923,2075,Medium_variant,female,18_23,6.5412476274172
923,2075,Medium_variant,male,18_23,7.41178525924312
923,2075,Constant_fertility,female,20plus,83.0259614735071
923,2075,Constant_fertility,male,20plus,80.4211780592412
923,2075,Constant_mortality,female,20plus,78.2704504795613
923,2075,Constant_mortality,male,20plus,74.4645701576783
923,2075,High_variant,female,20plus,73.6982926145545
923,2075,High_variant,male,20plus,70.9406026332225
923,2075,Instant_replacement,female,20plus,76.3018477287429
923,2075,Instant_replacement,male,20plus,73.6783863211612
923,2075,Low_variant,female,20plus,86.2778488605264
923,2075,Low_variant,male,20plus,83.8480882540366
923,2075,Medium_variant,female,20plus,79.6855707930551
923,2075,Medium_variant,male,20plus,76.9549622541608
923,2075,No_change,female,20plus,81.6445575323699
923,2075,No_change,male,20plus,77.9999726769188
923,2075,Zero_migration,female,20plus,79.8239545625443
923,2075,Zero_migration,male,20plus,77.0745350052495
923,2075,Constant_fertility,female,20_64,52.9603877589976
923,2075,Constant_fertility,male,20_64,58.4449244573949
923,2075,Constant_mortality,female,20_64,56.1034488230794
923,2075,Constant_mortality,male,20_64,60.0451984625792
923,2075,High_variant,female,20_64,52.9122479539299
923,2075,High_variant,male,20_64,56.3547943565959
923,2075,Instant_replacement,female,20_64,54.5205121113137
923,2075,Instant_replacement,male,20_64,58.3146659780517
923,2075,Low_variant,female,20_64,51.6020282961703
923,2075,Low_variant,male,20_64,57.9091445863527
923,2075,Medium_variant,female,20_64,53.0726570458763
923,2075,Medium_variant,male,20_64,57.7768198291296
923,2075,No_change,female,20_64,56.4203406986246
923,2075,No_change,male,20_64,61.2598484721496
923,2075,Zero_migration,female,20_64,52.9108780570834
923,2075,Zero_migration,male,20_64,57.6586944015498
923,2075,Constant_fertility,female,20_69,59.7631888800175
923,2075,Constant_fertility,male,20_69,64.8155060969874
923,2075,Constant_mortality,female,20_69,62.1054824481991
923,2075,Constant_mortality,male,20_69,64.9371759247623
923,2075,High_variant,female,20_69,57.6154120864881
923,2075,High_variant,male,20_69,60.5829983120638
923,2075,Instant_replacement,female,20_69,59.4488762184669
923,2075,Instant_replacement,male,20_69,62.7683748088154
923,2075,Low_variant,female,20_69,59.4479690803851
923,2075,Low_variant,male,20_69,65.4284497997712
923,2075,Medium_variant,female,20_69,59.0942404419564
923,2075,Medium_variant,male,20_69,63.3362716004783
923,2075,No_change,female,20_69,63.2501591806014
923,2075,No_change,male,20_69,66.9391743162646
923,2075,Zero_migration,female,20_69,58.9667779908415
923,2075,Zero_migration,male,20_69,63.2556613215361
923,2075,Medium_variant,female,21plus,78.6023280831094
923,2075,Medium_variant,male,21plus,75.7272982182217
923,2075,Constant_fertility,female,25plus,78.2664430430889
923,2075,Constant_fertility,male,25plus,74.9399014057502
923,2075,Constant_mortality,female,25plus,72.3129610897435
923,2075,Constant_mortality,male,25plus,67.5045316769397
923,2075,High_variant,female,25plus,67.0965980649613
923,2075,High_variant,male,25plus,63.6594925049594
923,2075,Instant_replacement,female,25plus,69.831723853213
923,2075,Instant_replacement,male,25plus,66.5039528670245
923,2075,Low_variant,female,25plus,82.0306006818964
923,2075,Low_variant,male,25plus,78.8557108377352
923,2075,Medium_variant,female,25plus,74.1285523075171
923,2075,Medium_variant,male,25plus,70.6613499114875
923,2075,No_change,female,25plus,76.4901367827363
923,2075,No_change,male,25plus,71.8573264882707
923,2075,Zero_migration,female,25plus,74.2923503320877
923,2075,Zero_migration,male,25plus,70.801048396669
923,2075,Constant_fertility,female,25_49,27.5275280776049
923,2075,Constant_fertility,male,25_49,31.2527961053027
923,2075,Constant_mortality,female,25_49,29.9982129376813
923,2075,Constant_mortality,male,25_49,33.616532163207
923,2075,High_variant,female,25_49,29.2210075954053
923,2075,High_variant,male,25_49,31.7972737218404
923,2075,Instant_replacement,female,25_49,29.1439761721424
923,2075,Instant_replacement,male,25_49,31.891326258903
923,2075,Low_variant,female,25_49,25.2796424455502
923,2075,Low_variant,male,25_49,29.2970921256652
923,2075,Medium_variant,female,25_49,28.1044528996354
923,2075,Medium_variant,male,25_49,31.3935795289811
923,2075,No_change,female,25_49,29.6451288281805
923,2075,No_change,male,25_49,33.8423585918534
923,2075,Zero_migration,female,25_49,27.930519299895
923,2075,Zero_migration,male,25_49,31.2406195481625
923,2075,Constant_fertility,female,25_64,48.2008693285793
923,2075,Constant_fertility,male,25_64,52.963647803904
923,2075,Constant_mortality,female,25_64,50.1459594332615
923,2075,Constant_mortality,male,25_64,53.0851599818407
923,2075,High_variant,female,25_64,46.3105534043367
923,2075,High_variant,male,25_64,49.0736842283327
923,2075,Instant_replacement,female,25_64,48.0503882357837
923,2075,Instant_replacement,male,25_64,51.140232523915
923,2075,Low_variant,female,25_64,47.3547801175403
923,2075,Low_variant,male,25_64,52.9167671700513
923,2075,Medium_variant,female,25_64,47.5156385603382
923,2075,Medium_variant,male,25_64,51.4832074864562
923,2075,No_change,female,25_64,51.265919948991
923,2075,No_change,male,25_64,55.1172022835015
923,2075,Zero_migration,female,25_64,47.3792738266267
923,2075,Zero_migration,male,25_64,51.3852077929693
923,2075,Constant_fertility,female,25_69,55.0036704495993
923,2075,Constant_fertility,male,25_69,59.3342294434964
923,2075,Constant_mortality,female,25_69,56.1479930583813
923,2075,Constant_mortality,male,25_69,57.9771374440238
923,2075,High_variant,female,25_69,51.0137175368949
923,2075,High_variant,male,25_69,53.3018881838007
923,2075,Instant_replacement,female,25_69,52.978752342937
923,2075,Instant_replacement,male,25_69,55.5939413546787
923,2075,Low_variant,female,25_69,55.2007209017551
923,2075,Low_variant,male,25_69,60.4360723834698
923,2075,Medium_variant,female,25_69,53.5372219564183
923,2075,Medium_variant,male,25_69,57.042659257805
923,2075,No_change,female,25_69,58.0957384309678
923,2075,No_change,male,25_69,60.7965281276165
923,2075,Zero_migration,female,25_69,53.4351737603848
923,2075,Zero_migration,male,25_69,56.9821747129556
923,2075,Constant_fertility,female,50plus,50.738914965484
923,2075,Constant_fertility,male,50plus,43.6871053004476
923,2075,Constant_mortality,female,50plus,42.3147481520622
923,2075,Constant_mortality,male,50plus,33.8879995137327
923,2075,High_variant,female,50plus,37.8755904695561
923,2075,High_variant,male,50plus,31.862218783119
923,2075,Instant_replacement,female,50plus,40.6877476810706
923,2075,Instant_replacement,male,50plus,34.6126266081215
923,2075,Low_variant,female,50plus,56.7509582363463
923,2075,Low_variant,male,50plus,49.55861871207
923,2075,Medium_variant,female,50plus,46.0240994078817
923,2075,Medium_variant,male,50plus,39.2677703825064
923,2075,No_change,female,50plus,46.8450079545558
923,2075,No_change,male,50plus,38.0149678964174
923,2075,Zero_migration,female,50plus,46.3618310321927
923,2075,Zero_migration,male,50plus,39.5604288485065
923,2075,Constant_fertility,female,60plus,37.6454917587985
923,2075,Constant_fertility,male,60plus,29.6039035728978
923,2075,Constant_mortality,female,60plus,29.0273488344233
923,2075,Constant_mortality,male,60plus,20.6019776903838
923,2075,High_variant,female,60plus,26.026474013098
923,2075,High_variant,male,60plus,19.6483381370223
923,2075,Instant_replacement,female,60plus,27.2726906284128
923,2075,Instant_replacement,male,60plus,20.6962525914869
923,2075,Low_variant,female,60plus,43.4180411682971
923,2075,Low_variant,male,60plus,34.9419878853432
923,2075,Medium_variant,female,60plus,33.3223717817681
923,2075,Medium_variant,male,60plus,25.8346071784606
923,2075,No_change,female,60plus,33.0307252399267
923,2075,No_change,male,60plus,23.9178011839538
923,2075,Zero_migration,female,60plus,33.664059388664
923,2075,Zero_migration,male,60plus,26.1183329918859
923,2075,Constant_fertility,female,65plus,30.0655737145095
923,2075,Constant_fertility,male,65plus,21.9762536018463
923,2075,Constant_mortality,female,65plus,22.167001656482
923,2075,Constant_mortality,male,65plus,14.419371695099
923,2075,High_variant,female,65plus,20.7860446606247
923,2075,High_variant,male,65plus,14.5858082766266
923,2075,Instant_replacement,female,65plus,21.7813356174293
923,2075,Instant_replacement,male,65plus,15.3637203431095
923,2075,Low_variant,female,65plus,34.6758205643561
923,2075,Low_variant,male,65plus,25.9389436676838
923,2075,Medium_variant,female,65plus,26.6129137471789
923,2075,Medium_variant,male,65plus,19.1781424250313
923,2075,No_change,female,65plus,25.2242168337453
923,2075,No_change,male,65plus,16.7401242047692
923,2075,Zero_migration,female,65plus,26.9130765054609
923,2075,Zero_migration,male,65plus,19.4158406036997
923,2075,Constant_fertility,female,70plus,23.2627725934896
923,2075,Constant_fertility,male,70plus,15.6056719622538
923,2075,Constant_mortality,female,70plus,16.1649680313623
923,2075,Constant_mortality,male,70plus,9.52739423291594
923,2075,High_variant,female,70plus,16.0828805280664
923,2075,High_variant,male,70plus,10.3576043211587
923,2075,Instant_replacement,female,70plus,16.852971510276
923,2075,Instant_replacement,male,70plus,10.9100115123458
923,2075,Low_variant,female,70plus,26.8298797801413
923,2075,Low_variant,male,70plus,18.4196384542653
923,2075,Medium_variant,female,70plus,20.5913303510987
923,2075,Medium_variant,male,70plus,13.6186906536825
923,2075,No_change,female,70plus,18.3943983517685
923,2075,No_change,male,70plus,11.0607983606542
923,2075,Zero_migration,female,70plus,20.8571765717028
923,2075,Zero_migration,male,70plus,13.8188736837134
923,2075,Constant_fertility,female,75plus,17.7164537843843
923,2075,Constant_fertility,male,75plus,10.8723358074707
923,2075,Constant_mortality,female,75plus,11.460577099166
923,2075,Constant_mortality,male,75plus,6.13726871937234
923,2075,High_variant,female,75plus,12.2483942294567
923,2075,High_variant,male,75plus,7.21605276677127
923,2075,Instant_replacement,female,75plus,12.8348798360738
923,2075,Instant_replacement,male,75plus,7.60091004812222
923,2075,Low_variant,female,75plus,20.433089961877
923,2075,Low_variant,male,75plus,12.8328017666501
923,2075,Medium_variant,female,75plus,15.6819377852804
923,2075,Medium_variant,male,75plus,9.48802322662142
923,2075,No_change,female,75plus,13.0411900657158
923,2075,No_change,male,75plus,7.12504281134923
923,2075,Zero_migration,female,75plus,15.9313933030716
923,2075,Zero_migration,male,75plus,9.66549548478493
923,2075,Constant_fertility,female,80plus,12.824501246112
923,2075,Constant_fertility,male,80plus,7.15851040643784
923,2075,Constant_mortality,female,80plus,7.57106303931786
923,2075,Constant_mortality,male,80plus,3.70553359372051
923,2075,High_variant,female,80plus,8.86630862870493
923,2075,High_variant,male,80plus,4.75115832872293
923,2075,Instant_replacement,female,80plus,9.29085100521126
923,2075,Instant_replacement,male,80plus,5.00455418609252
923,2075,Low_variant,female,80plus,14.7910067594329
923,2075,Low_variant,male,80plus,8.44931085803998
923,2075,Medium_variant,female,80plus,11.3517656025522
923,2075,Medium_variant,male,80plus,6.24705805698383
923,2075,No_change,female,80plus,8.61524434947044
923,2075,No_change,male,80plus,4.30192756768381
923,2075,Zero_migration,female,80plus,11.5634077649094
923,2075,Zero_migration,male,80plus,6.38235885136035
923,2075,Constant_fertility,female,85plus,7.68419182379581
923,2075,Constant_fertility,male,85plus,3.84841326860448
923,2075,Constant_mortality,female,85plus,3.91264462667091
923,2075,Constant_mortality,male,85plus,1.7775236605749
923,2075,High_variant,female,85plus,5.31251975920701
923,2075,High_variant,male,85plus,2.55422143928914
923,2075,Instant_replacement,female,85plus,5.56689729762347
923,2075,Instant_replacement,male,85plus,2.69044698403845
923,2075,Low_variant,female,85plus,8.86248369627637
923,2075,Low_variant,male,85plus,4.54234724411409
923,2075,Medium_variant,female,85plus,6.80175725782891
923,2075,Medium_variant,male,85plus,3.35841673075143
923,2075,No_change,female,85plus,4.45226639064538
923,2075,No_change,male,85plus,2.06361050149318
923,2075,Zero_migration,female,85plus,6.9428348446357
923,2075,Zero_migration,male,85plus,3.43614822056244
923,2075,Constant_fertility,female,90plus,3.17878853810165
923,2075,Constant_fertility,male,90plus,1.45641211306657
923,2075,Constant_mortality,female,90plus,1.25457425559436
923,2075,Constant_mortality,male,90plus,0.57177948071825
923,2075,High_variant,female,90plus,2.19767768767956
923,2075,High_variant,male,90plus,0.96663190359075
923,2075,Instant_replacement,female,90plus,2.30290832507265
923,2075,Instant_replacement,male,90plus,1.01818575699328
923,2075,Low_variant,female,90plus,3.66622310307186
923,2075,Low_variant,male,90plus,1.71902783987679
923,2075,Medium_variant,female,90plus,2.81374391815427
923,2075,Medium_variant,male,90plus,1.27097545559744
923,2075,No_change,female,90plus,1.42760187180719
923,2075,No_change,male,90plus,0.663805589269555
923,2075,Zero_migration,female,90plus,2.87697085342378
923,2075,Zero_migration,male,90plus,1.30136707187222
923,2080,Constant_fertility,female,total,100
923,2080,Constant_fertility,male,total,100
923,2080,Constant_mortality,female,total,100
923,2080,Constant_mortality,male,total,100
923,2080,High_variant,female,total,100
923,2080,High_variant,male,total,100
923,2080,Instant_replacement,female,total,100
923,2080,Instant_replacement,male,total,100
923,2080,Low_variant,female,total,100
923,2080,Low_variant,male,total,100
923,2080,Medium_variant,female,total,100
923,2080,Medium_variant,male,total,100
923,2080,No_change,female,total,100
923,2080,No_change,male,total,100
923,2080,Zero_migration,female,total,100
923,2080,Zero_migration,male,total,100
923,2080,Medium_variant,female,0_1,2.08547351199377
923,2080,Medium_variant,male,0_1,2.34187949648962
923,2080,Constant_fertility,female,0_4,3.99302443089071
923,2080,Constant_fertility,male,0_4,4.56200222508501
923,2080,Constant_mortality,female,0_4,5.60082419802222
923,2080,Constant_mortality,male,0_4,6.56514616288287
923,2080,High_variant,female,0_4,7.0957575635402
923,2080,High_variant,male,0_4,7.76164564624989
923,2080,Instant_replacement,female,0_4,6.25394441337055
923,2080,Instant_replacement,male,0_4,6.8819448789965
923,2080,Low_variant,female,0_4,3.35605554277781
923,2080,Low_variant,male,0_4,3.91472170094887
923,2080,Medium_variant,female,0_4,5.23448501276642
923,2080,Medium_variant,male,0_4,5.87747420992939
923,2080,No_change,female,0_4,4.32923792191014
923,2080,No_change,male,0_4,5.18592404227918
923,2080,Zero_migration,female,0_4,5.19828040059212
923,2080,Zero_migration,male,0_4,5.84409169155448
923,2080,Constant_fertility,female,0_14,12.5898755957653
923,2080,Constant_fertility,male,0_14,14.3780389087703
923,2080,Constant_mortality,female,0_14,16.674277229813
923,2080,Constant_mortality,male,0_14,19.5319143598078
923,2080,High_variant,female,0_14,20.3077010103746
923,2080,High_variant,male,0_14,22.2065418566772
923,2080,Instant_replacement,female,0_14,18.0455527573274
923,2080,Instant_replacement,male,0_14,19.851091784012
923,2080,Low_variant,female,0_14,10.4224649142283
923,2080,Low_variant,male,0_14,12.1519072539475
923,2080,Medium_variant,female,0_14,15.5637847951882
923,2080,Medium_variant,male,0_14,17.4693665194227
923,2080,No_change,female,0_14,13.6635387976158
923,2080,No_change,male,0_14,16.3554659318025
923,2080,Zero_migration,female,0_14,15.4678088830532
923,2080,Zero_migration,male,0_14,17.3851530966238
923,2080,Medium_variant,female,0_17,18.6263529719105
923,2080,Medium_variant,male,0_17,20.905397101935
923,2080,Constant_fertility,female,0_19,17.1022683579013
923,2080,Constant_fertility,male,0_19,19.5286962797116
923,2080,Constant_mortality,female,0_19,22.1809081970925
923,2080,Constant_mortality,male,0_19,25.9695927359026
923,2080,High_variant,female,0_19,26.6352384103536
923,2080,High_variant,male,0_19,29.1217246050758
923,2080,Instant_replacement,female,0_19,23.8306230426993
923,2080,Instant_replacement,male,0_19,26.2113513963788
923,2080,Low_variant,female,0_19,14.0738912230378
923,2080,Low_variant,male,0_19,16.407238597166
923,2080,Medium_variant,female,0_19,20.6920229782147
923,2080,Medium_variant,male,0_19,23.2223484505343
923,2080,No_change,female,0_19,18.5688875137949
923,2080,No_change,male,0_19,22.2161289594128
923,2080,Zero_migration,female,0_19,20.5636959154284
923,2080,Zero_migration,male,0_19,23.1093092302508
923,2080,Constant_fertility,female,0_24,21.7841194050474
923,2080,Constant_fertility,male,0_24,24.8673373041364
923,2080,Constant_mortality,female,0_24,27.9202544120498
923,2080,Constant_mortality,male,0_24,32.6499451193512
923,2080,High_variant,female,0_24,33.0513889778193
923,2080,High_variant,male,0_24,36.1259275320337
923,2080,Instant_replacement,female,0_24,29.9275546766532
923,2080,Instant_replacement,male,0_24,32.9073973104202
923,2080,Low_variant,female,0_24,18.039487320552
923,2080,Low_variant,male,0_24,21.0245724754683
923,2080,Medium_variant,female,0_24,26.0341790028485
923,2080,Medium_variant,male,0_24,29.2089932345449
923,2080,No_change,female,0_24,23.6596123148239
923,2080,No_change,male,0_24,28.27186316875
923,2080,Zero_migration,female,0_24,25.8738203659702
923,2080,Zero_migration,male,0_24,29.0667758205399
