global,year,variant,freq,agebroad,totaldeaths
900,2075,momentum,5yearly,90plus,70641.19
900,2075,no_change,5yearly,90plus,71042.725
900,2075,zero_migration,5yearly,90plus,145433.257
900,2080,constant_fertility,5yearly,0_4,36850.144
900,2080,constant_mortality,5yearly,0_4,35483.978
900,2080,high_variant,5yearly,0_4,13565.865
900,2080,instant_replacement,5yearly,0_4,5160.733
900,2080,low_variant,5yearly,0_4,4640.957
900,2080,medium_variant,5yearly,0_4,8299.364
900,2080,momentum,5yearly,0_4,29073.488
900,2080,no_change,5yearly,0_4,155388.67
900,2080,zero_migration,5yearly,0_4,8448.1
900,2080,constant_fertility,5yearly,5_9,3253.163
900,2080,high_variant,5yearly,5_9,1362.766
900,2080,low_variant,5yearly,5_9,540.655
900,2080,medium_variant,5yearly,5_9,890.674
900,2080,constant_fertility,5yearly,10_14,2755.322
900,2080,high_variant,5yearly,10_14,1327.037
900,2080,low_variant,5yearly,10_14,559.02
900,2080,medium_variant,5yearly,10_14,891.997999999999
900,2080,constant_fertility,5yearly,15_19,3871.873
900,2080,high_variant,5yearly,15_19,2122.029
900,2080,low_variant,5yearly,15_19,951.378
900,2080,medium_variant,5yearly,15_19,1468.386
900,2080,constant_fertility,5yearly,20_24,4973.456
900,2080,high_variant,5yearly,20_24,3053.47
900,2080,low_variant,5yearly,20_24,1444.435
900,2080,medium_variant,5yearly,20_24,2165.233
900,2080,constant_fertility,5yearly,25_29,5116.462
900,2080,high_variant,5yearly,25_29,3492.306
900,2080,low_variant,5yearly,25_29,1754.323
900,2080,medium_variant,5yearly,25_29,2543.578
900,2080,constant_fertility,5yearly,30_34,5230.59
900,2080,high_variant,5yearly,30_34,3918.78
900,2080,low_variant,5yearly,30_34,2113.736
900,2080,medium_variant,5yearly,30_34,2947.085
900,2080,constant_fertility,5yearly,35_39,5855.975
900,2080,high_variant,5yearly,35_39,4730.7
900,2080,low_variant,5yearly,35_39,2765.521
900,2080,medium_variant,5yearly,35_39,3693.233
900,2080,constant_fertility,5yearly,40_44,7079.651
900,2080,high_variant,5yearly,40_44,6101.972
900,2080,low_variant,5yearly,40_44,3840.597
900,2080,medium_variant,5yearly,40_44,4936.171
900,2080,constant_fertility,5yearly,45_49,9307.40200000001
900,2080,high_variant,5yearly,45_49,8523.177
900,2080,low_variant,5yearly,45_49,5647.934
900,2080,medium_variant,5yearly,45_49,7070.643
900,2080,constant_fertility,5yearly,50_54,12734.935
900,2080,high_variant,5yearly,50_54,12362.476
900,2080,low_variant,5yearly,50_54,8392.848
900,2080,medium_variant,5yearly,50_54,10375.002
900,2080,constant_fertility,5yearly,55_59,17579.205
900,2080,high_variant,5yearly,55_59,17791.277
900,2080,low_variant,5yearly,55_59,12682.426
900,2080,medium_variant,5yearly,55_59,15237.104
900,2080,constant_fertility,5yearly,60_64,25035.808
900,2080,high_variant,5yearly,60_64,25732.313
900,2080,low_variant,5yearly,60_64,20292.853
900,2080,medium_variant,5yearly,60_64,23013.433
900,2080,constant_fertility,5yearly,65_69,35855.613
900,2080,high_variant,5yearly,65_69,36402.74
900,2080,low_variant,5yearly,65_69,33391.523
900,2080,medium_variant,5yearly,65_69,34898.062
900,2080,constant_fertility,5yearly,70_74,50540.153
900,2080,high_variant,5yearly,70_74,50540.16
900,2080,low_variant,5yearly,70_74,50540.194
900,2080,medium_variant,5yearly,70_74,50540.175
900,2080,constant_fertility,5yearly,75_79,67833.167
900,2080,high_variant,5yearly,75_79,67833.181
900,2080,low_variant,5yearly,75_79,67833.223
900,2080,medium_variant,5yearly,75_79,67833.192
900,2080,constant_fertility,5yearly,80_84,83509.209
900,2080,high_variant,5yearly,80_84,83509.209
900,2080,low_variant,5yearly,80_84,83509.279
900,2080,medium_variant,5yearly,80_84,83509.237
900,2080,constant_fertility,5yearly,85_89,93844.897
900,2080,high_variant,5yearly,85_89,93844.94
900,2080,low_variant,5yearly,85_89,93844.96
900,2080,medium_variant,5yearly,85_89,93844.948
900,2080,constant_fertility,5yearly,90_94,87319.569
900,2080,high_variant,5yearly,90_94,87319.625
900,2080,low_variant,5yearly,90_94,87319.619
900,2080,medium_variant,5yearly,90_94,87319.607
900,2080,constant_fertility,5yearly,95plus,73636.334
900,2080,high_variant,5yearly,95plus,73636.366
900,2080,low_variant,5yearly,95plus,73636.338
900,2080,medium_variant,5yearly,95plus,73636.322
900,2080,constant_fertility,5yearly,0_14,42858.629
900,2080,constant_mortality,5yearly,0_14,43615.749
900,2080,high_variant,5yearly,0_14,16255.668
900,2080,instant_replacement,5yearly,0_14,6224.177
900,2080,low_variant,5yearly,0_14,5740.632
900,2080,medium_variant,5yearly,0_14,10082.036
900,2080,momentum,5yearly,0_14,34941.802
900,2080,no_change,5yearly,0_14,183459.69
900,2080,zero_migration,5yearly,0_14,10258.659
900,2080,constant_fertility,5yearly,0_19,46730.502
900,2080,constant_mortality,5yearly,0_19,48568.892
900,2080,high_variant,5yearly,0_19,18377.697
900,2080,instant_replacement,5yearly,0_19,7161.289
900,2080,low_variant,5yearly,0_19,6692.01
900,2080,medium_variant,5yearly,0_19,11550.422
900,2080,momentum,5yearly,0_19,38757.573
900,2080,no_change,5yearly,0_19,196491.665
900,2080,zero_migration,5yearly,0_19,11747.434
900,2080,constant_fertility,5yearly,0_24,51703.958
900,2080,constant_mortality,5yearly,0_24,55430.345
900,2080,high_variant,5yearly,0_24,21431.167
900,2080,instant_replacement,5yearly,0_24,8576.937
900,2080,low_variant,5yearly,0_24,8136.445
900,2080,medium_variant,5yearly,0_24,13715.655
900,2080,momentum,5yearly,0_24,44054.071
900,2080,no_change,5yearly,0_24,212178.49
900,2080,zero_migration,5yearly,0_24,13940.353
900,2080,constant_fertility,5yearly,5_14,6008.485
900,2080,constant_mortality,5yearly,5_14,8131.771
900,2080,high_variant,5yearly,5_14,2689.803
900,2080,instant_replacement,5yearly,5_14,1063.444
900,2080,low_variant,5yearly,5_14,1099.675
900,2080,medium_variant,5yearly,5_14,1782.672
900,2080,momentum,5yearly,5_14,5868.314
900,2080,no_change,5yearly,5_14,28071.02
900,2080,zero_migration,5yearly,5_14,1810.559
900,2080,constant_fertility,5yearly,15plus,589324.299
900,2080,constant_mortality,5yearly,15plus,650575.713
900,2080,high_variant,5yearly,15plus,580914.721
900,2080,instant_replacement,5yearly,15plus,546019.801
900,2080,low_variant,5yearly,15plus,549961.187
900,2080,medium_variant,5yearly,15plus,565031.411
900,2080,momentum,5yearly,15plus,622066.966
900,2080,no_change,5yearly,15plus,715801.019
900,2080,zero_migration,5yearly,15plus,567308.775
900,2080,constant_fertility,5yearly,15_24,8845.329
900,2080,constant_mortality,5yearly,15_24,11814.596
900,2080,high_variant,5yearly,15_24,5175.499
900,2080,instant_replacement,5yearly,15_24,2352.76
900,2080,low_variant,5yearly,15_24,2395.813
900,2080,medium_variant,5yearly,15_24,3633.619
900,2080,momentum,5yearly,15_24,9112.269
900,2080,no_change,5yearly,15_24,28718.8
900,2080,zero_migration,5yearly,15_24,3681.694
900,2080,constant_fertility,5yearly,15_49,41435.409
900,2080,constant_mortality,5yearly,15_49,72709.759
900,2080,high_variant,5yearly,15_49,31942.434
900,2080,instant_replacement,5yearly,15_49,18224.79
900,2080,low_variant,5yearly,15_49,18517.924
900,2080,medium_variant,5yearly,15_49,24824.329
900,2080,momentum,5yearly,15_49,58516.885
900,2080,no_change,5yearly,15_49,123656.17
900,2080,zero_migration,5yearly,15_49,25164.616
900,2080,constant_fertility,5yearly,15_59,71749.549
900,2080,constant_mortality,5yearly,15_59,126748.541
900,2080,high_variant,5yearly,15_59,62096.187
900,2080,instant_replacement,5yearly,15_59,39115.817
900,2080,low_variant,5yearly,15_59,39593.198
900,2080,medium_variant,5yearly,15_59,50436.435
900,2080,momentum,5yearly,15_59,106652.105
900,2080,no_change,5yearly,15_59,186943.041
900,2080,zero_migration,5yearly,15_59,51143.315
900,2080,constant_fertility,5yearly,15_64,96785.357
900,2080,constant_mortality,5yearly,15_64,171519.891
900,2080,high_variant,5yearly,15_64,87828.5
900,2080,instant_replacement,5yearly,15_64,57684.97
900,2080,low_variant,5yearly,15_64,59886.051
900,2080,medium_variant,5yearly,15_64,73449.868
900,2080,momentum,5yearly,15_64,146483.518
900,2080,no_change,5yearly,15_64,235193.703
900,2080,zero_migration,5yearly,15_64,74476.862
900,2080,constant_fertility,5yearly,20plus,585452.426
900,2080,constant_mortality,5yearly,20plus,645622.57
900,2080,high_variant,5yearly,20plus,578792.692
900,2080,instant_replacement,5yearly,20plus,545082.689
900,2080,low_variant,5yearly,20plus,549009.809
900,2080,medium_variant,5yearly,20plus,563563.025
900,2080,momentum,5yearly,20plus,618251.195
900,2080,no_change,5yearly,20plus,702769.044
900,2080,zero_migration,5yearly,20plus,565820
900,2080,constant_fertility,5yearly,20_64,92913.484
900,2080,constant_mortality,5yearly,20_64,166566.748
900,2080,high_variant,5yearly,20_64,85706.471
900,2080,instant_replacement,5yearly,20_64,56747.858
900,2080,low_variant,5yearly,20_64,58934.673
900,2080,medium_variant,5yearly,20_64,71981.482
900,2080,momentum,5yearly,20_64,142667.747
900,2080,no_change,5yearly,20_64,222161.728
900,2080,zero_migration,5yearly,20_64,72988.087
900,2080,constant_fertility,5yearly,20_69,128769.097
900,2080,constant_mortality,5yearly,20_69,229783.126
900,2080,high_variant,5yearly,20_69,122109.211
900,2080,instant_replacement,5yearly,20_69,88463.783
900,2080,low_variant,5yearly,20_69,92326.196
900,2080,medium_variant,5yearly,20_69,106879.544
900,2080,momentum,5yearly,20_69,202963.397
900,2080,no_change,5yearly,20_69,286901.056
900,2080,zero_migration,5yearly,20_69,108339.329
900,2080,constant_fertility,5yearly,25plus,580478.97
900,2080,constant_mortality,5yearly,25plus,638761.117
900,2080,high_variant,5yearly,25plus,575739.222
900,2080,instant_replacement,5yearly,25plus,543667.041
900,2080,low_variant,5yearly,25plus,547565.374
900,2080,medium_variant,5yearly,25plus,561397.792
900,2080,momentum,5yearly,25plus,612954.697
900,2080,no_change,5yearly,25plus,687082.219
900,2080,zero_migration,5yearly,25plus,563627.081
900,2080,constant_fertility,5yearly,25_69,123795.641
900,2080,constant_mortality,5yearly,25_69,222921.673
900,2080,high_variant,5yearly,25_69,119055.741
900,2080,instant_replacement,5yearly,25_69,87048.135
900,2080,low_variant,5yearly,25_69,90881.761
900,2080,medium_variant,5yearly,25_69,104714.311
900,2080,momentum,5yearly,25_69,197666.899
900,2080,no_change,5yearly,25_69,271214.231
900,2080,zero_migration,5yearly,25_69,106146.41
900,2080,constant_fertility,5yearly,40plus,564275.943
900,2080,constant_mortality,5yearly,40plus,609312.51
900,2080,high_variant,5yearly,40plus,563597.436
900,2080,instant_replacement,5yearly,40plus,537254.455
900,2080,low_variant,5yearly,40plus,540931.794
900,2080,medium_variant,5yearly,40plus,552213.896
900,2080,momentum,5yearly,40plus,590203.171
900,2080,no_change,5yearly,40plus,635058.753
900,2080,zero_migration,5yearly,40plus,554320.112
900,2080,constant_fertility,5yearly,50plus,547888.89
900,2080,constant_mortality,5yearly,50plus,577865.954
900,2080,high_variant,5yearly,50plus,548972.287
900,2080,instant_replacement,5yearly,50plus,527795.011
900,2080,low_variant,5yearly,50plus,531443.263
900,2080,medium_variant,5yearly,50plus,540207.082
900,2080,momentum,5yearly,50plus,563550.081
900,2080,no_change,5yearly,50plus,592144.849
900,2080,zero_migration,5yearly,50plus,542144.159
900,2080,constant_fertility,5yearly,60plus,517574.75
900,2080,constant_mortality,5yearly,60plus,523827.172
900,2080,high_variant,5yearly,60plus,518818.534
900,2080,instant_replacement,5yearly,60plus,506903.984
900,2080,low_variant,5yearly,60plus,510367.989
900,2080,medium_variant,5yearly,60plus,514594.976
900,2080,momentum,5yearly,60plus,515414.861
900,2080,no_change,5yearly,60plus,528857.978
900,2080,zero_migration,5yearly,60plus,516165.46
900,2080,constant_fertility,5yearly,65plus,492538.942
900,2080,constant_mortality,5yearly,65plus,479055.822
900,2080,high_variant,5yearly,65plus,493086.221
900,2080,instant_replacement,5yearly,65plus,488334.831
900,2080,low_variant,5yearly,65plus,490075.136
900,2080,medium_variant,5yearly,65plus,491581.543
900,2080,momentum,5yearly,65plus,475583.448
900,2080,no_change,5yearly,65plus,480607.316
900,2080,zero_migration,5yearly,65plus,492831.913
900,2080,constant_fertility,5yearly,70plus,456683.329
900,2080,constant_mortality,5yearly,70plus,415839.444
900,2080,high_variant,5yearly,70plus,456683.481
900,2080,instant_replacement,5yearly,70plus,456618.906
900,2080,low_variant,5yearly,70plus,456683.613
900,2080,medium_variant,5yearly,70plus,456683.481
900,2080,momentum,5yearly,70plus,415287.798
900,2080,no_change,5yearly,70plus,415867.988
900,2080,zero_migration,5yearly,70plus,457480.671
900,2080,constant_fertility,5yearly,80plus,338310.009
900,2080,constant_mortality,5yearly,80plus,239981.434
900,2080,high_variant,5yearly,80plus,338310.14
900,2080,instant_replacement,5yearly,80plus,338272.753
900,2080,low_variant,5yearly,80plus,338310.196
900,2080,medium_variant,5yearly,80plus,338310.114
900,2080,momentum,5yearly,80plus,238392.897
900,2080,no_change,5yearly,80plus,239992.761
900,2080,zero_migration,5yearly,80plus,337761.528
900,2080,constant_fertility,5yearly,90plus,160955.903
900,2080,constant_mortality,5yearly,90plus,72697.515
900,2080,high_variant,5yearly,90plus,160955.991
900,2080,instant_replacement,5yearly,90plus,160947.278
900,2080,low_variant,5yearly,90plus,160955.957
900,2080,medium_variant,5yearly,90plus,160955.929
900,2080,momentum,5yearly,90plus,71909.087
900,2080,no_change,5yearly,90plus,72698.933
900,2080,zero_migration,5yearly,90plus,160001.382
900,2085,constant_fertility,5yearly,0_4,40011.716
900,2085,constant_mortality,5yearly,0_4,34432.752
900,2085,high_variant,5yearly,0_4,12966.55
900,2085,instant_replacement,5yearly,0_4,4785.98
900,2085,low_variant,5yearly,0_4,4085.487
900,2085,medium_variant,5yearly,0_4,7649.824
900,2085,momentum,5yearly,0_4,29134.966
900,2085,no_change,5yearly,0_4,177062.203
900,2085,zero_migration,5yearly,0_4,7791.505
900,2085,constant_fertility,5yearly,5_9,3506.722
900,2085,high_variant,5yearly,5_9,1301.717
900,2085,low_variant,5yearly,5_9,475.508
900,2085,medium_variant,5yearly,5_9,819.609999999999
900,2085,constant_fertility,5yearly,10_14,2972.401
900,2085,high_variant,5yearly,10_14,1276.254
900,2085,low_variant,5yearly,10_14,497.756
900,2085,medium_variant,5yearly,10_14,828.036
900,2085,constant_fertility,5yearly,15_19,4204.734
900,2085,high_variant,5yearly,15_19,2060.508
900,2085,low_variant,5yearly,15_19,863.482999999999
900,2085,medium_variant,5yearly,15_19,1382.137
900,2085,constant_fertility,5yearly,20_24,5375.147
900,2085,high_variant,5yearly,20_24,2963.524
900,2085,low_variant,5yearly,20_24,1318.339
900,2085,medium_variant,5yearly,20_24,2043.802
900,2085,constant_fertility,5yearly,25_29,5485.263
900,2085,high_variant,5yearly,25_29,3389.39
900,2085,low_variant,5yearly,25_29,1596.2
900,2085,medium_variant,5yearly,25_29,2398.975
900,2085,constant_fertility,5yearly,30_34,5552.211
900,2085,high_variant,5yearly,30_34,3818.178
900,2085,low_variant,5yearly,30_34,1908.06
900,2085,medium_variant,5yearly,30_34,2774.967
900,2085,constant_fertility,5yearly,35_39,6162.6
900,2085,high_variant,5yearly,35_39,4644.192
900,2085,low_variant,5yearly,35_39,2492.658
900,2085,medium_variant,5yearly,35_39,3485.445
900,2085,constant_fertility,5yearly,40_44,7391.42
900,2085,high_variant,5yearly,40_44,6011.122
900,2085,low_variant,5yearly,40_44,3495.117
900,2085,medium_variant,5yearly,40_44,4682.367
900,2085,constant_fertility,5yearly,45_49,9635.609
900,2085,high_variant,5yearly,45_49,8351.941
900,2085,low_variant,5yearly,45_49,5239.704
900,2085,medium_variant,5yearly,45_49,6747.449
900,2085,constant_fertility,5yearly,50_54,13067.388
900,2085,high_variant,5yearly,50_54,11986.181
900,2085,low_variant,5yearly,50_54,7927.376
900,2085,medium_variant,5yearly,50_54,9935.55
900,2085,constant_fertility,5yearly,55_59,17897.881
900,2085,high_variant,5yearly,55_59,17391.503
900,2085,low_variant,5yearly,55_59,11781.393
900,2085,medium_variant,5yearly,55_59,14582.723
900,2085,constant_fertility,5yearly,60_64,25447.717
900,2085,high_variant,5yearly,60_64,25762.358
900,2085,low_variant,5yearly,60_64,18357.553
900,2085,medium_variant,5yearly,60_64,22060.358
900,2085,constant_fertility,5yearly,65_69,36757.309
900,2085,high_variant,5yearly,65_69,37815.658
900,2085,low_variant,5yearly,65_69,29785.799
900,2085,medium_variant,5yearly,65_69,33801.955
900,2085,constant_fertility,5yearly,70_74,51478.816
900,2085,high_variant,5yearly,70_74,52316.565
900,2085,low_variant,5yearly,70_74,47912.216
900,2085,medium_variant,5yearly,70_74,50115.726
900,2085,constant_fertility,5yearly,75_79,69267.939
900,2085,high_variant,5yearly,75_79,69267.927
900,2085,low_variant,5yearly,75_79,69267.972
900,2085,medium_variant,5yearly,75_79,69267.952
900,2085,constant_fertility,5yearly,80_84,86213.561
900,2085,high_variant,5yearly,80_84,86213.567
900,2085,low_variant,5yearly,80_84,86213.604
900,2085,medium_variant,5yearly,80_84,86213.578
900,2085,constant_fertility,5yearly,85_89,94653.483
900,2085,high_variant,5yearly,85_89,94653.48
900,2085,low_variant,5yearly,85_89,94653.528
900,2085,medium_variant,5yearly,85_89,94653.4950000001
900,2085,constant_fertility,5yearly,90_94,86859.168
900,2085,high_variant,5yearly,90_94,86859.199
900,2085,low_variant,5yearly,90_94,86859.196
900,2085,medium_variant,5yearly,90_94,86859.182
900,2085,constant_fertility,5yearly,95plus,82041.189
900,2085,high_variant,5yearly,95plus,82041.225
900,2085,low_variant,5yearly,95plus,82041.151
900,2085,medium_variant,5yearly,95plus,82041.19
900,2085,constant_fertility,5yearly,0_14,46490.839
900,2085,constant_mortality,5yearly,0_14,42382.623
900,2085,high_variant,5yearly,0_14,15544.521
900,2085,instant_replacement,5yearly,0_14,5757.882
900,2085,low_variant,5yearly,0_14,5058.751
900,2085,medium_variant,5yearly,0_14,9297.47
900,2085,momentum,5yearly,0_14,34963.529
900,2085,no_change,5yearly,0_14,209062.872
900,2085,zero_migration,5yearly,0_14,9465.86
900,2085,constant_fertility,5yearly,0_19,50695.573
900,2085,constant_mortality,5yearly,0_19,47256.618
900,2085,high_variant,5yearly,0_19,17605.029
900,2085,instant_replacement,5yearly,0_19,6626.357
900,2085,low_variant,5yearly,0_19,5922.234
900,2085,medium_variant,5yearly,0_19,10679.607
900,2085,momentum,5yearly,0_19,38777.742
900,2085,no_change,5yearly,0_19,223775.159
900,2085,zero_migration,5yearly,0_19,10867.773
900,2085,constant_fertility,5yearly,0_24,56070.72
900,2085,constant_mortality,5yearly,0_24,54031.06
900,2085,high_variant,5yearly,0_24,20568.553
900,2085,instant_replacement,5yearly,0_24,7947.489
900,2085,low_variant,5yearly,0_24,7240.573
900,2085,medium_variant,5yearly,0_24,12723.409
900,2085,momentum,5yearly,0_24,44113.693
900,2085,no_change,5yearly,0_24,241399.833
900,2085,zero_migration,5yearly,0_24,12938.395
900,2085,constant_fertility,5yearly,5_14,6479.123
900,2085,constant_mortality,5yearly,5_14,7949.871
900,2085,high_variant,5yearly,5_14,2577.971
900,2085,instant_replacement,5yearly,5_14,971.901999999999
900,2085,low_variant,5yearly,5_14,973.264
900,2085,medium_variant,5yearly,5_14,1647.646
900,2085,momentum,5yearly,5_14,5828.563
900,2085,no_change,5yearly,5_14,32000.669
900,2085,zero_migration,5yearly,5_14,1674.355
900,2085,constant_fertility,5yearly,15plus,607491.435
900,2085,constant_mortality,5yearly,15plus,656049.931
900,2085,high_variant,5yearly,15plus,595546.518
900,2085,instant_replacement,5yearly,15plus,546828.667
900,2085,low_variant,5yearly,15plus,551713.349
900,2085,medium_variant,5yearly,15plus,573046.851
900,2085,momentum,5yearly,15plus,621341.502
900,2085,no_change,5yearly,15plus,746744.952
900,2085,zero_migration,5yearly,15plus,574789.614
900,2085,constant_fertility,5yearly,15_24,9579.88100000001
900,2085,constant_mortality,5yearly,15_24,11648.437
900,2085,high_variant,5yearly,15_24,5024.032
900,2085,instant_replacement,5yearly,15_24,2189.607
900,2085,low_variant,5yearly,15_24,2181.822
900,2085,medium_variant,5yearly,15_24,3425.939
900,2085,momentum,5yearly,15_24,9150.164
900,2085,no_change,5yearly,15_24,32336.961
900,2085,zero_migration,5yearly,15_24,3472.535
900,2085,constant_fertility,5yearly,15_49,43806.984
900,2085,constant_mortality,5yearly,15_49,72525.36
900,2085,high_variant,5yearly,15_49,31238.855
900,2085,instant_replacement,5yearly,15_49,16771.892
900,2085,low_variant,5yearly,15_49,16913.561
900,2085,medium_variant,5yearly,15_49,23515.142
900,2085,momentum,5yearly,15_49,58228.376
900,2085,no_change,5yearly,15_49,137230.004
900,2085,zero_migration,5yearly,15_49,23849.44
900,2085,constant_fertility,5yearly,15_59,74772.253
900,2085,constant_mortality,5yearly,15_59,126762.148
900,2085,high_variant,5yearly,15_59,60616.539
900,2085,instant_replacement,5yearly,15_59,36742.764
900,2085,low_variant,5yearly,15_59,36622.33
900,2085,medium_variant,5yearly,15_59,48033.415
900,2085,momentum,5yearly,15_59,107163.015
900,2085,no_change,5yearly,15_59,204685.615
900,2085,zero_migration,5yearly,15_59,48735.026
900,2085,constant_fertility,5yearly,15_64,100219.97
900,2085,constant_mortality,5yearly,15_64,171371.785
900,2085,high_variant,5yearly,15_64,86378.897
900,2085,instant_replacement,5yearly,15_64,54744.958
900,2085,low_variant,5yearly,15_64,54979.883
900,2085,medium_variant,5yearly,15_64,70093.773
900,2085,momentum,5yearly,15_64,147777.649
900,2085,no_change,5yearly,15_64,255309.731
900,2085,zero_migration,5yearly,15_64,71143.037
900,2085,constant_fertility,5yearly,20plus,603286.701
900,2085,constant_mortality,5yearly,20plus,651175.936
900,2085,high_variant,5yearly,20plus,593486.01
900,2085,instant_replacement,5yearly,20plus,545960.192
900,2085,low_variant,5yearly,20plus,550849.866
900,2085,medium_variant,5yearly,20plus,571664.714
900,2085,momentum,5yearly,20plus,617527.289
900,2085,no_change,5yearly,20plus,732032.665
900,2085,zero_migration,5yearly,20plus,573387.701
900,2085,constant_fertility,5yearly,20_64,96015.236
900,2085,constant_mortality,5yearly,20_64,166497.79
900,2085,high_variant,5yearly,20_64,84318.389
900,2085,instant_replacement,5yearly,20_64,53876.483
900,2085,low_variant,5yearly,20_64,54116.4
900,2085,medium_variant,5yearly,20_64,68711.636
900,2085,momentum,5yearly,20_64,143963.436
900,2085,no_change,5yearly,20_64,240597.444
900,2085,zero_migration,5yearly,20_64,69741.124
900,2085,constant_fertility,5yearly,20_69,132772.545
900,2085,constant_mortality,5yearly,20_69,229632.444
900,2085,high_variant,5yearly,20_69,122134.047
900,2085,instant_replacement,5yearly,20_69,81273.932
900,2085,low_variant,5yearly,20_69,83902.199
900,2085,medium_variant,5yearly,20_69,102513.591
900,2085,momentum,5yearly,20_69,201069.633
900,2085,no_change,5yearly,20_69,308491.835
900,2085,zero_migration,5yearly,20_69,104046.978
900,2085,constant_fertility,5yearly,25plus,597911.554
900,2085,constant_mortality,5yearly,25plus,644401.494
900,2085,high_variant,5yearly,25plus,590522.486
900,2085,instant_replacement,5yearly,25plus,544639.06
900,2085,low_variant,5yearly,25plus,549531.527
900,2085,medium_variant,5yearly,25plus,569620.912
900,2085,momentum,5yearly,25plus,612191.338
900,2085,no_change,5yearly,25plus,714407.991
900,2085,zero_migration,5yearly,25plus,571317.079
900,2085,constant_fertility,5yearly,25_69,127397.398
900,2085,constant_mortality,5yearly,25_69,222858.002
900,2085,high_variant,5yearly,25_69,119170.523
900,2085,instant_replacement,5yearly,25_69,79952.8
900,2085,low_variant,5yearly,25_69,82583.86
900,2085,medium_variant,5yearly,25_69,100469.789
900,2085,momentum,5yearly,25_69,195733.682
900,2085,no_change,5yearly,25_69,290867.161
900,2085,zero_migration,5yearly,25_69,101976.356
900,2085,constant_fertility,5yearly,40plus,580711.48
900,2085,constant_mortality,5yearly,40plus,615141.627
900,2085,high_variant,5yearly,40plus,578670.726
900,2085,instant_replacement,5yearly,40plus,538730.95
900,2085,low_variant,5yearly,40plus,543534.609
900,2085,medium_variant,5yearly,40plus,560961.525
900,2085,momentum,5yearly,40plus,589465.798
900,2085,no_change,5yearly,40plus,656466.101
900,2085,zero_migration,5yearly,40plus,562537.1
900,2085,constant_fertility,5yearly,50plus,563684.451
900,2085,constant_mortality,5yearly,50plus,583524.571
900,2085,high_variant,5yearly,50plus,564307.663
900,2085,instant_replacement,5yearly,50plus,530056.775
900,2085,low_variant,5yearly,50plus,534799.788
900,2085,medium_variant,5yearly,50plus,549531.709
900,2085,momentum,5yearly,50plus,563113.126
900,2085,no_change,5yearly,50plus,609514.948
900,2085,zero_migration,5yearly,50plus,550940.174
900,2085,constant_fertility,5yearly,60plus,532719.182
900,2085,constant_mortality,5yearly,60plus,529287.783
900,2085,high_variant,5yearly,60plus,534929.979
900,2085,instant_replacement,5yearly,60plus,510085.903
900,2085,low_variant,5yearly,60plus,515091.019
900,2085,medium_variant,5yearly,60plus,525013.436
900,2085,momentum,5yearly,60plus,514178.487
900,2085,no_change,5yearly,60plus,542059.337
900,2085,zero_migration,5yearly,60plus,526054.588
900,2085,constant_fertility,5yearly,65plus,507271.465
900,2085,constant_mortality,5yearly,65plus,484678.146
900,2085,high_variant,5yearly,65plus,509167.621
900,2085,instant_replacement,5yearly,65plus,492083.709
900,2085,low_variant,5yearly,65plus,496733.466
900,2085,medium_variant,5yearly,65plus,502953.078
900,2085,momentum,5yearly,65plus,473563.853
900,2085,no_change,5yearly,65plus,491435.221
900,2085,zero_migration,5yearly,65plus,503646.577
900,2085,constant_fertility,5yearly,70plus,470514.156
900,2085,constant_mortality,5yearly,70plus,421543.492
900,2085,high_variant,5yearly,70plus,471351.963
900,2085,instant_replacement,5yearly,70plus,464686.26
900,2085,low_variant,5yearly,70plus,466947.667
900,2085,medium_variant,5yearly,70plus,469151.123
900,2085,momentum,5yearly,70plus,416457.656
900,2085,no_change,5yearly,70plus,423540.83
900,2085,zero_migration,5yearly,70plus,469340.723
900,2085,constant_fertility,5yearly,80plus,349767.401
900,2085,constant_mortality,5yearly,80plus,240261.004
900,2085,high_variant,5yearly,80plus,349767.471
900,2085,instant_replacement,5yearly,80plus,349718.11
900,2085,low_variant,5yearly,80plus,349767.479
900,2085,medium_variant,5yearly,80plus,349767.445
900,2085,momentum,5yearly,80plus,238116.916
900,2085,no_change,5yearly,80plus,240275.662
900,2085,zero_migration,5yearly,80plus,348537.407
900,2085,constant_fertility,5yearly,90plus,168900.357
900,2085,constant_mortality,5yearly,90plus,71026.836
900,2085,high_variant,5yearly,90plus,168900.424
900,2085,instant_replacement,5yearly,90plus,168888.176
900,2085,low_variant,5yearly,90plus,168900.347
900,2085,medium_variant,5yearly,90plus,168900.372
900,2085,momentum,5yearly,90plus,69800.603
900,2085,no_change,5yearly,90plus,71028.671
900,2085,zero_migration,5yearly,90plus,167123.492
900,2090,constant_fertility,5yearly,0_4,43687.179
900,2090,constant_mortality,5yearly,0_4,33334.298
900,2090,high_variant,5yearly,0_4,12385.591
900,2090,instant_replacement,5yearly,0_4,4454.716
900,2090,low_variant,5yearly,0_4,3600.963
900,2090,medium_variant,5yearly,0_4,7053.379
900,2090,momentum,5yearly,0_4,29246.089
900,2090,no_change,5yearly,0_4,202201.893
900,2090,zero_migration,5yearly,0_4,7187.45
900,2090,constant_fertility,5yearly,5_9,3798.487
900,2090,high_variant,5yearly,5_9,1241.188
900,2090,low_variant,5yearly,5_9,417.363
900,2090,medium_variant,5yearly,5_9,753.252
900,2090,constant_fertility,5yearly,10_14,3220.837
900,2090,high_variant,5yearly,10_14,1226.188
