country,year,variant,gender,agebroad,population
862,1980,estimates,male,13_17,980.716
862,1980,estimates,female,13_18,1123.587
862,1980,estimates,male,13_18,1163.663
862,1980,estimates,female,13_19,1292.181
862,1980,estimates,male,13_19,1337.655
862,1980,estimates,female,15plus,4501.502
862,1980,estimates,male,15plus,4547.893
862,1980,estimates,female,15_17,560.885
862,1980,estimates,male,15_17,580.723
862,1980,estimates,female,15_24,1630.532
862,1980,estimates,male,15_24,1682.097
862,1980,estimates,female,15_49,3678.076
862,1980,estimates,male,15_49,3765.882
862,1980,estimates,female,15_59,4095.023
862,1980,estimates,male,15_59,4177.885
862,1980,estimates,female,15_64,4242.045
862,1980,estimates,male,15_64,4319.404
862,1980,estimates,female,16plus,4311.902
862,1980,estimates,male,16plus,4351.453
862,1980,estimates,female,17plus,4124.305
862,1980,estimates,male,17plus,4157.21
862,1980,estimates,female,18plus,3940.617
862,1980,estimates,male,18plus,3967.17
862,1980,estimates,female,18_23,938.019
862,1980,estimates,male,18_23,966.159
862,1980,estimates,female,20plus,3594.994
862,1980,estimates,male,20plus,3610.231
862,1980,estimates,female,20_64,3335.537
862,1980,estimates,male,20_64,3381.742
862,1980,estimates,female,20_69,3443.462
862,1980,estimates,male,20_69,3481.788
862,1980,estimates,female,21plus,3434.788
862,1980,estimates,male,21plus,3445.142
862,1980,estimates,female,25plus,2870.97
862,1980,estimates,male,25plus,2865.796
862,1980,estimates,female,25_49,2047.544
862,1980,estimates,male,25_49,2083.785
862,1980,estimates,female,25_64,2611.513
862,1980,estimates,male,25_64,2637.307
862,1980,estimates,female,25_69,2719.438
862,1980,estimates,male,25_69,2737.353
862,1980,estimates,female,50plus,823.426
862,1980,estimates,male,50plus,782.011
862,1980,estimates,female,60plus,406.479
862,1980,estimates,male,60plus,370.008
862,1980,estimates,female,65plus,259.457
862,1980,estimates,male,65plus,228.489
862,1980,estimates,female,70plus,151.532
862,1980,estimates,male,70plus,128.443
862,1980,estimates,female,75plus,79.133
862,1980,estimates,male,75plus,64.102
862,1980,estimates,female,80plus,35.814
862,1980,estimates,male,80plus,26.801
862,1985,estimates,female,total,8674.932
862,1985,estimates,male,total,8833.127
862,1985,estimates,female,0_1,501.808
862,1985,estimates,male,0_1,522.914
862,1985,estimates,female,0_4,1231.076
862,1985,estimates,male,0_4,1281.996
862,1985,estimates,female,0_14,3336.325
862,1985,estimates,male,0_14,3468.755
862,1985,estimates,female,0_17,3921.259
862,1985,estimates,male,0_17,4074.7
862,1985,estimates,female,0_19,4305.737
862,1985,estimates,male,0_19,4471.803
862,1985,estimates,female,0_24,5208.862
862,1985,estimates,male,0_24,5398.955
862,1985,estimates,female,3_4,482.171
862,1985,estimates,male,3_4,501.783
862,1985,estimates,female,3_5,715.986
862,1985,estimates,male,3_5,744.985
862,1985,estimates,female,3_6,944.395
862,1985,estimates,male,3_6,982.492
862,1985,estimates,female,4_5,472.659
862,1985,estimates,male,4_5,491.715
862,1985,estimates,female,4_6,701.068
862,1985,estimates,male,4_6,729.222
862,1985,estimates,female,5_10,1319.763
862,1985,estimates,male,5_10,1371.764
862,1985,estimates,female,5_11,1519.788
862,1985,estimates,male,5_11,1579.426
862,1985,estimates,female,5_14,2105.249
862,1985,estimates,male,5_14,2186.759
862,1985,estimates,female,6_9,879.961
862,1985,estimates,male,6_9,914.626
862,1985,estimates,female,6_10,1085.948
862,1985,estimates,male,6_10,1128.562
862,1985,estimates,female,6_11,1285.973
862,1985,estimates,male,6_11,1336.224
862,1985,estimates,female,6_12,1481.867
862,1985,estimates,male,6_12,1539.517
862,1985,estimates,female,7_10,857.539
862,1985,estimates,male,7_10,891.055
862,1985,estimates,female,7_12,1253.458
862,1985,estimates,male,7_12,1302.01
862,1985,estimates,female,11_16,1175.719
862,1985,estimates,male,11_16,1219.38
862,1985,estimates,female,11_17,1370.42
862,1985,estimates,male,11_17,1420.94
862,1985,estimates,female,11_18,1563.752
862,1985,estimates,male,11_18,1620.801
862,1985,estimates,female,12_14,585.461
862,1985,estimates,male,12_14,607.333
862,1985,estimates,female,12_16,975.694
862,1985,estimates,male,12_16,1011.718
862,1985,estimates,female,12_17,1170.395
862,1985,estimates,male,12_17,1213.278
862,1985,estimates,female,12_18,1363.727
862,1985,estimates,male,12_18,1413.139
862,1985,estimates,female,13_17,974.501
862,1985,estimates,male,13_17,1009.985
862,1985,estimates,female,13_18,1167.833
862,1985,estimates,male,13_18,1209.846
862,1985,estimates,female,13_19,1358.979
862,1985,estimates,male,13_19,1407.088
862,1985,estimates,female,15plus,5338.607
862,1985,estimates,male,15plus,5364.372
862,1985,estimates,female,15_17,584.934
862,1985,estimates,male,15_17,605.945
862,1985,estimates,female,15_24,1872.537
862,1985,estimates,male,15_24,1930.2
862,1985,estimates,female,15_49,4349.775
862,1985,estimates,male,15_49,4439.613
862,1985,estimates,female,15_59,4837.077
862,1985,estimates,male,15_59,4917.023
862,1985,estimates,female,15_64,5012.558
862,1985,estimates,male,15_64,5083.337
862,1985,estimates,female,16plus,5143.509
862,1985,estimates,male,16plus,5162.158
862,1985,estimates,female,17plus,4948.374
862,1985,estimates,male,17plus,4959.987
862,1985,estimates,female,18plus,4753.673
862,1985,estimates,male,18plus,4758.427
862,1985,estimates,female,18_23,1119.699
862,1985,estimates,male,18_23,1152.477
862,1985,estimates,female,20plus,4369.195
862,1985,estimates,male,20plus,4361.324
862,1985,estimates,female,20_64,4043.146
862,1985,estimates,male,20_64,4080.289
862,1985,estimates,female,20_69,4175.134
862,1985,estimates,male,20_69,4201.702
862,1985,estimates,female,21plus,4180.226
862,1985,estimates,male,21plus,4166.675
862,1985,estimates,female,25plus,3466.07
862,1985,estimates,male,25plus,3434.172
862,1985,estimates,female,25_49,2477.238
862,1985,estimates,male,25_49,2509.413
862,1985,estimates,female,25_64,3140.021
862,1985,estimates,male,25_64,3153.137
862,1985,estimates,female,25_69,3272.009
862,1985,estimates,male,25_69,3274.55
862,1985,estimates,female,50plus,988.832
862,1985,estimates,male,50plus,924.759
862,1985,estimates,female,60plus,501.53
862,1985,estimates,male,60plus,447.349
862,1985,estimates,female,65plus,326.049
862,1985,estimates,male,65plus,281.035
862,1985,estimates,female,70plus,194.061
862,1985,estimates,male,70plus,159.622
862,1985,estimates,female,75plus,103.182
862,1985,estimates,male,75plus,80.139
862,1985,estimates,female,80plus,47.365
862,1985,estimates,male,80plus,34.346
862,1990,estimates,female,total,9854.287
862,1990,estimates,male,total,10007.672
862,1990,estimates,female,0_1,559.269
862,1990,estimates,male,0_1,583.272
862,1990,estimates,female,0_4,1353.426
862,1990,estimates,male,0_4,1410.854
862,1990,estimates,female,0_14,3690.285
862,1990,estimates,male,0_14,3840.703
862,1990,estimates,female,0_17,4290.924
862,1990,estimates,male,0_17,4462.887
862,1990,estimates,female,0_19,4679.371
862,1990,estimates,male,0_19,4864.112
862,1990,estimates,female,0_24,5645.825
862,1990,estimates,male,0_24,5857.164
862,1990,estimates,female,3_4,523.854
862,1990,estimates,male,3_4,545.817
862,1990,estimates,female,3_5,778.026
862,1990,estimates,male,3_5,810.524
862,1990,estimates,female,3_6,1027.361
862,1990,estimates,male,3_6,1070.116
862,1990,estimates,female,4_5,513.419
862,1990,estimates,male,4_5,534.781
862,1990,estimates,female,4_6,762.754
862,1990,estimates,male,4_6,794.373
862,1990,estimates,female,5_10,1455.802
862,1990,estimates,male,5_10,1514.945
862,1990,estimates,female,5_11,1683.769
862,1990,estimates,male,5_11,1751.853
862,1990,estimates,female,5_14,2336.859
862,1990,estimates,male,5_14,2429.849
862,1990,estimates,female,6_9,969.987
862,1990,estimates,male,6_9,1009.402
862,1990,estimates,female,6_10,1201.63
862,1990,estimates,male,6_10,1250.238
862,1990,estimates,female,6_11,1429.597
862,1990,estimates,male,6_11,1487.146
862,1990,estimates,female,6_12,1653.15
862,1990,estimates,male,6_12,1719.354
862,1990,estimates,female,7_10,952.295
862,1990,estimates,male,7_10,990.646
862,1990,estimates,female,7_12,1403.815
862,1990,estimates,male,7_12,1459.762
862,1990,estimates,female,11_16,1286.339
862,1990,estimates,male,11_16,1334.916
862,1990,estimates,female,11_17,1481.696
862,1990,estimates,male,11_17,1537.088
862,1990,estimates,female,11_18,1675.693
862,1990,estimates,male,11_18,1737.604
862,1990,estimates,female,12_14,653.09
862,1990,estimates,male,12_14,677.996
862,1990,estimates,female,12_16,1058.372
862,1990,estimates,male,12_16,1098.008
862,1990,estimates,female,12_17,1253.729
862,1990,estimates,male,12_17,1300.18
862,1990,estimates,female,12_18,1447.726
862,1990,estimates,male,12_18,1500.696
862,1990,estimates,female,13_17,1030.176
862,1990,estimates,male,13_17,1067.972
862,1990,estimates,female,13_18,1224.173
862,1990,estimates,male,13_18,1268.488
862,1990,estimates,female,13_19,1418.623
862,1990,estimates,male,13_19,1469.197
862,1990,estimates,female,15plus,6164.002
862,1990,estimates,male,15plus,6166.969
862,1990,estimates,female,15_17,600.639
862,1990,estimates,male,15_17,622.184
862,1990,estimates,female,15_24,1955.54
862,1990,estimates,male,15_24,2016.461
862,1990,estimates,female,15_49,4992.696
862,1990,estimates,male,15_49,5084.37
862,1990,estimates,female,15_59,5563.118
862,1990,estimates,male,15_59,5639.897
862,1990,estimates,female,15_64,5767.763
862,1990,estimates,male,15_64,5831.95
862,1990,estimates,female,16plus,5958.311
862,1990,estimates,male,16plus,5953.718
862,1990,estimates,female,17plus,5758.72
862,1990,estimates,male,17plus,5746.957
862,1990,estimates,female,18plus,5563.363
862,1990,estimates,male,18plus,5544.785
862,1990,estimates,female,18_23,1164.38
862,1990,estimates,male,18_23,1199.244
862,1990,estimates,female,20plus,5174.916
862,1990,estimates,male,20plus,5143.56
862,1990,estimates,female,20_64,4778.677
862,1990,estimates,male,20_64,4808.541
862,1990,estimates,female,20_69,4933.593
862,1990,estimates,male,20_69,4949.138
862,1990,estimates,female,21plus,4980.377
862,1990,estimates,male,21plus,4943.036
862,1990,estimates,female,25plus,4208.462
862,1990,estimates,male,25plus,4150.508
862,1990,estimates,female,25_49,3037.156
862,1990,estimates,male,25_49,3067.909
862,1990,estimates,female,25_64,3812.223
862,1990,estimates,male,25_64,3815.489
862,1990,estimates,female,25_69,3967.139
862,1990,estimates,male,25_69,3956.086
862,1990,estimates,female,50plus,1171.306
862,1990,estimates,male,50plus,1082.599
862,1990,estimates,female,60plus,600.884
862,1990,estimates,male,60plus,527.072
862,1990,estimates,female,65plus,396.239
862,1990,estimates,male,65plus,335.019
862,1990,estimates,female,70plus,241.323
862,1990,estimates,male,70plus,194.422
862,1990,estimates,female,75plus,134.031
862,1990,estimates,male,75plus,100.263
862,1990,estimates,female,80plus,65.996
862,1990,estimates,male,80plus,44.811
862,1990,estimates,female,85plus,27.642
862,1990,estimates,male,85plus,16.609
862,1990,estimates,female,90plus,9.322
862,1990,estimates,male,90plus,4.661
862,1995,estimates,female,total,11023.216
862,1995,estimates,male,total,11165.455
862,1995,estimates,female,0_1,540.77
862,1995,estimates,male,0_1,564.659
862,1995,estimates,female,0_4,1372
862,1995,estimates,male,0_4,1431.484
862,1995,estimates,female,0_14,3942.247
862,1995,estimates,male,0_14,4107.756
862,1995,estimates,female,0_17,4623.934
862,1995,estimates,male,0_17,4814.411
862,1995,estimates,female,0_19,5052.237
862,1995,estimates,male,0_19,5256.781
862,1995,estimates,female,0_24,6038.233
862,1995,estimates,male,0_24,6268.497
862,1995,estimates,female,3_4,555.145
862,1995,estimates,male,3_4,578.809
862,1995,estimates,female,3_5,831.367
862,1995,estimates,male,3_5,866.697
862,1995,estimates,female,3_6,1105.094
862,1995,estimates,male,3_6,1151.936
862,1995,estimates,female,4_5,553.788
862,1995,estimates,male,4_5,577.242
862,1995,estimates,female,4_6,827.515
862,1995,estimates,male,4_6,862.481
862,1995,estimates,female,5_10,1602.853
862,1995,estimates,male,5_10,1669.914
862,1995,estimates,female,5_11,1852.178
862,1995,estimates,male,5_11,1929.518
862,1995,estimates,female,5_14,2570.247
862,1995,estimates,male,5_14,2676.272
862,1995,estimates,female,6_9,1071.072
862,1995,estimates,male,6_9,1115.883
862,1995,estimates,female,6_10,1326.631
862,1995,estimates,male,6_10,1382.026
862,1995,estimates,female,6_11,1575.956
862,1995,estimates,male,6_11,1641.63
862,1995,estimates,female,6_12,1819.602
862,1995,estimates,male,6_12,1895.217
862,1995,estimates,female,7_10,1052.904
862,1995,estimates,male,7_10,1096.787
862,1995,estimates,female,7_12,1545.875
862,1995,estimates,male,7_12,1609.978
862,1995,estimates,female,11_16,1426.136
862,1995,estimates,male,11_16,1482.199
862,1995,estimates,female,11_17,1649.081
862,1995,estimates,male,11_17,1713.013
862,1995,estimates,female,11_18,1866.349
862,1995,estimates,male,11_18,1937.606
862,1995,estimates,female,12_14,718.069
862,1995,estimates,male,12_14,746.754
862,1995,estimates,female,12_16,1176.811
862,1995,estimates,male,12_16,1222.595
862,1995,estimates,female,12_17,1399.756
862,1995,estimates,male,12_17,1453.409
862,1995,estimates,female,12_18,1617.024
862,1995,estimates,male,12_18,1678.002
862,1995,estimates,female,13_17,1156.11
862,1995,estimates,male,13_17,1199.822
862,1995,estimates,female,13_18,1373.378
862,1995,estimates,male,13_18,1424.415
862,1995,estimates,female,13_19,1584.413
862,1995,estimates,male,13_19,1642.192
862,1995,estimates,female,15plus,7080.969
862,1995,estimates,male,15plus,7057.699
862,1995,estimates,female,15_17,681.687
862,1995,estimates,male,15_17,706.655
862,1995,estimates,female,15_24,2095.986
862,1995,estimates,male,15_24,2160.741
862,1995,estimates,female,15_49,5692.42
862,1995,estimates,male,15_49,5781.448
862,1995,estimates,female,15_59,6366.108
862,1995,estimates,male,15_59,6436.887
862,1995,estimates,female,15_64,6605.858
862,1995,estimates,male,15_64,6660.757
862,1995,estimates,female,16plus,6849.689
862,1995,estimates,male,16plus,6817.66
862,1995,estimates,female,17plus,6622.227
862,1995,estimates,male,17plus,6581.858
862,1995,estimates,female,18plus,6399.282
862,1995,estimates,male,18plus,6351.044
862,1995,estimates,female,18_23,1220.5
862,1995,estimates,male,18_23,1255.973
862,1995,estimates,female,20plus,5970.979
862,1995,estimates,male,20plus,5908.674
862,1995,estimates,female,20_64,5495.868
862,1995,estimates,male,20_64,5511.732
862,1995,estimates,female,20_69,5677.468
862,1995,estimates,male,20_69,5675.219
862,1995,estimates,female,21plus,5765.887
862,1995,estimates,male,21plus,5697.423
862,1995,estimates,female,25plus,4984.983
862,1995,estimates,male,25plus,4896.958
862,1995,estimates,female,25_49,3596.434
862,1995,estimates,male,25_49,3620.707
862,1995,estimates,female,25_64,4509.872
862,1995,estimates,male,25_64,4500.016
862,1995,estimates,female,25_69,4691.472
862,1995,estimates,male,25_69,4663.503
862,1995,estimates,female,50plus,1388.549
862,1995,estimates,male,50plus,1276.251
862,1995,estimates,female,60plus,714.861
862,1995,estimates,male,60plus,620.812
862,1995,estimates,female,65plus,475.111
862,1995,estimates,male,65plus,396.942
862,1995,estimates,female,70plus,293.511
862,1995,estimates,male,70plus,233.455
862,1995,estimates,female,75plus,166.762
862,1995,estimates,male,75plus,123.722
862,1995,estimates,female,80plus,85.546
862,1995,estimates,male,80plus,57.611
862,1995,estimates,female,85plus,38.36
862,1995,estimates,male,85plus,22.782
862,1995,estimates,female,90plus,14.281
862,1995,estimates,male,90plus,7.272
862,2000,estimates,female,total,12190.859
862,2000,estimates,male,total,12290.618
862,2000,estimates,female,0_1,555.371
862,2000,estimates,male,0_1,581.224
862,2000,estimates,female,0_4,1377.211
862,2000,estimates,male,0_4,1439.337
862,2000,estimates,female,0_14,4090.189
862,2000,estimates,male,0_14,4266.699
862,2000,estimates,female,0_17,4837.28
862,2000,estimates,male,0_17,5042.057
862,2000,estimates,female,0_19,5310.479
862,2000,estimates,male,0_19,5530.598
862,2000,estimates,female,0_24,6417.223
862,2000,estimates,male,0_24,6661.954
862,2000,estimates,female,3_4,547.069
862,2000,estimates,male,3_4,571.018
862,2000,estimates,female,3_5,820.254
862,2000,estimates,male,3_5,855.976
862,2000,estimates,female,3_6,1093.547
862,2000,estimates,male,3_6,1140.975
862,2000,estimates,female,4_5,546.48
862,2000,estimates,male,4_5,570.139
862,2000,estimates,female,4_6,819.773
862,2000,estimates,male,4_6,855.138
862,2000,estimates,female,5_10,1640.131
862,2000,estimates,male,5_10,1710.096
862,2000,estimates,female,5_11,1913.295
862,2000,estimates,male,5_11,1994.797
862,2000,estimates,female,5_14,2712.978
862,2000,estimates,male,5_14,2827.362
862,2000,estimates,female,6_9,1093.728
862,2000,estimates,male,6_9,1140.35
862,2000,estimates,female,6_10,1366.946
862,2000,estimates,male,6_10,1425.138
862,2000,estimates,female,6_11,1640.11
862,2000,estimates,male,6_11,1709.839
862,2000,estimates,female,6_12,1911.516
862,2000,estimates,male,6_12,1992.617
862,2000,estimates,female,7_10,1093.653
862,2000,estimates,male,7_10,1140.139
862,2000,estimates,female,7_12,1638.223
862,2000,estimates,male,7_12,1707.618
