global,year,variant,gender,freq,agebroad,percentagetotaldeaths
900,2080,constant_mortality,male,5yearly,20plus,92.7010210731184
900,2080,high_variant,female,5yearly,20plus,97.3202820169712
900,2080,high_variant,male,5yearly,20plus,96.5575483935466
900,2080,instant_replacement,female,5yearly,20plus,98.8578417581364
900,2080,instant_replacement,male,5yearly,20plus,98.5569814453422
900,2080,low_variant,female,5yearly,20plus,98.9875410315737
900,2080,low_variant,male,5yearly,20plus,98.6149110770643
900,2080,medium_variant,female,5yearly,20plus,98.2792856861451
900,2080,medium_variant,male,5yearly,20plus,97.7240062170017
900,2080,momentum,female,5yearly,20plus,94.3684144387226
900,2080,momentum,male,5yearly,20plus,93.8504135886579
900,2080,no_change,female,5yearly,20plus,78.8276313659603
900,2080,no_change,male,5yearly,20plus,77.5310633827934
900,2080,zero_migration,female,5yearly,20plus,98.2551752863179
900,2080,zero_migration,male,5yearly,20plus,97.6974604902277
900,2080,constant_fertility,female,5yearly,20_64,11.5447334700302
900,2080,constant_fertility,male,5yearly,20_64,17.538440562316
900,2080,constant_mortality,female,5yearly,20_64,20.5241562660749
900,2080,constant_mortality,male,5yearly,20_64,27.2417457782088
900,2080,high_variant,female,5yearly,20_64,11.2228048608312
900,2080,high_variant,male,5yearly,20_64,17.2236764872894
900,2080,instant_replacement,female,5yearly,20_64,7.92355068792418
900,2080,instant_replacement,male,5yearly,20_64,12.5011856351631
900,2080,low_variant,female,5yearly,20_64,8.20062494032088
900,2080,low_variant,male,5yearly,20_64,12.8730748799899
900,2080,medium_variant,female,5yearly,20_64,9.73033744267085
900,2080,medium_variant,male,5yearly,20_64,15.1077160293652
900,2080,momentum,female,5yearly,20_64,18.0045026681035
900,2080,momentum,male,5yearly,20_64,25.1889385935678
900,2080,no_change,female,5yearly,20_64,21.7175323753052
900,2080,no_change,male,5yearly,20_64,27.4305663141424
900,2080,zero_migration,female,5yearly,20_64,9.83182757448983
900,2080,zero_migration,male,5yearly,20_64,15.243222272422
900,2080,constant_fertility,female,5yearly,20_69,16.3338616352257
900,2080,constant_fertility,male,5yearly,20_69,24.0055842722893
900,2080,constant_mortality,female,5yearly,20_69,28.8232186256544
900,2080,constant_mortality,male,5yearly,20_69,37.1037953086105
900,2080,high_variant,female,5yearly,20_69,16.3209624252834
900,2080,high_variant,male,5yearly,20_69,24.2350956552024
900,2080,instant_replacement,female,5yearly,20_69,12.6508816514154
900,2080,instant_replacement,male,5yearly,20_69,19.2052151660054
900,2080,low_variant,female,5yearly,20_69,13.1617493048893
900,2080,low_variant,male,5yearly,20_69,19.8699583786912
900,2080,medium_variant,female,5yearly,20_69,14.7720323521037
900,2080,medium_variant,male,5yearly,20_69,22.1305913185066
900,2080,momentum,female,5yearly,20_69,26.3005053718132
900,2080,momentum,male,5yearly,20_69,35.1914646095325
900,2080,no_change,female,5yearly,20_69,28.3698841926761
900,2080,no_change,male,5yearly,20_69,35.1286457283075
900,2080,zero_migration,female,5yearly,20_69,14.9236068273032
900,2080,zero_migration,male,5yearly,20_69,22.3197842705931
900,2080,constant_fertility,female,5yearly,25plus,93.0201148280938
900,2080,constant_fertility,male,5yearly,25plus,90.7409878068654
900,2080,constant_mortality,female,5yearly,25plus,92.4484623648818
900,2080,constant_mortality,male,5yearly,25plus,91.6096031600954
900,2080,high_variant,female,5yearly,25plus,96.9600577207132
900,2080,high_variant,male,5yearly,25plus,95.9075702301617
900,2080,instant_replacement,female,5yearly,25plus,98.6768139297388
900,2080,instant_replacement,male,5yearly,25plus,98.2293861815456
900,2080,low_variant,female,5yearly,25plus,98.8085029283296
900,2080,low_variant,male,5yearly,25plus,98.2787044208289
900,2080,medium_variant,female,5yearly,25plus,98.0168797819988
900,2080,medium_variant,male,5yearly,25plus,97.2413828010587
900,2080,momentum,female,5yearly,25plus,93.6782470581617
900,2080,momentum,male,5yearly,25plus,92.9356531599207
900,2080,no_change,female,5yearly,25plus,77.2251446646101
900,2080,no_change,male,5yearly,25plus,75.657159010398
900,2080,zero_migration,female,5yearly,25plus,97.9898854473972
900,2080,zero_migration,male,5yearly,25plus,97.2115116414978
900,2080,constant_fertility,female,5yearly,25_69,15.7808818731344
900,2080,constant_fertility,male,5yearly,25_69,23.008222614366
900,2080,constant_mortality,female,5yearly,25_69,27.9448853435899
900,2080,constant_mortality,male,5yearly,25_69,36.0123773955875
900,2080,high_variant,female,5yearly,25_69,15.9607381290253
900,2080,high_variant,male,5yearly,25_69,23.5851174918175
900,2080,instant_replacement,female,5yearly,25_69,12.4698538230178
900,2080,instant_replacement,male,5yearly,25_69,18.8776199022088
900,2080,low_variant,female,5yearly,25_69,12.9827112016452
900,2080,low_variant,male,5yearly,25_69,19.5337517224559
900,2080,medium_variant,female,5yearly,25_69,14.5096264479574
900,2080,medium_variant,male,5yearly,25_69,21.6479679025636
900,2080,momentum,female,5yearly,25_69,25.6103379912523
900,2080,momentum,male,5yearly,25_69,34.2767041807953
900,2080,no_change,female,5yearly,25_69,26.7673974913258
900,2080,no_change,male,5yearly,25_69,33.2547413559121
900,2080,zero_migration,female,5yearly,25_69,14.6583169883825
900,2080,zero_migration,male,5yearly,25_69,21.8338354218632
900,2080,constant_fertility,female,5yearly,40plus,91.0460597707996
900,2080,constant_fertility,male,5yearly,40plus,87.6471490712625
900,2080,constant_mortality,female,5yearly,40plus,88.6806352357874
900,2080,constant_mortality,male,5yearly,40plus,86.9235941818161
900,2080,high_variant,female,5yearly,40plus,95.4023728852765
900,2080,high_variant,male,5yearly,40plus,93.4379781847331
900,2080,instant_replacement,female,5yearly,40plus,97.7978230449122
900,2080,instant_replacement,male,5yearly,40plus,96.8012381708214
900,2080,low_variant,female,5yearly,40plus,97.9063281566587
900,2080,low_variant,male,5yearly,40plus,96.8100525413654
900,2080,medium_variant,female,5yearly,40plus,96.8019048407945
900,2080,medium_variant,male,5yearly,40plus,95.289192001001
900,2080,momentum,female,5yearly,40plus,90.7704352964737
900,2080,momentum,male,5yearly,40plus,88.9529877355908
900,2080,no_change,female,5yearly,40plus,71.8973804393583
900,2080,no_change,male,5yearly,40plus,69.4547246381935
900,2080,zero_migration,female,5yearly,40plus,96.762232903313
900,2080,zero_migration,male,5yearly,40plus,95.2436054165953
900,2080,constant_fertility,female,5yearly,50plus,88.9677298436083
900,2080,constant_fertility,male,5yearly,50plus,84.5919432082277
900,2080,constant_mortality,female,5yearly,50plus,84.8999397762492
900,2080,constant_mortality,male,5yearly,50plus,81.6924870812876
900,2080,high_variant,female,5yearly,50plus,93.4563372238462
900,2080,high_variant,male,5yearly,50plus,90.5272920374461
900,2080,instant_replacement,female,5yearly,50plus,96.4630032761459
900,2080,instant_replacement,male,5yearly,50plus,94.7306498905881
900,2080,low_variant,female,5yearly,50plus,96.5668865636778
900,2080,low_variant,male,5yearly,50plus,94.7555194380305
900,2080,medium_variant,female,5yearly,50plus,95.1540157353276
900,2080,medium_variant,male,5yearly,50plus,92.7922598602069
900,2080,momentum,female,5yearly,50plus,87.4970983513745
900,2080,momentum,male,5yearly,50plus,84.1626974737008
900,2080,no_change,female,5yearly,50plus,67.8170276862093
900,2080,no_change,male,5yearly,50plus,64.0514291992773
900,2080,zero_migration,female,5yearly,50plus,95.0976993653477
900,2080,zero_migration,male,5yearly,50plus,92.7233600611129
900,2080,constant_fertility,female,5yearly,60plus,85.213931299344
900,2080,constant_fertility,male,5yearly,60plus,78.8582719124954
900,2080,constant_mortality,female,5yearly,60plus,78.4342923794515
900,2080,constant_mortality,male,5yearly,60plus,72.6739652284248
900,2080,high_variant,female,5yearly,60plus,89.5339732347768
900,2080,high_variant,male,5yearly,60plus,84.4435984165013
900,2080,instant_replacement,female,5yearly,60plus,93.5729038109663
900,2080,instant_replacement,male,5yearly,60plus,90.1030835619805
900,2080,low_variant,female,5yearly,60plus,93.660286838284
900,2080,low_variant,male,5yearly,60plus,90.127562088347
900,2080,medium_variant,female,5yearly,60plus,91.718395604995
900,2080,medium_variant,male,5yearly,60plus,87.3919744466855
900,2080,momentum,female,5yearly,60plus,81.5482055464606
900,2080,momentum,male,5yearly,60plus,75.5463867846362
900,2080,no_change,female,5yearly,60plus,61.8690884878776
900,2080,no_change,male,5yearly,60plus,56.0195402509996
900,2080,zero_migration,female,5yearly,60plus,91.6261387313163
900,2080,zero_migration,male,5yearly,60plus,87.2719221756701
900,2080,constant_fertility,female,5yearly,65plus,82.0283611201548
900,2080,constant_fertility,male,5yearly,65plus,74.1999089024727
900,2080,constant_mortality,female,5yearly,65plus,72.8026393808714
900,2080,constant_mortality,male,5yearly,65plus,65.4592752949096
900,2080,high_variant,female,5yearly,65plus,86.09747715614
900,2080,high_variant,male,5yearly,65plus,79.3338719062571
900,2080,instant_replacement,female,5yearly,65plus,90.9342910702122
900,2080,instant_replacement,male,5yearly,65plus,86.0557958101791
900,2080,low_variant,female,5yearly,65plus,90.7869160912529
900,2080,low_variant,male,5yearly,65plus,85.7418361970744
900,2080,medium_variant,female,5yearly,65plus,88.5489482434743
900,2080,medium_variant,male,5yearly,65plus,82.6162901876365
900,2080,momentum,female,5yearly,65plus,76.3639117706191
900,2080,momentum,male,5yearly,65plus,68.6614749950901
900,2080,no_change,female,5yearly,65plus,57.1100989906551
900,2080,no_change,male,5yearly,65plus,50.100497068651
900,2080,zero_migration,female,5yearly,65plus,88.423347711828
900,2080,zero_migration,male,5yearly,65plus,82.4542382178057
900,2080,constant_fertility,female,5yearly,70plus,77.2392329549594
900,2080,constant_fertility,male,5yearly,70plus,67.7327651924994
900,2080,constant_mortality,female,5yearly,70plus,64.5035770212919
900,2080,constant_mortality,male,5yearly,70plus,55.5972257645079
900,2080,high_variant,female,5yearly,70plus,80.9993195916878
900,2080,high_variant,male,5yearly,70plus,72.3224527383442
900,2080,instant_replacement,female,5yearly,70plus,86.206960106721
900,2080,instant_replacement,male,5yearly,70plus,79.3517662793367
900,2080,low_variant,female,5yearly,70plus,85.8257917266844
900,2080,low_variant,male,5yearly,70plus,78.7449526983731
900,2080,medium_variant,female,5yearly,70plus,83.5072533340414
900,2080,medium_variant,male,5yearly,70plus,75.5934148984951
900,2080,momentum,female,5yearly,70plus,68.0679090669094
900,2080,momentum,male,5yearly,70plus,58.6589489791254
900,2080,no_change,female,5yearly,70plus,50.4577471732843
900,2080,no_change,male,5yearly,70plus,42.4024176544859
900,2080,zero_migration,female,5yearly,70plus,83.3315684590146
900,2080,zero_migration,male,5yearly,70plus,75.3776762196346
900,2080,constant_fertility,female,5yearly,80plus,59.9981648685388
900,2080,constant_fertility,male,5yearly,80plus,47.6712577304616
900,2080,constant_mortality,female,5yearly,80plus,39.7779528817129
900,2080,constant_mortality,male,5yearly,80plus,29.696268302925
900,2080,high_variant,female,5yearly,80plus,62.9189413359677
900,2080,high_variant,male,5yearly,80plus,50.9015467205782
900,2080,instant_replacement,female,5yearly,80plus,66.966142894083
900,2080,instant_replacement,male,5yearly,80plus,55.8506796671962
900,2080,low_variant,female,5yearly,80plus,66.6680643087816
900,2080,low_variant,male,5yearly,80plus,55.4217772907808
900,2080,medium_variant,female,5yearly,80plus,64.8670590084166
900,2080,medium_variant,male,5yearly,80plus,53.2036894281384
900,2080,momentum,female,5yearly,80plus,41.7468359868796
900,2080,momentum,male,5yearly,80plus,31.1698309820428
900,2080,no_change,female,5yearly,80plus,31.1154899025808
900,2080,no_change,male,5yearly,80plus,22.6480428179452
900,2080,zero_migration,female,5yearly,80plus,64.526946560562
900,2080,zero_migration,male,5yearly,80plus,52.8625906191745
900,2080,constant_fertility,female,5yearly,90plus,30.9127974721436
900,2080,constant_fertility,male,5yearly,90plus,20.5463214722353
900,2080,constant_mortality,female,5yearly,90plus,13.342831951515
900,2080,constant_mortality,male,5yearly,90plus,7.78598714301098
900,2080,high_variant,female,5yearly,90plus,32.4176674360067
900,2080,high_variant,male,5yearly,90plus,21.9385841772146
900,2080,instant_replacement,female,5yearly,90plus,34.5048297374587
900,2080,instant_replacement,male,5yearly,90plus,24.0730493129683
900,2080,low_variant,female,5yearly,90plus,34.3493232391437
900,2080,low_variant,male,5yearly,90plus,23.8867839452624
900,2080,medium_variant,female,5yearly,90plus,33.4213885902062
900,2080,medium_variant,male,5yearly,90plus,22.9307961911895
900,2080,momentum,female,5yearly,90plus,13.9179578336172
900,2080,momentum,male,5yearly,90plus,8.16102274106093
900,2080,no_change,female,5yearly,90plus,10.4368675165082
900,2080,no_change,male,5yearly,90plus,5.93786858564039
900,2080,zero_migration,female,5yearly,90plus,33.070348005389
900,2080,zero_migration,male,5yearly,90plus,22.7161778445706
900,2085,constant_fertility,female,5yearly,0_4,5.5007617322175
900,2085,constant_fertility,male,5yearly,0_4,6.67045685210015
900,2085,constant_mortality,female,5yearly,0_4,4.71435110837012
900,2085,constant_mortality,male,5yearly,0_4,5.1318568173509
900,2085,high_variant,female,5yearly,0_4,1.92508435608147
900,2085,high_variant,male,5yearly,0_4,2.30173617993807
900,2085,instant_replacement,female,5yearly,0_4,0.795684559812412
900,2085,instant_replacement,male,5yearly,0_4,0.932873997641649
900,2085,low_variant,female,5yearly,0_4,0.645180850272952
900,2085,low_variant,male,5yearly,0_4,0.817559054268726
900,2085,medium_variant,female,5yearly,0_4,1.17444430844545
900,2085,medium_variant,male,5yearly,0_4,1.44301620501163
900,2085,momentum,female,5yearly,0_4,4.27276546100325
900,2085,momentum,male,5yearly,0_4,4.59461254917162
900,2085,no_change,female,5yearly,0_4,17.9827006703477
900,2085,no_change,male,5yearly,0_4,19.0173262295105
900,2085,zero_migration,female,5yearly,0_4,1.19309235374969
900,2085,zero_migration,male,5yearly,0_4,1.4640902610283
900,2085,constant_fertility,female,5yearly,0_14,6.31960058960787
900,2085,constant_fertility,male,5yearly,0_14,7.8149283268416
900,2085,constant_mortality,female,5yearly,0_14,5.81539921837956
900,2085,constant_mortality,male,5yearly,0_14,6.30491771465064
900,2085,high_variant,female,5yearly,0_14,2.27532779011964
900,2085,high_variant,male,5yearly,0_14,2.78906305884521
900,2085,instant_replacement,female,5yearly,0_14,0.943897219847491
900,2085,instant_replacement,male,5yearly,0_14,1.13499119734293
900,2085,low_variant,female,5yearly,0_14,0.785361333046409
900,2085,low_variant,male,5yearly,0_14,1.02510372664706
900,2085,medium_variant,female,5yearly,0_14,1.4055679542762
900,2085,medium_variant,male,5yearly,0_14,1.77411462541552
900,2085,momentum,female,5yearly,0_14,5.12925827005757
900,2085,momentum,male,5yearly,0_14,5.5121871552805
900,2085,no_change,female,5yearly,0_14,21.2968783474454
900,2085,no_change,male,5yearly,0_14,22.3960912422078
900,2085,zero_migration,female,5yearly,0_14,1.4274554476857
900,2085,zero_migration,male,5yearly,0_14,1.79917843087312
900,2085,constant_fertility,female,5yearly,0_19,6.77825461513179
900,2085,constant_fertility,male,5yearly,0_19,8.622725261193
900,2085,constant_mortality,female,5yearly,0_19,6.45079561278963
900,2085,constant_mortality,male,5yearly,0_19,7.06122025778793
900,2085,high_variant,female,5yearly,0_19,2.51793204212759
900,2085,high_variant,male,5yearly,0_19,3.21269816518846
900,2085,instant_replacement,female,5yearly,0_19,1.05873654234591
900,2085,instant_replacement,male,5yearly,0_19,1.33228797410418
900,2085,low_variant,female,5yearly,0_19,0.893166235555828
900,2085,low_variant,male,5yearly,0_19,1.22490029102632
900,2085,medium_variant,female,5yearly,0_19,1.57361293555313
900,2085,medium_variant,male,5yearly,0_19,2.07587543759922
900,2085,momentum,female,5yearly,0_19,5.65006416521867
900,2085,momentum,male,5yearly,0_19,6.14968422855786
900,2085,no_change,female,5yearly,0_19,22.744520689913
900,2085,no_change,male,5yearly,0_19,24.0185505758373
900,2085,zero_migration,female,5yearly,0_19,1.59766376770721
900,2085,zero_migration,male,5yearly,0_19,2.10391593543875
900,2085,constant_fertility,female,5yearly,0_24,7.35651621950307
900,2085,constant_fertility,male,5yearly,0_24,9.66258868403978
900,2085,constant_mortality,female,5yearly,0_24,7.31293284714669
900,2085,constant_mortality,male,5yearly,0_24,8.13208271612177
900,2085,high_variant,female,5yearly,0_24,2.85998075958402
900,2085,high_variant,male,5yearly,0_24,3.82827650974273
900,2085,instant_replacement,female,5yearly,0_24,1.22791602009404
900,2085,instant_replacement,male,5yearly,0_24,1.63764676633105
900,2085,low_variant,female,5yearly,0_24,1.05555929027398
900,2085,low_variant,male,5yearly,0_24,1.53202385846979
900,2085,medium_variant,female,5yearly,0_24,1.81789466277908
900,2085,medium_variant,male,5yearly,0_24,2.52601157530795
900,2085,momentum,female,5yearly,0_24,6.34831836039688
900,2085,momentum,male,5yearly,0_24,7.0698319233161
900,2085,no_change,female,5yearly,0_24,24.4476171609297
900,2085,no_change,male,5yearly,0_24,25.9904475431049
900,2085,zero_migration,female,5yearly,0_24,1.84491389801071
900,2085,zero_migration,male,5yearly,0_24,2.55786516313985
900,2085,constant_fertility,female,5yearly,5_14,0.818838857390372
900,2085,constant_fertility,male,5yearly,5_14,1.14447147474146
900,2085,constant_mortality,female,5yearly,5_14,1.10104811000945
900,2085,constant_mortality,male,5yearly,5_14,1.17306089729974
900,2085,high_variant,female,5yearly,5_14,0.350243434038167
900,2085,high_variant,male,5yearly,5_14,0.487326878907134
900,2085,instant_replacement,female,5yearly,5_14,0.148212660035079
900,2085,instant_replacement,male,5yearly,5_14,0.202117199701277
900,2085,low_variant,female,5yearly,5_14,0.140180482773457
900,2085,low_variant,male,5yearly,5_14,0.207544672378331
900,2085,medium_variant,female,5yearly,5_14,0.231123645830757
900,2085,medium_variant,male,5yearly,5_14,0.331098420403887
900,2085,momentum,female,5yearly,5_14,0.856492809054321
900,2085,momentum,male,5yearly,5_14,0.917574606108879
900,2085,no_change,female,5yearly,5_14,3.31417767709774
900,2085,no_change,male,5yearly,5_14,3.37876501269731
900,2085,zero_migration,female,5yearly,5_14,0.234363093936011
900,2085,zero_migration,male,5yearly,5_14,0.335088169844814
900,2085,constant_fertility,female,5yearly,15plus,93.6803994103922
900,2085,constant_fertility,male,5yearly,15plus,92.1850716731584
900,2085,constant_mortality,female,5yearly,15plus,94.1846007816204
900,2085,constant_mortality,male,5yearly,15plus,93.6950822853493
900,2085,high_variant,female,5yearly,15plus,97.7246722098804
900,2085,high_variant,male,5yearly,15plus,97.2109369411548
900,2085,instant_replacement,female,5yearly,15plus,99.0561027801525
900,2085,instant_replacement,male,5yearly,15plus,98.8650088026571
900,2085,low_variant,female,5yearly,15plus,99.2146386669536
900,2085,low_variant,male,5yearly,15plus,98.974896273353
900,2085,medium_variant,female,5yearly,15plus,98.5944320457239
900,2085,medium_variant,male,5yearly,15plus,98.2258853745845
900,2085,momentum,female,5yearly,15plus,94.8707417299424
900,2085,momentum,male,5yearly,15plus,94.4878128447196
900,2085,no_change,female,5yearly,15plus,78.7031216525546
900,2085,no_change,male,5yearly,15plus,77.6039087577922
900,2085,zero_migration,female,5yearly,15plus,98.5725445523144
900,2085,zero_migration,male,5yearly,15plus,98.2008215691269
900,2085,constant_fertility,female,5yearly,15_24,1.0369156298952
900,2085,constant_fertility,male,5yearly,15_24,1.84766035719817
900,2085,constant_mortality,female,5yearly,15_24,1.49753362876713
900,2085,constant_mortality,male,5yearly,15_24,1.82716500147113
900,2085,high_variant,female,5yearly,15_24,0.584652969464387
900,2085,high_variant,male,5yearly,15_24,1.03921345089753
900,2085,instant_replacement,female,5yearly,15_24,0.284018800246549
900,2085,instant_replacement,male,5yearly,15_24,0.502655568988121
900,2085,low_variant,female,5yearly,15_24,0.270197957227567
900,2085,low_variant,male,5yearly,15_24,0.506920131822737
900,2085,medium_variant,female,5yearly,15_24,0.412326708502874
900,2085,medium_variant,male,5yearly,15_24,0.751896949892434
900,2085,momentum,female,5yearly,15_24,1.21906009033931
900,2085,momentum,male,5yearly,15_24,1.5576447680356
900,2085,no_change,female,5yearly,15_24,3.15073881348427
900,2085,no_change,male,5yearly,15_24,3.594356300897
900,2085,zero_migration,female,5yearly,15_24,0.41745845032501
900,2085,zero_migration,male,5yearly,15_24,0.75868673226673
900,2085,constant_fertility,female,5yearly,15_49,5.18256609568371
900,2085,constant_fertility,male,5yearly,15_49,8.05455695487358
900,2085,constant_mortality,female,5yearly,15_49,9.01472199402109
900,2085,constant_mortality,male,5yearly,15_49,11.6656908303602
900,2085,high_variant,female,5yearly,15_49,3.96426627938241
900,2085,high_variant,male,5yearly,15_49,6.16102886775061
900,2085,instant_replacement,female,5yearly,15_49,2.33343450488458
900,2085,instant_replacement,male,5yearly,15_49,3.70050080855694
900,2085,low_variant,female,5yearly,15_49,2.31972983818481
900,2085,low_variant,male,5yearly,15_49,3.71676981828295
900,2085,medium_variant,female,5yearly,15_49,3.10709935449267
900,2085,medium_variant,male,5yearly,15_49,4.90344271333547
900,2085,momentum,female,5yearly,15_49,7.37241443430499
900,2085,momentum,male,5yearly,15_49,10.2718447096137
900,2085,no_change,female,5yearly,15_49,13.0170455975225
900,2085,no_change,male,5yearly,15_49,15.5750005841819
900,2085,zero_migration,female,5yearly,15_49,3.14366601842681
900,2085,zero_migration,male,5yearly,15_49,4.95375743042154
900,2085,constant_fertility,female,5yearly,15_59,8.90446371883094
900,2085,constant_fertility,male,5yearly,15_59,13.6955874345109
900,2085,constant_mortality,female,5yearly,15_59,15.4896598540616
900,2085,constant_mortality,male,5yearly,15_59,20.639170863502
900,2085,high_variant,female,5yearly,15_59,7.71087740478172
900,2085,high_variant,male,5yearly,15_59,11.9380538032168
900,2085,instant_replacement,female,5yearly,15_59,5.09854383874419
900,2085,instant_replacement,male,5yearly,15_59,8.11951257355481
900,2085,low_variant,female,5yearly,15_59,5.02967174554825
900,2085,low_variant,male,5yearly,15_59,8.04131795914605
900,2085,medium_variant,female,5yearly,15_59,6.35915574134112
900,2085,medium_variant,male,5yearly,15_59,10.0045226976387
900,2085,momentum,female,5yearly,15_59,13.4683401429475
900,2085,momentum,male,5yearly,15_59,18.9973497452027
900,2085,no_change,female,5yearly,15_59,19.0265004736749
900,2085,no_change,male,5yearly,15_59,23.5843245033507
900,2085,zero_migration,female,5yearly,15_59,6.43459559652871
900,2085,zero_migration,male,5yearly,15_59,10.1128049567748
900,2085,constant_fertility,female,5yearly,15_64,12.0345989311451
900,2085,constant_fertility,male,5yearly,15_64,18.2675777963289
900,2085,constant_mortality,female,5yearly,15_64,21.0907589437717
900,2085,constant_mortality,male,5yearly,15_64,27.7619890412416
900,2085,high_variant,female,5yearly,15_64,11.0701536719761
900,2085,high_variant,male,5yearly,15_64,16.9367388300242
900,2085,instant_replacement,female,5yearly,15_64,7.64671606734189
900,2085,instant_replacement,male,5yearly,15_64,12.0501541156868
900,2085,low_variant,female,5yearly,15_64,7.61182974168372
900,2085,low_variant,male,5yearly,15_64,12.0145283821569
900,2085,medium_variant,female,5yearly,15_64,9.35154033599231
900,2085,medium_variant,male,5yearly,15_64,14.5325535733266
900,2085,momentum,female,5yearly,15_64,18.8062363348729
900,2085,momentum,male,5yearly,15_64,25.9794754306767
900,2085,no_change,female,5yearly,15_64,23.762436439697
900,2085,no_change,male,5yearly,15_64,29.3899302509919
900,2085,zero_migration,female,5yearly,15_64,9.46595451015123
900,2085,zero_migration,male,5yearly,15_64,14.694987782393
900,2085,constant_fertility,female,5yearly,20plus,93.2217453848683
900,2085,constant_fertility,male,5yearly,20plus,91.377274738807
900,2085,constant_mortality,female,5yearly,20plus,93.5492043872103
900,2085,constant_mortality,male,5yearly,20plus,92.938779742212
900,2085,high_variant,female,5yearly,20plus,97.4820679578724
900,2085,high_variant,male,5yearly,20plus,96.7873018348115
900,2085,instant_replacement,female,5yearly,20plus,98.9412634576541
900,2085,instant_replacement,male,5yearly,20plus,98.6677120258958
900,2085,low_variant,female,5yearly,20plus,99.1068337644442
900,2085,low_variant,male,5yearly,20plus,98.7750997089737
900,2085,medium_variant,female,5yearly,20plus,98.4263870644469
900,2085,medium_variant,male,5yearly,20plus,97.9241245624008
900,2085,momentum,female,5yearly,20plus,94.3499358347812
900,2085,momentum,male,5yearly,20plus,93.8503157714422
900,2085,no_change,female,5yearly,20plus,77.2554793100871
900,2085,no_change,male,5yearly,20plus,75.9814494241627
900,2085,zero_migration,female,5yearly,20plus,98.4023362322929
900,2085,zero_migration,male,5yearly,20plus,97.8960840645613
900,2085,constant_fertility,female,5yearly,20_64,11.5759449056212
900,2085,constant_fertility,male,5yearly,20_64,17.4597808619775
900,2085,constant_mortality,female,5yearly,20_64,20.4553625493616
900,2085,constant_mortality,male,5yearly,20_64,27.0056864981043
900,2085,high_variant,female,5yearly,20_64,10.8275494199682
900,2085,high_variant,male,5yearly,20_64,16.513103723681
900,2085,instant_replacement,female,5yearly,20_64,7.53187674484347
900,2085,instant_replacement,male,5yearly,20_64,11.8528573389256
900,2085,low_variant,female,5yearly,20_64,7.5040248391743
900,2085,low_variant,male,5yearly,20_64,11.8147318177776
900,2085,medium_variant,female,5yearly,20_64,9.18349535471538
900,2085,medium_variant,male,5yearly,20_64,14.2307927611429
900,2085,momentum,female,5yearly,20_64,18.2854304397118
900,2085,momentum,male,5yearly,20_64,25.3419783573994
900,2085,no_change,female,5yearly,20_64,22.3147940972295
900,2085,no_change,male,5yearly,20_64,27.7674709173624
900,2085,zero_migration,female,5yearly,20_64,9.29574619012972
900,2085,zero_migration,male,5yearly,20_64,14.3902502778273
900,2085,constant_fertility,female,5yearly,20_69,16.3225637460531
900,2085,constant_fertility,male,5yearly,20_69,23.862070004815
900,2085,constant_mortality,female,5yearly,20_69,28.728726658389
900,2085,constant_mortality,male,5yearly,20_69,36.762253164984
900,2085,high_variant,female,5yearly,20_69,15.9953287716763
900,2085,high_variant,male,5yearly,20_69,23.6340398440229
900,2085,instant_replacement,female,5yearly,20_69,11.5811032692035
900,2085,instant_replacement,male,5yearly,20_69,17.6725811360594
900,2085,low_variant,female,5yearly,20_69,11.9007389868103
900,2085,low_variant,male,5yearly,20_69,18.0656109841272
900,2085,medium_variant,female,5yearly,20_69,13.9916395783512
900,2085,medium_variant,male,5yearly,20_69,20.9614869675785
900,2085,momentum,female,5yearly,20_69,26.104316524294
900,2085,momentum,male,5yearly,20_69,34.8665716117348
900,2085,no_change,female,5yearly,20_69,28.9346434286324
900,2085,no_change,male,5yearly,20_69,35.3099829514706
900,2085,zero_migration,female,5yearly,20_69,14.1633473245514
900,2085,zero_migration,male,5yearly,20_69,21.1948013535817
900,2085,constant_fertility,female,5yearly,25plus,92.643483780497
900,2085,constant_fertility,male,5yearly,25plus,90.3374113159602
900,2085,constant_mortality,female,5yearly,25plus,92.6870671528533
900,2085,constant_mortality,male,5yearly,25plus,91.8679172838782
900,2085,high_variant,female,5yearly,25plus,97.140019240416
900,2085,high_variant,male,5yearly,25plus,96.1717234902573
900,2085,instant_replacement,female,5yearly,25plus,98.7720839799059
900,2085,instant_replacement,male,5yearly,25plus,98.362353233669
900,2085,low_variant,female,5yearly,25plus,98.9444407097261
900,2085,low_variant,male,5yearly,25plus,98.4679761415302
900,2085,medium_variant,female,5yearly,25plus,98.182105337221
900,2085,medium_variant,male,5yearly,25plus,97.4739884246921
900,2085,momentum,female,5yearly,25plus,93.651681639603
900,2085,momentum,male,5yearly,25plus,92.930168076684
900,2085,no_change,female,5yearly,25plus,75.5523828390704
900,2085,no_change,male,5yearly,25plus,74.0095524568952
900,2085,zero_migration,female,5yearly,25plus,98.1550861019894
900,2085,zero_migration,male,5yearly,25plus,97.4421348368602
900,2085,constant_fertility,female,5yearly,25_69,15.7443021416818
900,2085,constant_fertility,male,5yearly,25_69,22.8222065819682
900,2085,constant_mortality,female,5yearly,25_69,27.866589424032
900,2085,constant_mortality,male,5yearly,25_69,35.6913907066501
900,2085,high_variant,female,5yearly,25_69,15.6532800542199
900,2085,high_variant,male,5yearly,25_69,23.0184614994686
900,2085,instant_replacement,female,5yearly,25_69,11.4119237914554
