continent,year,variant,agebroad,population
909,2080,Medium_variant,13_19,5635.411
909,2080,Constant_fertility,15plus,64322.218
909,2080,Constant_mortality,15plus,49492.026
909,2080,High_variant,15plus,65961.811
909,2080,Instant_replacement,15plus,54778.812
909,2080,Low_variant,15plus,45659.557
909,2080,Medium_variant,15plus,55221.285
909,2080,No_change,15plus,57993.545
909,2080,Zero_migration,15plus,43147.861
909,2080,Medium_variant,15_17,2414.402
909,2080,Constant_fertility,15_24,11846.242
909,2080,Constant_mortality,15_24,7871.479
909,2080,High_variant,15_24,11785.768
909,2080,Instant_replacement,15_24,8345.337
909,2080,Low_variant,15_24,5231.834
909,2080,Medium_variant,15_24,8151.036
909,2080,No_change,15_24,11323.8
909,2080,Zero_migration,15_24,6159.524
909,2080,Constant_fertility,15_49,37096.305
909,2080,Constant_mortality,15_49,27758.181
909,2080,High_variant,15_49,37869.717
909,2080,Instant_replacement,15_49,28745.702
909,2080,Low_variant,15_49,20847.498
909,2080,Medium_variant,15_49,28769.209
909,2080,No_change,15_49,35557.106
909,2080,Zero_migration,15_49,21713.188
909,2080,Constant_fertility,15_59,45526.973
909,2080,Constant_mortality,15_59,35104.24
909,2080,High_variant,15_59,46971.035
909,2080,Instant_replacement,15_59,36298.223
909,2080,Low_variant,15_59,27327.558
909,2080,Medium_variant,15_59,36559.903
909,2080,No_change,15_59,43487.054
909,2080,Zero_migration,15_59,27760.597
909,2080,Constant_fertility,15_64,49358.534
909,2080,Constant_mortality,15_64,38500.936
909,2080,High_variant,15_64,50998.127
909,2080,Instant_replacement,15_64,39815.106
909,2080,Low_variant,15_64,30695.873
909,2080,Medium_variant,15_64,40257.601
909,2080,No_change,15_64,47002.433
909,2080,Zero_migration,15_64,30686.702
909,2080,Medium_variant,16plus,54419.093
909,2080,Medium_variant,17plus,53614.353
909,2080,Medium_variant,18plus,52806.883
909,2080,Medium_variant,18_23,4908.603
909,2080,Constant_fertility,20plus,58272.469
909,2080,Constant_mortality,20plus,45595.384
909,2080,High_variant,20plus,60024.57
909,2080,Instant_replacement,20plus,50616.129
909,2080,Low_variant,20plus,43126.905
909,2080,Medium_variant,20plus,51182.797
909,2080,No_change,20plus,52221.73
909,2080,Zero_migration,20plus,40093.212
909,2080,Constant_fertility,20_64,43308.785
909,2080,Constant_mortality,20_64,34604.294
909,2080,High_variant,20_64,45060.886
909,2080,Instant_replacement,20_64,35652.423
909,2080,Low_variant,20_64,28163.221
909,2080,Medium_variant,20_64,36219.113
909,2080,No_change,20_64,41230.618
909,2080,Zero_migration,20_64,27632.053
909,2080,Constant_fertility,20_69,46706.168
909,2080,Constant_mortality,20_69,37633.659
909,2080,High_variant,20_69,48458.269
909,2080,Instant_replacement,20_69,39049.809
909,2080,Low_variant,20_69,31560.604
909,2080,Medium_variant,20_69,39616.496
909,2080,No_change,20_69,44259.989
909,2080,Zero_migration,20_69,30380.802
909,2080,Medium_variant,21plus,50366.095
909,2080,Constant_fertility,25plus,52475.976
909,2080,Constant_mortality,25plus,41620.547
909,2080,High_variant,25plus,54176.043
909,2080,Instant_replacement,25plus,46433.475
909,2080,Low_variant,25plus,40427.723
909,2080,Medium_variant,25plus,47070.249
909,2080,No_change,25plus,46669.745
909,2080,Zero_migration,25plus,36988.337
909,2080,Constant_fertility,25_49,25250.063
909,2080,Constant_mortality,25_49,19886.702
909,2080,High_variant,25_49,26083.949
909,2080,Instant_replacement,25_49,20400.365
909,2080,Low_variant,25_49,15615.664
909,2080,Medium_variant,25_49,20618.173
909,2080,No_change,25_49,24233.306
909,2080,Zero_migration,25_49,15553.664
909,2080,Constant_fertility,25_64,37512.292
909,2080,Constant_mortality,25_64,30629.457
909,2080,High_variant,25_64,39212.359
909,2080,Instant_replacement,25_64,31469.769
909,2080,Low_variant,25_64,25464.039
909,2080,Medium_variant,25_64,32106.565
909,2080,No_change,25_64,35678.633
909,2080,Zero_migration,25_64,24527.178
909,2080,Constant_fertility,25_69,40909.675
909,2080,Constant_mortality,25_69,33658.822
909,2080,High_variant,25_69,42609.742
909,2080,Instant_replacement,25_69,34867.155
909,2080,Low_variant,25_69,28861.422
909,2080,Medium_variant,25_69,35503.948
909,2080,No_change,25_69,38708.004
909,2080,Zero_migration,25_69,27275.927
909,2080,Constant_fertility,50plus,27225.913
909,2080,Constant_mortality,50plus,21733.845
909,2080,High_variant,50plus,28092.094
909,2080,Instant_replacement,50plus,26033.11
909,2080,Low_variant,50plus,24812.059
909,2080,Medium_variant,50plus,26452.076
909,2080,No_change,50plus,22436.439
909,2080,Zero_migration,50plus,21434.673
909,2080,Constant_fertility,60plus,18795.245
909,2080,Constant_mortality,60plus,14387.786
909,2080,High_variant,60plus,18990.776
909,2080,Instant_replacement,60plus,18480.589
909,2080,Low_variant,60plus,18331.999
909,2080,Medium_variant,60plus,18661.382
909,2080,No_change,60plus,14506.491
909,2080,Zero_migration,60plus,15387.264
909,2080,Constant_fertility,65plus,14963.684
909,2080,Constant_mortality,65plus,10991.09
909,2080,High_variant,65plus,14963.684
909,2080,Instant_replacement,65plus,14963.706
909,2080,Low_variant,65plus,14963.684
909,2080,Medium_variant,65plus,14963.684
909,2080,No_change,65plus,10991.112
909,2080,Zero_migration,65plus,12461.159
909,2080,Constant_fertility,70plus,11566.301
909,2080,Constant_mortality,70plus,7961.725
909,2080,High_variant,70plus,11566.301
909,2080,Instant_replacement,70plus,11566.32
909,2080,Low_variant,70plus,11566.301
909,2080,Medium_variant,70plus,11566.301
909,2080,No_change,70plus,7961.741
909,2080,Zero_migration,70plus,9712.41
909,2080,Constant_fertility,75plus,8492.001
909,2080,Constant_mortality,75plus,5341.536
909,2080,High_variant,75plus,8492.001
909,2080,Instant_replacement,75plus,8492.012
909,2080,Low_variant,75plus,8492.001
909,2080,Medium_variant,75plus,8492.001
909,2080,No_change,75plus,5341.548
909,2080,Zero_migration,75plus,7209.689
909,2080,Constant_fertility,80plus,5908.124
909,2080,Constant_mortality,80plus,3286.133
909,2080,High_variant,80plus,5908.124
909,2080,Instant_replacement,80plus,5908.132
909,2080,Low_variant,80plus,5908.124
909,2080,Medium_variant,80plus,5908.124
909,2080,No_change,80plus,3286.14
909,2080,Zero_migration,80plus,5108.145
909,2080,Constant_fertility,85plus,3700.717
909,2080,Constant_mortality,85plus,1713.008
909,2080,High_variant,85plus,3700.717
909,2080,Instant_replacement,85plus,3700.723
909,2080,Low_variant,85plus,3700.717
909,2080,Medium_variant,85plus,3700.717
909,2080,No_change,85plus,1713.011
909,2080,Zero_migration,85plus,3275
909,2080,Constant_fertility,90plus,1904.642
909,2080,Constant_mortality,90plus,656.723
909,2080,High_variant,90plus,1904.642
909,2080,Instant_replacement,90plus,1904.645
909,2080,Low_variant,90plus,1904.642
909,2080,Medium_variant,90plus,1904.642
909,2080,No_change,90plus,656.724
909,2080,Zero_migration,90plus,1727.136
909,2085,Constant_fertility,total,89361.277
909,2085,Constant_mortality,total,61299.831
909,2085,High_variant,total,88341.911
909,2085,Instant_replacement,total,68996.253
909,2085,Low_variant,total,51910.511
909,2085,Medium_variant,total,68252.793
909,2085,No_change,total,80646.873
909,2085,Zero_migration,total,52186.035
909,2085,Medium_variant,0_1,1551.637
909,2085,Constant_fertility,0_4,7611.32
909,2085,Constant_mortality,0_4,3714.364
909,2085,High_variant,0_4,6592.56
909,2085,Instant_replacement,0_4,4273.66
909,2085,Low_variant,0_4,2048.725
909,2085,Medium_variant,0_4,3895.948
909,2085,No_change,0_4,7075.439
909,2085,Zero_migration,0_4,2916.647
909,2085,Constant_fertility,0_14,21528.676
909,2085,Constant_mortality,0_14,11293.34
909,2085,High_variant,0_14,19185.037
909,2085,Instant_replacement,0_14,12736.174
909,2085,Low_variant,0_14,6560.989
909,2085,Medium_variant,0_14,11820.163
909,2085,No_change,0_14,20118.827
909,2085,Zero_migration,0_14,8848.404
909,2085,Medium_variant,0_17,14232.029
909,2085,Constant_fertility,0_19,27931.872
909,2085,Constant_mortality,0_19,15166.723
909,2085,High_variant,0_19,25259.77
909,2085,Instant_replacement,0_19,16946.471
909,2085,Low_variant,0_19,9013.871
909,2085,Medium_variant,0_19,15851.776
909,2085,No_change,0_19,26180.517
909,2085,Zero_migration,0_19,11857.444
909,2085,Constant_fertility,0_24,34035.709
909,2085,Constant_mortality,0_24,19109.002
909,2085,High_variant,0_24,31253.351
909,2085,Instant_replacement,0_24,21168.72
909,2085,Low_variant,0_24,11606.851
909,2085,Medium_variant,0_24,19948.813
909,2085,No_change,0_24,31983.232
909,2085,Zero_migration,0_24,14907.496
909,2085,Medium_variant,3_4,1564.925
909,2085,Medium_variant,3_5,2350.154
909,2085,Medium_variant,3_6,3137.085
909,2085,Medium_variant,4_5,1568.663
909,2085,Medium_variant,4_6,2355.594
909,2085,Medium_variant,5_10,4735.493
909,2085,Medium_variant,5_11,5530.097
909,2085,Constant_fertility,5_14,13917.356
909,2085,Constant_mortality,5_14,7578.976
909,2085,High_variant,5_14,12592.477
909,2085,Instant_replacement,5_14,8462.514
909,2085,Low_variant,5_14,4512.264
909,2085,Medium_variant,5_14,7924.215
909,2085,No_change,5_14,13043.388
909,2085,Zero_migration,5_14,5931.757
909,2085,Medium_variant,6_9,3157.155
909,2085,Medium_variant,6_10,3950.264
909,2085,Medium_variant,6_11,4744.868
909,2085,Medium_variant,6_12,5541.074
909,2085,Medium_variant,7_10,3163.333
909,2085,Medium_variant,7_12,4754.143
909,2085,Medium_variant,11_16,4794.501
909,2085,Medium_variant,11_17,5600.588
909,2085,Medium_variant,11_18,6409.133
909,2085,Medium_variant,12_14,2394.118
909,2085,Medium_variant,12_16,3999.897
909,2085,Medium_variant,12_17,4805.984
909,2085,Medium_variant,12_18,5614.529
909,2085,Medium_variant,13_17,4009.778
909,2085,Medium_variant,13_18,4818.323
909,2085,Medium_variant,13_19,5629.525
909,2085,Constant_fertility,15plus,67832.601
909,2085,Constant_mortality,15plus,50006.491
909,2085,High_variant,15plus,69156.874
909,2085,Instant_replacement,15plus,56260.079
909,2085,Low_variant,15plus,45349.522
909,2085,Medium_variant,15plus,56432.63
909,2085,No_change,15plus,60528.046
909,2085,Zero_migration,15plus,43337.631
909,2085,Medium_variant,15_17,2411.866
909,2085,Constant_fertility,15_24,12507.033
909,2085,Constant_mortality,15_24,7815.662
909,2085,High_variant,15_24,12068.314
909,2085,Instant_replacement,15_24,8432.546
909,2085,Low_variant,15_24,5045.862
909,2085,Medium_variant,15_24,8128.65
909,2085,No_change,15_24,11864.405
909,2085,Zero_migration,15_24,6059.092
909,2085,Constant_fertility,15_49,39118.527
909,2085,Constant_mortality,15_49,27838.613
909,2085,High_variant,15_49,39317.273
909,2085,Instant_replacement,15_49,29216.073
909,2085,Low_variant,15_49,20281.35
909,2085,Medium_variant,15_49,28980.424
909,2085,No_change,15_49,37239.426
909,2085,Zero_migration,15_49,21607.318
909,2085,Constant_fertility,15_59,47873.334
909,2085,Constant_mortality,15_59,35206.545
909,2085,High_variant,15_59,48695.595
909,2085,Instant_replacement,15_59,36936.448
909,2085,Low_variant,15_59,26635.937
909,2085,Medium_variant,15_59,36845.199
909,2085,No_change,15_59,45408.924
909,2085,Zero_migration,15_59,27597.577
909,2085,Constant_fertility,15_64,51876.642
909,2085,Constant_mortality,15_64,38628.388
909,2085,High_variant,15_64,53007.625
909,2085,Instant_replacement,15_64,40576.549
909,2085,Low_variant,15_64,29838.619
909,2085,Medium_variant,15_64,40602.559
909,2085,No_change,15_64,49044.02
909,2085,Zero_migration,15_64,30520.507
909,2085,Medium_variant,16plus,55630.739
909,2085,Medium_variant,17plus,54826.851
909,2085,Medium_variant,18plus,54020.764
909,2085,Medium_variant,18_23,4891.657
909,2085,Constant_fertility,20plus,61429.405
909,2085,Constant_mortality,20plus,46133.108
909,2085,High_variant,20plus,63082.141
909,2085,Instant_replacement,20plus,52049.782
909,2085,Low_variant,20plus,42896.64
909,2085,Medium_variant,20plus,52401.017
909,2085,No_change,20plus,54466.356
909,2085,Zero_migration,20plus,40328.591
909,2085,Constant_fertility,20_64,45473.446
909,2085,Constant_mortality,20_64,34755.005
909,2085,High_variant,20_64,46932.892
909,2085,Instant_replacement,20_64,36366.252
909,2085,Low_variant,20_64,27385.737
909,2085,Medium_variant,20_64,36570.946
909,2085,No_change,20_64,42982.33
909,2085,Zero_migration,20_64,27511.467
909,2085,Constant_fertility,20_69,49167.491
909,2085,Constant_mortality,20_69,37907.435
909,2085,High_variant,20_69,50820.227
909,2085,Instant_replacement,20_69,39787.846
909,2085,Low_variant,20_69,30634.726
909,2085,Medium_variant,20_69,40139.103
909,2085,No_change,20_69,46240.661
909,2085,Zero_migration,20_69,30312.99
909,2085,Medium_variant,21plus,51587.154
909,2085,Constant_fertility,25plus,55325.568
909,2085,Constant_mortality,25plus,42190.829
909,2085,High_variant,25plus,57088.56
909,2085,Instant_replacement,25plus,47827.533
909,2085,Low_variant,25plus,40303.66
909,2085,Medium_variant,25plus,48303.98
909,2085,No_change,25plus,48663.641
909,2085,Zero_migration,25plus,37278.539
909,2085,Constant_fertility,25_49,26611.494
909,2085,Constant_mortality,25_49,20022.951
909,2085,High_variant,25_49,27248.959
909,2085,Instant_replacement,25_49,20783.527
909,2085,Low_variant,25_49,15235.488
909,2085,Medium_variant,25_49,20851.774
909,2085,No_change,25_49,25375.021
909,2085,Zero_migration,25_49,15548.226
909,2085,Constant_fertility,25_64,39369.609
909,2085,Constant_mortality,25_64,30812.726
909,2085,High_variant,25_64,40939.311
909,2085,Instant_replacement,25_64,32144.003
909,2085,Low_variant,25_64,24792.757
909,2085,Medium_variant,25_64,32473.909
909,2085,No_change,25_64,37179.615
909,2085,Zero_migration,25_64,24461.415
909,2085,Constant_fertility,25_69,43063.654
909,2085,Constant_mortality,25_69,33965.156
909,2085,High_variant,25_69,44826.646
909,2085,Instant_replacement,25_69,35565.597
909,2085,Low_variant,25_69,28041.746
909,2085,Medium_variant,25_69,36042.066
909,2085,No_change,25_69,40437.946
909,2085,Zero_migration,25_69,27262.938
909,2085,Constant_fertility,50plus,28714.074
909,2085,Constant_mortality,50plus,22167.878
909,2085,High_variant,50plus,29839.601
909,2085,Instant_replacement,50plus,27044.006
909,2085,Low_variant,50plus,25068.172
909,2085,Medium_variant,50plus,27452.206
909,2085,No_change,50plus,23288.62
909,2085,Zero_migration,50plus,21730.313
909,2085,Constant_fertility,60plus,19959.267
909,2085,Constant_mortality,60plus,14799.946
909,2085,High_variant,60plus,20461.279
909,2085,Instant_replacement,60plus,19323.631
909,2085,Low_variant,60plus,18713.585
909,2085,Medium_variant,60plus,19587.431
909,2085,No_change,60plus,15119.122
909,2085,Zero_migration,60plus,15740.054
909,2085,Constant_fertility,65plus,15955.959
909,2085,Constant_mortality,65plus,11378.103
909,2085,High_variant,65plus,16149.249
909,2085,Instant_replacement,65plus,15683.53
909,2085,Low_variant,65plus,15510.903
909,2085,Medium_variant,65plus,15830.071
909,2085,No_change,65plus,11484.026
909,2085,Zero_migration,65plus,12817.124
909,2085,Constant_fertility,70plus,12261.914
909,2085,Constant_mortality,70plus,8225.673
909,2085,High_variant,70plus,12261.914
909,2085,Instant_replacement,70plus,12261.936
909,2085,Low_variant,70plus,12261.914
909,2085,Medium_variant,70plus,12261.914
909,2085,No_change,70plus,8225.695
909,2085,Zero_migration,70plus,10015.601
909,2085,Constant_fertility,75plus,9042.389
909,2085,Constant_mortality,75plus,5512.074
909,2085,High_variant,75plus,9042.389
909,2085,Instant_replacement,75plus,9042.407
909,2085,Low_variant,75plus,9042.389
909,2085,Medium_variant,75plus,9042.389
909,2085,No_change,75plus,5512.089
909,2085,Zero_migration,75plus,7435.763
909,2085,Constant_fertility,80plus,6202.673
909,2085,Constant_mortality,80plus,3286.004
909,2085,High_variant,80plus,6202.673
909,2085,Instant_replacement,80plus,6202.683
909,2085,Low_variant,80plus,6202.673
909,2085,Medium_variant,80plus,6202.673
909,2085,No_change,80plus,3286.015
909,2085,Zero_migration,80plus,5151.615
909,2085,Constant_fertility,85plus,3918.865
909,2085,Constant_mortality,85plus,1695.515
909,2085,High_variant,85plus,3918.865
909,2085,Instant_replacement,85plus,3918.871
909,2085,Low_variant,85plus,3918.865
909,2085,Medium_variant,85plus,3918.865
909,2085,No_change,85plus,1695.521
909,2085,Zero_migration,85plus,3321.776
909,2085,Constant_fertility,90plus,2115.884
909,2085,Constant_mortality,90plus,672.058
909,2085,High_variant,90plus,2115.884
909,2085,Instant_replacement,90plus,2115.888
909,2085,Low_variant,90plus,2115.884
909,2085,Medium_variant,90plus,2115.884
909,2085,No_change,90plus,672.06
909,2085,Zero_migration,90plus,1845.009
909,2090,Constant_fertility,total,94581.306
909,2090,Constant_mortality,total,61631.149
909,2090,High_variant,total,92270.111
909,2090,Instant_replacement,total,70666.068
909,2090,Low_variant,total,51155.72
909,2090,Medium_variant,total,69339.551
909,2090,No_change,total,84482.123
909,2090,Zero_migration,total,52207.275
909,2090,Medium_variant,0_1,1542.705
909,2090,Constant_fertility,0_4,8130.058
909,2090,Constant_mortality,0_4,3679.278
909,2090,High_variant,0_4,6807.979
909,2090,Instant_replacement,0_4,4330.438
909,2090,Low_variant,0_4,1948.348
909,2090,Medium_variant,0_4,3875.946
909,2090,No_change,0_4,7482.445
909,2090,Zero_migration,0_4,2862.747
909,2090,Constant_fertility,0_14,22977.052
909,2090,Constant_mortality,0_14,11227.073
909,2090,High_variant,0_14,19873.124
909,2090,Instant_replacement,0_14,12936.386
909,2090,Low_variant,0_14,6275.673
909,2090,Medium_variant,0_14,11800.701
909,2090,No_change,0_14,21269.089
909,2090,Zero_migration,0_14,8726.513
909,2090,Medium_variant,0_17,14215.115
909,2090,Constant_fertility,0_19,29781.99
909,2090,Constant_mortality,0_19,15086.149
909,2090,High_variant,0_19,26125.953
909,2090,Instant_replacement,0_19,17206.726
909,2090,Low_variant,0_19,8651.142
909,2090,Medium_variant,0_19,15834.208
909,2090,No_change,0_19,27657.53
909,2090,Zero_migration,0_19,11703.045
909,2090,Constant_fertility,0_24,36234.276
909,2090,Constant_mortality,0_24,19000.263
909,2090,High_variant,0_24,32252.412
909,2090,Instant_replacement,0_24,21471.81
909,2090,Low_variant,0_24,11159.649
909,2090,Medium_variant,0_24,19919.739
909,2090,No_change,0_24,33742.587
909,2090,Zero_migration,0_24,14707.951
909,2090,Medium_variant,3_4,1558.002
909,2090,Medium_variant,3_5,2340.636
909,2090,Medium_variant,3_6,3125.617
909,2090,Medium_variant,4_5,1562.866
909,2090,Medium_variant,4_6,2347.847
909,2090,Medium_variant,5_10,4729.85
909,2090,Medium_variant,5_11,5525.767
909,2090,Constant_fertility,5_14,14846.994
909,2090,Constant_mortality,5_14,7547.795
909,2090,High_variant,5_14,13065.145
909,2090,Instant_replacement,5_14,8605.948
909,2090,Low_variant,5_14,4327.325
909,2090,Medium_variant,5_14,7924.755
909,2090,No_change,5_14,13786.644
909,2090,Zero_migration,5_14,5863.766
909,2090,Medium_variant,6_9,3153.42
909,2090,Medium_variant,6_10,3947.216
909,2090,Medium_variant,6_11,4743.133
909,2090,Medium_variant,6_12,5541.039
909,2090,Medium_variant,7_10,3162.235
909,2090,Medium_variant,7_12,4756.058
909,2090,Medium_variant,11_16,4802.758
909,2090,Medium_variant,11_17,5609.319
909,2090,Medium_variant,11_18,6417.824
909,2090,Medium_variant,12_14,2398.988
909,2090,Medium_variant,12_16,4006.841
909,2090,Medium_variant,12_17,4813.402
909,2090,Medium_variant,12_18,5621.907
909,2090,Medium_variant,13_17,4015.496
909,2090,Medium_variant,13_18,4824.001
909,2090,Medium_variant,13_19,5634.589
909,2090,Constant_fertility,15plus,71604.254
909,2090,Constant_mortality,15plus,50404.076
909,2090,High_variant,15plus,72396.987
909,2090,Instant_replacement,15plus,57729.682
909,2090,Low_variant,15plus,44880.047
909,2090,Medium_variant,15plus,57538.85
909,2090,No_change,15plus,63213.034
909,2090,Zero_migration,15plus,43480.762
909,2090,Medium_variant,15_17,2414.414
909,2090,Constant_fertility,15_24,13257.224
909,2090,Constant_mortality,15_24,7773.19
909,2090,High_variant,15_24,12379.288
909,2090,Instant_replacement,15_24,8535.424
909,2090,Low_variant,15_24,4883.976
909,2090,Medium_variant,15_24,8119.038
909,2090,No_change,15_24,12473.498
909,2090,Zero_migration,15_24,5981.438
909,2090,Constant_fertility,15_49,41298.441
909,2090,Constant_mortality,15_49,27842.466
909,2090,High_variant,15_49,40782.027
909,2090,Instant_replacement,15_49,29658.308
909,2090,Low_variant,15_49,19625.181
909,2090,Medium_variant,15_49,29115.735
909,2090,No_change,15_49,39019.673
909,2090,Zero_migration,15_49,21466.102
909,2090,Constant_fertility,15_59,50446.325
909,2090,Constant_mortality,15_59,35259.932
909,2090,High_variant,15_59,50379.636
909,2090,Instant_replacement,15_59,37531.006
909,2090,Low_variant,15_59,25985.567
909,2090,Medium_variant,15_59,37082.943
909,2090,No_change,15_59,47487.931
909,2090,Zero_migration,15_59,27441.858
909,2090,Constant_fertility,15_64,54600.163
909,2090,Constant_mortality,15_64,38687.978
909,2090,High_variant,15_64,54895.851
909,2090,Instant_replacement,15_64,41261.141
909,2090,Low_variant,15_64,29064.607
909,2090,Medium_variant,15_64,40880.562
909,2090,No_change,15_64,51218.69
909,2090,Zero_migration,15_64,30336.658
909,2090,Medium_variant,16plus,56735.773
909,2090,Medium_variant,17plus,55930.997
909,2090,Medium_variant,18plus,55124.436
909,2090,Medium_variant,18_23,4882.816
909,2090,Constant_fertility,20plus,64799.316
909,2090,Constant_mortality,20plus,46545
909,2090,High_variant,20plus,66144.158
909,2090,Instant_replacement,20plus,53459.342
909,2090,Low_variant,20plus,42504.578
909,2090,Medium_variant,20plus,53505.343
909,2090,No_change,20plus,56824.593
909,2090,Zero_migration,20plus,40504.23
909,2090,Constant_fertility,20_64,47795.225
909,2090,Constant_mortality,20_64,34828.902
909,2090,High_variant,20_64,48643.022
909,2090,Instant_replacement,20_64,36990.801
909,2090,Low_variant,20_64,26689.138
909,2090,Medium_variant,20_64,36847.055
909,2090,No_change,20_64,44830.249
909,2090,Zero_migration,20_64,27360.126
909,2090,Constant_fertility,20_69,51655.249
909,2090,Constant_mortality,20_69,38001.144
909,2090,High_variant,20_69,52810.401
909,2090,Instant_replacement,20_69,40533.619
909,2090,Low_variant,20_69,29780.898
909,2090,Medium_variant,20_69,40476.629
909,2090,No_change,20_69,48190.723
909,2090,Zero_migration,20_69,30160.032
909,2090,Medium_variant,21plus,52692.679
909,2090,Constant_fertility,25plus,58347.03
909,2090,Constant_mortality,25plus,42630.886
909,2090,High_variant,25plus,60017.699
909,2090,Instant_replacement,25plus,49194.258
909,2090,Low_variant,25plus,39996.071
909,2090,Medium_variant,25plus,49419.812
909,2090,No_change,25plus,50739.536
909,2090,Zero_migration,25plus,37499.324
909,2090,Constant_fertility,25_49,28041.217
909,2090,Constant_mortality,25_49,20069.276
909,2090,High_variant,25_49,28402.739
909,2090,Instant_replacement,25_49,21122.884
909,2090,Low_variant,25_49,14741.205
909,2090,Medium_variant,25_49,20996.697
909,2090,No_change,25_49,26546.175
909,2090,Zero_migration,25_49,15484.664
909,2090,Constant_fertility,25_64,41342.939
909,2090,Constant_mortality,25_64,30914.788
909,2090,High_variant,25_64,42516.563
909,2090,Instant_replacement,25_64,32725.717
909,2090,Low_variant,25_64,24180.631
909,2090,Medium_variant,25_64,32761.524
909,2090,No_change,25_64,38745.192
909,2090,Zero_migration,25_64,24355.22
909,2090,Constant_fertility,25_69,45202.963
909,2090,Constant_mortality,25_69,34087.03
909,2090,High_variant,25_69,46683.942
909,2090,Instant_replacement,25_69,36268.535
909,2090,Low_variant,25_69,27272.391
909,2090,Medium_variant,25_69,36391.098
909,2090,No_change,25_69,42105.666
909,2090,Zero_migration,25_69,27155.126
909,2090,Constant_fertility,50plus,30305.813
909,2090,Constant_mortality,50plus,22561.61
909,2090,High_variant,50plus,31614.96
909,2090,Instant_replacement,50plus,28071.374
909,2090,Low_variant,50plus,25254.866
909,2090,Medium_variant,50plus,28423.115
909,2090,No_change,50plus,24193.361
909,2090,Zero_migration,50plus,22014.66
909,2090,Constant_fertility,60plus,21157.929
909,2090,Constant_mortality,60plus,15144.144
909,2090,High_variant,60plus,22017.351
909,2090,Instant_replacement,60plus,20198.676
909,2090,Low_variant,60plus,18894.48
909,2090,Medium_variant,60plus,20455.907
909,2090,No_change,60plus,15725.103
909,2090,Zero_migration,60plus,16038.904
909,2090,Constant_fertility,65plus,17004.091
909,2090,Constant_mortality,65plus,11716.098
909,2090,High_variant,65plus,17501.136
909,2090,Instant_replacement,65plus,16468.541
909,2090,Low_variant,65plus,15815.44
909,2090,Medium_variant,65plus,16658.288
909,2090,No_change,65plus,11994.344
909,2090,Zero_migration,65plus,13144.104
909,2090,Constant_fertility,70plus,13144.067
909,2090,Constant_mortality,70plus,8543.856
909,2090,High_variant,70plus,13333.757
909,2090,Instant_replacement,70plus,12925.723
909,2090,Low_variant,70plus,12723.68
909,2090,Medium_variant,70plus,13028.714
909,2090,No_change,70plus,8633.87
909,2090,Zero_migration,70plus,10344.198
909,2090,Constant_fertility,75plus,9638.376
909,2090,Constant_mortality,75plus,5719.041
909,2090,High_variant,75plus,9638.376
909,2090,Instant_replacement,75plus,9638.397
909,2090,Low_variant,75plus,9638.376
909,2090,Medium_variant,75plus,9638.376
909,2090,No_change,75plus,5719.06
909,2090,Zero_migration,75plus,7710.516
909,2090,Constant_fertility,80plus,6653.479
909,2090,Constant_mortality,80plus,3413.374
909,2090,High_variant,80plus,6653.479
909,2090,Instant_replacement,80plus,6653.496
909,2090,Low_variant,80plus,6653.479
909,2090,Medium_variant,80plus,6653.479
909,2090,No_change,80plus,3413.386
909,2090,Zero_migration,80plus,5348.454
909,2090,Constant_fertility,85plus,4128.237
909,2090,Constant_mortality,85plus,1689.807
909,2090,High_variant,85plus,4128.237
909,2090,Instant_replacement,85plus,4128.246
909,2090,Low_variant,85plus,4128.237
909,2090,Medium_variant,85plus,4128.237
909,2090,No_change,85plus,1689.816
909,2090,Zero_migration,85plus,3347.807
909,2090,Constant_fertility,90plus,2249.63
909,2090,Constant_mortality,90plus,656.934
909,2090,High_variant,90plus,2249.63
909,2090,Instant_replacement,90plus,2249.636
909,2090,Low_variant,90plus,2249.63
909,2090,Medium_variant,90plus,2249.63
909,2090,No_change,90plus,656.938
909,2090,Zero_migration,90plus,1868.337
909,2095,Constant_fertility,total,100226.301
909,2095,Constant_mortality,total,61793.12
909,2095,High_variant,total,96244.206
909,2095,Instant_replacement,total,72322.632
909,2095,Low_variant,total,50247.866
909,2095,Medium_variant,total,70301.733
909,2095,No_change,total,88521.827
909,2095,Zero_migration,total,52179.717
909,2095,Medium_variant,0_1,1528.944
909,2095,Constant_fertility,0_4,8693.1
909,2095,Constant_mortality,0_4,3632.122
909,2095,High_variant,0_4,6981.633
909,2095,Instant_replacement,0_4,4370.191
909,2095,Low_variant,0_4,1853.148
909,2095,Medium_variant,0_4,3843.367
909,2095,No_change,0_4,7915.061
909,2095,Zero_migration,0_4,2801.6
909,2095,Constant_fertility,0_14,24533.757
909,2095,Constant_mortality,0_14,11115.811
909,2095,High_variant,0_14,20495.312
909,2095,Instant_replacement,0_14,13096.081
909,2095,Low_variant,0_14,5974.069
909,2095,Medium_variant,0_14,11734.762
909,2095,No_change,0_14,22477.919
909,2095,Zero_migration,0_14,8572.019
909,2095,Medium_variant,0_17,14150.308
909,2095,Constant_fertility,0_19,31781.455
909,2095,Constant_mortality,0_19,14961.122
909,2095,High_variant,0_19,26976.47
909,2095,Instant_replacement,0_19,17435.039
909,2095,Low_variant,0_19,8259.049
909,2095,Medium_variant,0_19,15770.822
909,2095,No_change,0_19,29220.309
909,2095,Zero_migration,0_19,11520.951
