agebroad,gender,population,global,variant,year
60plus,male,890027.046,900,constant_fertility,2045
65plus,male,653921.76,900,constant_fertility,2045
70plus,male,457112.947,900,constant_fertility,2045
75plus,male,285657.917,900,constant_fertility,2045
80plus,male,153113.038,900,constant_fertility,2045
85plus,male,67462.755,900,constant_fertility,2045
90plus,male,23121.75,900,constant_fertility,2045
total,female,4473186.72,900,constant_mortality,2045
0_4,female,322156.716,900,constant_mortality,2045
0_14,female,953468.713,900,constant_mortality,2045
0_19,female,1264872.944,900,constant_mortality,2045
0_24,female,1576285.767,900,constant_mortality,2045
5_14,female,631311.997,900,constant_mortality,2045
15plus,female,3519718.007,900,constant_mortality,2045
15_24,female,622817.054,900,constant_mortality,2045
15_49,female,2078176.939,900,constant_mortality,2045
15_59,female,2617502.85,900,constant_mortality,2045
15_64,female,2852111.627,900,constant_mortality,2045
20plus,female,3208313.776,900,constant_mortality,2045
20_64,female,2540707.396,900,constant_mortality,2045
20_69,female,2738762.649,900,constant_mortality,2045
25plus,female,2896900.953,900,constant_mortality,2045
25_49,female,1455359.885,900,constant_mortality,2045
25_64,female,2229294.573,900,constant_mortality,2045
25_69,female,2427349.826,900,constant_mortality,2045
50plus,female,1441541.068,900,constant_mortality,2045
60plus,female,902215.157,900,constant_mortality,2045
65plus,female,667606.38,900,constant_mortality,2045
70plus,female,469551.127,900,constant_mortality,2045
75plus,female,297126.266,900,constant_mortality,2045
80plus,female,162710.82,900,constant_mortality,2045
85plus,female,73874.979,900,constant_mortality,2045
90plus,female,26474.746,900,constant_mortality,2045
total,male,4513510.155,900,constant_mortality,2045
0_4,male,338812.046,900,constant_mortality,2045
0_14,male,1004678.191,900,constant_mortality,2045
0_19,male,1334121.356,900,constant_mortality,2045
0_24,male,1663893.296,900,constant_mortality,2045
5_14,male,665866.145,900,constant_mortality,2045
15plus,male,3508831.964,900,constant_mortality,2045
15_24,male,659215.105,900,constant_mortality,2045
15_49,male,2193931.478,900,constant_mortality,2045
15_59,male,2735092.641,900,constant_mortality,2045
15_64,male,2957628.802,900,constant_mortality,2045
20plus,male,3179388.799,900,constant_mortality,2045
20_64,male,2628185.637,900,constant_mortality,2045
20_69,male,2809140.191,900,constant_mortality,2045
25plus,male,2849616.859,900,constant_mortality,2045
25_49,male,1534716.373,900,constant_mortality,2045
25_64,male,2298413.697,900,constant_mortality,2045
25_69,male,2479368.251,900,constant_mortality,2045
50plus,male,1314900.486,900,constant_mortality,2045
60plus,male,773739.323,900,constant_mortality,2045
65plus,male,551203.162,900,constant_mortality,2045
70plus,male,370248.608,900,constant_mortality,2045
75plus,male,219140.444,900,constant_mortality,2045
80plus,male,109839.175,900,constant_mortality,2045
85plus,male,44625.891,900,constant_mortality,2045
90plus,male,13924.293,900,constant_mortality,2045
total,female,5099842.505,900,high_variant,2045
0_4,female,437071.147,900,high_variant,2045
0_14,female,1248306.955,900,high_variant,2045
0_19,female,1638369.397,900,high_variant,2045
0_24,female,2012185.031,900,high_variant,2045
5_14,female,811235.808,900,high_variant,2045
15plus,female,3851535.55,900,high_variant,2045
15_24,female,763878.076,900,high_variant,2045
15_49,female,2284224.722,900,high_variant,2045
15_59,female,2838872.133,900,high_variant,2045
15_64,female,3083234.541,900,high_variant,2045
20plus,female,3461473.108,900,high_variant,2045
20_64,female,2693172.099,900,high_variant,2045
20_69,female,2903239.639,900,high_variant,2045
25plus,female,3087657.474,900,high_variant,2045
25_49,female,1520346.646,900,high_variant,2045
25_64,female,2319356.465,900,high_variant,2045
25_69,female,2529424.005,900,high_variant,2045
50plus,female,1567310.828,900,high_variant,2045
60plus,female,1012663.417,900,high_variant,2045
65plus,female,768301.009,900,high_variant,2045
70plus,female,558233.469,900,high_variant,2045
75plus,female,369630.466,900,high_variant,2045
80plus,female,215141.755,900,high_variant,2045
85plus,female,106063.392,900,high_variant,2045
90plus,female,42294.626,900,high_variant,2045
total,male,5186341.512,900,high_variant,2045
0_4,male,460857.464,900,high_variant,2045
0_14,male,1317809.575,900,high_variant,2045
0_19,male,1730892.854,900,high_variant,2045
0_24,male,2127164.226,900,high_variant,2045
5_14,male,856952.111,900,high_variant,2045
15plus,male,3868531.937,900,high_variant,2045
15_24,male,809354.651,900,high_variant,2045
15_49,male,2415713.389,900,high_variant,2045
15_59,male,2978504.891,900,high_variant,2045
15_64,male,3214610.177,900,high_variant,2045
20plus,male,3455448.658,900,high_variant,2045
20_64,male,2801526.898,900,high_variant,2045
20_69,male,2998335.711,900,high_variant,2045
25plus,male,3059177.286,900,high_variant,2045
25_49,male,1606358.738,900,high_variant,2045
25_64,male,2405255.526,900,high_variant,2045
25_69,male,2602064.339,900,high_variant,2045
50plus,male,1452818.548,900,high_variant,2045
60plus,male,890027.046,900,high_variant,2045
65plus,male,653921.76,900,high_variant,2045
70plus,male,457112.947,900,high_variant,2045
75plus,male,285657.917,900,high_variant,2045
80plus,male,153113.038,900,high_variant,2045
85plus,male,67462.755,900,high_variant,2045
90plus,male,23121.75,900,high_variant,2045
total,female,4509463.719,900,instant_replacement,2045
0_4,female,300857.593,900,instant_replacement,2045
0_14,female,900457.78,900,instant_replacement,2045
0_19,female,1194523.041,900,instant_replacement,2045
0_24,female,1485376.981,900,instant_replacement,2045
5_14,female,599600.187,900,instant_replacement,2045
15plus,female,3609005.939,900,instant_replacement,2045
15_24,female,584919.201,900,instant_replacement,2045
15_49,female,2041762.271,900,instant_replacement,2045
15_59,female,2596375.664,900,instant_replacement,2045
15_64,female,2840726.318,900,instant_replacement,2045
20plus,female,3314940.678,900,instant_replacement,2045
20_64,female,2546661.057,900,instant_replacement,2045
20_69,female,2756719.848,900,instant_replacement,2045
25plus,female,3024086.738,900,instant_replacement,2045
25_49,female,1456843.07,900,instant_replacement,2045
25_64,female,2255807.117,900,instant_replacement,2045
25_69,female,2465865.908,900,instant_replacement,2045
50plus,female,1567243.668,900,instant_replacement,2045
60plus,female,1012630.275,900,instant_replacement,2045
65plus,female,768279.621,900,instant_replacement,2045
70plus,female,558220.83,900,instant_replacement,2045
75plus,female,369623.874,900,instant_replacement,2045
80plus,female,215138.872,900,instant_replacement,2045
85plus,female,106062.409,900,instant_replacement,2045
90plus,female,42294.388,900,instant_replacement,2045
total,male,4572806.628,900,instant_replacement,2045
0_4,male,318848.847,900,instant_replacement,2045
0_14,male,955297.366,900,instant_replacement,2045
0_19,male,1268309.286,900,instant_replacement,2045
0_24,male,1578553.043,900,instant_replacement,2045
5_14,male,636448.519,900,instant_replacement,2045
15plus,male,3617509.262,900,instant_replacement,2045
15_24,male,623255.677,900,instant_replacement,2045
15_49,male,2164752.404,900,instant_replacement,2045
15_59,male,2727511.424,900,instant_replacement,2045
15_64,male,2963605.812,900,instant_replacement,2045
20plus,male,3304497.342,900,instant_replacement,2045
20_64,male,2650593.892,900,instant_replacement,2045
20_69,male,2847394.818,900,instant_replacement,2045
25plus,male,2994253.585,900,instant_replacement,2045
25_49,male,1541496.727,900,instant_replacement,2045
25_64,male,2340350.135,900,instant_replacement,2045
25_69,male,2537151.061,900,instant_replacement,2045
50plus,male,1452756.858,900,instant_replacement,2045
60plus,male,889997.838,900,instant_replacement,2045
65plus,male,653903.45,900,instant_replacement,2045
70plus,male,457102.524,900,instant_replacement,2045
75plus,male,285652.758,900,instant_replacement,2045
80plus,male,153110.947,900,instant_replacement,2045
85plus,male,67462.111,900,instant_replacement,2045
90plus,male,23121.612,900,instant_replacement,2045
total,female,4305281.588,900,low_variant,2045
0_4,female,249515.153,900,low_variant,2045
0_14,female,761525.132,900,low_variant,2045
0_19,female,1016176.5,900,low_variant,2045
0_24,female,1283468.462,900,low_variant,2045
5_14,female,512009.979,900,low_variant,2045
15plus,female,3543756.456,900,low_variant,2045
15_24,female,521943.33,900,low_variant,2045
15_49,female,1976445.628,900,low_variant,2045
15_59,female,2531093.039,900,low_variant,2045
15_64,female,2775455.447,900,low_variant,2045
20plus,female,3289105.088,900,low_variant,2045
20_64,female,2520804.079,900,low_variant,2045
20_69,female,2730871.619,900,low_variant,2045
25plus,female,3021813.126,900,low_variant,2045
25_49,female,1454502.298,900,low_variant,2045
25_64,female,2253512.117,900,low_variant,2045
25_69,female,2463579.657,900,low_variant,2045
50plus,female,1567310.828,900,low_variant,2045
60plus,female,1012663.417,900,low_variant,2045
65plus,female,768301.009,900,low_variant,2045
70plus,female,558233.469,900,low_variant,2045
75plus,female,369630.466,900,low_variant,2045
80plus,female,215141.755,900,low_variant,2045
85plus,female,106063.392,900,low_variant,2045
90plus,female,42294.626,900,low_variant,2045
total,male,4342077.307,900,low_variant,2045
0_4,male,262445.905,900,low_variant,2045
0_14,male,801962.987,900,low_variant,2045
0_19,male,1070824.278,900,low_variant,2045
0_24,male,1353368.14,900,low_variant,2045
5_14,male,539517.082,900,low_variant,2045
15plus,male,3540114.32,900,low_variant,2045
15_24,male,551405.153,900,low_variant,2045
15_49,male,2087295.772,900,low_variant,2045
15_59,male,2650087.274,900,low_variant,2045
15_64,male,2886192.56,900,low_variant,2045
20plus,male,3271253.029,900,low_variant,2045
20_64,male,2617331.269,900,low_variant,2045
20_69,male,2814140.082,900,low_variant,2045
25plus,male,2988709.167,900,low_variant,2045
25_49,male,1535890.619,900,low_variant,2045
25_64,male,2334787.407,900,low_variant,2045
25_69,male,2531596.22,900,low_variant,2045
50plus,male,1452818.548,900,low_variant,2045
60plus,male,890027.046,900,low_variant,2045
65plus,male,653921.76,900,low_variant,2045
70plus,male,457112.947,900,low_variant,2045
75plus,male,285657.917,900,low_variant,2045
80plus,male,153113.038,900,low_variant,2045
85plus,male,67462.755,900,low_variant,2045
90plus,male,23121.75,900,low_variant,2045
0,female,68218.246,900,medium_variant,2045
0_1,female,136141.234,900,medium_variant,2045
0_4,female,338748.045,900,medium_variant,2045
0_14,female,998626.83,900,medium_variant,2045
0_17,female,1192414.477,900,medium_variant,2045
0_19,female,1320993.645,900,medium_variant,2045
0_24,female,1641554.658,900,medium_variant,2045
3_4,female,134845.867,900,medium_variant,2045
3_5,female,201914.638,900,medium_variant,2045
3_6,female,268740.166,900,medium_variant,2045
4_5,female,134375.99,900,medium_variant,2045
4_6,female,201201.518,900,medium_variant,2045
5_14,female,659878.785,900,medium_variant,2045
5_10,female,398743.588,900,medium_variant,2045
5_11,female,464357.477,900,medium_variant,2045
6_9,female,265826.889,900,medium_variant,2045
6_10,female,331674.817,900,medium_variant,2045
6_11,female,397288.706,900,medium_variant,2045
6_12,female,462675.968,900,medium_variant,2045
7_10,female,264849.289,900,medium_variant,2045
7_12,female,395850.44,900,medium_variant,2045
11_16,female,390489.943,900,medium_variant,2045
11_17,female,454922.844,900,medium_variant,2045
11_18,female,519248.913,900,medium_variant,2045
12_14,female,195521.308,900,medium_variant,2045
12_16,female,324876.054,900,medium_variant,2045
12_17,female,389308.955,900,medium_variant,2045
12_18,female,453635.024,900,medium_variant,2045
13_17,female,323921.693,900,medium_variant,2045
13_18,female,388247.762,900,medium_variant,2045
13_19,female,452500.861,900,medium_variant,2045
15_17,female,193787.647,900,medium_variant,2045
18_23,female,385001.681,900,medium_variant,2045
15_24,female,642927.828,900,medium_variant,2045
15_49,female,2130379.14,900,medium_variant,2045
15_59,female,2685026.551,900,medium_variant,2045
15_64,female,2929388.959,900,medium_variant,2045
20_64,female,2607022.144,900,medium_variant,2045
20_69,female,2817089.684,900,medium_variant,2045
25_49,female,1487451.312,900,medium_variant,2045
25_64,female,2286461.131,900,medium_variant,2045
25_69,female,2496528.671,900,medium_variant,2045
15plus,female,3697689.968,900,medium_variant,2045
16plus,female,3632919.926,900,medium_variant,2045
17plus,female,3568335.222,900,medium_variant,2045
18plus,female,3503902.321,900,medium_variant,2045
20plus,female,3375323.153,900,medium_variant,2045
21plus,female,3311143.569,900,medium_variant,2045
25plus,female,3054762.14,900,medium_variant,2045
50plus,female,1567310.828,900,medium_variant,2045
60plus,female,1012663.417,900,medium_variant,2045
65plus,female,768301.009,900,medium_variant,2045
70plus,female,558233.469,900,medium_variant,2045
75plus,female,369630.466,900,medium_variant,2045
80plus,female,215141.755,900,medium_variant,2045
85plus,female,106063.392,900,medium_variant,2045
90plus,female,42294.626,900,medium_variant,2045
total,female,4696316.798,900,medium_variant,2045
0,male,71882.221,900,medium_variant,2045
0_1,male,143381.88,900,medium_variant,2045
0_4,male,356823.251,900,medium_variant,2045
0_14,male,1053206.136,900,medium_variant,2045
0_17,male,1258134.942,900,medium_variant,2045
0_19,male,1394188.765,900,medium_variant,2045
0_24,male,1733603.956,900,medium_variant,2045
3_4,male,142068.056,900,medium_variant,2045
3_5,male,212751.211,900,medium_variant,2045
3_6,male,283195.933,900,medium_variant,2045
4_5,male,141601.833,900,medium_variant,2045
4_6,male,212046.555,900,medium_variant,2045
5_14,male,696382.885,900,medium_variant,2045
5_10,male,420531.404,900,medium_variant,2045
5_11,male,489808.99,900,medium_variant,2045
6_9,male,280347.735,900,medium_variant,2045
6_10,male,349848.249,900,medium_variant,2045
6_11,male,419125.835,900,medium_variant,2045
6_12,male,488187.659,900,medium_variant,2045
7_10,male,279403.527,900,medium_variant,2045
7_12,male,417742.937,900,medium_variant,2045
11_16,male,412623.601,900,medium_variant,2045
11_17,male,480780.287,900,medium_variant,2045
11_18,male,548839.289,900,medium_variant,2045
12_14,male,206573.895,900,medium_variant,2045
12_16,male,343346.015,900,medium_variant,2045
12_17,male,411502.701,900,medium_variant,2045
12_18,male,479561.703,900,medium_variant,2045
13_17,male,342440.877,900,medium_variant,2045
13_18,male,410499.879,900,medium_variant,2045
13_19,male,478494.7,900,medium_variant,2045
15_17,male,204928.806,900,medium_variant,2045
18_23,male,407532.167,900,medium_variant,2045
15_24,male,680397.82,900,medium_variant,2045
15_49,male,2251550.298,900,medium_variant,2045
15_59,male,2814341.8,900,medium_variant,2045
15_64,male,3050447.086,900,medium_variant,2045
20_64,male,2709464.457,900,medium_variant,2045
20_69,male,2906273.27,900,medium_variant,2045
25_49,male,1571152.478,900,medium_variant,2045
25_64,male,2370049.266,900,medium_variant,2045
25_69,male,2566858.079,900,medium_variant,2045
15plus,male,3704368.846,900,medium_variant,2045
16plus,male,3635895.293,900,medium_variant,2045
17plus,male,3567596.726,900,medium_variant,2045
18plus,male,3499440.04,900,medium_variant,2045
20plus,male,3363386.217,900,medium_variant,2045
21plus,male,3295456.548,900,medium_variant,2045
25plus,male,3023971.026,900,medium_variant,2045
50plus,male,1452818.548,900,medium_variant,2045
