global,year,variant,agebroad,sexratio_maleper100female
900,2075,low_variant,15_49,104.079733114271
900,2075,medium_variant,15_49,104.322856245648
900,2075,momentum,15_49,104.654303584995
900,2075,no_change,15_49,104.423426336752
900,2075,zero_migration,15_49,104.307153816272
900,2075,constant_fertility,15_59,104.379923744932
900,2075,constant_mortality,15_59,103.3195304963
900,2075,high_variant,15_59,104.212477614143
900,2075,instant_replacement,15_59,104.975111257134
900,2075,low_variant,15_59,103.728178541852
900,2075,medium_variant,15_59,104.012111132691
900,2075,momentum,15_59,104.086259045914
900,2075,no_change,15_59,103.858137930746
900,2075,zero_migration,15_59,104.013642494807
900,2075,constant_fertility,15_64,104.149626765556
900,2075,constant_mortality,15_64,102.841885589815
900,2075,high_variant,15_64,103.979974129043
900,2075,instant_replacement,15_64,104.579466236027
900,2075,low_variant,15_64,103.409957732763
900,2075,medium_variant,15_64,103.739563250825
900,2075,momentum,15_64,103.522243899252
900,2075,no_change,15_64,103.456372617273
900,2075,zero_migration,15_64,103.741394128349
900,2075,medium_variant,16plus,99.7160686037317
900,2075,medium_variant,17plus,99.6357735917131
900,2075,medium_variant,18plus,99.5531522364094
900,2075,medium_variant,18_23,104.626511620845
900,2075,constant_fertility,20plus,100.367551478929
900,2075,constant_mortality,20plus,98.5091472643284
900,2075,high_variant,20plus,100.154331013623
900,2075,instant_replacement,20plus,99.6884302000891
900,2075,low_variant,20plus,98.414659558669
900,2075,medium_variant,20plus,99.3802642435057
900,2075,momentum,20plus,98.912191995791
900,2075,no_change,20plus,99.6554922458698
900,2075,zero_migration,20plus,99.3884533368698
900,2075,constant_fertility,20_64,104.014712976692
900,2075,constant_mortality,20_64,102.647191178525
900,2075,high_variant,20_64,103.860753248111
900,2075,instant_replacement,20_64,104.477213414535
900,2075,low_variant,20_64,103.311009294531
900,2075,medium_variant,20_64,103.628275241723
900,2075,momentum,20_64,103.311425591327
900,2075,no_change,20_64,103.231445558125
900,2075,zero_migration,20_64,103.629152448422
900,2075,constant_fertility,20_69,103.645149881721
900,2075,constant_mortality,20_69,102.012827183223
900,2075,high_variant,20_69,103.490206091278
900,2075,instant_replacement,20_69,103.933860808679
900,2075,low_variant,20_69,102.81672582175
900,2075,medium_variant,20_69,103.200933777041
900,2075,momentum,20_69,102.594558754664
900,2075,no_change,20_69,102.67853264044
900,2075,zero_migration,20_69,103.195179498283
900,2075,medium_variant,21plus,99.2897255424151
900,2075,constant_fertility,25plus,99.7675060352414
900,2075,constant_mortality,25plus,97.9292577529475
900,2075,high_variant,25plus,99.6283868069259
900,2075,instant_replacement,25plus,99.1824570597827
900,2075,low_variant,25plus,97.9937515889291
900,2075,medium_variant,25plus,98.8974936591959
900,2075,momentum,25plus,98.2866546414826
900,2075,no_change,25plus,98.9519322166469
900,2075,zero_migration,25plus,98.9054378513564
900,2075,constant_fertility,25_49,104.533054467316
900,2075,constant_mortality,25_49,103.747287480189
900,2075,high_variant,25_49,104.344991851387
900,2075,instant_replacement,25_49,105.106803004576
900,2075,low_variant,25_49,103.960422559999
900,2075,medium_variant,25_49,104.190523574197
900,2075,momentum,25_49,104.39645717722
900,2075,no_change,25_49,104.216429243767
900,2075,zero_migration,25_49,104.167450779697
900,2075,constant_fertility,25_64,103.860474898423
900,2075,constant_mortality,25_64,102.410679309485
900,2075,high_variant,25_64,103.722182088536
900,2075,instant_replacement,25_64,104.347779073945
900,2075,low_variant,25_64,103.196495161179
900,2075,medium_variant,25_64,103.499957677305
900,2075,momentum,25_64,103.052363681319
900,2075,no_change,25_64,102.957303059944
900,2075,zero_migration,25_64,103.501352984572
900,2075,constant_fertility,25_69,103.441735725014
900,2075,constant_mortality,25_69,101.722394872377
900,2075,high_variant,25_69,103.309797013512
900,2075,instant_replacement,25_69,103.755141286757
900,2075,low_variant,25_69,102.667940748984
900,2075,medium_variant,25_69,103.033582832203
900,2075,momentum,25_69,102.273151601968
900,2075,no_change,25_69,102.33565521744
900,2075,zero_migration,25_69,103.027379670606
900,2075,constant_fertility,50plus,94.7773832198777
900,2075,constant_mortality,50plus,92.5459689706134
900,2075,high_variant,50plus,94.9644379267357
900,2075,instant_replacement,50plus,94.697305999391
900,2075,low_variant,50plus,94.1584491316385
900,2075,medium_variant,50plus,94.57825023705
900,2075,momentum,50plus,92.7269826391188
900,2075,no_change,50plus,92.7864804192333
900,2075,zero_migration,50plus,94.5999237922706
900,2075,constant_fertility,60plus,90.9222377869993
900,2075,constant_mortality,60plus,88.0829118752859
900,2075,high_variant,60plus,90.9222375656796
900,2075,instant_replacement,60plus,90.9226506882785
900,2075,low_variant,60plus,90.9222349733223
900,2075,medium_variant,60plus,90.9222376241058
900,2075,momentum,60plus,88.1277796719906
900,2075,no_change,60plus,88.0829238577006
900,2075,zero_migration,60plus,90.9172561537407
900,2075,constant_fertility,65plus,88.249080142454
900,2075,constant_mortality,65plus,84.8057796707796
900,2075,high_variant,65plus,88.2490794438948
900,2075,instant_replacement,65plus,88.2493938577136
900,2075,low_variant,65plus,88.2490787720679
900,2075,medium_variant,65plus,88.2490781589246
900,2075,momentum,65plus,84.8461321971704
900,2075,no_change,65plus,84.8058503051704
900,2075,zero_migration,65plus,88.2357204320206
900,2075,constant_fertility,70plus,84.915941844092
900,2075,constant_mortality,70plus,80.6407541097672
900,2075,high_variant,70plus,84.915941844092
900,2075,instant_replacement,70plus,84.9162424755091
900,2075,low_variant,70plus,84.915941844092
900,2075,medium_variant,70plus,84.915941844092
900,2075,momentum,70plus,80.6988334778261
900,2075,no_change,70plus,80.6408724266805
900,2075,zero_migration,70plus,84.9151425760489
900,2075,constant_fertility,75plus,80.8352657263603
900,2075,constant_mortality,75plus,75.4622770936339
900,2075,high_variant,75plus,80.8352657263603
900,2075,instant_replacement,75plus,80.8355570557094
900,2075,low_variant,75plus,80.8352657263603
900,2075,medium_variant,75plus,80.8352657263603
900,2075,momentum,75plus,75.5778739227338
900,2075,no_change,75plus,75.4624259133426
900,2075,zero_migration,75plus,80.8889452127287
900,2075,constant_fertility,80plus,75.890888754153
900,2075,constant_mortality,80plus,69.3381603695913
900,2075,high_variant,80plus,75.890888754153
900,2075,instant_replacement,80plus,75.8911738739252
900,2075,low_variant,80plus,75.890888754153
900,2075,medium_variant,80plus,75.890888754153
900,2075,momentum,80plus,69.5830142876061
900,2075,no_change,80plus,69.3383091161201
900,2075,zero_migration,80plus,76.0733970528942
900,2075,constant_fertility,85plus,69.341009421923
900,2075,constant_mortality,85plus,62.017867153637
900,2075,high_variant,85plus,69.341009421923
900,2075,instant_replacement,85plus,69.3412620504398
900,2075,low_variant,85plus,69.341009421923
900,2075,medium_variant,85plus,69.341009421923
900,2075,momentum,85plus,62.3993813971338
900,2075,no_change,85plus,62.0179865727441
900,2075,zero_migration,85plus,69.6823967335865
900,2075,constant_fertility,90plus,60.1376192615972
900,2075,constant_mortality,90plus,53.3024919409086
900,2075,high_variant,90plus,60.1376192615972
900,2075,instant_replacement,90plus,60.1378071248927
900,2075,low_variant,90plus,60.1376192615972
900,2075,medium_variant,90plus,60.1376192615972
900,2075,momentum,90plus,53.644021288597
900,2075,no_change,90plus,53.3025563566348
900,2075,zero_migration,90plus,60.4762710041045
900,2080,constant_fertility,"Region, subregion, country or area *",WORLD
900,2080,constant_mortality,"Region, subregion, country or area *",WORLD
900,2080,high_variant,"Region, subregion, country or area *",WORLD
900,2080,instant_replacement,"Region, subregion, country or area *",WORLD
900,2080,low_variant,"Region, subregion, country or area *",WORLD
900,2080,medium_variant,"Region, subregion, country or area *",WORLD
900,2080,momentum,"Region, subregion, country or area *",WORLD
900,2080,no_change,"Region, subregion, country or area *",WORLD
900,2080,zero_migration,"Region, subregion, country or area *",WORLD
900,2080,constant_fertility,total,102.204285646095
900,2080,constant_mortality,total,99.9318666777531
900,2080,high_variant,total,101.646093149966
900,2080,instant_replacement,total,101.143514073679
900,2080,low_variant,total,99.4109235407905
900,2080,medium_variant,total,100.692700517198
900,2080,momentum,total,100.590163110849
900,2080,no_change,total,101.599393149686
900,2080,zero_migration,total,100.699866637457
900,2080,medium_variant,0_1,104.981247933571
900,2080,constant_fertility,0_4,104.791258362625
900,2080,constant_mortality,0_4,104.708777276436
900,2080,high_variant,0_4,105.087539780885
900,2080,instant_replacement,0_4,105.69546355515
900,2080,low_variant,0_4,104.751455285889
900,2080,medium_variant,0_4,104.952114145901
900,2080,momentum,0_4,105.458939743594
900,2080,no_change,0_4,104.488539722135
900,2080,zero_migration,0_4,104.9613541788
900,2080,constant_fertility,0_14,104.803542965938
900,2080,constant_mortality,0_14,104.635149804193
900,2080,high_variant,0_14,105.015073391113
900,2080,instant_replacement,0_14,105.630789822691
900,2080,low_variant,0_14,104.668049572457
900,2080,medium_variant,0_14,104.87638008383
900,2080,momentum,0_14,105.40305112691
900,2080,no_change,0_14,104.517382574398
900,2080,zero_migration,0_14,104.885848540672
900,2080,medium_variant,0_17,104.852512342924
900,2080,constant_fertility,0_19,104.808176239472
900,2080,constant_mortality,0_19,104.602234121258
900,2080,high_variant,0_19,104.97459070566
900,2080,instant_replacement,0_19,105.594934448305
900,2080,low_variant,0_19,104.617931271747
900,2080,medium_variant,0_19,104.832612655369
900,2080,momentum,0_19,105.371110229704
900,2080,no_change,0_19,104.545240073835
900,2080,zero_migration,0_19,104.841927375495
900,2080,constant_fertility,0_24,104.795964218374
900,2080,constant_mortality,0_24,104.54384644807
900,2080,high_variant,0_24,104.917348210192
900,2080,instant_replacement,0_24,105.548767580978
900,2080,low_variant,0_24,104.546749141831
900,2080,medium_variant,0_24,104.769740471858
900,2080,momentum,0_24,105.314411869606
900,2080,no_change,0_24,104.551873982503
900,2080,zero_migration,0_24,104.776108596134
900,2080,medium_variant,3_4,104.92404213611
900,2080,medium_variant,3_5,104.916303301021
900,2080,medium_variant,3_6,104.908923289975
900,2080,medium_variant,4_5,104.908359142765
900,2080,medium_variant,4_6,104.901173387733
900,2080,medium_variant,5_10,104.867101396554
900,2080,medium_variant,5_11,104.86032079991
900,2080,constant_fertility,5_14,104.810968578329
900,2080,constant_mortality,5_14,104.598809506368
900,2080,high_variant,5_14,104.976897774449
900,2080,instant_replacement,5_14,105.598305197965
900,2080,low_variant,5_14,104.629280664356
900,2080,medium_variant,5_14,104.838712170083
900,2080,momentum,5_14,105.374675092029
900,2080,no_change,5_14,104.534520296191
900,2080,zero_migration,5_14,104.848295582969
900,2080,medium_variant,6_9,104.866984294945
900,2080,medium_variant,6_10,104.860365021653
900,2080,medium_variant,6_11,104.853580664983
900,2080,medium_variant,6_12,104.846595765964
900,2080,medium_variant,7_10,104.853760998589
900,2080,medium_variant,7_12,104.839904184753
900,2080,medium_variant,11_16,104.779082803796
900,2080,medium_variant,11_17,104.769379204743
900,2080,medium_variant,11_18,104.75762343184
900,2080,medium_variant,12_14,104.788392254753
900,2080,medium_variant,12_16,104.77096461598
900,2080,medium_variant,12_17,104.760998896774
900,2080,medium_variant,12_18,104.748763430109
900,2080,medium_variant,13_17,104.752255070265
900,2080,medium_variant,13_18,104.739440137177
900,2080,medium_variant,13_19,104.72422194142
900,2080,constant_fertility,15plus,101.012166715158
900,2080,constant_mortality,15plus,98.833254006525
900,2080,high_variant,15plus,100.634954413448
900,2080,instant_replacement,15plus,100.152202346286
900,2080,low_variant,15plus,98.5703170593435
900,2080,medium_variant,15plus,99.737553553945
900,2080,momentum,15plus,99.3838938038226
900,2080,no_change,15plus,100.298912522935
900,2080,zero_migration,15plus,99.7420377515278
900,2080,medium_variant,15_17,104.733622581219
900,2080,constant_fertility,15_24,104.780591141297
900,2080,constant_mortality,15_24,104.410535631128
900,2080,high_variant,15_24,104.759251615583
900,2080,instant_replacement,15_24,105.425524282325
900,2080,low_variant,15_24,104.382150152946
900,2080,medium_variant,15_24,104.610569745201
900,2080,momentum,15_24,105.179750573788
900,2080,no_change,15_24,104.618976663428
900,2080,zero_migration,15_24,104.612352823691
900,2080,constant_fertility,15_49,104.528700293502
900,2080,constant_mortality,15_49,103.780776354813
900,2080,high_variant,15_49,104.39114503903
900,2080,instant_replacement,15_49,105.125101861437
900,2080,low_variant,15_49,103.959652150549
900,2080,medium_variant,15_49,104.215790479843
900,2080,momentum,15_49,104.481010750158
900,2080,no_change,15_49,104.229888422309
900,2080,zero_migration,15_49,104.199710231981
900,2080,constant_fertility,15_59,104.244892450496
900,2080,constant_mortality,15_59,103.094364905833
900,2080,high_variant,15_59,104.092083012699
900,2080,instant_replacement,15_59,104.828797484759
900,2080,low_variant,15_59,103.568234842559
900,2080,medium_variant,15_59,103.877343556274
900,2080,momentum,15_59,103.842210339121
900,2080,no_change,15_59,103.665852524211
900,2080,zero_migration,15_59,103.882703795375
900,2080,constant_fertility,15_64,104.019044446072
900,2080,constant_mortality,15_64,102.597706311885
900,2080,high_variant,15_64,103.850802833578
900,2080,instant_replacement,15_64,104.604300234589
900,2080,low_variant,15_64,103.241634653158
900,2080,medium_variant,15_64,103.598211232182
900,2080,momentum,15_64,103.39094816566
900,2080,no_change,15_64,103.265502246846
900,2080,zero_migration,15_64,103.60927743434
900,2080,medium_variant,16plus,99.659746806135
900,2080,medium_variant,17plus,99.5797489539474
900,2080,medium_variant,18plus,99.4975693270368
900,2080,medium_variant,18_23,104.573431062208
900,2080,constant_fertility,20plus,100.495545799874
900,2080,constant_mortality,20plus,98.34288533711
900,2080,high_variant,20plus,100.198201134684
900,2080,instant_replacement,20plus,99.7290155678395
900,2080,low_variant,20plus,98.2078598433268
900,2080,medium_variant,20plus,99.3268511947344
900,2080,momentum,20plus,98.8531592047731
900,2080,no_change,20plus,99.7057797778464
900,2080,zero_migration,20plus,99.3298683270078
900,2080,constant_fertility,20_64,103.877993290433
900,2080,constant_mortality,20_64,102.381892214907
900,2080,high_variant,20_64,103.715669572385
900,2080,instant_replacement,20_64,104.503539157518
900,2080,low_variant,20_64,103.125829694291
900,2080,medium_variant,20_64,103.470800260126
900,2080,momentum,20_64,103.167295623393
900,2080,no_change,20_64,103.033474058357
900,2080,zero_migration,20_64,103.481940713162
900,2080,constant_fertility,20_69,103.541206238672
900,2080,constant_mortality,20_69,101.73357912605
900,2080,high_variant,20_69,103.369258754112
900,2080,instant_replacement,20_69,103.950865025094
900,2080,low_variant,20_69,102.632863658437
900,2080,medium_variant,20_69,103.058707922802
900,2080,momentum,20_69,102.431871313754
900,2080,no_change,20_69,102.497291781924
900,2080,zero_migration,20_69,103.06778284302
900,2080,medium_variant,21plus,99.2381997646183
900,2080,constant_fertility,25plus,99.9111757009604
900,2080,constant_mortality,25plus,97.771075235582
900,2080,high_variant,25plus,99.6955187609957
900,2080,instant_replacement,25plus,99.2432427359493
900,2080,low_variant,25plus,97.7939921293974
900,2080,medium_variant,25plus,98.8576012369104
900,2080,momentum,25plus,98.2388008618136
900,2080,no_change,25plus,99.0151836403666
900,2080,zero_migration,25plus,98.8599591126417
900,2080,constant_fertility,25_49,104.387217055586
900,2080,constant_mortality,25_49,103.530034530939
900,2080,high_variant,25_49,104.221049322754
900,2080,instant_replacement,25_49,105.003956097646
900,2080,low_variant,25_49,103.8134848919
900,2080,medium_variant,25_49,104.055415283807
900,2080,momentum,25_49,104.191910683879
900,2080,no_change,25_49,104.019241887305
900,2080,zero_migration,25_49,104.031882750399
900,2080,constant_fertility,25_64,103.719952022656
900,2080,constant_mortality,25_64,102.132213019941
900,2080,high_variant,25_64,103.569968881768
900,2080,instant_replacement,25_64,104.392624548078
900,2080,low_variant,25_64,103.000625057441
900,2080,medium_variant,25_64,103.333658173388
900,2080,momentum,25_64,102.910068912098
900,2080,no_change,25_64,102.754072553973
900,2080,zero_migration,25_64,103.346723319377
900,2080,constant_fertility,25_69,103.337765144923
900,2080,constant_mortality,25_69,101.431559229146
900,2080,high_variant,25_69,103.186627603565
900,2080,instant_replacement,25_69,103.788338601995
900,2080,low_variant,25_69,102.476739344543
900,2080,medium_variant,25_69,102.886457322882
900,2080,momentum,25_69,102.110640395307
900,2080,no_change,25_69,102.149546716087
900,2080,zero_migration,25_69,102.896918524816
900,2080,constant_fertility,50plus,95.0591516555145
900,2080,constant_mortality,50plus,92.4906780010617
900,2080,high_variant,50plus,95.2959453485176
900,2080,instant_replacement,50plus,94.9424691944253
900,2080,low_variant,50plus,94.0080805823086
900,2080,medium_variant,50plus,94.6982995851635
900,2080,momentum,50plus,92.7979909322721
900,2080,no_change,50plus,92.9267361176201
900,2080,zero_migration,50plus,94.7079145518154
900,2080,constant_fertility,60plus,91.4036534676717
900,2080,constant_mortality,60plus,88.2879374835006
900,2080,high_variant,60plus,91.5441792956638
900,2080,instant_replacement,60plus,91.4306151940043
900,2080,low_variant,60plus,91.0660741221711
900,2080,medium_variant,60plus,91.3103073991
900,2080,momentum,60plus,88.4322042703444
900,2080,no_change,60plus,88.4086500001164
900,2080,zero_migration,60plus,91.276518646455
900,2080,constant_fertility,65plus,88.8476760811023
900,2080,constant_mortality,65plus,85.2492987589045
900,2080,high_variant,65plus,88.8476767653133
900,2080,instant_replacement,65plus,88.8482468728519
900,2080,low_variant,65plus,88.8476782512087
900,2080,medium_variant,65plus,88.8476797745446
900,2080,momentum,65plus,85.2869094842202
900,2080,no_change,65plus,85.2493582104729
900,2080,zero_migration,65plus,88.7824037493449
900,2080,constant_fertility,70plus,85.642358338463
900,2080,constant_mortality,70plus,81.2494998422555
900,2080,high_variant,70plus,85.6423592058213
900,2080,instant_replacement,70plus,85.6428220523118
900,2080,low_variant,70plus,85.6423588301295
900,2080,medium_variant,70plus,85.6423589773404
900,2080,momentum,70plus,81.2713977327952
900,2080,no_change,70plus,81.2496316497555
900,2080,zero_migration,70plus,85.5498679799048
900,2080,constant_fertility,75plus,81.6213291967792
900,2080,constant_mortality,75plus,76.1728422331726
900,2080,high_variant,75plus,81.6213291967792
900,2080,instant_replacement,75plus,81.6217819768136
900,2080,low_variant,75plus,81.6213291967792
900,2080,medium_variant,75plus,81.6213291967792
900,2080,momentum,75plus,76.202652860502
900,2080,no_change,75plus,76.1730145764809
900,2080,zero_migration,75plus,81.5236461114911
900,2080,constant_fertility,80plus,76.6980821295963
900,2080,constant_mortality,80plus,70.0747924730743
900,2080,high_variant,80plus,76.6980821295964
900,2080,instant_replacement,80plus,76.6985228117917
900,2080,low_variant,80plus,76.6980821295963
900,2080,medium_variant,80plus,76.6980821295964
900,2080,momentum,80plus,70.1629796815058
900,2080,no_change,80plus,70.0749668326487
900,2080,zero_migration,80plus,76.6486642043143
900,2080,constant_fertility,85plus,70.6017714063411
900,2080,constant_mortality,85plus,62.8918862673219
900,2080,high_variant,85plus,70.6017714063411
900,2080,instant_replacement,85plus,70.6021803456355
900,2080,low_variant,85plus,70.6017714063411
900,2080,medium_variant,85plus,70.6017714063411
900,2080,momentum,85plus,63.1208778060262
900,2080,no_change,85plus,62.8920113304811
900,2080,zero_migration,85plus,70.7046321312871
900,2080,constant_fertility,90plus,62.2028933151569
900,2080,constant_mortality,90plus,54.2249829418881
900,2080,high_variant,90plus,62.2028933151569
900,2080,instant_replacement,90plus,62.2032154124353
900,2080,low_variant,90plus,62.2028933151569
900,2080,medium_variant,90plus,62.2028933151569
900,2080,momentum,90plus,54.5790388123855
900,2080,no_change,90plus,54.2250544027742
900,2080,zero_migration,90plus,62.5059997174215
900,2085,constant_fertility,"Region, subregion, country or area *",WORLD
900,2085,constant_mortality,"Region, subregion, country or area *",WORLD
900,2085,high_variant,"Region, subregion, country or area *",WORLD
900,2085,instant_replacement,"Region, subregion, country or area *",WORLD
900,2085,low_variant,"Region, subregion, country or area *",WORLD
900,2085,medium_variant,"Region, subregion, country or area *",WORLD
900,2085,momentum,"Region, subregion, country or area *",WORLD
900,2085,no_change,"Region, subregion, country or area *",WORLD
900,2085,zero_migration,"Region, subregion, country or area *",WORLD
900,2085,constant_fertility,total,102.271644408437
900,2085,constant_mortality,total,99.7517078020531
900,2085,high_variant,total,101.643532799093
900,2085,instant_replacement,total,101.173768407163
900,2085,low_variant,total,99.1924105469841
900,2085,medium_variant,total,100.614067474903
900,2085,momentum,total,100.522387935023
900,2085,no_change,total,101.588463898914
900,2085,zero_migration,total,100.621814501933
900,2085,medium_variant,0_1,104.97020854101
900,2085,constant_fertility,0_4,104.685739704791
900,2085,constant_mortality,0_4,104.694449620313
900,2085,high_variant,0_4,105.089435718815
900,2085,instant_replacement,0_4,105.713787089923
900,2085,low_variant,0_4,104.738872567631
900,2085,medium_variant,0_4,104.94878509717
900,2085,momentum,0_4,105.46544374611
900,2085,no_change,0_4,104.34740100493
900,2085,zero_migration,0_4,104.958857903064
900,2085,constant_fertility,0_14,104.701042225365
900,2085,constant_mortality,0_14,104.617313894102
900,2085,high_variant,0_14,105.028312771044
900,2085,instant_replacement,0_14,105.660769878798
900,2085,low_variant,0_14,104.669720727809
900,2085,medium_variant,0_14,104.884422755591
900,2085,momentum,0_14,105.413493068967
900,2085,no_change,0_14,104.361030117071
900,2085,zero_migration,0_14,104.894618692356
900,2085,medium_variant,0_17,104.86161496544
900,2085,constant_fertility,0_19,104.704783956964
900,2085,constant_mortality,0_19,104.581224292093
900,2085,high_variant,0_19,104.988938311629
900,2085,instant_replacement,0_19,105.623743870481
900,2085,low_variant,0_19,104.623567527553
900,2085,medium_variant,0_19,104.842729339028
900,2085,momentum,0_19,105.376532967837
900,2085,no_change,0_19,104.384338838855
900,2085,zero_migration,0_19,104.852712511875
900,2085,constant_fertility,0_24,104.690847950134
900,2085,constant_mortality,0_24,104.518675129849
900,2085,high_variant,0_24,104.932080117745
900,2085,instant_replacement,0_24,105.575243800536
900,2085,low_variant,0_24,104.553845886981
900,2085,medium_variant,0_24,104.780904319736
900,2085,momentum,0_24,105.313361421151
900,2085,no_change,0_24,104.386281011086
900,2085,zero_migration,0_24,104.788067708644
900,2085,medium_variant,3_4,104.927988248599
900,2085,medium_variant,3_5,104.921853388419
900,2085,medium_variant,3_6,104.915840420014
900,2085,medium_variant,4_5,104.915633955548
900,2085,medium_variant,4_6,104.909699427032
900,2085,medium_variant,5_10,104.879842500222
900,2085,medium_variant,5_11,104.873408085583
900,2085,constant_fertility,5_14,104.710362034922
900,2085,constant_mortality,5_14,104.579447861299
900,2085,high_variant,5_14,104.99619036355
900,2085,instant_replacement,5_14,105.634122773508
900,2085,low_variant,5_14,104.637942563185
900,2085,medium_variant,5_14,104.852577066157
900,2085,momentum,5_14,105.387093837842
900,2085,no_change,5_14,104.369183602311
900,2085,zero_migration,5_14,104.862839694514
900,2085,medium_variant,6_9,104.880123602909
900,2085,medium_variant,6_10,104.873912217538
900,2085,medium_variant,6_11,104.867401395788
900,2085,medium_variant,6_12,104.860622353977
900,2085,medium_variant,7_10,104.867944901801
900,2085,medium_variant,7_12,104.854442513694
900,2085,medium_variant,11_16,104.794557547718
900,2085,medium_variant,11_17,104.784684511498
900,2085,medium_variant,11_18,104.773207934156
900,2085,medium_variant,12_14,104.804200842303
900,2085,medium_variant,12_16,104.786492065457
900,2085,medium_variant,12_17,104.776321968823
900,2085,medium_variant,12_18,104.764404863194
900,2085,medium_variant,13_17,104.767579308455
900,2085,medium_variant,13_18,104.755136905813
900,2085,medium_variant,13_19,104.740814357717
900,2085,constant_fertility,15plus,101.105684604008
900,2085,constant_mortality,15plus,98.6329693767772
900,2085,high_variant,15plus,100.639478460623
900,2085,instant_replacement,15plus,100.188966495694
900,2085,low_variant,15plus,98.3447860647141
900,2085,medium_variant,15plus,99.6591983232682
900,2085,momentum,15plus,99.293229037112
900,2085,no_change,15plus,100.301997187145
900,2085,zero_migration,15plus,99.6641021108833
900,2085,medium_variant,15_17,104.748474182739
900,2085,constant_fertility,15_24,104.669851726659
900,2085,constant_mortality,15_24,104.375175480873
900,2085,high_variant,15_24,104.775412296445
900,2085,instant_replacement,15_24,105.446309335087
900,2085,low_variant,15_24,104.398741611199
900,2085,medium_variant,15_24,104.626939340377
900,2085,momentum,15_24,105.160616904633
900,2085,no_change,15_24,104.436033393649
900,2085,zero_migration,15_24,104.629615406543
900,2085,constant_fertility,15_49,104.403644659206
900,2085,constant_mortality,15_49,103.633541863908
900,2085,high_variant,15_49,104.337091103127
900,2085,instant_replacement,15_49,105.091237236015
900,2085,low_variant,15_49,103.881747922959
900,2085,medium_variant,15_49,104.152081695755
900,2085,momentum,15_49,104.357791232487
900,2085,no_change,15_49,104.038497736975
900,2085,zero_migration,15_49,104.136104988066
900,2085,constant_fertility,15_59,104.135873114459
900,2085,constant_mortality,15_59,102.908880545071
900,2085,high_variant,15_59,104.019538413506
900,2085,instant_replacement,15_59,104.750249374568
900,2085,low_variant,15_59,103.462937325692
900,2085,medium_variant,15_59,103.791795490049
900,2085,momentum,15_59,103.65439302553
900,2085,no_change,15_59,103.489000283399
900,2085,zero_migration,15_59,103.796426724913
900,2085,constant_fertility,15_64,103.913855106631
900,2085,constant_mortality,15_64,102.392431264197
900,2085,high_variant,15_64,103.768623628556
900,2085,instant_replacement,15_64,104.500283362812
900,2085,low_variant,15_64,103.123634320756
900,2085,medium_variant,15_64,103.502841716665
900,2085,momentum,15_64,103.171014531905
900,2085,no_change,15_64,103.093357413964
900,2085,zero_migration,15_64,103.516293497754
900,2085,medium_variant,16plus,99.5812644597124
900,2085,medium_variant,17plus,99.5011897130824
900,2085,medium_variant,18plus,99.4189662454819
900,2085,medium_variant,18_23,104.595687750523
900,2085,constant_fertility,20plus,100.597139040894
900,2085,constant_mortality,20plus,98.1341797928379
900,2085,high_variant,20plus,100.209511698572
900,2085,instant_replacement,20plus,99.7710704716249
900,2085,low_variant,20plus,97.9744395487559
900,2085,medium_variant,20plus,99.2481361617126
900,2085,momentum,20plus,98.7558612861984
900,2085,no_change,20plus,99.7133388893229
900,2085,zero_migration,20plus,99.2515318514164
900,2085,constant_fertility,20_64,103.768681947191
900,2085,constant_mortality,20_64,102.158586029753
900,2085,high_variant,20_64,103.621833461937
900,2085,instant_replacement,20_64,104.385448506066
900,2085,low_variant,20_64,102.99513407847
900,2085,medium_variant,20_64,103.363606094175
900,2085,momentum,20_64,102.923276844454
900,2085,no_change,20_64,102.855761904646
900,2085,zero_migration,20_64,103.377359299473
900,2085,constant_fertility,20_69,103.43880147295
900,2085,constant_mortality,20_69,101.492895055977
900,2085,high_variant,20_69,103.262328310439
900,2085,instant_replacement,20_69,104.03856779174
900,2085,low_variant,20_69,102.502262244267
900,2085,medium_variant,20_69,102.946155567346
900,2085,momentum,20_69,102.296648328137
900,2085,no_change,20_69,102.326249379008
900,2085,zero_migration,20_69,102.963028429148
900,2085,medium_variant,21plus,99.159418191331
900,2085,constant_fertility,25plus,100.022814832648
900,2085,constant_mortality,25plus,97.5550662759938
900,2085,high_variant,25plus,99.7179673013152
900,2085,instant_replacement,25plus,99.2931468351566
900,2085,low_variant,25plus,97.5533829719732
900,2085,medium_variant,25plus,98.7801969184763
900,2085,momentum,25plus,98.1359678157229
900,2085,no_change,25plus,99.0285739430057
900,2085,zero_migration,25plus,98.7828583043575
900,2085,constant_fertility,25_49,104.250830002945
900,2085,constant_mortality,25_49,103.340899606652
900,2085,high_variant,25_49,104.137834155226
900,2085,instant_replacement,25_49,104.94839489233
900,2085,low_variant,25_49,103.703353769435
900,2085,medium_variant,25_49,103.96086723155
900,2085,momentum,25_49,104.026419713905
900,2085,no_change,25_49,103.819174966682
900,2085,zero_migration,25_49,103.937199951686
900,2085,constant_fertility,25_64,103.607396448151
900,2085,constant_mortality,25_64,101.888077159501
900,2085,high_variant,25_64,103.462281996027
900,2085,instant_replacement,25_64,104.258047139751
900,2085,low_variant,25_64,102.854754500847
900,2085,medium_variant,25_64,103.211939113643
900,2085,momentum,25_64,102.638402233526
900,2085,no_change,25_64,102.571509783271
900,2085,zero_migration,25_64,103.227799572734
900,2085,constant_fertility,25_69,103.23168211929
