agebroad,gender,percentagetotalpopulation,global,variant,year
15_59,male,61.971087432771,900,constant_fertility,2015
15_64,male,65.8254792953626,900,constant_fertility,2015
20plus,male,64.9689804640147,900,constant_fertility,2015
20_64,male,57.5966642601194,900,constant_fertility,2015
20_69,male,60.3728231058914,900,constant_fertility,2015
25plus,male,56.6682970331039,900,constant_fertility,2015
25_49,male,35.5092480862608,900,constant_fertility,2015
25_64,male,49.2959808292086,900,constant_fertility,2015
25_69,male,52.0721396749805,900,constant_fertility,2015
50plus,male,21.1590489468431,900,constant_fertility,2015
60plus,male,11.2267080664869,900,constant_fertility,2015
65plus,male,7.37231620389535,900,constant_fertility,2015
70plus,male,4.59615735812336,900,constant_fertility,2015
75plus,male,2.67243524290549,900,constant_fertility,2015
80plus,male,1.30169869296071,900,constant_fertility,2015
85plus,male,0.50704272679521,900,constant_fertility,2015
90plus,male,0.135993671824924,900,constant_fertility,2015
"Region, subregion, country or area *",female,WORLD,900,constant_mortality,2015
total,female,100,900,constant_mortality,2015
0_4,female,8.89419961435977,900,constant_mortality,2015
0_14,female,25.4827624616086,900,constant_mortality,2015
0_19,female,33.3318059883709,900,constant_mortality,2015
0_24,female,41.3052488201604,900,constant_mortality,2015
5_14,female,16.5885628472488,900,constant_mortality,2015
15plus,female,74.5172375383914,900,constant_mortality,2015
15_24,female,15.8224863585518,900,constant_mortality,2015
15_49,female,50.9722487904108,900,constant_mortality,2015
15_59,female,61.1824260099729,900,constant_mortality,2015
15_64,female,65.2974043357653,900,constant_mortality,2015
20plus,female,66.6681940116291,900,constant_mortality,2015
20_64,female,57.448360809003,900,constant_mortality,2015
20_69,female,60.539960332906,900,constant_mortality,2015
25plus,female,58.6947511798396,900,constant_mortality,2015
25_49,female,35.149762431859,900,constant_mortality,2015
25_64,female,49.4749179772135,900,constant_mortality,2015
25_69,female,52.5665175011166,900,constant_mortality,2015
50plus,female,23.5449887479806,900,constant_mortality,2015
60plus,female,13.3348115284185,900,constant_mortality,2015
65plus,female,9.21983320262609,900,constant_mortality,2015
70plus,female,6.12823367872305,900,constant_mortality,2015
75plus,female,3.87982775751207,900,constant_mortality,2015
80plus,female,2.11743929977632,900,constant_mortality,2015
85plus,female,0.963071738509461,900,constant_mortality,2015
90plus,female,0.321435031744922,900,constant_mortality,2015
"Region, subregion, country or area *",male,WORLD,900,constant_mortality,2015
total,male,100,900,constant_mortality,2015
0_4,male,9.35041716336964,900,constant_mortality,2015
0_14,male,26.8022045007421,900,constant_mortality,2015
0_19,male,35.0310195359853,900,constant_mortality,2015
0_24,male,43.3317029668961,900,constant_mortality,2015
5_14,male,17.4517873373724,900,constant_mortality,2015
15plus,male,73.1977954992579,900,constant_mortality,2015
15_24,male,16.529498466154,900,constant_mortality,2015
15_49,male,52.0387465524149,900,constant_mortality,2015
15_59,male,61.971087432771,900,constant_mortality,2015
15_64,male,65.8254792953626,900,constant_mortality,2015
20plus,male,64.9689804640147,900,constant_mortality,2015
20_64,male,57.5966642601194,900,constant_mortality,2015
20_69,male,60.3728231058914,900,constant_mortality,2015
25plus,male,56.6682970331039,900,constant_mortality,2015
25_49,male,35.5092480862608,900,constant_mortality,2015
25_64,male,49.2959808292086,900,constant_mortality,2015
25_69,male,52.0721396749805,900,constant_mortality,2015
50plus,male,21.1590489468431,900,constant_mortality,2015
60plus,male,11.2267080664869,900,constant_mortality,2015
65plus,male,7.37231620389535,900,constant_mortality,2015
70plus,male,4.59615735812337,900,constant_mortality,2015
75plus,male,2.67243524290549,900,constant_mortality,2015
80plus,male,1.30169869296071,900,constant_mortality,2015
85plus,male,0.50704272679521,900,constant_mortality,2015
90plus,male,0.135993671824924,900,constant_mortality,2015
"Region, subregion, country or area *",female,WORLD,900,estimates,2015
0_1,female,3.592,900,estimates,2015
0_4,female,8.894,900,estimates,2015
0_14,female,25.483,900,estimates,2015
0_17,female,30.195,900,estimates,2015
0_19,female,33.332,900,estimates,2015
0_24,female,41.305,900,estimates,2015
3_4,female,3.521,900,estimates,2015
3_5,female,5.258,900,estimates,2015
3_6,female,6.978,900,estimates,2015
4_5,female,3.49,900,estimates,2015
4_6,female,5.21,900,estimates,2015
5_14,female,16.589,900,estimates,2015
5_10,female,10.154,900,estimates,2015
5_11,female,11.785,900,estimates,2015
6_9,female,6.77,900,estimates,2015
6_10,female,8.417,900,estimates,2015
6_11,female,10.048,900,estimates,2015
6_12,female,11.662,900,estimates,2015
7_10,female,6.698,900,estimates,2015
7_12,female,9.942,900,estimates,2015
11_16,female,9.582,900,estimates,2015
11_17,female,11.146,900,estimates,2015
11_18,female,12.712,900,estimates,2015
12_14,female,4.804,900,estimates,2015
12_16,female,7.952,900,estimates,2015
12_17,female,9.516,900,estimates,2015
12_18,female,11.082,900,estimates,2015
13_17,female,7.902,900,estimates,2015
13_18,female,9.467,900,estimates,2015
13_19,female,11.039,900,estimates,2015
15_17,female,4.712,900,estimates,2015
18_23,female,9.488,900,estimates,2015
15_24,female,15.822,900,estimates,2015
15_49,female,50.972,900,estimates,2015
15_59,female,61.182,900,estimates,2015
15_64,female,65.297,900,estimates,2015
20_64,female,57.448,900,estimates,2015
20_69,female,60.54,900,estimates,2015
25_49,female,35.15,900,estimates,2015
25_64,female,49.475,900,estimates,2015
25_69,female,52.567,900,estimates,2015
15plus,female,74.517,900,estimates,2015
16plus,female,72.939,900,estimates,2015
17plus,female,71.369,900,estimates,2015
18plus,female,69.805,900,estimates,2015
20plus,female,66.668,900,estimates,2015
21plus,female,65.091,900,estimates,2015
25plus,female,58.695,900,estimates,2015
50plus,female,23.545,900,estimates,2015
60plus,female,13.335,900,estimates,2015
65plus,female,9.22,900,estimates,2015
70plus,female,6.128,900,estimates,2015
75plus,female,3.88,900,estimates,2015
80plus,female,2.117,900,estimates,2015
85plus,female,0.963,900,estimates,2015
90plus,female,0.321,900,estimates,2015
total,female,100,900,estimates,2015
"Region, subregion, country or area *",male,WORLD,900,estimates,2015
0_1,male,3.777,900,estimates,2015
0_4,male,9.35,900,estimates,2015
0_14,male,26.802,900,estimates,2015
0_17,male,31.747,900,estimates,2015
0_19,male,35.031,900,estimates,2015
0_24,male,43.332,900,estimates,2015
3_4,male,3.701,900,estimates,2015
3_5,male,5.527,900,estimates,2015
3_6,male,7.335,900,estimates,2015
4_5,male,3.669,900,estimates,2015
4_6,male,5.477,900,estimates,2015
5_14,male,17.452,900,estimates,2015
5_10,male,10.681,900,estimates,2015
5_11,male,12.397,900,estimates,2015
6_9,male,7.121,900,estimates,2015
6_10,male,8.855,900,estimates,2015
6_11,male,10.571,900,estimates,2015
6_12,male,12.271,900,estimates,2015
7_10,male,7.047,900,estimates,2015
7_12,male,10.463,900,estimates,2015
11_16,male,10.076,900,estimates,2015
11_17,male,11.715,900,estimates,2015
11_18,male,13.355,900,estimates,2015
12_14,male,5.054,900,estimates,2015
12_16,male,8.36,900,estimates,2015
12_17,male,9.999,900,estimates,2015
12_18,male,11.639,900,estimates,2015
13_17,male,8.3,900,estimates,2015
13_18,male,9.94,900,estimates,2015
13_19,male,11.584,900,estimates,2015
15_17,male,4.945,900,estimates,2015
18_23,male,9.904,900,estimates,2015
15_24,male,16.529,900,estimates,2015
15_49,male,52.039,900,estimates,2015
15_59,male,61.971,900,estimates,2015
15_64,male,65.825,900,estimates,2015
20_64,male,57.597,900,estimates,2015
20_69,male,60.373,900,estimates,2015
25_49,male,35.509,900,estimates,2015
25_64,male,49.296,900,estimates,2015
25_69,male,52.072,900,estimates,2015
15plus,male,73.198,900,estimates,2015
16plus,male,71.539,900,estimates,2015
17plus,male,69.893,900,estimates,2015
18plus,male,68.253,900,estimates,2015
20plus,male,64.969,900,estimates,2015
21plus,male,63.321,900,estimates,2015
25plus,male,56.668,900,estimates,2015
50plus,male,21.159,900,estimates,2015
60plus,male,11.227,900,estimates,2015
65plus,male,7.372,900,estimates,2015
70plus,male,4.596,900,estimates,2015
75plus,male,2.672,900,estimates,2015
80plus,male,1.302,900,estimates,2015
85plus,male,0.507,900,estimates,2015
90plus,male,0.136,900,estimates,2015
total,male,100,900,estimates,2015
"Region, subregion, country or area *",female,WORLD,900,high_variant,2015
total,female,100,900,high_variant,2015
0_4,female,8.89419961435977,900,high_variant,2015
0_14,female,25.4827624616086,900,high_variant,2015
0_19,female,33.3318059883709,900,high_variant,2015
0_24,female,41.3052488201604,900,high_variant,2015
5_14,female,16.5885628472488,900,high_variant,2015
15plus,female,74.5172375383914,900,high_variant,2015
15_24,female,15.8224863585518,900,high_variant,2015
15_49,female,50.9722487904108,900,high_variant,2015
15_59,female,61.1824260099729,900,high_variant,2015
15_64,female,65.2974043357653,900,high_variant,2015
20plus,female,66.6681940116291,900,high_variant,2015
20_64,female,57.448360809003,900,high_variant,2015
20_69,female,60.539960332906,900,high_variant,2015
25plus,female,58.6947511798396,900,high_variant,2015
25_49,female,35.149762431859,900,high_variant,2015
25_64,female,49.4749179772135,900,high_variant,2015
25_69,female,52.5665175011166,900,high_variant,2015
50plus,female,23.5449887479806,900,high_variant,2015
60plus,female,13.3348115284185,900,high_variant,2015
65plus,female,9.21983320262609,900,high_variant,2015
70plus,female,6.12823367872305,900,high_variant,2015
75plus,female,3.87982775751207,900,high_variant,2015
80plus,female,2.11743929977632,900,high_variant,2015
85plus,female,0.963071738509461,900,high_variant,2015
90plus,female,0.321435031744922,900,high_variant,2015
"Region, subregion, country or area *",male,WORLD,900,high_variant,2015
total,male,100,900,high_variant,2015
0_4,male,9.35041716336964,900,high_variant,2015
0_14,male,26.8022045007421,900,high_variant,2015
0_19,male,35.0310195359853,900,high_variant,2015
0_24,male,43.3317029668961,900,high_variant,2015
5_14,male,17.4517873373724,900,high_variant,2015
15plus,male,73.1977954992579,900,high_variant,2015
15_24,male,16.529498466154,900,high_variant,2015
15_49,male,52.0387465524149,900,high_variant,2015
15_59,male,61.971087432771,900,high_variant,2015
15_64,male,65.8254792953626,900,high_variant,2015
20plus,male,64.9689804640147,900,high_variant,2015
20_64,male,57.5966642601194,900,high_variant,2015
20_69,male,60.3728231058914,900,high_variant,2015
25plus,male,56.6682970331039,900,high_variant,2015
25_49,male,35.5092480862608,900,high_variant,2015
25_64,male,49.2959808292086,900,high_variant,2015
25_69,male,52.0721396749805,900,high_variant,2015
50plus,male,21.1590489468431,900,high_variant,2015
60plus,male,11.2267080664869,900,high_variant,2015
65plus,male,7.37231620389535,900,high_variant,2015
70plus,male,4.59615735812337,900,high_variant,2015
75plus,male,2.67243524290549,900,high_variant,2015
80plus,male,1.30169869296071,900,high_variant,2015
85plus,male,0.50704272679521,900,high_variant,2015
90plus,male,0.135993671824924,900,high_variant,2015
"Region, subregion, country or area *",female,WORLD,900,instant_replacement,2015
total,female,100,900,instant_replacement,2015
0_4,female,8.89419961435977,900,instant_replacement,2015
0_14,female,25.4827624616086,900,instant_replacement,2015
0_19,female,33.3318059883709,900,instant_replacement,2015
0_24,female,41.3052488201604,900,instant_replacement,2015
5_14,female,16.5885628472488,900,instant_replacement,2015
15plus,female,74.5172375383914,900,instant_replacement,2015
15_24,female,15.8224863585518,900,instant_replacement,2015
15_49,female,50.9722487904108,900,instant_replacement,2015
15_59,female,61.1824260099729,900,instant_replacement,2015
15_64,female,65.2974043357653,900,instant_replacement,2015
20plus,female,66.6681940116291,900,instant_replacement,2015
20_64,female,57.448360809003,900,instant_replacement,2015
20_69,female,60.539960332906,900,instant_replacement,2015
25plus,female,58.6947511798396,900,instant_replacement,2015
25_49,female,35.149762431859,900,instant_replacement,2015
25_64,female,49.4749179772135,900,instant_replacement,2015
25_69,female,52.5665175011165,900,instant_replacement,2015
50plus,female,23.5449887479806,900,instant_replacement,2015
60plus,female,13.3348115284185,900,instant_replacement,2015
65plus,female,9.21983320262609,900,instant_replacement,2015
70plus,female,6.12823367872305,900,instant_replacement,2015
75plus,female,3.87982775751207,900,instant_replacement,2015
80plus,female,2.11743929977632,900,instant_replacement,2015
85plus,female,0.963071738509461,900,instant_replacement,2015
90plus,female,0.321435031744922,900,instant_replacement,2015
"Region, subregion, country or area *",male,WORLD,900,instant_replacement,2015
total,male,100,900,instant_replacement,2015
0_4,male,9.35041716336965,900,instant_replacement,2015
0_14,male,26.8022045007421,900,instant_replacement,2015
0_19,male,35.0310195359853,900,instant_replacement,2015
0_24,male,43.3317029668961,900,instant_replacement,2015
5_14,male,17.4517873373724,900,instant_replacement,2015
15plus,male,73.197795499258,900,instant_replacement,2015
15_24,male,16.529498466154,900,instant_replacement,2015
15_49,male,52.0387465524149,900,instant_replacement,2015
15_59,male,61.971087432771,900,instant_replacement,2015
15_64,male,65.8254792953626,900,instant_replacement,2015
20plus,male,64.9689804640147,900,instant_replacement,2015
20_64,male,57.5966642601194,900,instant_replacement,2015
20_69,male,60.3728231058914,900,instant_replacement,2015
25plus,male,56.6682970331039,900,instant_replacement,2015
25_49,male,35.5092480862608,900,instant_replacement,2015
25_64,male,49.2959808292086,900,instant_replacement,2015
25_69,male,52.0721396749805,900,instant_replacement,2015
50plus,male,21.1590489468431,900,instant_replacement,2015
60plus,male,11.2267080664869,900,instant_replacement,2015
65plus,male,7.37231620389535,900,instant_replacement,2015
70plus,male,4.59615735812337,900,instant_replacement,2015
75plus,male,2.67243524290549,900,instant_replacement,2015
80plus,male,1.30169869296071,900,instant_replacement,2015
85plus,male,0.50704272679521,900,instant_replacement,2015
90plus,male,0.135993671824924,900,instant_replacement,2015
"Region, subregion, country or area *",female,WORLD,900,low_variant,2015
total,female,100,900,low_variant,2015
0_4,female,8.89419961435977,900,low_variant,2015
0_14,female,25.4827624616086,900,low_variant,2015
0_19,female,33.3318059883709,900,low_variant,2015
0_24,female,41.3052488201604,900,low_variant,2015
5_14,female,16.5885628472488,900,low_variant,2015
15plus,female,74.5172375383914,900,low_variant,2015
15_24,female,15.8224863585518,900,low_variant,2015
15_49,female,50.9722487904108,900,low_variant,2015
15_59,female,61.1824260099729,900,low_variant,2015
15_64,female,65.2974043357653,900,low_variant,2015
20plus,female,66.6681940116291,900,low_variant,2015
20_64,female,57.448360809003,900,low_variant,2015
20_69,female,60.539960332906,900,low_variant,2015
25plus,female,58.6947511798396,900,low_variant,2015
25_49,female,35.149762431859,900,low_variant,2015
25_64,female,49.4749179772135,900,low_variant,2015
25_69,female,52.5665175011166,900,low_variant,2015
50plus,female,23.5449887479806,900,low_variant,2015
60plus,female,13.3348115284185,900,low_variant,2015
65plus,female,9.21983320262609,900,low_variant,2015
70plus,female,6.12823367872305,900,low_variant,2015
75plus,female,3.87982775751207,900,low_variant,2015
80plus,female,2.11743929977632,900,low_variant,2015
85plus,female,0.963071738509461,900,low_variant,2015
90plus,female,0.321435031744922,900,low_variant,2015
"Region, subregion, country or area *",male,WORLD,900,low_variant,2015
total,male,100,900,low_variant,2015
0_4,male,9.35041716336964,900,low_variant,2015
0_14,male,26.8022045007421,900,low_variant,2015
0_19,male,35.0310195359853,900,low_variant,2015
0_24,male,43.3317029668961,900,low_variant,2015
5_14,male,17.4517873373724,900,low_variant,2015
15plus,male,73.197795499258,900,low_variant,2015
15_24,male,16.529498466154,900,low_variant,2015
15_49,male,52.0387465524149,900,low_variant,2015
15_59,male,61.971087432771,900,low_variant,2015
15_64,male,65.8254792953626,900,low_variant,2015
20plus,male,64.9689804640147,900,low_variant,2015
20_64,male,57.5966642601194,900,low_variant,2015
20_69,male,60.3728231058914,900,low_variant,2015
25plus,male,56.6682970331039,900,low_variant,2015
25_49,male,35.5092480862608,900,low_variant,2015
25_64,male,49.2959808292086,900,low_variant,2015
25_69,male,52.0721396749805,900,low_variant,2015
50plus,male,21.1590489468431,900,low_variant,2015
60plus,male,11.2267080664869,900,low_variant,2015
65plus,male,7.37231620389535,900,low_variant,2015
70plus,male,4.59615735812337,900,low_variant,2015
75plus,male,2.67243524290549,900,low_variant,2015
80plus,male,1.30169869296071,900,low_variant,2015
85plus,male,0.50704272679521,900,low_variant,2015
90plus,male,0.135993671824924,900,low_variant,2015
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2015
