continent,year,variant,gender,agebroad,population
905,2075,no change,female,70plus,37735.876
905,2075,no change,male,70plus,30386.439
905,2075,zero-migration,female,70plus,43127.054
905,2075,zero-migration,male,70plus,39408.839
905,2075,constant-fertility,female,75plus,37328.827
905,2075,constant-fertility,male,75plus,32839.915
905,2075,constant-mortality,female,75plus,26964.67
905,2075,constant-mortality,male,75plus,20741.969
905,2075,high variant,female,75plus,37328.827
905,2075,high variant,male,75plus,32839.915
905,2075,instant-replacement,female,75plus,37328.827
905,2075,instant-replacement,male,75plus,32839.915
905,2075,low variant,female,75plus,37328.827
905,2075,low variant,male,75plus,32839.915
905,2075,medium variant,female,75plus,37328.827
905,2075,medium variant,male,75plus,32839.915
905,2075,no change,female,75plus,26964.67
905,2075,no change,male,75plus,20741.969
905,2075,zero-migration,female,75plus,33301.761
905,2075,zero-migration,male,75plus,29557.773
905,2075,constant-fertility,female,80plus,26377.058
905,2075,constant-fertility,male,80plus,22200.346
905,2075,constant-mortality,female,80plus,17587.163
905,2075,constant-mortality,male,80plus,12669.096
905,2075,high variant,female,80plus,26377.058
905,2075,high variant,male,80plus,22200.346
905,2075,instant-replacement,female,80plus,26377.058
905,2075,instant-replacement,male,80plus,22200.346
905,2075,low variant,female,80plus,26377.058
905,2075,low variant,male,80plus,22200.346
905,2075,medium variant,female,80plus,26377.058
905,2075,medium variant,male,80plus,22200.346
905,2075,no change,female,80plus,17587.163
905,2075,no change,male,80plus,12669.096
905,2075,zero-migration,female,80plus,24018.256
905,2075,zero-migration,male,80plus,20355.297
905,2075,constant-fertility,female,85plus,15902.745
905,2075,constant-fertility,male,85plus,12304.555
905,2075,constant-mortality,female,85plus,9320.279
905,2075,constant-mortality,male,85plus,6003.807
905,2075,high variant,female,85plus,15902.745
905,2075,high variant,male,85plus,12304.555
905,2075,instant-replacement,female,85plus,15902.745
905,2075,instant-replacement,male,85plus,12304.555
905,2075,low variant,female,85plus,15902.745
905,2075,low variant,male,85plus,12304.555
905,2075,medium variant,female,85plus,15902.745
905,2075,medium variant,male,85plus,12304.555
905,2075,no change,female,85plus,9320.279
905,2075,no change,male,85plus,6003.807
905,2075,zero-migration,female,85plus,14722.115
905,2075,zero-migration,male,85plus,11438.882
905,2075,constant-fertility,female,90plus,8057.183
905,2075,constant-fertility,male,90plus,5470.311
905,2075,constant-mortality,female,90plus,3903.865
905,2075,constant-mortality,male,90plus,2149.623
905,2075,high variant,female,90plus,8057.183
905,2075,high variant,male,90plus,5470.311
905,2075,instant-replacement,female,90plus,8057.183
905,2075,instant-replacement,male,90plus,5470.311
905,2075,low variant,female,90plus,8057.183
905,2075,low variant,male,90plus,5470.311
905,2075,medium variant,female,90plus,8057.183
905,2075,medium variant,male,90plus,5470.311
905,2075,no change,female,90plus,3903.865
905,2075,no change,male,90plus,2149.623
905,2075,zero-migration,female,90plus,7584.398
905,2075,zero-migration,male,90plus,5160.247
905,2080,constant-fertility,female,total,234440.555
905,2080,constant-fertility,male,total,234867.307
905,2080,constant-mortality,female,total,222058.164
905,2080,constant-mortality,male,total,216366.039
905,2080,high variant,female,total,302593.08
905,2080,high variant,male,total,306254.239
905,2080,instant-replacement,female,total,262263.836
905,2080,instant-replacement,male,total,264032.131
905,2080,low variant,female,total,186573.146
905,2080,low variant,male,total,184770.77
905,2080,medium variant,female,total,239011.506
905,2080,medium variant,male,total,239669.906
905,2080,no change,female,total,217555.966
905,2080,no change,male,total,211688.174
905,2080,zero-migration,female,total,180613.705
905,2080,zero-migration,male,total,182949.31
905,2080,medium variant,female,0_1,5136.898
905,2080,medium variant,male,0_1,5386.815
905,2080,constant-fertility,female,0_4,12159.098
905,2080,constant-fertility,male,0_4,12745.123
905,2080,constant-mortality,female,0_4,12675.577
905,2080,constant-mortality,male,0_4,13269.501
905,2080,high variant,female,0_4,21522.22
905,2080,high variant,male,0_4,22568.661
905,2080,instant-replacement,female,0_4,15566.043
905,2080,instant-replacement,male,0_4,16323.092
905,2080,low variant,female,0_4,6783.986
905,2080,low variant,male,0_4,7108.165
905,2080,medium variant,female,0_4,12841.612
905,2080,medium variant,male,0_4,13462.673
905,2080,no change,female,0_4,12003.005
905,2080,no change,male,0_4,12564.475
905,2080,zero-migration,female,0_4,9172.27
905,2080,zero-migration,male,0_4,9620.415
905,2080,constant-fertility,female,0_14,36936.901
905,2080,constant-fertility,male,0_14,38673.668
905,2080,constant-mortality,female,0_14,38334.596
905,2080,constant-mortality,male,0_14,40079.671
905,2080,high variant,female,0_14,62473.479
905,2080,high variant,male,0_14,65466.393
905,2080,instant-replacement,female,0_14,46282.816
905,2080,instant-replacement,male,0_14,48489.063
905,2080,low variant,female,0_14,21530.831
905,2080,low variant,male,0_14,22516.915
905,2080,medium variant,female,0_14,38793.275
905,2080,medium variant,male,0_14,40625.511
905,2080,no change,female,0_14,36503.898
905,2080,no change,male,0_14,38161.125
905,2080,zero-migration,female,0_14,27742.934
905,2080,zero-migration,male,0_14,29098.571
905,2080,medium variant,female,0_17,46733.842
905,2080,medium variant,male,0_17,48917.31
905,2080,constant-fertility,female,0_19,49694.088
905,2080,constant-fertility,male,0_19,51982.655
905,2080,constant-mortality,female,0_19,51490.38
905,2080,constant-mortality,male,0_19,53775.262
905,2080,high variant,female,0_19,82569.208
905,2080,high variant,male,0_19,86474.268
905,2080,instant-replacement,female,0_19,61802.356
905,2080,instant-replacement,male,0_19,64699.074
905,2080,low variant,female,0_19,29509.622
905,2080,low variant,male,0_19,30815.073
905,2080,medium variant,female,0_19,52079.652
905,2080,medium variant,male,0_19,54490.896
905,2080,no change,female,0_19,49137.09
905,2080,no change,male,0_19,51309.682
905,2080,zero-migration,female,0_19,37234.424
905,2080,zero-migration,male,0_19,39052.937
905,2080,constant-fertility,female,0_24,62745.038
905,2080,constant-fertility,male,0_24,65546.091
905,2080,constant-mortality,female,0_24,64903.702
905,2080,constant-mortality,male,0_24,67655.76
905,2080,high variant,female,0_24,102474.849
905,2080,high variant,male,0_24,107225.528
905,2080,instant-replacement,female,0_24,77567.205
905,2080,instant-replacement,male,0_24,81111.388
905,2080,low variant,female,0_24,37993.628
905,2080,low variant,male,0_24,39591.686
905,2080,medium variant,female,0_24,65621.892
905,2080,medium variant,male,0_24,68570.631
905,2080,no change,female,0_24,62064.99
905,2080,no change,male,0_24,64683.536
905,2080,zero-migration,female,0_24,46902.797
905,2080,zero-migration,male,0_24,49188.001
905,2080,medium variant,female,3_4,5137.33
905,2080,medium variant,male,3_4,5384.324
905,2080,medium variant,female,3_5,7709.063
905,2080,medium variant,male,3_5,8078.982
905,2080,medium variant,female,3_6,10283.973
905,2080,medium variant,male,3_6,10776.47
905,2080,medium variant,female,4_5,5141.128
905,2080,medium variant,male,4_5,5387.348
905,2080,medium variant,female,4_6,7716.038
905,2080,medium variant,male,4_6,8084.836
905,2080,medium variant,female,5_10,15493.873
905,2080,medium variant,male,5_10,16226.073
905,2080,medium variant,female,5_11,18096.053
905,2080,medium variant,male,5_11,18948.867
905,2080,constant-fertility,female,5_14,24777.803
905,2080,constant-fertility,male,5_14,25928.545
905,2080,constant-mortality,female,5_14,25659.019
905,2080,constant-mortality,male,5_14,26810.17
905,2080,high variant,female,5_14,40951.259
905,2080,high variant,male,5_14,42897.732
905,2080,instant-replacement,female,5_14,30716.773
905,2080,instant-replacement,male,5_14,32165.971
905,2080,low variant,female,5_14,14746.845
905,2080,low variant,male,5_14,15408.75
905,2080,medium variant,female,5_14,25951.663
905,2080,medium variant,male,5_14,27162.838
905,2080,no change,female,5_14,24500.893
905,2080,no change,male,5_14,25596.65
905,2080,zero-migration,female,5_14,18570.664
905,2080,zero-migration,male,5_14,19478.156
905,2080,medium variant,female,6_9,10326.726
905,2080,medium variant,male,6_9,10814.916
905,2080,medium variant,female,6_10,12922.14
905,2080,medium variant,male,6_10,13531.415
905,2080,medium variant,female,6_11,15524.32
905,2080,medium variant,male,6_11,16254.209
905,2080,medium variant,female,6_12,18134.101
905,2080,medium variant,male,6_12,18984.072
905,2080,medium variant,female,7_10,10347.23
905,2080,medium variant,male,7_10,10833.927
905,2080,medium variant,female,7_12,15559.191
905,2080,medium variant,male,7_12,16286.584
905,2080,medium variant,female,11_16,15741.521
905,2080,medium variant,male,11_16,16455.661
905,2080,medium variant,female,11_17,18398.357
905,2080,medium variant,male,11_17,19228.564
905,2080,medium variant,female,11_18,21065.833
905,2080,medium variant,male,11_18,22010.73
905,2080,medium variant,female,12_14,7855.61
905,2080,medium variant,male,12_14,8213.971
905,2080,medium variant,female,12_16,13139.341
905,2080,medium variant,male,12_16,13732.867
905,2080,medium variant,female,12_17,15796.177
905,2080,medium variant,male,12_17,16505.77
905,2080,medium variant,female,12_18,18463.653
905,2080,medium variant,male,12_18,19287.936
905,2080,medium variant,female,13_17,13186.396
905,2080,medium variant,male,13_17,13775.907
905,2080,medium variant,female,13_18,15853.872
905,2080,medium variant,male,13_18,16558.073
905,2080,medium variant,female,13_19,18532.206
905,2080,medium variant,male,13_19,19349.493
905,2080,constant-fertility,female,15plus,197503.654
905,2080,constant-fertility,male,15plus,196193.639
905,2080,constant-mortality,female,15plus,183723.568
905,2080,constant-mortality,male,15plus,176286.368
905,2080,high variant,female,15plus,240119.601
905,2080,high variant,male,15plus,240787.846
905,2080,instant-replacement,female,15plus,215981.02
905,2080,instant-replacement,male,15plus,215543.068
905,2080,low variant,female,15plus,165042.315
905,2080,low variant,male,15plus,162253.855
905,2080,medium variant,female,15plus,200218.231
905,2080,medium variant,male,15plus,199044.395
905,2080,no change,female,15plus,181052.068
905,2080,no change,male,15plus,173527.049
905,2080,zero-migration,female,15plus,152870.771
905,2080,zero-migration,male,15plus,153850.739
905,2080,medium variant,female,15_17,7940.567
905,2080,medium variant,male,15_17,8291.799
905,2080,constant-fertility,female,15_24,25808.137
905,2080,constant-fertility,male,15_24,26872.423
905,2080,constant-mortality,female,15_24,26569.106
905,2080,constant-mortality,male,15_24,27576.089
905,2080,high variant,female,15_24,40001.37
905,2080,high variant,male,15_24,41759.135
905,2080,instant-replacement,female,15_24,31284.389
905,2080,instant-replacement,male,15_24,32622.325
905,2080,low variant,female,15_24,16462.797
905,2080,low variant,male,15_24,17074.771
905,2080,medium variant,female,15_24,26828.617
905,2080,medium variant,male,15_24,27945.12
905,2080,no change,female,15_24,25561.092
905,2080,no change,male,15_24,26522.411
905,2080,zero-migration,female,15_24,19159.863
905,2080,zero-migration,male,15_24,20089.43
905,2080,constant-fertility,female,15_49,93412.059
905,2080,constant-fertility,male,15_49,96375.881
905,2080,constant-mortality,female,15_49,94658.766
905,2080,constant-mortality,male,15_49,96631.517
905,2080,high variant,female,15_49,128981.252
905,2080,high variant,male,15_49,133640.813
905,2080,instant-replacement,female,15_49,107972.599
905,2080,instant-replacement,male,15_49,111648.072
905,2080,low variant,female,15_49,67308.484
905,2080,low variant,male,15_49,69044.575
905,2080,medium variant,female,15_49,95782.136
905,2080,medium variant,male,15_49,98866.229
905,2080,no change,female,15_49,92319.859
905,2080,no change,male,15_49,94203.528
905,2080,zero-migration,female,15_49,68557.363
905,2080,zero-migration,male,15_49,71771.572
905,2080,constant-fertility,female,15_59,120582.471
905,2080,constant-fertility,male,15_59,124041.272
905,2080,constant-mortality,female,15_59,121314.371
905,2080,constant-mortality,male,15_59,122888.684
905,2080,high variant,female,15_59,161766.522
905,2080,high variant,male,15_59,167155.453
905,2080,instant-replacement,female,15_59,137834.659
905,2080,instant-replacement,male,15_59,142121.676
905,2080,low variant,female,15_59,89496.471
905,2080,low variant,male,15_59,91521.991
905,2080,medium variant,female,15_59,123268.766
905,2080,medium variant,male,15_59,126862.263
905,2080,no change,female,15_59,118669.674
905,2080,no change,male,15_59,120154.503
905,2080,zero-migration,female,15_59,89253.276
905,2080,zero-migration,male,15_59,93317.42
905,2080,constant-fertility,female,15_64,133842.083
905,2080,constant-fertility,male,15_64,137419.778
905,2080,constant-mortality,female,15_64,133926.114
905,2080,constant-mortality,male,15_64,134941.607
905,2080,high variant,female,15_64,176458.03
905,2080,high variant,male,15_64,182013.985
905,2080,instant-replacement,female,15_64,152319.449
905,2080,instant-replacement,male,15_64,156769.207
905,2080,low variant,female,15_64,101380.744
905,2080,low variant,male,15_64,103479.994
905,2080,medium variant,female,15_64,136556.66
905,2080,medium variant,male,15_64,140270.534
905,2080,no change,female,15_64,131254.614
905,2080,no change,male,15_64,132182.288
905,2080,zero-migration,female,15_64,99555.369
905,2080,zero-migration,male,15_64,103959.207
905,2080,medium variant,female,16plus,197581.201
905,2080,medium variant,male,16plus,196289.353
905,2080,medium variant,female,17plus,194934.5
905,2080,medium variant,male,17plus,193525.499
905,2080,medium variant,female,18plus,192277.664
905,2080,medium variant,male,18plus,190752.596
905,2080,medium variant,female,18_23,16162.05
905,2080,medium variant,male,18_23,16824.105
905,2080,constant-fertility,female,20plus,184746.467
905,2080,constant-fertility,male,20plus,182884.652
905,2080,constant-mortality,female,20plus,170567.784
905,2080,constant-mortality,male,20plus,162590.777
905,2080,high variant,female,20plus,220023.872
905,2080,high variant,male,20plus,219779.971
905,2080,instant-replacement,female,20plus,200461.48
905,2080,instant-replacement,male,20plus,199333.057
905,2080,low variant,female,20plus,157063.524
905,2080,low variant,male,20plus,153955.697
905,2080,medium variant,female,20plus,186931.854
905,2080,medium variant,male,20plus,185179.01
905,2080,no change,female,20plus,168418.876
905,2080,no change,male,20plus,160378.492
905,2080,zero-migration,female,20plus,143379.281
905,2080,zero-migration,male,20plus,143896.373
905,2080,constant-fertility,female,20_64,121084.896
905,2080,constant-fertility,male,20_64,124110.791
905,2080,constant-mortality,female,20_64,120770.33
905,2080,constant-mortality,male,20_64,121246.016
905,2080,high variant,female,20_64,156362.301
905,2080,high variant,male,20_64,161006.11
905,2080,instant-replacement,female,20_64,136799.909
905,2080,instant-replacement,male,20_64,140559.196
905,2080,low variant,female,20_64,93401.953
905,2080,low variant,male,20_64,95181.836
905,2080,medium variant,female,20_64,123270.283
905,2080,medium variant,male,20_64,126405.149
905,2080,no change,female,20_64,118621.422
905,2080,no change,male,20_64,119033.731
905,2080,zero-migration,female,20_64,90063.879
905,2080,zero-migration,male,20_64,94004.841
905,2080,constant-fertility,female,20_69,133669.147
905,2080,constant-fertility,male,20_69,136675.884
905,2080,constant-mortality,female,20_69,132438.402
905,2080,constant-mortality,male,20_69,132074.916
905,2080,high variant,female,20_69,168946.552
905,2080,high variant,male,20_69,173571.203
905,2080,instant-replacement,female,20_69,149384.16
905,2080,instant-replacement,male,20_69,153124.289
905,2080,low variant,female,20_69,105986.204
905,2080,low variant,male,20_69,107746.929
905,2080,medium variant,female,20_69,135854.534
905,2080,medium variant,male,20_69,138970.242
905,2080,no change,female,20_69,130289.494
905,2080,no change,male,20_69,129862.631
905,2080,zero-migration,female,20_69,99939.495
905,2080,zero-migration,male,20_69,104101.212
905,2080,medium variant,female,21plus,184242.815
905,2080,medium variant,male,21plus,182378.57
905,2080,constant-fertility,female,25plus,171695.517
905,2080,constant-fertility,male,25plus,169321.216
905,2080,constant-mortality,female,25plus,157154.462
905,2080,constant-mortality,male,25plus,148710.279
905,2080,high variant,female,25plus,200118.231
905,2080,high variant,male,25plus,199028.711
905,2080,instant-replacement,female,25plus,184696.631
905,2080,instant-replacement,male,25plus,182920.743
905,2080,low variant,female,25plus,148579.518
905,2080,low variant,male,25plus,145179.084
905,2080,medium variant,female,25plus,173389.614
905,2080,medium variant,male,25plus,171099.275
905,2080,no change,female,25plus,155490.976
905,2080,no change,male,25plus,147004.638
905,2080,zero-migration,female,25plus,133710.908
905,2080,zero-migration,male,25plus,133761.309
905,2080,constant-fertility,female,25_49,67603.922
905,2080,constant-fertility,male,25_49,69503.458
905,2080,constant-mortality,female,25_49,68089.66
905,2080,constant-mortality,male,25_49,69055.428
905,2080,high variant,female,25_49,88979.882
905,2080,high variant,male,25_49,91881.678
905,2080,instant-replacement,female,25_49,76688.21
905,2080,instant-replacement,male,25_49,79025.747
905,2080,low variant,female,25_49,50845.687
905,2080,low variant,male,25_49,51969.804
905,2080,medium variant,female,25_49,68953.519
905,2080,medium variant,male,25_49,70921.109
905,2080,no change,female,25_49,66758.767
905,2080,no change,male,25_49,67681.117
905,2080,zero-migration,female,25_49,49397.5
905,2080,zero-migration,male,25_49,51682.142
905,2080,constant-fertility,female,25_64,108033.946
905,2080,constant-fertility,male,25_64,110547.355
905,2080,constant-mortality,female,25_64,107357.008
905,2080,constant-mortality,male,25_64,107365.518
905,2080,high variant,female,25_64,136456.66
905,2080,high variant,male,25_64,140254.85
905,2080,instant-replacement,female,25_64,121035.06
905,2080,instant-replacement,male,25_64,124146.882
905,2080,low variant,female,25_64,84917.947
905,2080,low variant,male,25_64,86405.223
905,2080,medium variant,female,25_64,109728.043
905,2080,medium variant,male,25_64,112325.414
905,2080,no change,female,25_64,105693.522
905,2080,no change,male,25_64,105659.877
905,2080,zero-migration,female,25_64,80395.506
905,2080,zero-migration,male,25_64,83869.777
905,2080,constant-fertility,female,25_69,120618.197
905,2080,constant-fertility,male,25_69,123112.448
905,2080,constant-mortality,female,25_69,119025.08
905,2080,constant-mortality,male,25_69,118194.418
905,2080,high variant,female,25_69,149040.911
905,2080,high variant,male,25_69,152819.943
905,2080,instant-replacement,female,25_69,133619.311
905,2080,instant-replacement,male,25_69,136711.975
905,2080,low variant,female,25_69,97502.198
905,2080,low variant,male,25_69,98970.316
905,2080,medium variant,female,25_69,122312.294
905,2080,medium variant,male,25_69,124890.507
905,2080,no change,female,25_69,117361.594
905,2080,no change,male,25_69,116488.777
905,2080,zero-migration,female,25_69,90271.122
905,2080,zero-migration,male,25_69,93966.148
905,2080,constant-fertility,female,50plus,104091.595
905,2080,constant-fertility,male,50plus,99817.758
905,2080,constant-mortality,female,50plus,89064.802
905,2080,constant-mortality,male,50plus,79654.851
905,2080,high variant,female,50plus,111138.349
905,2080,high variant,male,50plus,107147.033
905,2080,instant-replacement,female,50plus,108008.421
905,2080,instant-replacement,male,50plus,103894.996
905,2080,low variant,female,50plus,97733.831
905,2080,low variant,male,50plus,93209.28
905,2080,medium variant,female,50plus,104436.095
905,2080,medium variant,male,50plus,100178.166
905,2080,no change,female,50plus,88732.209
905,2080,no change,male,50plus,79323.521
905,2080,zero-migration,female,50plus,84313.408
905,2080,zero-migration,male,50plus,82079.167
905,2080,constant-fertility,female,60plus,76921.183
905,2080,constant-fertility,male,60plus,72152.367
905,2080,constant-mortality,female,60plus,62409.197
905,2080,constant-mortality,male,60plus,53397.684
905,2080,high variant,female,60plus,78353.079
905,2080,high variant,male,60plus,73632.393
905,2080,instant-replacement,female,60plus,78146.361
905,2080,instant-replacement,male,60plus,73421.392
905,2080,low variant,female,60plus,75545.844
905,2080,low variant,male,60plus,70731.864
905,2080,medium variant,female,60plus,76949.465
905,2080,medium variant,male,60plus,72182.132
905,2080,no change,female,60plus,62382.394
905,2080,no change,male,60plus,53372.546
905,2080,zero-migration,female,60plus,63617.495
905,2080,zero-migration,male,60plus,60533.319
905,2080,constant-fertility,female,65plus,63661.571
905,2080,constant-fertility,male,65plus,58773.861
905,2080,constant-mortality,female,65plus,49797.454
905,2080,constant-mortality,male,65plus,41344.761
905,2080,high variant,female,65plus,63661.571
905,2080,high variant,male,65plus,58773.861
905,2080,instant-replacement,female,65plus,63661.571
905,2080,instant-replacement,male,65plus,58773.861
905,2080,low variant,female,65plus,63661.571
905,2080,low variant,male,65plus,58773.861
905,2080,medium variant,female,65plus,63661.571
905,2080,medium variant,male,65plus,58773.861
905,2080,no change,female,65plus,49797.454
905,2080,no change,male,65plus,41344.761
905,2080,zero-migration,female,65plus,53315.402
905,2080,zero-migration,male,65plus,49891.532
905,2080,constant-fertility,female,70plus,51077.32
905,2080,constant-fertility,male,70plus,46208.768
905,2080,constant-mortality,female,70plus,38129.382
905,2080,constant-mortality,male,70plus,30515.861
905,2080,high variant,female,70plus,51077.32
905,2080,high variant,male,70plus,46208.768
905,2080,instant-replacement,female,70plus,51077.32
905,2080,instant-replacement,male,70plus,46208.768
905,2080,low variant,female,70plus,51077.32
905,2080,low variant,male,70plus,46208.768
905,2080,medium variant,female,70plus,51077.32
905,2080,medium variant,male,70plus,46208.768
905,2080,no change,female,70plus,38129.382
905,2080,no change,male,70plus,30515.861
905,2080,zero-migration,female,70plus,43439.786
905,2080,zero-migration,male,70plus,39795.161
905,2080,constant-fertility,female,75plus,38700.251
905,2080,constant-fertility,male,75plus,34032.023
905,2080,constant-mortality,female,75plus,27059.263
905,2080,constant-mortality,male,75plus,20625.072
905,2080,high variant,female,75plus,38700.251
905,2080,high variant,male,75plus,34032.023
905,2080,instant-replacement,female,75plus,38700.251
905,2080,instant-replacement,male,75plus,34032.023
905,2080,low variant,female,75plus,38700.251
905,2080,low variant,male,75plus,34032.023
905,2080,medium variant,female,75plus,38700.251
905,2080,medium variant,male,75plus,34032.023
905,2080,no change,female,75plus,27059.263
905,2080,no change,male,75plus,20625.072
905,2080,zero-migration,female,75plus,33492.004
905,2080,zero-migration,male,75plus,29794.312
905,2080,constant-fertility,female,80plus,27388.837
905,2080,constant-fertility,male,80plus,23123.012
905,2080,constant-mortality,female,80plus,17489.652
905,2080,constant-mortality,male,80plus,12496.366
905,2080,high variant,female,80plus,27388.837
905,2080,high variant,male,80plus,23123.012
905,2080,instant-replacement,female,80plus,27388.837
905,2080,instant-replacement,male,80plus,23123.012
905,2080,low variant,female,80plus,27388.837
905,2080,low variant,male,80plus,23123.012
905,2080,medium variant,female,80plus,27388.837
905,2080,medium variant,male,80plus,23123.012
905,2080,no change,female,80plus,17489.652
905,2080,no change,male,80plus,12496.366
905,2080,zero-migration,female,80plus,24197.021
905,2080,zero-migration,male,80plus,20640.939
905,2080,constant-fertility,female,85plus,17485.371
905,2080,constant-fertility,male,85plus,13813.483
905,2080,constant-mortality,female,85plus,9812.473
905,2080,constant-mortality,male,85plus,6386.799
905,2080,high variant,female,85plus,17485.371
905,2080,high variant,male,85plus,13813.483
905,2080,instant-replacement,female,85plus,17485.371
905,2080,instant-replacement,male,85plus,13813.483
905,2080,low variant,female,85plus,17485.371
905,2080,low variant,male,85plus,13813.483
905,2080,medium variant,female,85plus,17485.371
905,2080,medium variant,male,85plus,13813.483
905,2080,no change,female,85plus,9812.473
905,2080,no change,male,85plus,6386.799
905,2080,zero-migration,female,85plus,15806.63
905,2080,zero-migration,male,85plus,12593.359
905,2080,constant-fertility,female,90plus,8848.756
905,2080,constant-fertility,male,90plus,6154.842
905,2080,constant-mortality,female,90plus,4016.42
905,2080,constant-mortality,male,90plus,2236.09
905,2080,high variant,female,90plus,8848.756
905,2080,high variant,male,90plus,6154.842
905,2080,instant-replacement,female,90plus,8848.756
905,2080,instant-replacement,male,90plus,6154.842
905,2080,low variant,female,90plus,8848.756
905,2080,low variant,male,90plus,6154.842
905,2080,medium variant,female,90plus,8848.756
905,2080,medium variant,male,90plus,6154.842
905,2080,no change,female,90plus,4016.42
905,2080,no change,male,90plus,2236.09
905,2080,zero-migration,female,90plus,8145.243
905,2080,zero-migration,male,90plus,5695.743
905,2085,constant-fertility,female,total,236570.695
905,2085,constant-fertility,male,total,237103.56
905,2085,constant-mortality,female,total,223194.133
905,2085,constant-mortality,male,total,217463.414
905,2085,high variant,female,total,315018.235
905,2085,high variant,male,total,319252.061
905,2085,instant-replacement,female,total,268055.789
905,2085,instant-replacement,male,total,270093.513
905,2085,low variant,female,total,183164.876
905,2085,low variant,male,total,181231.88
905,2085,medium variant,female,total,241900.208
905,2085,medium variant,male,total,242701.341
905,2085,no change,female,total,217959.672
905,2085,no change,male,total,212034.293
905,2085,zero-migration,female,total,179196.195
905,2085,zero-migration,male,total,181654.601
905,2085,medium variant,female,0_1,5175.231
905,2085,medium variant,male,0_1,5427.081
905,2085,constant-fertility,female,0_4,12177.915
905,2085,constant-fertility,male,0_4,12765.159
905,2085,constant-mortality,female,0_4,12759.019
905,2085,constant-mortality,male,0_4,13357.539
905,2085,high variant,female,0_4,22619.369
905,2085,high variant,male,0_4,23719.732
905,2085,instant-replacement,female,0_4,15911.324
905,2085,instant-replacement,male,0_4,16685.848
905,2085,low variant,female,0_4,6516.033
905,2085,low variant,male,0_4,6827.614
905,2085,medium variant,female,0_4,12944.742
905,2085,medium variant,male,0_4,13571.235
905,2085,no change,female,0_4,12004.642
905,2085,no change,male,0_4,12566.721
905,2085,zero-migration,female,0_4,9106.668
905,2085,zero-migration,male,0_4,9551.403
905,2085,constant-fertility,female,0_14,37004.217
905,2085,constant-fertility,male,0_14,38747.998
905,2085,constant-mortality,female,0_14,38549.099
905,2085,constant-mortality,male,0_14,40309.158
905,2085,high variant,female,0_14,65215.969
905,2085,high variant,male,0_14,68346.427
905,2085,instant-replacement,female,0_14,47223.57
905,2085,instant-replacement,male,0_14,49480.202
905,2085,low variant,female,0_14,20859.31
905,2085,low variant,male,0_14,21816.952
905,2085,medium variant,female,0_14,39064.03
905,2085,medium variant,male,0_14,40913.481
905,2085,no change,female,0_14,36520.565
905,2085,no change,male,0_14,38183.123
905,2085,zero-migration,female,0_14,27508.534
905,2085,zero-migration,male,0_14,28851.954
905,2085,medium variant,female,0_17,47024.089
905,2085,medium variant,male,0_17,49228.323
905,2085,constant-fertility,female,0_19,49753.428
905,2085,constant-fertility,male,0_19,52053.511
905,2085,constant-mortality,female,0_19,51713.95
905,2085,constant-mortality,male,0_19,54018.845
905,2085,high variant,female,0_19,85724.551
905,2085,high variant,male,0_19,89792.426
905,2085,instant-replacement,female,0_19,62830.336
905,2085,instant-replacement,male,0_19,65786.672
905,2085,low variant,female,0_19,28689.667
905,2085,low variant,male,0_19,29964.313
905,2085,medium variant,female,0_19,52376.143
905,2085,medium variant,male,0_19,54810.841
905,2085,no change,female,0_19,49130.187
905,2085,no change,male,0_19,51311.547
905,2085,zero-migration,female,0_19,36842.033
905,2085,zero-migration,male,0_19,38640.727
905,2085,constant-fertility,female,0_24,62779.057
905,2085,constant-fertility,male,0_24,65599.048
905,2085,constant-mortality,female,0_24,65122.413
905,2085,constant-mortality,male,0_24,67901.761
905,2085,high variant,female,0_24,106084.612
905,2085,high variant,male,0_24,111029.434
905,2085,instant-replacement,female,0_24,78616.839
905,2085,instant-replacement,male,0_24,82230.568
905,2085,low variant,female,0_24,36939.587
905,2085,low variant,male,0_24,38503.871
905,2085,medium variant,female,0_24,65930.671
905,2085,medium variant,male,0_24,68912.251
905,2085,no change,female,0_24,62016.957
905,2085,no change,male,0_24,64649.859
905,2085,zero-migration,female,0_24,46328.157
905,2085,zero-migration,male,0_24,48585.404
905,2085,medium variant,female,3_4,5181.033
905,2085,medium variant,male,3_4,5430.413
905,2085,medium variant,female,3_5,7774.558
905,2085,medium variant,male,3_5,8148.097
905,2085,medium variant,female,3_6,10370.757
905,2085,medium variant,male,3_6,10868.109
905,2085,medium variant,female,4_5,5184.881
905,2085,medium variant,male,4_5,5433.548
905,2085,medium variant,female,4_6,7781.08
905,2085,medium variant,male,4_6,8153.56
905,2085,medium variant,female,5_10,15611.612
905,2085,medium variant,male,5_10,16351.083
905,2085,medium variant,female,5_11,18228.891
905,2085,medium variant,male,5_11,19090.118
905,2085,constant-fertility,female,5_14,24826.302
905,2085,constant-fertility,male,5_14,25982.839
905,2085,constant-mortality,female,5_14,25790.08
905,2085,constant-mortality,male,5_14,26951.619
905,2085,high variant,female,5_14,42596.6
905,2085,high variant,male,5_14,44626.695
905,2085,instant-replacement,female,5_14,31312.246
905,2085,instant-replacement,male,5_14,32794.354
905,2085,low variant,female,5_14,14343.277
905,2085,low variant,male,5_14,14989.338
905,2085,medium variant,female,5_14,26119.288
905,2085,medium variant,male,5_14,27342.246
905,2085,no change,female,5_14,24515.923
905,2085,no change,male,5_14,25616.402
