country,year,variant,gender,agebroad,percentagetotalpopulation
364,2060,mediumvariant,female,20_64,51.2526501440707
364,2060,mediumvariant,male,20_64,53.2011301526065
364,2060,nochange,female,20_64,54.2481885741295
364,2060,nochange,male,20_64,55.7750713518782
364,2060,zeromigration,female,20_64,51.4702937043586
364,2060,zeromigration,male,20_64,53.3987343887137
364,2060,constantfertility,female,20_69,58.1227486126455
364,2060,constantfertility,male,20_69,59.9117249973168
364,2060,constantmortality,female,20_69,61.134241820134
364,2060,constantmortality,male,20_69,62.6542565135862
364,2060,highvariant,female,20_69,55.8999576047717
364,2060,highvariant,male,20_69,57.4146274535531
364,2060,instantreplacement,female,20_69,56.2413622608542
364,2060,instantreplacement,male,20_69,57.7169291283498
364,2060,lowvariant,female,20_69,60.1223921217698
364,2060,lowvariant,male,20_69,62.5373575237333
364,2060,mediumvariant,female,20_69,58.22806975757
364,2060,mediumvariant,male,20_69,60.1483918226747
364,2060,nochange,female,20_69,60.85632567759
364,2060,nochange,male,20_69,62.2481182183544
364,2060,zeromigration,female,20_69,58.4226055768198
364,2060,zeromigration,male,20_69,60.3273842782025
364,2060,mediumvariant,female,21plus,80.3444652157516
364,2060,mediumvariant,male,21plus,79.3989180932259
364,2060,constantfertility,female,25plus,74.5320188184603
364,2060,constantfertility,male,25plus,73.3864285874657
364,2060,constantmortality,female,25plus,75.2408804633969
364,2060,constantmortality,male,25plus,73.9622328995535
364,2060,highvariant,female,25plus,69.917027079346
364,2060,highvariant,male,25plus,68.6941523429332
364,2060,instantreplacement,female,25plus,69.6351761832608
364,2060,instantreplacement,male,25plus,68.4346071904434
364,2060,lowvariant,female,25plus,83.6536998669846
364,2060,lowvariant,male,25plus,82.7233708859765
364,2060,mediumvariant,female,25plus,76.4559643396283
364,2060,mediumvariant,male,25plus,75.3293718728758
364,2060,nochange,female,25plus,73.3127693964914
364,2060,nochange,male,25plus,72.0164362499433
364,2060,zeromigration,female,25plus,76.3946446360902
364,2060,zeromigration,male,25plus,75.3002402299231
364,2060,constantfertility,female,25_49,29.6272732280941
364,2060,constantfertility,male,25_49,30.6377074864777
364,2060,constantmortality,female,25_49,30.3862017124256
364,2060,constantmortality,male,25_49,31.3469715793008
364,2060,highvariant,female,25_49,29.2801863694008
364,2060,highvariant,male,25_49,30.165681123564
364,2060,instantreplacement,female,25_49,30.1980702540884
364,2060,instantreplacement,male,25_49,31.0829513987993
364,2060,lowvariant,female,25_49,27.2034887222176
364,2060,lowvariant,male,25_49,28.3946458252096
364,2060,mediumvariant,female,25_49,28.7022975743062
364,2060,mediumvariant,male,25_49,29.7473295049033
364,2060,nochange,female,25_49,31.264593674356
364,2060,nochange,male,25_49,32.1809084138985
364,2060,zeromigration,female,25_49,28.8487784848818
364,2060,zeromigration,male,25_49,29.8759996534135
364,2060,constantfertility,female,25_64,46.2334903863556
364,2060,constantfertility,male,25_64,47.8328027556896
364,2060,constantmortality,female,25_64,48.9282089446077
364,2060,constantmortality,male,25_64,50.3210545672455
364,2060,highvariant,female,25_64,44.3080902709387
364,2060,highvariant,male,25_64,45.6632379189842
364,2060,instantreplacement,female,25_64,44.782300418254
364,2060,instantreplacement,male,25_64,46.1071500943081
364,2060,lowvariant,female,25_64,48.0793327466146
364,2060,lowvariant,male,25_64,50.2476411713819
364,2060,mediumvariant,female,25_64,46.3620738403213
364,2060,mediumvariant,male,25_64,48.0820899584605
364,2060,nochange,female,25_64,48.6464499277131
364,2060,nochange,male,25_64,49.9173386882445
364,2060,zeromigration,female,25_64,46.5654685778336
364,2060,zeromigration,male,25_64,48.2731945230465
364,2060,constantfertility,female,25_69,52.7927656074514
364,2060,constantfertility,male,25_69,54.348231554422
364,2060,constantmortality,female,25_69,55.9774057724753
364,2060,constantmortality,male,25_69,57.2457923261744
364,2060,highvariant,female,25_69,50.2439489163453
364,2060,highvariant,male,25_69,51.5354489346258
364,2060,instantreplacement,female,25_69,50.5429127613834
364,2060,instantreplacement,male,25_69,51.8000000219189
364,2060,lowvariant,female,25_69,56.3250641569476
364,2060,lowvariant,male,25_69,58.5280044370598
364,2060,mediumvariant,female,25_69,53.3374934538207
364,2060,mediumvariant,male,25_69,55.0293516285287
364,2060,nochange,female,25_69,55.2545870311737
364,2060,nochange,male,25_69,56.3903855547206
364,2060,zeromigration,female,25_69,53.5177804502949
364,2060,zeromigration,male,25_69,55.2018444125353
364,2060,constantfertility,female,50plus,44.9047455903662
364,2060,constantfertility,male,50plus,42.7487211009881
364,2060,constantmortality,female,50plus,44.8546787509713
364,2060,constantmortality,male,50plus,42.6152613202528
364,2060,highvariant,female,50plus,40.6368407099452
364,2060,highvariant,male,50plus,38.5284712193692
364,2060,instantreplacement,female,50plus,39.4371059291724
364,2060,instantreplacement,male,50plus,37.3516557916441
364,2060,lowvariant,female,50plus,56.450211144767
364,2060,lowvariant,male,50plus,54.3287250607669
364,2060,mediumvariant,female,50plus,47.753666765322
364,2060,mediumvariant,male,50plus,45.5820423679725
364,2060,nochange,female,50plus,42.0481757221354
364,2060,nochange,male,50plus,39.8355278360448
364,2060,zeromigration,female,50plus,47.5458661512084
364,2060,zeromigration,male,50plus,45.4242405765097
364,2060,constantfertility,female,60plus,33.3490634283234
364,2060,constantfertility,male,60plus,30.9586797495054
364,2060,constantmortality,female,60plus,31.889392871315
364,2060,constantmortality,male,60plus,29.5256093184511
364,2060,highvariant,female,60plus,30.1794512037805
364,2060,highvariant,male,60plus,27.9023692638823
364,2060,instantreplacement,female,60plus,29.2884533643508
364,2060,instantreplacement,male,60plus,27.0501179914957
364,2060,lowvariant,female,60plus,41.9234458910499
364,2060,lowvariant,male,60plus,39.3449337673013
364,2060,mediumvariant,female,60plus,35.4648498940255
364,2060,mediumvariant,male,60plus,33.0105747178909
364,2060,nochange,female,60plus,29.8941121074516
364,2060,nochange,male,60plus,27.5996954011959
364,2060,zeromigration,female,60plus,35.2220604707857
364,2060,zeromigration,male,60plus,32.812157542576
364,2060,constantfertility,female,65plus,28.2985284321047
364,2060,constantfertility,male,65plus,25.5536258317761
364,2060,constantmortality,female,65plus,26.3126715187893
364,2060,constantmortality,male,65plus,23.6411783323081
364,2060,highvariant,female,65plus,25.6089368084073
364,2060,highvariant,male,65plus,23.0309144239489
364,2060,instantreplacement,female,65plus,24.8528757650068
364,2060,instantreplacement,male,65plus,22.3274570961353
364,2060,lowvariant,female,65plus,35.5743671203699
364,2060,lowvariant,male,65plus,32.4757297145946
364,2060,mediumvariant,female,65plus,30.093890499307
364,2060,mediumvariant,male,65plus,27.2472819144153
364,2060,nochange,female,65plus,24.6663194687783
364,2060,nochange,male,65plus,22.0990975616989
364,2060,zeromigration,female,65plus,29.8291760582566
364,2060,zeromigration,male,65plus,27.0270457068767
364,2060,constantfertility,female,70plus,21.7392532110089
364,2060,constantfertility,male,70plus,19.0381970330438
364,2060,constantmortality,female,70plus,19.2634746909216
364,2060,constantmortality,male,70plus,16.7164405733791
364,2060,highvariant,female,70plus,19.6730781630007
364,2060,highvariant,male,70plus,17.1587034083074
364,2060,instantreplacement,female,70plus,19.0922634218774
364,2060,instantreplacement,male,70plus,16.6346071685245
364,2060,lowvariant,female,70plus,27.328635710037
364,2060,lowvariant,male,70plus,24.1953664489166
364,2060,mediumvariant,female,70plus,23.1184708858076
364,2060,mediumvariant,male,70plus,20.3000202443472
364,2060,nochange,female,70plus,18.0581823653177
364,2060,nochange,male,70plus,15.6260506952227
364,2060,zeromigration,female,70plus,22.8768641857953
364,2060,zeromigration,male,70plus,20.0983958173879
364,2060,constantfertility,female,75plus,13.4804616882331
364,2060,constantfertility,male,75plus,11.5960151257379
364,2060,constantmortality,female,75plus,10.8272760620067
364,2060,constantmortality,male,75plus,9.21549467561854
364,2060,highvariant,female,75plus,12.1992312197571
364,2060,highvariant,male,75plus,10.4512304350793
364,2060,instantreplacement,female,75plus,11.8390693140249
364,2060,instantreplacement,male,75plus,10.1320075636427
364,2060,lowvariant,female,75plus,16.9464251188845
364,2060,lowvariant,male,75plus,14.7372061980153
364,2060,mediumvariant,female,75plus,14.335711445177
364,2060,mediumvariant,male,75plus,12.3645816564281
364,2060,nochange,female,75plus,10.149826486885
364,2060,nochange,male,75plus,8.61438093538242
364,2060,zeromigration,female,75plus,14.171627707247
364,2060,zeromigration,male,75plus,12.2268291627063
364,2060,constantfertility,female,80plus,6.34228605456483
364,2060,constantfertility,male,80plus,5.5469972521958
364,2060,constantmortality,female,80plus,4.29513692387732
364,2060,constantmortality,male,80plus,3.76571816558731
364,2060,highvariant,female,80plus,5.7394928920731
364,2060,highvariant,male,80plus,4.99938520921521
364,2060,instantreplacement,female,80plus,5.57004396035698
364,2060,instantreplacement,male,80plus,4.84668375345675
364,2060,lowvariant,female,80plus,7.97295212819345
364,2060,lowvariant,male,80plus,7.0495977625962
364,2060,mediumvariant,female,80plus,6.74466386120701
364,2060,mediumvariant,male,80plus,5.91464392975189
364,2060,nochange,female,80plus,4.02639539853832
364,2060,nochange,male,80plus,3.52008567261
364,2060,zeromigration,female,80plus,6.66397893727611
364,2060,zeromigration,male,80plus,5.84397625228462
364,2060,constantfertility,female,85plus,2.44851605043284
364,2060,constantfertility,male,85plus,2.20205853896222
364,2060,constantmortality,female,85plus,1.32826223607979
364,2060,constantmortality,male,85plus,1.23602255444518
364,2060,highvariant,female,85plus,2.21580047741168
364,2060,highvariant,male,85plus,1.98466636794454
364,2060,instantreplacement,female,85plus,2.15038267293769
364,2060,instantreplacement,male,85plus,1.92404662553674
364,2060,lowvariant,female,85plus,3.0780543619857
364,2060,lowvariant,male,85plus,2.79856402366683
364,2060,mediumvariant,female,85plus,2.60385885733639
364,2060,mediumvariant,male,85plus,2.34800768384651
364,2060,nochange,female,85plus,1.24515447357986
364,2060,nochange,male,85plus,1.15539854381182
364,2060,zeromigration,female,85plus,2.57127481289769
364,2060,zeromigration,male,85plus,2.31779847081971
364,2060,constantfertility,female,90plus,0.796956928380569
364,2060,constantfertility,male,90plus,0.660474780060895
364,2060,constantmortality,female,90plus,0.327298776326338
364,2060,constantmortality,male,90plus,0.299366495703961
364,2060,highvariant,female,90plus,0.721211340260581
364,2060,highvariant,male,90plus,0.595271224478976
364,2060,instantreplacement,female,90plus,0.69991878124069
364,2060,instantreplacement,male,90plus,0.577089232344922
364,2060,lowvariant,female,90plus,1.00186263809988
364,2060,lowvariant,male,90plus,0.839387748015447
364,2060,mediumvariant,female,90plus,0.847518788579111
364,2060,mediumvariant,male,90plus,0.704250060173547
364,2060,nochange,female,90plus,0.306820087532379
364,2060,nochange,male,90plus,0.279839240763422
364,2060,zeromigration,female,90plus,0.836234407480804
364,2060,zeromigration,male,90plus,0.694539996240558
364,2065,constantfertility,female,total,100
364,2065,constantfertility,male,total,100
364,2065,constantmortality,female,total,100
364,2065,constantmortality,male,total,100
364,2065,highvariant,female,total,100
364,2065,highvariant,male,total,100
364,2065,instantreplacement,female,total,100
364,2065,instantreplacement,male,total,100
364,2065,lowvariant,female,total,100
364,2065,lowvariant,male,total,100
364,2065,mediumvariant,female,total,100
364,2065,mediumvariant,male,total,100
364,2065,nochange,female,total,100
364,2065,nochange,male,total,100
364,2065,zeromigration,female,total,100
364,2065,zeromigration,male,total,100
364,2065,mediumvariant,female,0_1,1.63622522603756
364,2065,mediumvariant,male,0_1,1.70791133242403
364,2065,constantfertility,female,0_4,4.59533358001276
364,2065,constantfertility,male,0_4,4.78379285288661
364,2065,constantmortality,female,0_4,4.33220928748969
364,2065,constantmortality,male,0_4,4.5433215441105
364,2065,highvariant,female,0_4,5.86709730054201
364,2065,highvariant,male,0_4,6.08090926051154
364,2065,instantreplacement,female,0_4,5.66468963400201
364,2065,instantreplacement,male,0_4,5.86594980282773
364,2065,lowvariant,female,0_4,2.32241895381974
364,2065,lowvariant,male,0_4,2.44696085339909
364,2065,mediumvariant,female,0_4,4.07266164301074
364,2065,mediumvariant,male,0_4,4.25160024704067
364,2065,nochange,female,0_4,4.86271306950202
364,2065,nochange,male,0_4,5.08457811108365
364,2065,zeromigration,female,0_4,4.10043573755447
364,2065,zeromigration,male,0_4,4.27618262349791
364,2065,constantfertility,female,0_14,14.3074941243453
364,2065,constantfertility,male,0_14,14.8951047048601
364,2065,constantmortality,female,0_14,13.7912755653447
364,2065,constantmortality,male,0_14,14.4632302971333
364,2065,highvariant,female,0_14,17.9243091734134
364,2065,highvariant,male,0_14,18.5774161379316
364,2065,instantreplacement,female,0_14,17.7683054969568
364,2065,instantreplacement,male,0_14,18.3993083420092
364,2065,lowvariant,female,0_14,7.88669354945236
364,2065,lowvariant,male,0_14,8.31226660475053
364,2065,mediumvariant,female,0_14,12.9412502995473
364,2065,mediumvariant,male,0_14,13.5110863996185
364,2065,nochange,female,0_14,15.1676348123501
364,2065,nochange,male,0_14,15.8590029084553
364,2065,zeromigration,female,0_14,13.0025859985028
364,2065,zeromigration,male,0_14,13.5575063795954
364,2065,mediumvariant,female,0_17,15.9503801745546
364,2065,mediumvariant,male,0_17,16.6522762556983
364,2065,constantfertility,female,0_19,19.618138699238
364,2065,constantfertility,male,0_19,20.422487015771
364,2065,constantmortality,female,0_19,19.2255288117927
364,2065,constantmortality,male,0_19,20.1583466172733
364,2065,highvariant,female,0_19,24.186787881113
364,2065,highvariant,male,0_19,25.0661783172106
364,2065,instantreplacement,female,0_19,24.1627047066068
364,2065,instantreplacement,male,0_19,25.0187386859562
364,2065,lowvariant,female,0_19,11.5620935521617
364,2065,lowvariant,male,0_19,12.1851609144756
364,2065,mediumvariant,female,0_19,18.0205706126956
364,2065,mediumvariant,male,0_19,18.8127857163015
364,2065,nochange,female,0_19,20.8194996932914
364,2065,nochange,male,0_19,21.7643928812038
364,2065,zeromigration,female,0_19,18.0826283887132
364,2065,zeromigration,male,0_19,18.8517218398829
364,2065,constantfertility,female,0_24,25.1078056963813
364,2065,constantfertility,male,0_24,26.1315137828661
364,2065,constantmortality,female,0_24,24.8337053395984
364,2065,constantmortality,male,0_24,26.0182286128692
364,2065,highvariant,female,0_24,30.2667758360915
364,2065,highvariant,male,0_24,31.3608537264799
364,2065,instantreplacement,female,0_24,30.3133377913313
364,2065,instantreplacement,male,0_24,31.380791148013
364,2065,lowvariant,female,0_24,15.6234846253073
364,2065,lowvariant,male,0_24,16.461031334732
364,2065,mediumvariant,female,0_24,23.2561577505428
364,2065,mediumvariant,male,0_24,24.2731461518642
364,2065,nochange,female,0_24,26.6696005353458
364,2065,nochange,male,0_24,27.8586712962799
364,2065,zeromigration,female,0_24,23.3249383009737
364,2065,zeromigration,male,0_24,24.3103829474925
364,2065,mediumvariant,female,3_4,1.62577533856967
364,2065,mediumvariant,male,3_4,1.69739404508215
364,2065,mediumvariant,female,3_5,2.44753827052427
364,2065,mediumvariant,male,3_5,2.55540785067549
364,2065,mediumvariant,female,3_6,3.27903922591952
364,2065,mediumvariant,male,3_6,3.42361163738874
364,2065,mediumvariant,female,4_5,1.63656157603102
364,2065,mediumvariant,male,4_5,1.70872845355157
364,2065,mediumvariant,female,4_6,2.46806253142626
364,2065,mediumvariant,male,4_6,2.57693224026483
364,2065,mediumvariant,female,5_10,5.11928376065832
364,2065,mediumvariant,male,5_10,5.34518297825453
364,2065,mediumvariant,female,5_11,6.02782268715723
364,2065,mediumvariant,male,5_11,6.29374158688539
364,2065,constantfertility,female,5_14,9.7121605443325
364,2065,constantfertility,male,5_14,10.1113118519735
364,2065,constantmortality,female,5_14,9.459066277855
364,2065,constantmortality,male,5_14,9.91990875302283
364,2065,highvariant,female,5_14,12.0572118728714
364,2065,highvariant,male,5_14,12.4965068774201
364,2065,instantreplacement,female,5_14,12.1036158629548
364,2065,instantreplacement,male,5_14,12.5333585391815
364,2065,lowvariant,female,5_14,5.56427459563262
364,2065,lowvariant,male,5_14,5.86530575135144
364,2065,mediumvariant,female,5_14,8.86858865653657
364,2065,mediumvariant,male,5_14,9.25948615257785
364,2065,nochange,female,5_14,10.3049217428481
364,2065,nochange,male,5_14,10.7744247973717
364,2065,zeromigration,female,5_14,8.90215026094837
364,2065,zeromigration,male,5_14,9.28132375609749
364,2065,mediumvariant,female,6_9,3.40673242754434
364,2065,mediumvariant,male,6_9,3.55709993228881
364,2065,mediumvariant,female,6_10,4.29752082870372
364,2065,mediumvariant,male,6_10,4.4871691726612
364,2065,mediumvariant,female,6_11,5.20605975520263
364,2065,mediumvariant,male,6_11,5.43572778129206
364,2065,mediumvariant,female,6_12,6.13333061181649
364,2065,mediumvariant,male,6_12,6.40380803165065
364,2065,mediumvariant,female,7_10,3.46601987330848
364,2065,mediumvariant,male,7_10,3.61896538594794
364,2065,mediumvariant,female,7_12,5.30182965642125
364,2065,mediumvariant,male,7_12,5.53560424493739
364,2065,mediumvariant,female,11_16,5.73893259928556
364,2065,mediumvariant,male,11_16,5.99131750436193
364,2065,mediumvariant,female,11_17,6.75843477088552
364,2065,mediumvariant,male,11_17,7.05549303040311
364,2065,mediumvariant,female,11_18,7.78948342308272
364,2065,mediumvariant,male,11_18,8.13160035599015
364,2065,mediumvariant,female,12_14,2.84076596937934
364,2065,mediumvariant,male,12_14,2.96574456569245
364,2065,mediumvariant,female,12_16,4.83039367278665
364,2065,mediumvariant,male,12_16,5.04275889573106
364,2065,mediumvariant,female,12_17,5.84989584438661
364,2065,mediumvariant,male,12_17,6.10693442177225
364,2065,mediumvariant,female,12_18,6.88094449658381
364,2065,mediumvariant,male,12_18,7.18304174735929
364,2065,mediumvariant,female,13_17,4.92262498777275
364,2065,mediumvariant,male,13_17,5.13885417141366
364,2065,mediumvariant,female,13_18,5.95367363996995
364,2065,mediumvariant,male,13_18,6.2149614970007
364,2065,mediumvariant,female,13_19,6.99281542591377
364,2065,mediumvariant,male,13_19,7.29936363201689
364,2065,constantfertility,female,15plus,85.6925058756547
364,2065,constantfertility,male,15plus,85.1048952951399
364,2065,constantmortality,female,15plus,86.2087244346553
364,2065,constantmortality,male,15plus,85.5367697028667
364,2065,highvariant,female,15plus,82.0756908265866
364,2065,highvariant,male,15plus,81.4225838620684
364,2065,instantreplacement,female,15plus,82.2316945030432
364,2065,instantreplacement,male,15plus,81.6006916579908
364,2065,lowvariant,female,15plus,92.1133064505476
364,2065,lowvariant,male,15plus,91.6877333952495
364,2065,mediumvariant,female,15plus,87.0587497004527
364,2065,mediumvariant,male,15plus,86.4889136003815
364,2065,nochange,female,15plus,84.8323651876499
364,2065,nochange,male,15plus,84.1409970915447
364,2065,zeromigration,female,15plus,86.9974140014971
364,2065,zeromigration,male,15plus,86.4424936204046
364,2065,mediumvariant,female,15_17,3.00912987500727
364,2065,mediumvariant,male,15_17,3.14118985607979
364,2065,constantfertility,female,15_24,10.8003115720361
364,2065,constantfertility,male,15_24,11.236409078006
364,2065,constantmortality,female,15_24,11.0424297742537
364,2065,constantmortality,male,15_24,11.5549983157359
364,2065,highvariant,female,15_24,12.342466662678
364,2065,highvariant,male,15_24,12.7834375885483
364,2065,instantreplacement,female,15_24,12.5450322943745
364,2065,instantreplacement,male,15_24,12.9814828060038
364,2065,lowvariant,female,15_24,7.73679107585497
364,2065,lowvariant,male,15_24,8.14876472998144
364,2065,mediumvariant,female,15_24,10.3149074509955
364,2065,mediumvariant,male,15_24,10.7620597522457
364,2065,nochange,female,15_24,11.5019657229957
364,2065,nochange,male,15_24,11.9996683878246
364,2065,zeromigration,female,15_24,10.3223523024708
364,2065,zeromigration,male,15_24,10.7528765678971
364,2065,constantfertility,female,15_49,39.3894720597577
364,2065,constantfertility,male,15_49,40.7879221484409
364,2065,constantmortality,female,15_49,40.0774537878312
364,2065,constantmortality,male,15_49,41.4905651037251
364,2065,highvariant,female,15_49,41.0004149990965
364,2065,highvariant,male,15_49,42.2793271082945
364,2065,instantreplacement,female,15_49,42.3549479971266
364,2065,instantreplacement,male,15_49,43.6331294869238
364,2065,lowvariant,female,15_49,31.4495372744444
364,2065,lowvariant,male,15_49,32.9406437086165
364,2065,mediumvariant,female,15_49,37.3322667506098
364,2065,mediumvariant,male,15_49,38.7635350564305
364,2065,nochange,female,15_49,42.0792655724297
364,2065,nochange,male,15_49,43.4394318760607
364,2065,zeromigration,female,15_49,37.5114498817112
364,2065,zeromigration,male,15_49,38.907004247398
364,2065,constantfertility,female,15_59,52.7148934603787
364,2065,constantfertility,male,15_59,54.1958139309889
364,2065,constantmortality,female,15_59,55.4197255842573
364,2065,constantmortality,male,15_59,56.7292755200442
364,2065,highvariant,female,15_59,52.82135445901
364,2065,highvariant,male,15_59,54.1219353305165
364,2065,instantreplacement,female,15_59,53.8309660349478
364,2065,instantreplacement,male,15_59,55.120036842977
364,2065,lowvariant,female,15_59,48.9077947881031
364,2065,lowvariant,male,15_59,50.7142993788862
364,2065,mediumvariant,female,15_59,51.6429130618663
364,2065,mediumvariant,male,15_59,53.2026238606282
364,2065,nochange,female,15_59,56.2980300946149
364,2065,nochange,male,15_59,57.5209939869032
364,2065,zeromigration,female,15_59,51.8101219513465
364,2065,zeromigration,male,15_59,53.3377567413093
364,2065,constantfertility,female,15_64,57.9171579715314
364,2065,constantfertility,male,15_64,59.5684231100105
364,2065,constantmortality,female,15_64,61.3082663112402
364,2065,constantmortality,male,15_64,62.7024425247531
364,2065,highvariant,female,15_64,57.4362669628597
364,2065,highvariant,male,15_64,58.8673275719041
364,2065,instantreplacement,female,15_64,58.3112206980178
364,2065,instantreplacement,male,15_64,59.7228979713784
364,2065,lowvariant,female,15_64,55.7235247195888
364,2065,lowvariant,male,15_64,57.8362919447237
364,2065,mediumvariant,female,15_64,57.2298108565761
364,2065,mediumvariant,male,15_64,58.9884388346956
364,2065,nochange,female,15_64,61.7553557819209
364,2065,nochange,male,15_64,63.0405897976594
364,2065,zeromigration,female,15_64,57.4127586162695
364,2065,zeromigration,male,15_64,59.1412336820694
364,2065,mediumvariant,female,16plus,86.0730967785365
364,2065,mediumvariant,male,16plus,85.459947526175
364,2065,mediumvariant,female,17plus,85.0691219970454
364,2065,mediumvariant,male,17plus,84.4118992703429
364,2065,mediumvariant,female,18plus,84.0496198254454
364,2065,mediumvariant,male,18plus,83.3477237443017
364,2065,mediumvariant,female,18_23,6.26813784617959
364,2065,mediumvariant,male,18_23,6.53928534128415
364,2065,constantfertility,female,20plus,80.381861300762
364,2065,constantfertility,male,20plus,79.577512984229
364,2065,constantmortality,female,20plus,80.7744711882073
364,2065,constantmortality,male,20plus,79.8416533827267
364,2065,highvariant,female,20plus,75.8132121188871
364,2065,highvariant,male,20plus,74.9338216827895
364,2065,instantreplacement,female,20plus,75.8372952933932
364,2065,instantreplacement,male,20plus,74.9812613140438
364,2065,lowvariant,female,20plus,88.4379064478383
364,2065,lowvariant,male,20plus,87.8148390855244
364,2065,mediumvariant,female,20plus,81.9794293873044
364,2065,mediumvariant,male,20plus,81.1872142836985
364,2065,nochange,female,20plus,79.1805003067085
364,2065,nochange,male,20plus,78.2356071187962
364,2065,zeromigration,female,20plus,81.9173716112868
364,2065,zeromigration,male,20plus,81.1482781601171
364,2065,constantfertility,female,20_64,52.6065133966386
364,2065,constantfertility,male,20_64,54.0410407990996
364,2065,constantmortality,female,20_64,55.8740130647922
364,2065,constantmortality,male,20_64,57.0073262046132
364,2065,highvariant,female,20_64,51.1737882551602
364,2065,highvariant,male,20_64,52.3785653926251
364,2065,instantreplacement,female,20_64,51.9168214883678
364,2065,instantreplacement,male,20_64,53.1034676274314
364,2065,lowvariant,female,20_64,52.0481247168795
364,2065,lowvariant,male,20_64,53.9633976349986
364,2065,mediumvariant,female,20_64,52.1504905434278
364,2065,mediumvariant,male,20_64,53.6867395180125
364,2065,nochange,female,20_64,56.1034909009796
364,2065,nochange,male,20_64,57.135199824911
364,2065,zeromigration,female,20_64,52.3327162260592
364,2065,zeromigration,male,20_64,53.8470182217819
364,2065,constantfertility,female,20_69,57.5736122828765
364,2065,constantfertility,male,20_69,59.3316459992184
364,2065,constantmortality,female,20_69,61.3345161383411
364,2065,constantmortality,male,20_69,62.730714324543
364,2065,highvariant,female,20_69,55.5800860719696
364,2065,highvariant,male,20_69,57.051527082621
364,2065,instantreplacement,female,20_69,56.1945486011067
364,2065,instantreplacement,male,20_69,57.6360737057652
364,2065,lowvariant,female,20_69,58.5557531696432
364,2065,lowvariant,male,20_69,60.9766847825459
364,2065,mediumvariant,female,20_69,57.4848355683944
364,2065,mediumvariant,male,20_69,59.3842436112286
364,2065,nochange,female,20_69,61.1641239288436
364,2065,nochange,male,20_69,62.4239836585444
364,2065,zeromigration,female,20_69,57.6776023124469
364,2065,zeromigration,male,20_69,59.5541093245761
364,2065,mediumvariant,female,21plus,80.9334246792338
364,2065,mediumvariant,male,21plus,80.0958242752862
364,2065,constantfertility,female,25plus,74.8921943036186
364,2065,constantfertility,male,25plus,73.8684862171339
364,2065,constantmortality,female,25plus,75.1662946604016
364,2065,constantmortality,male,25plus,73.9817713871308
364,2065,highvariant,female,25plus,69.7332241639085
364,2065,highvariant,male,25plus,68.6391462735202
364,2065,instantreplacement,female,25plus,69.6866622086687
364,2065,instantreplacement,male,25plus,68.619208851987
364,2065,lowvariant,female,25plus,84.3765153746927
364,2065,lowvariant,male,25plus,83.538968665268
364,2065,mediumvariant,female,25plus,76.7438422494571
364,2065,mediumvariant,male,25plus,75.7268538481358
364,2065,nochange,female,25plus,73.3303994646541
364,2065,nochange,male,25plus,72.1413287037201
364,2065,zeromigration,female,25plus,76.6750616990263
364,2065,zeromigration,male,25plus,75.6896170525076
364,2065,constantfertility,female,25_49,28.5891604877216
364,2065,constantfertility,male,25_49,29.5515130704349
364,2065,constantmortality,female,25_49,29.0350240135775
364,2065,constantmortality,male,25_49,29.9355667879893
364,2065,highvariant,female,25_49,28.6579483364184
364,2065,highvariant,male,25_49,29.4958895197462
364,2065,instantreplacement,female,25_49,29.8099157027521
364,2065,instantreplacement,male,25_49,30.65164668092
364,2065,lowvariant,female,25_49,23.7127461985894
364,2065,lowvariant,male,25_49,24.7918789786351
364,2065,mediumvariant,female,25_49,27.0173592996143
364,2065,mediumvariant,male,25_49,28.0014753041848
364,2065,nochange,female,25_49,30.577299849434
364,2065,nochange,male,25_49,31.4397634882362
364,2065,zeromigration,female,25_49,27.1890975792403
364,2065,zeromigration,male,25_49,28.1541276795009
364,2065,constantfertility,female,25_64,47.1168463994953
364,2065,constantfertility,male,25_64,48.3320140320045
364,2065,constantmortality,female,25_64,50.2658365369864
364,2065,constantmortality,male,25_64,51.1474442090172
364,2065,highvariant,female,25_64,45.0938003001817
364,2065,highvariant,male,25_64,46.0838899833558
364,2065,instantreplacement,female,25_64,45.7661884036434
364,2065,instantreplacement,male,25_64,46.7414151653746
364,2065,lowvariant,female,25_64,47.9867336437338
364,2065,lowvariant,male,25_64,49.6875272147422
364,2065,mediumvariant,female,25_64,46.9149034055805
364,2065,mediumvariant,male,25_64,48.2263790824499
364,2065,nochange,female,25_64,50.2533900589252
364,2065,nochange,male,25_64,51.0409214098349
364,2065,zeromigration,female,25_64,47.0904063137987
364,2065,zeromigration,male,25_64,48.3883571141724
364,2065,constantfertility,female,25_69,52.0839452857332
364,2065,constantfertility,male,25_69,53.6226192321233
364,2065,constantmortality,female,25_69,55.7263396105353
364,2065,constantmortality,male,25_69,56.870832328947
364,2065,highvariant,female,25_69,49.5000981169911
364,2065,highvariant,male,25_69,50.7568516733517
364,2065,instantreplacement,female,25_69,50.0439155163823
364,2065,instantreplacement,male,25_69,51.2740212437083
364,2065,lowvariant,female,25_69,54.4943620964975
364,2065,lowvariant,male,25_69,56.7008143622896
364,2065,mediumvariant,female,25_69,52.2492484305472
364,2065,mediumvariant,male,25_69,53.923883175666
364,2065,nochange,female,25_69,55.3140230867892
364,2065,nochange,male,25_69,56.3297052434683
364,2065,zeromigration,female,25_69,52.4352924001864
