global,year,variant,gender,age5yearinterval,population
900,2050,low_variant,male,0_4,251509.704
900,2050,medium_variant,female,0_4,342008.215
900,2050,medium_variant,male,0_4,359654.865
900,2050,momentum,female,0_4,305033.921
900,2050,momentum,male,0_4,322608.658
900,2050,no_change,female,0_4,478568.099
900,2050,no_change,male,0_4,504949.696
900,2050,zero_migration,female,0_4,342364.055
900,2050,zero_migration,male,0_4,360058.62
900,2050,constant_fertility,female,5_9,469961.206
900,2050,constant_fertility,male,5_9,496507.497
900,2050,constant_mortality,female,5_9,318932.348
900,2050,constant_mortality,male,5_9,335255.479
900,2050,high_variant,female,5_9,436037.713
900,2050,high_variant,male,5_9,459050.035
900,2050,instant_replacement,female,5_9,300765.847
900,2050,instant_replacement,male,5_9,318510.234
900,2050,low_variant,female,5_9,250230.749
900,2050,low_variant,male,5_9,262723.209
900,2050,medium_variant,female,5_9,338868.307
900,2050,medium_variant,male,5_9,356361.27
900,2050,momentum,female,5_9,301579.718
900,2050,momentum,male,5_9,319108.904
900,2050,no_change,female,5_9,438319.543
900,2050,no_change,male,5_9,462986.223
900,2050,zero_migration,female,5_9,339176.246
900,2050,zero_migration,male,5_9,356716.986
900,2050,constant_fertility,female,10_14,431108.395
900,2050,constant_fertility,male,10_14,455904.579
900,2050,constant_mortality,female,10_14,316992.038
900,2050,constant_mortality,male,10_14,333775.4
900,2050,high_variant,female,10_14,414505.397
900,2050,high_variant,male,10_14,436912.18
900,2050,instant_replacement,female,10_14,301136.783
900,2050,instant_replacement,male,10_14,319209.116
900,2050,low_variant,female,10_14,256603.023
900,2050,low_variant,male,10_14,269753.694
900,2050,medium_variant,female,10_14,334114.211
900,2050,medium_variant,male,10_14,351805.599
900,2050,momentum,female,10_14,301003.097
900,2050,momentum,male,10_14,318917.085
900,2050,no_change,female,10_14,406545.911
900,2050,no_change,male,10_14,430021.338
900,2050,zero_migration,female,10_14,334379.935
900,2050,zero_migration,male,10_14,352131.997
900,2050,constant_fertility,female,15_19,399023.66
900,2050,constant_fertility,male,15_19,422186.319
900,2050,constant_mortality,female,15_19,314539.595
900,2050,constant_mortality,male,15_19,331724.312
900,2050,high_variant,female,15_19,400579.872
900,2050,high_variant,male,15_19,422793.35
900,2050,instant_replacement,female,15_19,300198.377
900,2050,instant_replacement,male,15_19,318628.515
900,2050,low_variant,female,15_19,257940.456
900,2050,low_variant,male,15_19,271451.369
900,2050,medium_variant,female,15_19,329061.608
900,2050,medium_variant,male,15_19,346913.686
900,2050,momentum,female,15_19,299384.373
900,2050,momentum,male,15_19,317719.076
900,2050,no_change,female,15_19,379938.5
900,2050,no_change,male,15_19,402218.408
900,2050,zero_migration,female,15_19,329366.178
900,2050,zero_migration,male,15_19,347286.036
900,2050,constant_fertility,female,20_24,373320.481
900,2050,constant_fertility,male,20_24,394884.197
900,2050,constant_mortality,female,20_24,312505.206
900,2050,constant_mortality,male,20_24,329855.908
900,2050,high_variant,female,20_24,393586.518
900,2050,high_variant,male,20_24,415812.902
900,2050,instant_replacement,female,20_24,296410.066
900,2050,instant_replacement,male,20_24,315107.522
900,2050,low_variant,female,20_24,256634.188
900,2050,low_variant,male,20_24,270226.191
900,2050,medium_variant,female,20_24,325118.921
900,2050,medium_variant,male,20_24,343028.503
900,2050,momentum,female,20_24,294665.868
900,2050,momentum,male,20_24,313153.71
900,2050,no_change,female,20_24,357915.772
900,2050,no_change,male,20_24,378814.251
900,2050,zero_migration,female,20_24,325418.396
900,2050,zero_migration,male,20_24,343345.85
900,2050,constant_fertility,female,25_29,352795.692
900,2050,constant_fertility,male,25_29,373196.32
900,2050,constant_mortality,female,25_29,311709.741
900,2050,constant_mortality,male,25_29,329335.379
900,2050,high_variant,female,25_29,376355.5
900,2050,high_variant,male,25_29,398030.398
900,2050,instant_replacement,female,25_29,292419.657
900,2050,instant_replacement,male,25_29,311587.775
900,2050,low_variant,female,25_29,269044.869
900,2050,low_variant,male,25_29,283743.654
900,2050,medium_variant,female,25_29,322705.832
900,2050,medium_variant,male,25_29,340892.896
900,2050,momentum,female,25_29,289411.458
900,2050,momentum,male,25_29,308025.711
900,2050,no_change,female,25_29,340240.086
900,2050,no_change,male,25_29,360040.838
900,2050,zero_migration,female,25_29,322740.098
900,2050,zero_migration,male,25_29,340788.041
900,2050,constant_fertility,female,30_34,335100.618
900,2050,constant_fertility,male,30_34,354747.265
900,2050,constant_mortality,female,30_34,310982.048
900,2050,constant_mortality,male,30_34,328859.743
900,2050,high_variant,female,30_34,353276.461
900,2050,high_variant,male,30_34,374005.048
900,2050,instant_replacement,female,30_34,288731.049
900,2050,instant_replacement,male,30_34,308500.193
900,2050,low_variant,female,30_34,287557.552
900,2050,low_variant,male,30_34,303882.183
900,2050,medium_variant,female,30_34,320437.579
900,2050,medium_variant,male,30_34,338964.759
900,2050,momentum,female,30_34,284298.108
900,2050,momentum,male,30_34,302944.342
900,2050,no_change,female,30_34,325006.999
900,2050,no_change,male,30_34,343995.321
900,2050,zero_migration,female,30_34,319997.391
900,2050,zero_migration,male,30_34,338100.771
900,2050,constant_fertility,female,35_39,314271.898
900,2050,constant_fertility,male,35_39,332564.584
900,2050,constant_mortality,female,35_39,306352.223
900,2050,constant_mortality,male,35_39,323741.819
900,2050,high_variant,female,35_39,314271.91
900,2050,high_variant,male,35_39,332564.567
900,2050,instant_replacement,female,35_39,314259.548
900,2050,instant_replacement,male,35_39,332552.245
900,2050,low_variant,female,35_39,314271.913
900,2050,low_variant,male,35_39,332564.59
900,2050,medium_variant,female,35_39,314271.895
900,2050,medium_variant,male,35_39,332564.597
900,2050,momentum,female,35_39,305923.291
900,2050,momentum,male,35_39,322716.555
900,2050,no_change,female,35_39,306360.954
900,2050,no_change,male,35_39,323750.549
900,2050,zero_migration,female,35_39,313889.279
900,2050,zero_migration,male,35_39,331557.147
900,2050,constant_fertility,female,40_44,300423.233
900,2050,constant_fertility,male,40_44,316880.255
900,2050,constant_mortality,female,40_44,292354.547
900,2050,constant_mortality,male,40_44,307365.113
900,2050,high_variant,female,40_44,300423.246
900,2050,high_variant,male,40_44,316880.272
900,2050,instant_replacement,female,40_44,300396.104
900,2050,instant_replacement,male,40_44,316853.369
900,2050,low_variant,female,40_44,300423.256
900,2050,low_variant,male,40_44,316880.253
900,2050,medium_variant,female,40_44,300423.257
900,2050,medium_variant,male,40_44,316880.281
900,2050,momentum,female,40_44,291933.802
900,2050,momentum,male,40_44,306269.739
900,2050,no_change,female,40_44,292363.6
900,2050,no_change,male,40_44,307374.124
900,2050,zero_migration,female,40_44,300058.63
900,2050,zero_migration,male,40_44,315828.114
900,2050,constant_fertility,female,45_49,282948.292
900,2050,constant_fertility,male,45_49,296721.838
900,2050,constant_mortality,female,45_49,274597.91
900,2050,constant_mortality,male,45_49,286270.171
900,2050,high_variant,female,45_49,282948.295
900,2050,high_variant,male,45_49,296721.838
900,2050,instant_replacement,female,45_49,282925.66
900,2050,instant_replacement,male,45_49,296699.568
900,2050,low_variant,female,45_49,282948.292
900,2050,low_variant,male,45_49,296721.838
900,2050,medium_variant,female,45_49,282948.292
900,2050,medium_variant,male,45_49,296721.838
900,2050,momentum,female,45_49,274203.859
900,2050,momentum,male,45_49,285224.768
900,2050,no_change,female,45_49,274605.453
900,2050,no_change,male,45_49,286277.555
900,2050,zero_migration,female,45_49,282619.23
900,2050,zero_migration,male,45_49,295733.669
900,2050,constant_fertility,female,50_54,271403.025
900,2050,constant_fertility,male,50_54,280700.945
900,2050,constant_mortality,female,50_54,262582.812
900,2050,constant_mortality,male,50_54,269067.227
900,2050,high_variant,female,50_54,271403.025
900,2050,high_variant,male,50_54,280700.945
900,2050,instant_replacement,female,50_54,271384.577
900,2050,instant_replacement,male,50_54,280683.015
900,2050,low_variant,female,50_54,271403.025
900,2050,low_variant,male,50_54,280700.945
900,2050,medium_variant,female,50_54,271403.025
900,2050,medium_variant,male,50_54,280700.945
900,2050,momentum,female,50_54,262074.441
900,2050,momentum,male,50_54,268131.556
900,2050,no_change,female,50_54,262588.948
900,2050,no_change,male,50_54,269073.107
900,2050,zero_migration,female,50_54,270957.314
900,2050,zero_migration,male,50_54,279819.587
900,2050,constant_fertility,female,55_59,271125.337
900,2050,constant_fertility,male,55_59,274388.058
900,2050,constant_mortality,female,55_59,261158.232
900,2050,constant_mortality,male,55_59,260826.759
900,2050,high_variant,female,55_59,271125.338
900,2050,high_variant,male,55_59,274388.058
900,2050,instant_replacement,female,55_59,271110.549
900,2050,instant_replacement,male,55_59,274373.908
900,2050,low_variant,female,55_59,271125.336
900,2050,low_variant,male,55_59,274388.058
900,2050,medium_variant,female,55_59,271125.337
900,2050,medium_variant,male,55_59,274388.058
900,2050,momentum,female,55_59,260514.395
900,2050,momentum,male,55_59,260452.482
900,2050,no_change,female,55_59,261163.118
900,2050,no_change,male,55_59,260831.349
900,2050,zero_migration,female,55_59,270526.515
900,2050,zero_migration,male,55_59,274047.782
900,2050,constant_fertility,female,60_64,270424.198
900,2050,constant_fertility,male,60_64,263970.572
900,2050,constant_mortality,female,60_64,257911.091
900,2050,constant_mortality,male,60_64,247310.033
900,2050,high_variant,female,60_64,270424.198
900,2050,high_variant,male,60_64,263970.572
900,2050,instant_replacement,female,60_64,270412.563
900,2050,instant_replacement,male,60_64,263959.689
900,2050,low_variant,female,60_64,270424.198
900,2050,low_variant,male,60_64,263970.572
900,2050,medium_variant,female,60_64,270424.198
900,2050,medium_variant,male,60_64,263970.572
900,2050,momentum,female,60_64,257547.223
900,2050,momentum,male,60_64,248186.402
900,2050,no_change,female,60_64,257914.898
900,2050,no_change,male,60_64,247313.525
900,2050,zero_migration,female,60_64,270097.43
900,2050,zero_migration,male,60_64,264900.487
900,2050,constant_fertility,female,65_69,232652.577
900,2050,constant_fertility,male,65_69,217653.202
900,2050,constant_mortality,female,65_69,217261.749
900,2050,constant_mortality,male,65_69,198658.804
900,2050,high_variant,female,65_69,232652.577
900,2050,high_variant,male,65_69,217653.202
900,2050,instant_replacement,female,65_69,232643.769
900,2050,instant_replacement,male,65_69,217645.218
900,2050,low_variant,female,65_69,232652.577
900,2050,low_variant,male,65_69,217653.202
900,2050,medium_variant,female,65_69,232652.577
900,2050,medium_variant,male,65_69,217653.202
900,2050,momentum,female,65_69,217227.529
900,2050,momentum,male,65_69,199943.529
900,2050,no_change,female,65_69,217264.565
900,2050,no_change,male,65_69,198661.328
900,2050,zero_migration,female,65_69,232665.343
900,2050,zero_migration,male,65_69,219049.052
900,2050,constant_fertility,female,70_74,193536.813
900,2050,constant_fertility,male,70_74,173557.816
900,2050,constant_mortality,female,70_74,174839.232
900,2050,constant_mortality,male,70_74,152066.658
900,2050,high_variant,female,70_74,193536.813
900,2050,high_variant,male,70_74,173557.816
900,2050,instant_replacement,female,70_74,193530.619
900,2050,instant_replacement,male,70_74,173552.421
900,2050,low_variant,female,70_74,193536.813
900,2050,low_variant,male,70_74,173557.816
900,2050,medium_variant,female,70_74,193536.813
900,2050,medium_variant,male,70_74,173557.816
900,2050,momentum,female,70_74,174876.922
900,2050,momentum,male,70_74,152951.353
900,2050,no_change,female,70_74,174841.133
900,2050,no_change,male,70_74,152068.31
900,2050,zero_migration,female,70_74,193632.819
900,2050,zero_migration,male,70_74,174573.691
900,2050,constant_fertility,female,75_79,164161.476
900,2050,constant_fertility,male,75_79,139774.284
900,2050,constant_mortality,female,75_79,140711.261
900,2050,constant_mortality,male,75_79,114467.841
900,2050,high_variant,female,75_79,164161.476
900,2050,high_variant,male,75_79,139774.284
900,2050,instant_replacement,female,75_79,164157.603
900,2050,instant_replacement,male,75_79,139771.097
900,2050,low_variant,female,75_79,164161.476
900,2050,low_variant,male,75_79,139774.284
900,2050,medium_variant,female,75_79,164161.476
900,2050,medium_variant,male,75_79,139774.284
900,2050,momentum,female,75_79,140727.549
900,2050,momentum,male,75_79,114915.043
900,2050,no_change,female,75_79,140712.382
900,2050,no_change,male,75_79,114468.767
900,2050,zero_migration,female,75_79,164234.629
900,2050,zero_migration,male,75_79,140340.975
900,2050,constant_fertility,female,80_84,123332.878
900,2050,constant_fertility,male,80_84,96678.37
900,2050,constant_mortality,female,80_84,97581.704
900,2050,constant_mortality,male,80_84,71927.165
900,2050,high_variant,female,80_84,123332.878
900,2050,high_variant,male,80_84,96678.37
900,2050,instant_replacement,female,80_84,123330.879
900,2050,instant_replacement,male,80_84,96676.858
900,2050,low_variant,female,80_84,123332.877
900,2050,low_variant,male,80_84,96678.37
900,2050,medium_variant,female,80_84,123332.878
900,2050,medium_variant,male,80_84,96678.37
900,2050,momentum,female,80_84,97572.5110000001
900,2050,momentum,male,80_84,72043.399
900,2050,no_change,female,80_84,97582.234
900,2050,no_change,male,80_84,71927.572
900,2050,zero_migration,female,80_84,123364.087
900,2050,zero_migration,male,80_84,96849.765
900,2050,constant_fertility,female,85_89,75286.129
900,2050,constant_fertility,male,85_89,52830.629
900,2050,constant_mortality,female,85_89,53589.719
900,2050,constant_mortality,male,85_89,35042.823
900,2050,high_variant,female,85_89,75286.129
900,2050,high_variant,male,85_89,52830.629
900,2050,instant_replacement,female,85_89,75285.351
900,2050,instant_replacement,male,85_89,52830.106
900,2050,low_variant,female,85_89,75286.129
900,2050,low_variant,male,85_89,52830.629
900,2050,medium_variant,female,85_89,75286.129
900,2050,medium_variant,male,85_89,52830.629
900,2050,momentum,female,85_89,53576.195
900,2050,momentum,male,85_89,35059.623
900,2050,no_change,female,85_89,53589.907
900,2050,no_change,male,85_89,35042.952
900,2050,zero_migration,female,85_89,75292.531
900,2050,zero_migration,male,85_89,52860.48
900,2050,constant_fertility,female,90_94,35154.377
900,2050,constant_fertility,male,90_94,20827.447
900,2050,constant_mortality,female,90_94,22002.255
900,2050,constant_mortality,male,90_94,12142.431
900,2050,high_variant,female,90_94,35154.377
900,2050,high_variant,male,90_94,20827.447
900,2050,instant_replacement,female,90_94,35154.165
900,2050,instant_replacement,male,90_94,20827.334
900,2050,low_variant,female,90_94,35154.377
900,2050,low_variant,male,90_94,20827.447
900,2050,medium_variant,female,90_94,35154.377
900,2050,medium_variant,male,90_94,20827.447
900,2050,momentum,female,90_94,22000.086
900,2050,momentum,male,90_94,12142.847
900,2050,no_change,female,90_94,22002.302
900,2050,no_change,male,90_94,12142.46
900,2050,zero_migration,female,90_94,35161.514
900,2050,zero_migration,male,90_94,20827.558
900,2050,constant_fertility,female,95_99,11876.782
900,2050,constant_fertility,male,95_99,5576.983
900,2050,constant_mortality,female,95_99,6472.996
900,2050,constant_mortality,male,95_99,2909.541
900,2050,high_variant,female,95_99,11876.782
900,2050,high_variant,male,95_99,5576.983
900,2050,instant_replacement,female,95_99,11876.748
900,2050,instant_replacement,male,95_99,5576.968
900,2050,low_variant,female,95_99,11876.782
900,2050,low_variant,male,95_99,5576.983
900,2050,medium_variant,female,95_99,11876.782
900,2050,medium_variant,male,95_99,5576.983
900,2050,momentum,female,95_99,6474.533
900,2050,momentum,male,95_99,2909.769
900,2050,no_change,female,95_99,6473.004
900,2050,no_change,male,95_99,2909.548
900,2050,zero_migration,female,95_99,11881.404
900,2050,zero_migration,male,95_99,5576.128
900,2050,constant_fertility,female,100plus,2387.226
900,2050,constant_fertility,male,100plus,777.28
900,2050,constant_mortality,female,100plus,1202.844
900,2050,constant_mortality,male,100plus,413.318
900,2050,high_variant,female,100plus,2387.226
900,2050,high_variant,male,100plus,777.28
900,2050,instant_replacement,female,100plus,2387.223
900,2050,instant_replacement,male,100plus,777.279
900,2050,low_variant,female,100plus,2387.226
900,2050,low_variant,male,100plus,777.28
900,2050,medium_variant,female,100plus,2387.226
900,2050,medium_variant,male,100plus,777.28
900,2050,momentum,female,100plus,1203.486
900,2050,momentum,male,100plus,413.46
900,2050,no_change,female,100plus,1202.845
900,2050,no_change,male,100plus,413.318
900,2050,zero_migration,female,100plus,2388.479
900,2050,zero_migration,male,100plus,777.318
900,2055,constant_fertility,female,0_4,566731.3
900,2055,constant_fertility,male,0_4,597459.191
900,2055,constant_mortality,female,0_4,315790.194
900,2055,constant_mortality,male,0_4,331362.064
900,2055,high_variant,female,0_4,481050.456
900,2055,high_variant,male,0_4,505976.581
900,2055,instant_replacement,female,0_4,302060.854
900,2055,instant_replacement,male,0_4,319489.833
900,2055,low_variant,female,0_4,226313.023
900,2055,low_variant,male,0_4,237330.433
900,2055,medium_variant,female,0_4,341366.365
900,2055,medium_variant,male,0_4,358622.874
900,2055,momentum,female,0_4,305397.162
900,2055,momentum,male,0_4,322584.782
900,2055,no_change,female,0_4,515751.888
900,2055,no_change,male,0_4,543148.036
900,2055,zero_migration,female,0_4,341710.268
900,2055,zero_migration,male,0_4,359011.039
900,2055,constant_fertility,female,5_9,513732.131
900,2055,constant_fertility,male,5_9,541739.357
900,2055,constant_mortality,female,5_9,316245.857
900,2055,constant_mortality,male,5_9,331983.935
900,2055,high_variant,female,5_9,459280.586
900,2055,high_variant,male,5_9,483045.277
900,2055,instant_replacement,female,5_9,301107.794
900,2055,instant_replacement,male,5_9,318644.355
900,2055,low_variant,female,5_9,238559.324
900,2055,low_variant,male,5_9,250138.78
900,2055,medium_variant,female,5_9,340682.148
900,2055,medium_variant,male,5_9,357864.256
900,2055,momentum,female,5_9,302019.049
900,2055,momentum,male,5_9,319296.656
900,2055,no_change,female,5_9,470407.889
900,2055,no_change,male,5_9,495857.578
900,2055,zero_migration,female,5_9,341052.75
900,2055,zero_migration,male,5_9,358284.214
900,2055,constant_fertility,female,10_14,468922.097
900,2055,constant_fertility,male,10_14,494998.551
900,2055,constant_mortality,female,10_14,316762.363
900,2055,constant_mortality,male,10_14,332796.157
900,2055,high_variant,female,10_14,435198.635
900,2055,high_variant,male,10_14,457847.633
900,2055,instant_replacement,female,10_14,300296.473
900,2055,instant_replacement,male,10_14,317851.236
900,2055,low_variant,female,10_14,249674.744
900,2055,low_variant,male,10_14,261926.395
900,2055,medium_variant,female,10_14,338176.471
900,2055,medium_variant,male,10_14,355369.685
900,2055,momentum,female,10_14,300115.46
900,2055,momentum,male,10_14,317439.377
900,2055,no_change,female,10_14,434932.726
900,2055,no_change,male,10_14,459158.193
900,2055,zero_migration,female,10_14,338537.652
900,2055,zero_migration,male,10_14,355790.1
900,2055,constant_fertility,female,15_19,430134.099
900,2055,constant_fertility,male,15_19,454370.145
900,2055,constant_mortality,female,15_19,315012.274
900,2055,constant_mortality,male,15_19,331393.176
900,2055,high_variant,female,15_19,413660.33
900,2055,high_variant,male,15_19,435594.258
900,2055,instant_replacement,female,15_19,300607.841
900,2055,instant_replacement,male,15_19,318397.546
900,2055,low_variant,female,15_19,256012.123
900,2055,low_variant,male,15_19,268842.734
900,2055,medium_variant,female,15_19,333398.417
900,2055,medium_variant,male,15_19,350694.697
900,2055,momentum,female,15_19,299559.995
900,2055,momentum,male,15_19,317135.638
900,2055,no_change,female,15_19,403769.09
900,2055,no_change,male,15_19,426693.886
900,2055,zero_migration,female,15_19,333723.371
900,2055,zero_migration,male,15_19,351080.075
900,2055,constant_fertility,female,20_24,397841.018
900,2055,constant_fertility,male,20_24,420072.455
900,2055,constant_mortality,female,20_24,311995.087
900,2055,constant_mortality,male,20_24,328379.508
900,2055,high_variant,female,20_24,399499.704
900,2055,high_variant,male,20_24,420864.276
900,2055,instant_replacement,female,20_24,299530.247
900,2055,instant_replacement,male,20_24,317425.015
900,2055,low_variant,female,20_24,257200.339
900,2055,low_variant,male,20_24,270144.032
900,2055,medium_variant,female,20_24,328151.972
900,2055,medium_variant,male,20_24,345296.423
900,2055,momentum,female,20_24,297358.348
900,2055,momentum,male,20_24,314927.247
900,2055,no_change,female,20_24,376623.53
900,2055,no_change,male,20_24,397882.718
900,2055,zero_migration,female,20_24,328399.485
900,2055,zero_migration,male,20_24,345551.198
900,2055,constant_fertility,female,25_29,372115.763
900,2055,constant_fertility,male,25_29,392673.698
900,2055,constant_mortality,female,25_29,309636.897
900,2055,constant_mortality,male,25_29,325998.491
900,2055,high_variant,female,25_29,392418.46
900,2055,high_variant,male,25_29,413649.353
900,2055,instant_replacement,female,25_29,295746.519
900,2055,instant_replacement,male,25_29,313797.728
900,2055,low_variant,female,25_29,255870.492
900,2055,low_variant,male,25_29,268815.776
900,2055,medium_variant,female,25_29,324153.039
900,2055,medium_variant,male,25_29,341241.468
900,2055,momentum,female,25_29,292303.692
900,2055,momentum,male,25_29,309751.559
900,2055,no_change,female,25_29,354395.632
900,2055,no_change,male,25_29,374120.999
900,2055,zero_migration,female,25_29,324216.332
900,2055,zero_migration,male,25_29,341203.971
900,2055,constant_fertility,female,30_34,351441.911
900,2055,constant_fertility,male,30_34,370819.044
900,2055,constant_mortality,female,30_34,308415.853
900,2055,constant_mortality,male,30_34,324869.337
900,2055,high_variant,female,30_34,374991.424
900,2055,high_variant,male,30_34,395612.102
900,2055,instant_replacement,female,30_34,291598.667
900,2055,instant_replacement,male,30_34,310033.744
900,2055,low_variant,female,30_34,268049.478
900,2055,low_variant,male,30_34,281997.514
900,2055,medium_variant,female,30_34,321526.083
900,2055,medium_variant,male,30_34,338810.618
900,2055,momentum,female,30_34,286842.525
900,2055,momentum,male,30_34,304224.978
900,2055,no_change,female,30_34,336478.451
900,2055,no_change,male,30_34,354986.725
900,2055,zero_migration,female,30_34,321350.151
900,2055,zero_migration,male,30_34,338391.453
900,2055,constant_fertility,female,35_39,333434.637
900,2055,constant_fertility,male,35_39,351786.671
900,2055,constant_mortality,female,35_39,307023.562
900,2055,constant_mortality,male,35_39,323191.397
900,2055,high_variant,female,35_39,351572.068
900,2055,high_variant,male,35_39,370963.666
900,2055,instant_replacement,female,35_39,287592.29
900,2055,instant_replacement,male,35_39,306332.11
900,2055,low_variant,female,35_39,286130.747
900,2055,low_variant,male,35_39,301340.546
900,2055,medium_variant,female,35_39,318871.923
900,2055,medium_variant,male,35_39,336173.035
900,2055,momentum,female,35_39,281387.114
900,2055,momentum,male,35_39,298458.102
900,2055,no_change,female,35_39,320790.018
900,2055,no_change,male,35_39,337990.276
900,2055,zero_migration,female,35_39,318320.209
900,2055,zero_migration,male,35_39,335239.706
900,2055,constant_fertility,female,40_44,312160.438
900,2055,constant_fertility,male,40_44,328840.751
900,2055,constant_mortality,female,40_44,301667.101
900,2055,constant_mortality,male,40_44,316630.108
900,2055,high_variant,female,40_44,312160.468
900,2055,high_variant,male,40_44,328840.728
900,2055,instant_replacement,female,40_44,312144.156
900,2055,instant_replacement,male,40_44,328824.519
900,2055,low_variant,female,40_44,312160.435
900,2055,low_variant,male,40_44,328840.725
900,2055,medium_variant,female,40_44,312160.454
900,2055,medium_variant,male,40_44,328840.732
900,2055,momentum,female,40_44,301169.966
900,2055,momentum,male,40_44,315693.393
900,2055,no_change,female,40_44,301678.515
900,2055,no_change,male,40_44,316641.444
900,2055,zero_migration,female,40_44,311731.602
900,2055,zero_migration,male,40_44,327943.983
900,2055,constant_fertility,female,45_49,297589.342
900,2055,constant_fertility,male,45_49,311926.753
900,2055,constant_mortality,female,45_49,286923.794
900,2055,constant_mortality,male,45_49,298716.618
900,2055,high_variant,female,45_49,297589.338
900,2055,high_variant,male,45_49,311926.735
900,2055,instant_replacement,female,45_49,297556.837
900,2055,instant_replacement,male,45_49,311894.706
900,2055,low_variant,female,45_49,297589.34
900,2055,low_variant,male,45_49,311926.738
900,2055,medium_variant,female,45_49,297589.33
900,2055,medium_variant,male,45_49,311926.737
900,2055,momentum,female,45_49,286485.604
900,2055,momentum,male,45_49,297771.592
900,2055,no_change,female,45_49,286935.195
900,2055,no_change,male,45_49,298727.775
900,2055,zero_migration,female,45_49,297228.222
900,2055,zero_migration,male,45_49,311047.107
900,2055,constant_fertility,female,50_54,279062.628
900,2055,constant_fertility,male,50_54,289895.272
900,2055,constant_mortality,female,50_54,267864.273
900,2055,constant_mortality,male,50_54,275341.544
900,2055,high_variant,female,50_54,279062.628
900,2055,high_variant,male,50_54,289895.272
900,2055,instant_replacement,female,50_54,279035.712
900,2055,instant_replacement,male,50_54,289869.022
900,2055,low_variant,female,50_54,279062.627
900,2055,low_variant,male,50_54,289895.272
900,2055,medium_variant,female,50_54,279062.628
900,2055,medium_variant,male,50_54,289895.272
900,2055,momentum,female,50_54,267451.805
900,2055,momentum,male,50_54,274473.867
900,2055,no_change,female,50_54,267873.686
900,2055,no_change,male,50_54,275350.607
900,2055,zero_migration,female,50_54,278736.339
900,2055,zero_migration,male,50_54,289101.762
900,2055,constant_fertility,female,55_59,265908.18
900,2055,constant_fertility,male,55_59,271309.753
900,2055,constant_mortality,female,55_59,253598.546
900,2055,constant_mortality,male,55_59,254897.142
900,2055,high_variant,female,55_59,265908.18
900,2055,high_variant,male,55_59,271309.753
900,2055,instant_replacement,female,55_59,265886.448
900,2055,instant_replacement,male,55_59,271288.908
900,2055,low_variant,female,55_59,265908.179
900,2055,low_variant,male,55_59,271309.753
900,2055,medium_variant,female,55_59,265908.18
900,2055,medium_variant,male,55_59,271309.753
900,2055,momentum,female,55_59,253059.125
900,2055,momentum,male,55_59,254097.093
900,2055,no_change,female,55_59,253606.096
900,2055,no_change,male,55_59,254904.237
900,2055,zero_migration,female,55_59,265451.488
900,2055,zero_migration,male,55_59,270570.227
900,2055,constant_fertility,female,60_64,262710.745
900,2055,constant_fertility,male,60_64,260969.239
900,2055,constant_mortality,female,60_64,247712.791
900,2055,constant_mortality,male,60_64,241129.774
900,2055,high_variant,female,60_64,262710.745
900,2055,high_variant,male,60_64,260969.239
900,2055,instant_replacement,female,60_64,262693.606
900,2055,instant_replacement,male,60_64,260953.154
900,2055,low_variant,female,60_64,262710.745
900,2055,low_variant,male,60_64,260969.239
900,2055,medium_variant,female,60_64,262710.745
900,2055,medium_variant,male,60_64,260969.239
900,2055,momentum,female,60_64,247041.793
900,2055,momentum,male,60_64,240796.907
900,2055,no_change,female,60_64,247718.665
900,2055,no_change,male,60_64,241135.176
900,2055,zero_migration,female,60_64,262102.919
900,2055,zero_migration,male,60_64,260669.461
900,2055,constant_fertility,female,65_69,257075.427
900,2055,constant_fertility,male,65_69,244593.277
900,2055,constant_mortality,female,65_69,237107.066
900,2055,constant_mortality,male,65_69,219511.452
900,2055,high_variant,female,65_69,257075.427
900,2055,high_variant,male,65_69,244593.277
900,2055,instant_replacement,female,65_69,257062.355
900,2055,instant_replacement,male,65_69,244581.392
900,2055,low_variant,female,65_69,257075.427
900,2055,low_variant,male,65_69,244593.277
900,2055,medium_variant,female,65_69,257075.427
900,2055,medium_variant,male,65_69,244593.277
900,2055,momentum,female,65_69,236698.714
900,2055,momentum,male,65_69,220263.527
900,2055,no_change,female,65_69,237111.433
900,2055,no_change,male,65_69,219515.355
900,2055,zero_migration,female,65_69,256726.724
900,2055,zero_migration,male,65_69,245444.015
900,2055,constant_fertility,female,70_74,213937.921
900,2055,constant_fertility,male,70_74,192871.876
900,2055,constant_mortality,female,70_74,189585.211
900,2055,constant_mortality,male,70_74,164806.515
900,2055,high_variant,female,70_74,213937.921
900,2055,high_variant,male,70_74,192871.876
900,2055,instant_replacement,female,70_74,213928.562
900,2055,instant_replacement,male,70_74,192863.716
900,2055,low_variant,female,70_74,213937.921
900,2055,low_variant,male,70_74,192871.876
900,2055,medium_variant,female,70_74,213937.921
900,2055,medium_variant,male,70_74,192871.876
900,2055,momentum,female,70_74,189440.479
900,2055,momentum,male,70_74,165812.779
900,2055,no_change,female,70_74,189588.19
900,2055,no_change,male,70_74,164809.104
900,2055,zero_migration,female,70_74,213871.888
900,2055,zero_migration,male,70_74,194068.613
900,2055,constant_fertility,female,75_79,168982.735
900,2055,constant_fertility,male,75_79,143767.192
900,2055,constant_mortality,female,75_79,141034.264
900,2055,constant_mortality,male,75_79,113949.606
900,2055,high_variant,female,75_79,168982.735
900,2055,high_variant,male,75_79,143767.192
